,total_demand
2218,287.9360000000002
2219,365.7469999999999
2220,330.1630000000001
2221,335.1160000000001
2222,328.44899999999996
2223,295.72400000000016
2224,340.96400000000017
2225,319.60100000000017
2226,326.67400000000004
2227,325.711
2228,327.46200000000016
2229,336.178
2230,308.9720000000001
2231,318.112
2232,305.4019999999999
2233,280.2660000000002
2234,263.8359999999999
2235,246.46899999999994
2236,225.1300000000001
2237,236.0829999999999
2238,252.6140000000001
2239,265.161
2240,273.97299999999996
2241,269.95700000000005
2242,342.63700000000006
2243,396.9509999999998
2244,335.21000000000015
2245,328.38900000000007
2246,316.9169999999999
2247,326.089
2248,346.2320000000001
2249,356.6249999999998
2250,356.6150000000002
2251,344.00000000000017
2252,364.54899999999975
2253,350.69500000000005
2254,355.88300000000027
2255,317.75499999999977
2256,299.8060000000001
2257,297.4619999999999
2258,260.72799999999995
2259,246.52700000000019
2260,264.849
2261,272.315
2262,281.3209999999998
2263,286.788
2264,309.31
2265,335.17200000000014
2266,357.9089999999999
2267,384.514
2268,397.02000000000027
2269,389.41499999999996
2270,398.0830000000001
2271,364.0080000000001
2272,343.245
2273,407.78700000000003
2274,370.21800000000013
2275,402.7059999999998
2276,413.134
2277,355.0190000000002
2278,383.37800000000016
2279,343.4459999999998
2280,367.8439999999999
2281,328.43400000000025
2282,282.07300000000004
2283,275.6740000000002
2284,274.53200000000004
2285,300.32399999999984
2286,295.94899999999984
2287,323.13599999999985
2288,399.0490000000001
2289,417.596
2290,390.18399999999997
2291,396.4919999999999
2292,369.02099999999973
2293,342.93900000000014
2294,325.02399999999994
2295,313.005
2296,310.00299999999993
2297,369.92400000000004
2298,389.5650000000003
2299,385.6450000000001
2300,398.9830000000003
2301,406.048
2302,425.06899999999996
2303,365.4000000000003
2304,359.0379999999998
2305,325.1470000000001
2306,278.6809999999999
2307,261.98199999999986
2308,255.99500000000015
2309,286.18800000000005
2310,284.692
2311,294.79999999999995
2312,396.8589999999999
2313,404.24700000000007
2314,431.431
2315,372.91299999999995
2316,346.8190000000001
2317,339.71500000000015
2318,362.0210000000001
2319,355.5
2320,375.63800000000003
2321,389.4570000000002
2322,359.6080000000001
2323,395.1569999999997
2324,388.8679999999998
2325,399.87
2326,384.1250000000001
2327,354.28
2328,314.65100000000007
2329,294.89000000000027
2330,276.0870000000001
2331,242.52899999999983
2332,262.8920000000001
2333,278.2510000000001
2334,282.2799999999999
2335,304.1579999999999
2336,358.46399999999966
2337,406.965
2338,394.3090000000002
2339,373.0820000000001
2340,400.276
2341,369.12299999999993
2342,325.504
2343,313.3290000000001
2344,342.32200000000023
2345,403.7590000000001
2346,453.646
2347,432.71800000000013
2348,428.2300000000001
2349,412.0269999999999
2350,397.6289999999999
2351,359.2479999999998
2352,354.0840000000003
2353,311.52499999999986
2354,263.992
2355,251.32600000000014
2356,238.83000000000015
2357,272.3880000000001
2358,292.64799999999985
2359,329.5670000000001
2360,375.97100000000006
2361,415.52499999999975
2362,382.0469999999998
2363,338.9950000000002
2364,382.89299999999974
2365,344.557
2366,342.29900000000004
2367,331.9159999999998
2368,289.3929999999998
2369,320.92999999999995
2370,378.94799999999987
2371,384.07000000000016
2372,371.313
2373,373.5530000000001
2374,380.8509999999997
2375,330.8110000000001
2376,343.58199999999994
2377,297.81899999999996
2378,259.27599999999995
2379,260.15199999999993
2380,255.67099999999994
2381,276.24699999999984
2382,302.818
2383,335.74199999999996
2384,345.287
2385,389.316
2386,426.1930000000001
2387,404.61499999999984
2388,378.82799999999975
2389,385.64599999999984
2390,345.694
2391,316.04900000000015
2392,331.0680000000001
2393,390.7110000000001
2394,327.1100000000001
2395,367.3910000000002
2396,307.7290000000001
2397,321.7960000000002
2398,365.94500000000005
2399,340.3639999999998
2400,315.75699999999995
2401,285.3510000000002
2402,282.561
2403,266.29200000000003
2404,259.39499999999987
2405,272.50799999999987
2406,310.2100000000002
2407,322.53900000000016
2408,333.8020000000003
2409,325.16100000000006
2410,397.2789999999999
2411,403.37699999999984
2412,401.1220000000003
2413,400.6059999999999
2414,359.0880000000001
2415,350.687
2416,378.5819999999999
2417,384.63699999999983
2418,426.8999999999998
2419,404.68100000000015
2420,412.46799999999985
2421,397.15
2422,396.31799999999987
2423,381.5539999999999
2424,333.7849999999999
2425,288.0069999999998
2426,258.6220000000001
2427,254.42000000000002
2428,270.55099999999993
2429,281.71900000000005
2430,301.0670000000001
2431,342.3880000000001
2432,405.22400000000005
2433,435.69899999999996
2434,422.2470000000002
2435,413.93600000000004
2436,429.44900000000007
2437,377.2529999999998
2438,373.47700000000003
2439,351.55000000000007
2440,380.6400000000001
2441,409.32100000000014
2442,453.41399999999993
2443,463.2339999999998
2444,478.5719999999999
2445,409.34799999999996
2446,372.4059999999998
2447,342.0949999999999
2448,320.85000000000014
2449,301.398
2450,251.97400000000013
2451,253.1799999999997
2452,261.21599999999995
2453,288.36699999999996
2454,312.7510000000002
2455,314.5389999999999
2456,385.9589999999997
2457,414.7250000000001
2458,381.6039999999999
2459,357.89900000000006
2460,359.7260000000002
2461,380.0439999999999
2462,343.06500000000005
2463,354.1210000000002
2464,331.47300000000007
2465,389.50200000000007
2466,408.2880000000001
2467,392.9569999999999
2468,360.7629999999998
2469,360.92100000000005
2470,366.2169999999998
2471,358.58199999999994
2472,345.948
2473,312.01599999999996
2474,288.41800000000023
2475,260.34299999999996
2476,266.26
2477,291.6869999999999
2478,301.1639999999999
2479,367.31499999999994
2480,430.80100000000004
2481,429.25199999999995
2482,374.2210000000001
2483,386.04099999999977
2484,348.2949999999999
2485,361.928
2486,354.84299999999996
2487,311.0269999999997
2488,340.6329999999999
2489,379.946
2490,402.15200000000027
2491,418.22399999999993
2492,382.944
2493,368.62200000000007
2494,414.884
2495,407.79300000000006
2496,344.418
2497,287.09399999999994
2498,265.8540000000001
2499,269.2789999999998
2500,249.61599999999996
2501,265.1420000000001
2502,279.289
2503,314.7789999999998
2504,404.807
2505,408.429
2506,386.528
2507,352.0400000000002
2508,317.67399999999975
2509,321.6
2510,327.7589999999998
2511,296.68799999999993
2512,279.6650000000001
2513,296.591
2514,310.78700000000003
2515,319.7610000000002
2516,331.98699999999997
2517,337.9229999999999
2518,340.60300000000007
2519,309.71399999999994
2520,262.01999999999987
2521,233.8149999999997
2522,214.705
2523,202.6439999999999
2524,208.21600000000018
2525,243.8749999999999
2526,274.873
2527,296.8799999999999
2528,364.0140000000001
2529,391.256
2530,360.20500000000004
2531,349.78899999999993
2532,329.65600000000006
2533,340.13200000000006
2534,353.51800000000014
2535,276.92400000000004
2536,318.6810000000001
2537,341.1819999999999
2538,361.4480000000002
2539,359.2969999999999
2540,334.69500000000005
2541,340.28599999999994
2542,327.611
2543,294.96200000000005
2544,291.14099999999996
2545,241.39299999999997
2546,215.65499999999992
2547,212.5990000000002
2548,220.3759999999998
2549,232.67100000000013
2550,265.0930000000001
2551,270.471
2552,266.80300000000017
2553,294.624
2554,319.4309999999999
2555,306.04499999999996
2556,326.89900000000006
2557,296.97699999999986
2558,288.933
2559,267.97799999999995
2560,236.78800000000015
2561,296.08100000000013
2562,318.38500000000005
2563,304.57800000000003
2564,303.582
2565,263.5000000000001
2566,268.4440000000001
2567,272.062
2568,264.83400000000006
2569,235.10800000000012
2570,208.94100000000006
2571,192.42599999999996
2572,181.91399999999996
2573,214.15300000000005
2574,225.12599999999995
2575,242.34700000000004
2576,260.1500000000001
2577,260.34400000000005
2578,337.687
2579,313.7129999999998
2580,287.79300000000006
2581,295.166
2582,296.03600000000006
2583,293.326
2584,276.4330000000001
2585,243.91799999999995
2586,247.51000000000008
2587,290.89200000000017
2588,262.62600000000015
2589,285.06499999999994
2590,327.06599999999986
2591,297.28200000000015
2592,242.73499999999996
2593,200.00800000000007
2594,168.48499999999984
2595,155.45999999999998
2596,151.77199999999988
2597,180.2030000000002
2598,222.94000000000005
2599,239.00099999999992
2600,320.29499999999996
2601,323.97900000000027
2602,292.951
2603,269.2260000000001
2604,238.1070000000001
2605,233.28200000000004
2606,220.68699999999995
2607,220.90099999999995
2608,257.19999999999993
2609,253.4540000000001
2610,284.5220000000001
2611,268.37799999999993
2612,308.8560000000001
2613,317.1050000000001
2614,276.7319999999999
2615,278.60699999999997
2616,232.458
2617,195.96200000000016
2618,178.15200000000002
2619,178.76699999999994
2620,170.3170000000001
2621,207.24300000000002
2622,216.14399999999995
2623,234.8979999999999
2624,305.41800000000006
2625,306.6800000000003
2626,320.64699999999976
2627,238.20100000000014
2628,241.93000000000012
2629,246.73700000000014
2630,224.83900000000003
2631,239.7659999999999
2632,251.65500000000006
2633,288.53599999999994
2634,276.3529999999999
2635,290.72100000000006
2636,298.3659999999998
2637,295.92699999999974
2638,279.5069999999999
2639,294.3680000000003
2640,275.35800000000006
2641,207.52499999999995
2642,184.10799999999998
2643,171.33
2644,185.54800000000014
2645,189.61900000000006
2646,219.6699999999999
2647,233.64800000000002
2648,350.29699999999974
2649,329.41400000000004
2650,312.43999999999994
2651,287.8280000000001
2652,244.10799999999995
2653,279.35599999999994
2654,310.81899999999996
2655,303.31500000000005
2656,284.3790000000001
2657,297.58900000000017
2658,322.9140000000001
2659,356.0639999999999
2660,337.33499999999987
2661,336.59299999999996
2662,348.09000000000003
2663,333.8649999999998
2664,282.8989999999999
2665,287.1909999999999
2666,259.5310000000001
2667,221.84899999999988
2668,241.6059999999999
2669,243.9099999999999
2670,283.6889999999999
2671,294.519
2672,351.73900000000015
2673,375.6029999999998
2674,339.153
2675,312.51000000000005
2676,296.03900000000016
2677,265.1580000000001
2678,242.93199999999993
2679,278.485
2680,280.24599999999975
2681,309.42
2682,303.567
2683,312.2049999999998
2684,305.65599999999995
2685,311.442
2686,281.15100000000007
2687,307.07799999999986
2688,274.65199999999993
2689,220.1660000000001
2690,214.15100000000007
2691,203.21899999999994
2692,193.00100000000015
2693,201.22400000000005
2694,235.25799999999987
2695,292.46799999999996
2696,324.0569999999999
2697,377.7339999999999
2698,329.0629999999999
2699,280.231
2700,254.79800000000006
2701,284.6849999999999
2702,236.4910000000001
2703,260.92700000000025
2704,301.40100000000007
2705,325.6600000000002
2706,346.379
2707,332.3429999999998
2708,342.8699999999999
2709,338.7179999999999
2710,315.2600000000002
2711,317.6120000000002
2712,328.05100000000016
2713,272.12999999999994
2714,246.32600000000005
2715,236.94799999999998
2716,251.98900000000012
2717,254.88000000000002
2718,285.64199999999994
2719,285.5669999999998
2720,269.04100000000017
2721,313.80899999999986
2722,356.83100000000013
2723,370.2100000000001
2724,434.77799999999996
2725,350.99599999999987
2726,345.4190000000001
2727,292.8280000000001
2728,327.159
2729,320.856
2730,367.0670000000001
2731,377.4649999999998
2732,366.99500000000006
2733,313.04400000000004
2734,293.962
2735,295.3940000000001
2736,321.1019999999999
2737,274.206
2738,224.75
2739,203.59099999999995
2740,222.223
2741,227.19
2742,253.01200000000009
2743,260.5729999999999
2744,282.63699999999994
2745,307.742
2746,362.31299999999976
2747,411.09800000000007
2748,381.9409999999998
2749,394.4269999999999
2750,402.7610000000003
2751,345.2269999999999
2752,338.28800000000007
2753,331.182
2754,341.72799999999995
2755,359.6259999999999
2756,347.603
2757,323.5690000000001
2758,344.9270000000001
2759,339.9540000000001
2760,323.7870000000002
2761,269.92399999999975
2762,243.83799999999997
2763,225.75399999999996
2764,225.18500000000006
2765,256.11600000000004
2766,271.5090000000001
2767,286.234
2768,363.097
2769,373.7529999999997
2770,345.0320000000002
2771,313.6650000000003
2772,273.486
2773,291.934
2774,273.28300000000013
2775,260.1620000000001
2776,312.7469999999999
2777,309.52700000000004
2778,321.1440000000001
2779,341.72299999999984
2780,288.5560000000001
2781,329.55600000000004
2782,348.1230000000001
2783,343.93200000000024
2784,305.1990000000001
2785,249.36399999999995
2786,218.23099999999994
2787,204.45399999999998
2788,211.26399999999998
2789,215.48500000000013
2790,281.5200000000001
2791,280.6389999999998
2792,360.366
2793,381.952
2794,362.09000000000003
2795,290.6429999999998
2796,282.394
2797,279.57000000000005
2798,286.22
2799,263.7949999999999
2800,293.18299999999994
2801,313.75200000000007
2802,337.9080000000002
2803,331.4979999999999
2804,320.62300000000005
2805,348.0440000000001
2806,335.1269999999999
2807,316.539
2808,308.766
2809,252.8379999999999
2810,219.35199999999992
2811,202.46599999999995
2812,229.33999999999992
2813,235.61499999999984
2814,253.70400000000006
2815,289.02599999999984
2816,352.8849999999998
2817,377.14700000000005
2818,375.87900000000013
2819,334.7060000000003
2820,314.845
2821,275.42099999999994
2822,246.11000000000004
2823,272.74
2824,307.6760000000001
2825,316.88399999999996
2826,292.61499999999995
2827,297.6209999999998
2828,288.65100000000007
2829,317.0510000000001
2830,294.93999999999994
2831,312.15
2832,282.4829999999998
2833,248.94999999999993
2834,223.161
2835,219.70299999999997
2836,208.852
2837,230.599
2838,242.4170000000001
2839,279.13700000000017
2840,348.93899999999974
2841,336.46399999999994
2842,345.967
2843,316.69
2844,261.21000000000004
2845,240.62199999999996
2846,241.72000000000003
2847,244.721
2848,269.9300000000002
2849,344.7180000000001
2850,340.31699999999995
2851,326.16300000000024
2852,322.11999999999995
2853,288.0020000000002
2854,307.0189999999999
2855,311.2569999999997
2856,261.70799999999997
2857,214.7150000000001
2858,185.72300000000004
2859,186.09100000000012
2860,180.11499999999998
2861,211.34300000000007
2862,255.65199999999993
2863,270.166
2864,351.6630000000002
2865,365.37800000000004
2866,364.0329999999997
2867,287.20400000000006
2868,286.40099999999984
2869,282.0
2870,269.736
2871,267.473
2872,245.80900000000003
2873,338.78800000000007
2874,374.94699999999983
2875,340.1150000000001
2876,325.8940000000001
2877,323.88699999999994
2878,302.3380000000002
2879,304.61199999999997
2880,312.235
2881,256.0470000000002
2882,215.31300000000002
2883,186.3919999999999
2884,186.507
2885,198.76900000000012
2886,239.94100000000014
2887,247.25100000000015
2888,249.363
2889,253.83599999999987
2890,342.36699999999996
2891,322.38000000000005
2892,337.886
2893,342.39499999999987
2894,318.8920000000002
2895,313.21399999999994
2896,323.6290000000001
2897,325.079
2898,310.791
2899,294.3269999999999
2900,297.98599999999976
2901,298.575
2902,316.3609999999998
2903,301.05899999999997
2904,254.9799999999999
2905,240.87399999999994
2906,192.9249999999999
2907,199.08199999999997
2908,187.4509999999999
2909,196.51899999999998
2910,249.4699999999999
2911,258.46900000000005
2912,262.969
2913,255.79600000000005
2914,316.432
2915,321.5089999999998
2916,312.4699999999999
2917,344.30100000000004
2918,309.9280000000001
2919,297.78599999999983
2920,271.69100000000003
2921,277.6460000000002
2922,304.96500000000003
2923,323.69600000000014
2924,296.068
2925,340.5290000000002
2926,310.83500000000004
2927,297.52099999999996
2928,275.2359999999998
2929,233.71799999999988
2930,203.203
2931,179.74799999999985
2932,180.17099999999994
2933,216.55900000000014
2934,234.64900000000006
2935,254.21699999999998
2936,297.0369999999999
2937,333.87
2938,306.44
2939,270.9870000000001
2940,262.096
2941,276.1069999999999
2942,249.15000000000003
2943,248.58299999999986
2944,267.0799999999999
2945,312.56599999999986
2946,324.90699999999987
2947,314.09299999999985
2948,341.2589999999999
2949,336.1500000000001
2950,320.26200000000006
2951,315.454
2952,263.33799999999997
2953,206.8970000000001
2954,203.27300000000002
2955,199.345
2956,193.9549999999998
2957,202.1580000000001
2958,245.30599999999998
2959,265.30799999999994
2960,335.0520000000001
2961,336.214
2962,321.85100000000017
2963,281.5389999999998
2964,310.66099999999994
2965,270.8670000000002
2966,284.723
2967,270.28700000000003
2968,293.536
2969,395.89600000000024
2970,377.9569999999999
2971,357.74400000000026
2972,355.50300000000004
2973,335.4350000000001
2974,330.7919999999999
2975,328.52500000000003
2976,303.0770000000001
2977,257.49799999999976
2978,224.0169999999999
2979,221.2999999999999
2980,199.92499999999995
2981,220.59900000000002
2982,260.30000000000007
2983,280.5680000000001
2984,368.90799999999973
2985,366.6719999999997
2986,384.2070000000001
2987,340.6489999999999
2988,356.79599999999994
2989,354.1860000000001
2990,329.86
2991,328.4510000000002
2992,382.79400000000004
2993,376.183
2994,400.01199999999994
2995,412.6279999999998
2996,385.6020000000002
2997,377.3209999999999
2998,385.90399999999994
2999,365.6000000000001
3000,322.8029999999997
3001,283.03099999999984
3002,257.0580000000001
3003,264.507
3004,233.30999999999997
3005,275.01399999999984
3006,297.5820000000002
3007,296.24700000000007
3008,384.86500000000024
3009,378.16899999999987
3010,364.07499999999993
3011,332.537
3012,342.0579999999999
3013,301.491
3014,285.3400000000001
3015,275.24400000000026
3016,315.5669999999999
3017,312.2170000000001
3018,318.126
3019,318.2130000000001
3020,347.184
3021,309.9250000000001
3022,293.8619999999999
3023,282.6109999999999
3024,260.66899999999987
3025,254.94200000000004
3026,217.875
3027,198.72799999999998
3028,200.97799999999995
3029,206.49899999999985
3030,256.543
3031,287.94900000000024
3032,313.53300000000024
3033,324.99200000000013
3034,344.3590000000001
3035,316.8310000000002
3036,338.58
3037,289.01900000000006
3038,308.749
3039,283.06000000000006
3040,274.822
3041,322.70400000000006
3042,344.9399999999998
3043,304.2199999999999
3044,305.6290000000001
3045,302.0070000000001
3046,296.9140000000001
3047,282.96899999999994
3048,265.7689999999999
3049,248.27299999999985
3050,193.94699999999978
3051,192.50299999999993
3052,192.79399999999993
3053,204.85599999999994
3054,224.48800000000014
3055,252.7429999999998
3056,248.27699999999993
3057,261.0389999999999
3058,322.92500000000007
3059,325.661
3060,315.6030000000002
3061,299.5880000000001
3062,292.3139999999998
3063,285.50700000000006
3064,319.80700000000024
3065,262.05500000000006
3066,274.85400000000004
3067,283.87200000000007
3068,299.91600000000005
3069,272.32299999999987
3070,240.425
3071,256.9000000000001
3072,234.895
3073,220.23499999999987
3074,215.35699999999997
3075,184.38099999999991
3076,177.39299999999992
3077,181.29899999999992
3078,226.39899999999994
3079,232.501
3080,238.37700000000007
3081,255.53600000000012
3082,352.4670000000001
3083,354.06000000000006
3084,371.1070000000001
3085,376.5379999999999
3086,351.3120000000001
3087,358.38199999999995
3088,346.51900000000023
3089,368.3080000000002
3090,362.2429999999999
3091,369.5530000000001
3092,371.29799999999994
3093,397.74200000000025
3094,406.95700000000016
3095,331.7629999999998
3096,283.30000000000007
3097,242.37299999999988
3098,246.65700000000012
3099,204.86699999999996
3100,209.17600000000002
3101,236.12700000000007
3102,231.78100000000006
3103,269.09799999999996
3104,354.4470000000001
3105,347.522
3106,365.07900000000006
3107,319.52999999999986
3108,330.55100000000004
3109,298.94799999999987
3110,311.1789999999998
3111,267.11600000000016
3112,290.42399999999986
3113,324.615
3114,341.50300000000004
3115,348.5569999999999
3116,309.5979999999999
3117,307.144
3118,313.32399999999996
3119,279.34100000000007
3120,267.6299999999999
3121,217.6469999999999
3122,199.70599999999988
3123,201.95700000000005
3124,195.542
3125,200.09399999999994
3126,232.23599999999993
3127,239.1509999999999
3128,320.86199999999985
3129,327.61
3130,323.6020000000001
3131,276.1170000000001
3132,255.942
3133,244.0559999999999
3134,260.86199999999985
3135,270.2950000000001
3136,291.423
3137,313.96499999999986
3138,311.0680000000001
3139,286.2600000000002
3140,313.889
3141,357.345
3142,287.53300000000013
3143,299.2230000000002
3144,268.264
3145,235.88699999999983
3146,171.44399999999993
3147,171.094
3148,159.58899999999988
3149,177.346
3150,168.75799999999998
3151,191.0569999999999
3152,260.995
3153,313.605
3154,302.853
3155,264.98199999999997
3156,335.14200000000005
3157,344.08899999999994
3158,297.98
3159,289.44099999999975
3160,293.96000000000004
3161,288.37199999999996
3162,307.139
3163,330.42899999999986
3164,338.5779999999999
3165,317.627
3166,316.2229999999999
3167,302.587
3168,272.6169999999999
3169,253.2779999999999
3170,238.6930000000001
3171,199.13200000000006
3172,191.70299999999992
3173,193.57099999999986
3174,237.84099999999998
3175,213.93499999999997
3176,234.174
3177,228.84400000000022
3178,307.9589999999999
3179,277.85800000000006
3180,286.07699999999994
3181,304.673
3182,247.83700000000005
3183,236.2199999999998
3184,261.36500000000007
3185,288.61399999999963
3186,258.4870000000003
3187,262.19399999999996
3188,258.77499999999975
3189,243.4800000000002
3190,278.90999999999997
3191,268.1340000000001
3192,225.38599999999997
3193,180.38799999999998
3194,140.092
3195,135.11900000000003
3196,132.646
3197,154.9750000000001
3198,143.47799999999992
3199,151.44399999999987
3200,173.4109999999999
3201,220.6979999999999
3202,260.29499999999985
3203,228.77199999999985
3204,266.71899999999994
3205,238.35300000000007
3206,234.044
3207,236.59500000000008
3208,273.2760000000001
3209,248.16900000000007
3210,264.20399999999995
3211,226.56600000000037
3212,225.57500000000005
3213,251.822
3214,233.20900000000006
3215,263.242
3216,205.6969999999999
3217,171.49400000000006
3218,167.79999999999998
3219,142.66700000000003
3220,125.03399999999999
3221,145.69899999999998
3222,134.07300000000004
3223,137.52100000000004
3224,160.50499999999997
3225,188.51999999999987
3226,229.83599999999998
3227,284.3379999999998
3228,269.92299999999983
3229,273.45099999999985
3230,251.534
3231,258.21999999999986
3232,253.84500000000014
3233,287.2199999999998
3234,244.03200000000012
3235,269.6540000000001
3236,268.60900000000004
3237,261.3620000000001
3238,239.74399999999991
3239,239.22600000000014
3240,231.65
3241,191.58800000000008
3242,172.84899999999996
3243,172.00400000000005
3244,160.82899999999992
3245,176.47299999999996
3246,156.76400000000004
3247,170.4470000000001
3248,186.746
3249,188.42999999999995
3250,228.83400000000003
3251,268.3040000000001
3252,311.59899999999993
3253,364.8629999999997
3254,327.70000000000005
3255,288.05800000000016
3256,311.51599999999985
3257,349.303
3258,335.785
3259,331.8770000000002
3260,308.85499999999996
3261,349.7610000000002
3262,310.4669999999999
3263,301.07
3264,238.1169999999999
3265,233.43099999999984
3266,210.84500000000003
3267,188.11100000000002
3268,150.23499999999984
3269,162.48800000000003
3270,170.26899999999998
3271,177.88199999999995
3272,207.68899999999996
3273,245.16600000000008
3274,259.18699999999984
3275,313.81799999999987
3276,296.15599999999995
3277,295.805
3278,352.88099999999963
3279,328.407
3280,307.85800000000006
3281,306.90100000000007
3282,295.3090000000001
3283,290.933
3284,279.76299999999986
3285,288.3570000000001
3286,261.56600000000003
3287,281.107
3288,251.28599999999994
3289,221.53600000000014
3290,180.15500000000003
3291,181.35399999999993
3292,185.07000000000002
3293,178.1069999999999
3294,176.80700000000002
3295,206.25499999999988
3296,271.0570000000001
3297,248.65500000000003
3298,240.52300000000014
3299,249.572
3300,247.18200000000002
3301,255.22400000000007
3302,236.428
3303,229.3470000000001
3304,248.45700000000016
3305,271.962
3306,268.38999999999976
3307,267.1159999999999
3308,263.573
3309,275.76900000000006
3310,251.38800000000012
3311,271.80399999999986
3312,240.4860000000001
3313,191.06900000000002
3314,154.1340000000001
3315,173.46800000000007
3316,157.24699999999999
3317,172.89899999999994
3318,165.56100000000006
3319,194.488
3320,237.36700000000008
3321,281.602
3322,269.36099999999976
3323,287.44399999999985
3324,261.70400000000006
3325,214.45199999999994
3326,210.542
3327,205.07800000000003
3328,238.413
3329,238.0629999999999
3330,265.8459999999999
3331,249.45099999999996
3332,298.33299999999997
3333,279.0060000000001
3334,291.46899999999994
3335,248.7
3336,255.84999999999985
3337,210.32699999999988
3338,183.51299999999998
3339,163.61699999999996
3340,165.585
3341,173.21400000000006
3342,169.69099999999992
3343,163.85800000000006
3344,239.03
3345,279.08699999999993
3346,245.40999999999985
3347,258.3239999999999
3348,205.47000000000003
3349,202.1210000000001
3350,192.67899999999992
3351,192.02799999999996
3352,185.55200000000005
3353,236.99100000000016
3354,243.16399999999993
3355,237.90699999999993
3356,245.6550000000001
3357,261.663
3358,277.92800000000005
3359,229.959
3360,214.9249999999999
3361,181.70100000000014
3362,168.77800000000008
3363,155.17000000000004
3364,136.05400000000014
3365,150.73499999999999
3366,144.57599999999996
3367,165.47400000000005
3368,238.473
3369,307.98199999999997
3370,260.18199999999996
3371,246.46399999999997
3372,258.07100000000014
3373,236.99999999999991
3374,225.25400000000008
3375,216.99100000000007
3376,238.34299999999996
3377,258.023
3378,251.27599999999995
3379,252.71400000000006
3380,250.885
3381,270.95099999999996
3382,257.0200000000001
3383,242.0709999999999
3384,233.29300000000006
3385,175.692
3386,151.6390000000001
3387,158.59699999999992
3388,141.23500000000016
3389,155.76599999999993
3390,165.31599999999997
3391,161.78000000000003
3392,190.45900000000012
3393,224.13699999999994
3394,215.69799999999992
3395,230.59000000000003
3396,264.55000000000007
3397,294.832
3398,269.362
3399,250.96799999999996
3400,263.65
3401,291.0119999999999
3402,271.6430000000001
3403,285.534
3404,260.6159999999999
3405,236.8259999999999
3406,229.98199999999997
3407,233.89600000000002
3408,223.10400000000004
3409,202.68600000000004
3410,176.38900000000004
3411,143.847
3412,142.34600000000003
3413,154.317
3414,148.342
3415,153.41799999999998
3416,145.677
3417,165.1250000000001
3418,226.29300000000003
3419,257.383
3420,267.66700000000003
3421,259.9649999999999
3422,255.55099999999987
3423,258.4529999999999
3424,248.96699999999998
3425,286.5029999999999
3426,321.3499999999999
3427,303.4499999999998
3428,301.09699999999987
3429,272.29100000000005
3430,226.18300000000016
3431,236.2349999999999
3432,198.50100000000006
3433,186.324
3434,153.04199999999997
3435,162.983
3436,153.15399999999988
3437,151.21300000000002
3438,151.29999999999995
3439,171.37200000000007
3440,192.55900000000005
3441,198.55899999999997
3442,218.45199999999994
3443,281.84399999999994
3444,305.894
3445,265.16499999999996
3446,267.95900000000006
3447,274.3280000000001
3448,262.93000000000006
3449,312.0659999999998
3450,306.674
3451,324.68100000000015
3452,296.03499999999997
3453,281.37
3454,276.64699999999993
3455,259.8570000000001
3456,283.3849999999999
3457,221.97999999999993
3458,204.817
3459,201.2349999999999
3460,174.65300000000016
3461,213.88799999999998
3462,190.325
3463,175.2720000000001
3464,244.3950000000001
3465,276.09199999999987
3466,275.67699999999974
3467,243.34699999999998
3468,239.58800000000008
3469,250.85099999999977
3470,219.92
3471,228.47300000000004
3472,254.93900000000002
3473,277.97200000000004
3474,249.4960000000001
3475,253.80800000000005
3476,261.26900000000006
3477,272.9460000000001
3478,255.73499999999993
3479,252.875
3480,235.13900000000007
3481,193.82300000000015
3482,155.254
3483,144.193
3484,142.54899999999998
3485,175.515
3486,164.94499999999996
3487,178.063
3488,230.773
3489,225.322
3490,319.1839999999998
3491,268.98200000000014
3492,254.4660000000001
3493,257.846
3494,230.91199999999998
3495,250.45
3496,231.09999999999997
3497,281.889
3498,262.01900000000006
3499,293.418
3500,277.9079999999999
3501,283.66799999999995
3502,276.13400000000007
3503,252.60099999999997
3504,241.70600000000013
3505,187.75400000000008
3506,167.402
3507,141.05200000000008
3508,152.824
3509,161.392
3510,181.26399999999992
3511,187.79399999999998
3512,226.30200000000005
3513,250.99900000000008
3514,242.58399999999972
3515,217.68599999999998
3516,203.71000000000006
3517,218.35499999999996
3518,211.69000000000014
3519,191.39400000000003
3520,215.1590000000001
3521,250.494
3522,251.22700000000003
3523,290.831
3524,271.98400000000015
3525,337.5150000000001
3526,301.60699999999986
3527,252.5220000000001
3528,230.86200000000008
3529,200.56599999999997
3530,151.36800000000017
3531,151.73799999999994
3532,152.717
3533,155.33000000000007
3534,143.84899999999996
3535,145.91700000000003
3536,247.29800000000006
3537,239.56499999999994
3538,219.82699999999977
3539,226.18900000000002
3540,190.49000000000007
3541,228.43299999999977
3542,185.49600000000004
3543,188.46900000000005
3544,183.92499999999998
3545,204.4390000000001
3546,221.33399999999983
3547,206.63099999999997
3548,218.78699999999992
3549,208.66700000000006
3550,190.741
3551,196.504
3552,187.613
3553,163.651
3554,141.98499999999999
3555,132.90700000000007
3556,116.44999999999996
3557,118.90600000000006
3558,124.62000000000009
3559,127.90199999999997
3560,121.872
3561,189.22099999999995
3562,230.42599999999996
3563,199.80899999999994
3564,216.41600000000014
3565,199.93200000000002
3566,191.1329999999999
3567,171.4630000000001
3568,175.745
3569,165.264
3570,179.24399999999991
3571,239.89500000000015
3572,200.68599999999998
3573,183.65300000000013
