,resistive_heating
2104,95.6953638100441
2105,102.73705879498453
2106,99.78657396184468
2107,101.85562048900911
2108,107.3567506829919
2109,106.16989016704638
2110,90.46190245419265
2111,104.25021373417043
2112,106.69319176303622
2113,100.46005396317483
2114,92.29355240009126
2115,95.68473432795557
2116,88.32330761639112
2117,89.55803937744662
2118,86.46311416981925
2119,83.89341779422979
2120,88.16028705433459
2121,58.152721347966704
2122,50.609912837577646
2123,58.06733080436853
2124,61.212805417682816
2125,55.693739217597056
2126,42.20554510456707
2127,42.889836441874586
2128,33.53461170021937
2129,25.521647464514025
2130,30.345690452766974
2131,30.919831085727804
2132,73.46501294916402
2133,79.03412229349527
2134,93.75460221093472
2135,79.17203485161745
2136,84.31059419077714
2137,91.64423243555808
2138,81.47055624304116
2139,81.68995854645874
2140,80.96051385296072
2141,83.34555679741463
2142,68.85738961456583
2143,67.68325835568591
2144,80.84534168958113
2145,85.87288976045693
2146,89.17603140359044
2147,96.1199392703045
2148,93.43244743068105
2149,103.35573516822946
2150,94.01181121657547
2151,95.90759773683519
2152,101.17028219060595
2153,95.67592107834137
2154,84.15644510828538
2155,91.43008280085674
2156,97.83124716365592
2157,91.73142412969676
2158,91.20821230384706
2159,106.08907909624628
2160,120.10337034102488
2161,112.85385224261991
2162,105.37758176241128
2163,98.33267779368121
2164,98.99364830396976
2165,100.67125540589676
2166,90.38353940838884
2167,92.2260851674349
2168,100.90208594212737
2169,111.66686971702269
2170,120.06922593252541
2171,130.2088852214789
2172,114.11130273822015
2173,101.3485872630442
2174,101.70103345980635
2175,98.99310963158167
2176,93.37652035965291
2177,93.2275132661318
2178,88.07885653644318
2179,81.84497624506169
2180,84.49121211941183
2181,89.45122055345335
2182,84.78635493720276
2183,98.92063758170562
2184,100.09893522915405
2185,100.09925968008405
2186,94.85339272539919
2187,95.77978608439759
2188,91.14649354484229
2189,92.4106750200422
2190,82.87199854377774
2191,89.3981801281694
2192,95.30331080672302
2193,94.91566365242372
2194,90.03733579324695
2195,104.2387727757364
2196,104.63048722740854
2197,100.90415997106507
2198,101.7165215549748
2199,85.8568341901851
2200,86.05451093264875
2201,92.18616934794352
2202,93.95492310076449
2203,102.51322758565917
2204,102.05188108604533
2205,107.07788543849246
2206,113.5346210274907
2207,116.71354174430219
2208,113.18602954356508
2209,104.94932777797669
2210,102.65945748957937
2211,99.61605991707262
2212,92.4025684258611
2213,98.39310284375077
2214,108.2014951389806
2215,102.01040586837037
2216,96.17193731730454
2217,88.67852697110344
2218,94.49518606255171
2219,115.1882065730952
2220,104.81999425055001
2221,103.76105252570424
2222,99.57075403200486
2223,85.77407594481087
2224,103.16558945767848
2225,99.17127904239287
2226,104.17939204617647
2227,104.92969974505205
2228,105.8319209255502
2229,115.63152786147396
2230,117.48182833073542
2231,128.88201963008166
2232,127.96847328763099
2233,120.8490314851916
2234,119.1342375936376
2235,112.90507115256527
2236,107.73998364883076
2237,100.65885175205332
2238,108.99965286078238
2239,110.41040169198618
2240,100.84325077433476
2241,93.08039887129905
2242,114.65731459411987
2243,122.269265115743
2244,101.15590808620435
2245,102.68095788514694
2246,98.5287574156382
2247,102.33759297171041
2248,106.15420712198537
2249,100.64942050277676
2250,109.13571643584976
2251,106.4948398094801
2252,106.29815583095608
2253,110.90944212577456
2254,121.1048864669614
2255,120.66501192594329
2256,126.55361126609814
2257,131.09874047003592
2258,116.6432403896071
2259,114.38524565306126
2260,119.15881309502672
2261,116.01364830939264
2262,112.12710988797588
2263,115.49098350106514
2264,117.37056368915935
2265,130.6547071720343
2266,134.66502883699678
2267,145.64688918531678
2268,145.65312591693973
2269,138.3880114329357
2270,130.11672154931196
2271,114.13645951840407
2272,111.00693891786574
2273,122.77256389598831
2274,119.58351022675824
2275,138.21483166678246
2276,129.26959737069754
2277,121.56341319248762
2278,138.36857811690214
2279,134.78671033822414
2280,152.12326340773257
2281,144.69269743370384
2282,120.52505293662153
2283,123.38485390829223
2284,119.96871148219816
2285,125.36257164497019
2286,115.95469844177292
2287,125.56034811557709
2288,143.8965007400453
2289,153.73202839921422
2290,137.6285659873672
2291,143.01893574133976
2292,131.1763433133839
2293,120.45593538918388
2294,111.73310604018114
2295,100.64944334611607
2296,102.31393685739081
2297,125.62090126063168
2298,133.12979320351917
2299,133.62077325356464
2300,137.95145654499754
2301,143.7197683278456
2302,152.3737753824661
2303,143.08771521979122
2304,151.53165670498242
2305,148.94417300697768
2306,120.35425588833783
2307,122.37330431851139
2308,120.22003825161268
2309,129.34480570776847
2310,118.09359606541523
2311,117.79391412421839
2312,146.90931886758366
2313,152.22654394412078
2314,154.49157153672613
2315,139.22530912986034
2316,126.41141841151433
2317,126.03902591680104
2318,127.92225128939654
2319,117.46948584733813
2320,120.78785774911539
2321,119.3084407038379
2322,115.15201602977767
2323,132.0287204383504
2324,128.55760782344115
2325,135.06673647145055
2326,136.18621213659802
2327,136.60512596456695
2328,129.40356612955713
2329,128.215204692904
2330,116.96265158125098
2331,107.74094016865041
2332,113.60951771471879
2333,115.45496021775561
2334,109.07458406596133
2335,121.27422009783432
2336,133.89238638820237
2337,151.8203046593753
2338,145.10254976432114
2339,137.3461112652124
2340,146.58987685626684
2341,133.3478723711476
2342,107.03411931488607
2343,105.49774730692971
2344,119.88299172400606
2345,134.85169516458768
2346,149.77981854927725
2347,147.6089602542159
2348,136.94384292163923
2349,142.605553046235
2350,149.13526508909536
2351,141.0449235678129
2352,154.88595557127138
2353,135.00675169653073
2354,116.29448347280695
2355,115.32408183214916
2356,109.62424990446668
2357,117.50226169719075
2358,115.70603486873371
2359,126.70800384626281
2360,136.68945402107585
2361,149.27857079574068
2362,136.2450817981831
2363,124.79659904228772
2364,132.94612690440186
2365,119.23420867310723
2366,110.15240391373437
2367,105.12070519207015
2368,89.96662134461474
2369,103.78322855109721
2370,118.24058533347072
2371,123.86636367455105
2372,116.43970800821785
2373,122.57314505115583
2374,133.54523075670122
2375,130.79173006929534
2376,141.28223800335
2377,129.15822229641566
2378,116.20938471187294
2379,119.57493196597707
2380,121.86118879816922
2381,120.80326235690649
2382,131.96107093135439
2383,133.84493324835302
2384,130.06210177077014
2385,131.32756325401098
2386,139.28937071963085
2387,134.18387804225233
2388,120.81993266715719
2389,122.10066999856116
2390,107.59973855758828
2391,101.41878515013977
2392,108.11269493085027
2393,125.26061317767495
2394,102.59169627921762
2395,121.65984071203175
2396,100.1240607822448
2397,107.24652353401021
2398,135.39386862554562
2399,134.89726039829475
2400,134.8834113809503
2401,127.97338336756462
2402,131.2928210566403
2403,124.70975897157817
2404,124.21701497456954
2405,127.10025526610578
2406,139.88370528520952
2407,134.8743827261208
2408,126.36144023467743
2409,118.39207419345352
2410,140.89146058389255
2411,143.81038598061494
2412,136.26013861892164
2413,131.49668405712387
2414,115.14200516272682
2415,114.28846842559834
2416,120.50018415336012
2417,123.02143989188917
2418,140.9543977898981
2419,131.34143261387825
2420,139.1070609186634
2421,140.11841185018082
2422,148.6518078385917
2423,156.20790795605947
2424,143.4823884643426
2425,131.3655324215843
2426,120.01485883857951
2427,118.031064078642
2428,125.93643084948624
2429,119.35099910791305
2430,123.91917571927101
2431,137.44586469912275
2432,151.31551098689786
2433,165.44097356752343
2434,162.17328059889317
2435,159.63151451574157
2436,162.51719077164591
2437,144.52426332617986
2438,131.8134933976458
2439,126.5393929102732
2440,131.4275710371745
2441,147.21909744619825
2442,158.54521568226838
2443,158.74202597475795
2444,160.83052902186867
2445,150.43202654396796
2446,138.69183625973983
2447,137.277779406438
2448,135.9838724294033
2449,138.23695702462683
2450,120.9240671679316
2451,117.31921934789861
2452,122.12128869151077
2453,120.82798236190052
2454,127.19125210209472
2455,123.25348180785231
2456,147.59328790477358
2457,157.7337146583486
2458,141.8411627667394
2459,132.477029659609
2460,130.5950680900918
2461,137.97866413998182
2462,122.62633498392327
2463,123.40961085554747
2464,112.41359948574
2465,121.60784688536471
2466,131.20764099811905
2467,127.62285144698224
2468,116.48332353165497
2469,123.94238275186302
2470,132.67741826988888
2471,140.1333150376735
2472,145.85041461887567
2473,138.03431111122828
2474,133.0396932159732
2475,122.39494422893854
2476,122.3353632723557
2477,122.20978255192588
2478,119.85612780089085
2479,141.24510258189994
2480,165.41019676796105
2481,168.00399173576363
2482,142.3677094296615
2483,139.58430841885402
2484,126.06381898180292
2485,131.63353830035555
2486,127.40669088471007
2487,107.0342678921204
2488,109.04200512195068
2489,119.47610050183785
2490,127.42346802267961
2491,135.67975824937443
2492,129.20766697440968
2493,120.25490423683362
2494,141.9286589640677
2495,157.26959210290386
2496,146.27686476651607
2497,123.83124458520038
2498,117.34227593369717
2499,123.37388607319306
2500,111.69454914988637
2501,104.91324637236612
2502,108.54436680956533
2503,118.02219889865151
2504,141.56806621027877
2505,140.10030136503045
2506,131.09319914917748
2507,119.22669726439148
2508,109.67202713815784
2509,106.93377286218339
2510,99.52389770075575
2511,93.49788653592842
2512,82.04381977578666
2513,84.51008047655773
2514,89.44116529280103
2515,100.0265419833423
2516,102.9926756882963
2517,102.41463575960455
2518,103.50422357802104
2519,110.79656531450128
2520,101.80808890521322
2521,97.77816563554772
2522,91.56679996548917
2523,86.56595344988129
2524,90.4544504292378
2525,97.16061810381994
2526,101.66061956207498
2527,106.56820180682968
2528,126.2334095426274
2529,134.69921912222242
2530,125.31107111214907
2531,122.51878679093453
2532,106.49597423451665
2533,110.09797499342812
2534,106.56766767450289
2535,81.42153956306291
2536,90.3328502557327
2537,95.47529218648748
2538,99.3137568897323
2539,99.89839407302179
2540,94.8479063295225
2541,106.05183475022201
2542,104.8942915489847
2543,98.57680097181658
2544,99.83470024189917
2545,89.36218046837047
2546,90.41169912342312
2547,91.05614077801901
2548,93.8690293805591
2549,96.7699213434165
2550,107.0074003565011
2551,99.45439077816536
2552,86.00224727097206
2553,91.12752449041228
2554,96.33949896466272
2555,90.97303199276215
2556,38.18298494318818
2557,38.75242830643349
2558,35.718367098362705
2559,32.746400354985056
2560,28.949633490639442
2561,27.919877016029133
2562,80.59639827178715
2563,78.74034109236331
2564,78.39515508003622
2565,75.20526642247351
2566,81.20225837645636
2567,91.09264788549459
2568,90.40305268477982
2569,85.7022925550123
2570,82.71679505004256
2571,79.62596142785098
2572,75.05816301372215
2573,83.66879669602808
2574,87.67966781307047
2575,82.66994121658516
2576,79.3601427677023
2577,73.37416753204597
2578,34.284572878311764
2579,30.858774318069145
2580,32.19101113070333
2581,36.420263108443045
2582,35.04059385553808
2583,35.513445439239916
2584,34.25222289367877
2585,24.87051838538566
2586,26.5214915660677
2587,71.10447524056555
2588,64.39832746708036
2589,76.24382629498243
2590,91.75619315229633
2591,103.61512735474162
2592,94.32389548423855
2593,78.38084166306776
2594,67.95700474447942
2595,65.7973429989016
2596,60.4085382664427
2597,64.88674531642975
2598,74.65993840733799
2599,76.9957009220172
2600,56.02391747622071
2601,64.0863396185587
2602,51.99090676253422
2603,52.34380402849122
2604,45.29290526091051
2605,42.90115688244175
2606,36.78891771716996
2607,35.632251428849415
2608,30.380337556362793
2609,23.853531806640127
2610,25.92924075588301
2611,69.88992199444353
2612,80.660131591919
2613,93.77220493371085
2614,86.38775353745258
2615,94.05644436737568
2616,89.2342592932805
2617,84.5625984971325
2618,74.39495191756363
2619,76.15018602242584
2620,70.57762251202634
2621,77.4440928166127
2622,73.08864280699562
2623,77.72324152584065
2624,94.79962750270295
2625,63.323583910787605
2626,58.96904161101091
2627,48.474935981448816
2628,46.82008103470585
2629,51.056218750932814
2630,36.27059526928109
2631,38.79573902204434
2632,64.85041758572103
2633,73.29667475687592
2634,72.603651383271
2635,80.89781639583134
2636,82.46201123076813
2637,88.46025054671075
2638,84.08000288436307
2639,103.2564267824438
2640,102.62306848801784
2641,78.65103086296651
2642,70.06082669222542
2643,66.53451657480935
2644,74.97258824440418
2645,71.38355915883467
2646,78.69466863974338
2647,77.35448122993316
2648,110.69049927917477
2649,110.24376915070656
2650,96.00530184728893
2651,95.25683576552247
2652,81.0869019257111
2653,93.12684611459756
2654,97.71789415340427
2655,93.71433039355436
2656,86.54925194682886
2657,87.12421296577647
2658,97.72617769120997
2659,108.11928040402425
2660,103.2515400695305
2661,109.98376400786285
2662,114.71490515190652
2663,123.97765808595894
2664,109.53842012671579
2665,121.50957927546145
2666,117.70905483748928
2667,101.26336714902311
2668,110.2193606139091
2669,101.68990286874944
2670,110.0049953132885
2671,113.04712942064086
2672,120.9367468059018
2673,130.8065454388875
2674,115.42188519128591
2675,107.11737584921207
2676,100.98913361595504
2677,88.48610983411959
2678,77.73248064525504
2679,82.76489911332789
2680,82.95419743461954
2681,89.82714020954744
2682,89.6126239120178
2683,97.61047142145402
2684,86.65085148960277
2685,96.33229853479769
2686,92.15341555647323
2687,114.30928897974769
2688,116.55365748350032
2689,99.56455763554312
2690,97.0933382267004
2691,92.49725806807734
2692,87.22643598682463
2693,82.39923258115051
2694,88.16611601579386
2695,106.71450721477595
2696,109.52348936968026
2697,132.04400180170035
2698,110.63408774296127
2699,101.12635510220534
2700,85.96677079657995
2701,92.56198629540145
2702,74.51275651337197
2703,82.62000802628347
2704,93.21236962792904
2705,101.07935459929209
2706,103.32251698725234
2707,103.86498613541904
2708,108.15348022453162
2709,112.02517048594193
2710,113.45550646381348
2711,125.4223358541282
2712,135.55683152898314
2713,115.71755107649734
2714,111.3777370129533
2715,107.17278308232541
2716,118.12319865530161
2717,114.4343505821702
2718,125.88252636305057
2719,120.87076711200228
2720,98.33680422385912
2721,106.24359996859937
2722,120.48442995486747
2723,131.22842776732307
2724,148.09433647456578
2725,115.78120987760958
2726,112.6915463058785
2727,98.7117660339555
2728,104.34794900933747
2729,98.47390869043014
2730,115.722374791999
2731,118.38222558539852
2732,116.8836422272668
2733,103.35715596298733
2734,99.14256394779827
2735,112.45158790557262
2736,124.99812164574077
2737,116.04072358257895
2738,96.6569301518787
2739,87.22820262326739
2740,98.3300575024131
2741,101.5257361323884
2742,109.14114985884515
2743,106.69750967476683
2744,102.27568779613509
2745,107.1172125297245
2746,121.91599632375384
2747,138.4943472508558
2748,128.65272398265185
2749,130.4094649116831
2750,126.14394965429605
2751,110.15561819358335
2752,106.3285038337445
2753,100.04854546805329
2754,106.03938850470223
2755,113.25822916208747
2756,108.03223395446311
2757,108.39964163578267
2758,120.39768852003724
2759,130.88730794737904
2760,136.5427033798068
2761,114.73312285690398
2762,111.16888091741421
2763,103.39259901118024
2764,100.66282603592039
2765,108.05548586989822
2766,104.10828885620053
2767,109.6366186740274
2768,123.99919167853618
2769,140.3496380502434
2770,131.1409406398718
2771,118.30429800863027
2772,98.94695066196755
2773,99.67363587496696
2774,95.54743660132429
2775,86.55923378146458
2776,96.1573965008136
2777,97.0407601858443
2778,101.4261488849091
2779,102.89848398008249
2780,92.97967571298445
2781,112.61043836151018
2782,119.9600543486452
2783,135.19274003647686
2784,129.86972192957444
2785,106.23777772450384
2786,96.4761392717057
2787,87.91676808301766
2788,91.27080678488608
2789,86.6493151757384
2790,106.00651708735447
2791,103.96221012864244
2792,123.52055641604036
2793,132.1932221800338
2794,128.43433884758068
2795,102.3069336536284
2796,97.94908625932077
2797,96.45059538460086
2798,99.90226881194027
2799,83.86657113991721
2800,90.47473358877686
2801,94.37597859805983
2802,97.70697860435712
2803,100.56458881244467
2804,106.74945884197926
2805,115.4514423669555
2806,117.6554762679107
2807,124.03633467662941
2808,127.39553352932056
2809,104.32237757179777
2810,93.41291870474181
2811,88.43030193168913
2812,97.20872758766605
2813,96.91216884340265
2814,96.16303908988053
2815,109.30042506607876
2816,121.28243173215284
2817,135.79736133053058
2818,130.30410082264174
2819,115.82168840814714
2820,106.06434242879145
2821,90.65347579740244
2822,83.37914637680986
2823,81.82816107998921
2824,97.71605616862217
2825,94.1507443813899
2826,83.92861308789334
2827,95.20234722595141
2828,88.87995842185897
2829,96.34584265269706
2830,100.16138865710528
2831,109.59776150468738
2832,110.89859612631199
2833,103.65992690658864
2834,94.86357467746683
2835,95.45016895580244
2836,90.79427096982414
2837,91.67320064565153
2838,87.89714204105896
2839,102.65285101550873
2840,119.24268233270963
2841,121.27792055671591
2842,122.00977188268344
2843,110.93953537811711
2844,88.25951218296383
2845,82.23830139891817
2846,79.93801801664004
2847,79.8594747273867
2848,77.73305636767202
2849,96.14399734081967
2850,93.21476780748652
2851,100.6486228679272
2852,95.64476261840136
2853,95.65850832636285
2854,99.76111915350292
2855,113.34762412302689
2856,106.12463793979619
2857,89.42723786759016
2858,79.94606323297344
2859,81.00142774066116
2860,79.45284136114898
2861,86.74724202237563
2862,96.37826034874283
2863,103.26004905913655
2864,118.19162601675744
2865,125.66596910522156
2866,120.94670232161165
2867,102.04107806179792
2868,100.22614436162556
2869,97.4223664961217
2870,91.64955678033395
2871,82.41665090824932
2872,70.94300800944652
2873,100.26487488464727
2874,111.83477041879014
2875,101.19756266673983
2876,90.78630925759822
2877,103.89888075022907
2878,101.5139472467159
2879,114.14414162423178
2880,120.90681179320192
2881,100.75173032579167
2882,91.00325531678017
2883,78.49153593593306
2884,82.76510140416104
2885,82.31320612221646
2886,95.80149328171181
2887,93.35004987894375
2888,85.43238791464162
2889,79.32199176605857
2890,102.83171756462748
2891,93.28632126001605
2892,93.02774064708106
2893,105.15987636473288
2894,93.06546344200416
2895,91.1367133426493
2896,91.02628191527548
2897,92.22703291398724
2898,89.75728091506008
2899,81.2754901664128
2900,85.4395085912707
2901,92.7811564477824
2902,106.18218030266455
2903,112.30575704884365
2904,101.47287427730261
2905,101.23279229758047
2906,86.0393572682469
2907,86.04353685766634
2908,81.78200649847919
2909,84.04955224474914
2910,103.49567091001053
2911,101.3015182871963
2912,91.29922248802053
2913,81.84036653645344
2914,93.41445625730901
2915,94.39371250391831
2916,88.80442766571088
2917,92.61167919975158
2918,82.19854312451174
2919,83.83307895554913
2920,73.66817351339458
2921,74.45795664891423
2922,85.5558666552944
2923,98.0673527686467
2924,83.39140436355795
2925,100.90398538319502
2926,100.76505084644587
2927,107.85784147018084
2928,106.24199976860615
2929,92.56087827398244
2930,86.0544962406493
2931,74.2200129425026
2932,76.67342359008767
2933,84.03123005477288
2934,87.34600590406284
2935,90.3507381824186
2936,96.2606301171095
2937,114.40388935255332
2938,102.82778571123202
2939,98.78625037200845
2940,91.23127449761455
2941,100.25969341862181
2942,83.69816969208993
2943,84.53231970281881
2944,84.13146646764466
2945,96.55416750384174
2946,104.19296148287353
2947,98.32454841102539
2948,106.981401077228
2949,110.37804290854933
2950,108.86975530586591
2951,116.36732622506177
2952,108.04503147681893
2953,92.02722988518393
2954,89.49526413246497
2955,88.38857352076694
2956,81.95290422869223
2957,80.56365870322136
2958,91.88995490561288
2959,96.93144490539368
2960,115.7356235500601
2961,122.35782858999963
2962,114.2215312742931
2963,99.63928254984519
2964,113.70606880215188
2965,101.68618111751536
2966,97.38231521177406
2967,90.43087223679304
2968,92.43789640611473
2969,120.68107008504424
2970,118.98708225730266
2971,106.64963207337482
2972,109.23632355699984
2973,111.45696154586447
2974,114.08027840806874
2975,126.38433992788406
2976,123.85319543293585
2977,109.52221516297587
2978,97.10689024319517
2979,95.79313773091717
2980,87.30417998478661
2981,90.87454452602043
2982,97.43182158710071
2983,105.47898642438228
2984,131.75953052291356
2985,132.97108281215174
2986,139.25064393405398
2987,130.44904337772087
2988,135.4714627105094
2989,134.80786045126254
2990,123.37778295261867
2991,114.9267211593162
2992,130.3960867665639
2993,117.30860289102125
2994,130.69779987699428
2995,136.34021542242195
2996,124.44856195544715
2997,128.10147851031505
2998,137.31755753488875
2999,147.82520259254994
3000,138.8510542725078
3001,127.28044692089158
3002,118.67528604131051
3003,126.1386066973625
3004,108.4168275856624
3005,116.37212478166886
3006,122.22855171077653
3007,111.82561831333693
3008,139.47687882487205
3009,142.11057572239952
3010,131.09531407165994
3011,124.2794864350134
3012,122.915273077987
3013,105.50692504292013
3014,97.40899990398805
3015,94.54616699830018
3016,100.3478799877259
3017,94.5159060743965
3018,93.89417631442123
3019,99.41934635405016
3020,105.33940698290137
3021,101.79812005870981
3022,102.83378639067378
3023,103.99940175117759
3024,109.18226936402927
3025,107.84481442627015
3026,97.40192802082326
3027,90.55564613771914
3028,87.33867999797639
3029,86.12370685236593
3030,97.95278214304201
3031,105.93804948047364
3032,109.37875754566814
3033,113.97216216234152
3034,112.51546041079449
3035,112.76268446697672
3036,121.56500792128921
3037,98.07748852547282
3038,106.84006021361515
3039,89.73842958100037
3040,80.64969722530985
3041,93.08774252545493
3042,97.19456952150392
3043,89.66459823546694
3044,90.83250626103238
3045,91.18611085753675
3046,98.41323846896826
3047,103.05770790753637
3048,97.87388981561578
3049,103.01152719938044
3050,85.06630431178851
3051,83.06840732393063
3052,87.37604223180782
3053,84.4545820136022
3054,90.1199358683956
3055,96.57000293577114
3056,83.97643774019834
3057,81.03616644585155
3058,94.64887494208413
3059,97.31513060960152
3060,94.37803524794326
3061,91.76750416511591
3062,87.22027400611256
3063,81.84513678446518
3064,93.20838239062445
3065,75.12498728938714
3066,81.61890890567979
3067,83.81189545830378
3068,89.01690391556066
3069,78.46176134661886
3070,77.49269361998046
3071,88.573751636477
3072,85.5642853739883
3073,84.37702212636466
3074,87.93582471765383
3075,75.90156066090657
3076,75.00399190975305
3077,73.54691276308316
3078,92.16282231234793
3079,87.29990193822405
3080,83.32174921444611
3081,80.32226233295664
3082,111.32007171033109
3083,113.60928168828954
3084,116.89376987420484
3085,121.24171338888249
3086,111.26971782074305
3087,109.46307855257666
3088,111.93762805813789
3089,116.19876839963989
3090,110.53649238440066
3091,111.92250158568523
3092,109.69754128858067
3093,121.74572481483514
3094,134.76987963760126
3095,122.5119277713334
3096,111.7213304650175
3097,102.34685865661568
3098,104.28530499966557
3099,91.21010129085785
3100,93.44266037311078
3101,96.47941939243401
3102,88.1897230782053
3103,92.67279605358834
3104,115.64204891351226
3105,117.86158054982393
3106,123.62588154157005
3107,112.67163813509156
3108,117.7589399845832
3109,106.75058363842791
3110,102.08981402475689
3111,83.74537913000313
3112,82.54591610244628
3113,86.97359363570742
3114,91.48110633612929
3115,95.94456124351426
3116,88.05427540560439
3117,92.82390857771722
3118,95.03788869644256
3119,90.00323508805423
3120,97.89445542614108
3121,88.01771650455204
3122,86.66132401943733
3123,84.86834383033428
3124,85.26191350964675
3125,79.35863230060149
3126,81.01697288092994
3127,83.18760399165052
3128,100.29364600605834
3129,109.4215756142546
3130,106.2856419657105
3131,91.93768961803522
3132,83.68039921709683
3133,79.46459293861348
3134,76.19822013166404
3135,80.26887050061362
3136,77.32515011431722
3137,81.76924296168177
3138,84.88210024373285
3139,76.22795330740533
3140,83.40052243856137
3141,98.86058431040088
3142,85.08795209771657
3143,97.02978293056077
3144,97.3695303849363
3145,77.97949227884786
3146,56.08150925867319
3147,55.936162293275
3148,56.12562439008946
3149,58.98400700402916
3150,57.49049747145125
3151,63.894652555305726
3152,78.47900683799203
3153,100.24314702488469
3154,93.30201021584976
3155,87.17603830714478
3156,106.70543184153138
3157,107.0118709294579
3158,86.58054246410296
3159,84.87204405989931
3160,81.85952328901523
3161,77.04797817032654
3162,81.7900697020191
3163,85.22607632081495
3164,88.91818242556795
3165,89.86165105889239
3166,94.50665787491076
3167,99.16812764410696
3168,96.06003405327482
3169,98.31957334584777
3170,94.59931097965139
3171,80.42965259813468
3172,74.46932278291588
3173,71.30004030026402
3174,84.64426484873523
3175,35.12032795070782
3176,42.26740875162373
3177,46.76986422951096
3178,55.199686144298
3179,53.01177951861768
3180,54.45395642582707
3181,55.245842751546846
3182,39.59933135666218
3183,34.83208773692655
3184,29.944761406980714
3185,25.91479418933046
3186,24.910494927385827
3187,28.077974417994632
3188,27.0935561766116
3189,38.28460373924545
3190,49.17030461018552
3191,54.75577628966967
3192,61.06215036773328
3193,55.32242424796323
3194,46.82351586140215
3195,47.058970370861985
3196,41.68548946371071
3197,42.03061902687598
3198,31.794476136783427
3199,26.30961881985863
3200,32.161431713485904
3201,45.537380878707964
3202,46.43943352831955
3203,44.92590079748932
3204,49.076557058994865
3205,42.86287033854659
3206,35.36396888812791
3207,35.81737115001336
3208,31.27173403316315
3209,22.445041181489245
3210,24.835230704165348
3211,23.229399488618714
3212,22.72222041524702
3213,37.49873655426057
3214,39.04253512885312
3215,67.60388969983441
3216,51.306319486371095
3217,52.666068230711794
3218,58.09721940307361
3219,46.26972220535866
3220,41.408357413667815
3221,43.9944852757105
3222,45.92121633304213
3223,42.30491879058212
3224,44.53520945491218
3225,50.732309476005135
3226,59.50994865105794
3227,76.72378069938128
3228,72.59282891510867
3229,74.25378932874202
3230,68.18162984123256
3231,76.37642973479275
3232,70.23458348093132
3233,74.19620257765723
3234,67.14300767722897
3235,70.52500776607283
3236,69.02630492097894
3237,75.47988599153504
3238,76.28971167379048
3239,84.40515062978803
3240,82.54325665175391
3241,75.57435683058027
3242,66.80202719044424
3243,70.90039744812665
3244,71.04335002622092
3245,68.55843681260737
3246,62.90234959506287
3247,64.8222308673337
3248,61.68080249533154
3249,58.147127915862136
3250,69.44180230571791
3251,79.54773355056115
3252,92.26008429812146
3253,104.69976155695483
3254,92.66846369440836
3255,77.92376130000177
3256,87.30654281052566
3257,87.86294649456394
3258,82.78640801091588
3259,83.73788480691118
3260,75.41899507609256
3261,93.22393749933632
3262,92.64787123247274
3263,96.54513220773232
3264,81.91856498207247
3265,88.50353938279721
3266,80.15065034821633
3267,73.78914494609961
3268,59.08746893033821
3269,55.8154781283736
3270,58.620540141106865
3271,55.74227082388871
3272,64.94104979227416
3273,75.26307438764903
3274,79.91031998899913
3275,91.0026224819243
3276,94.69414631441326
3277,93.74584338365234
3278,104.53930635092743
3279,96.61587309097008
3280,86.8562386436135
3281,82.91224822930275
3282,75.86021956064577
3283,76.06208225160718
3284,74.9337996496109
3285,85.31899766155954
3286,82.91333081901287
3287,98.93584746060377
3288,97.40746756690177
3289,91.23546959659606
3290,71.36467191830674
3291,77.2110337019398
3292,79.9760414952397
3293,68.03163429768057
3294,64.03914671311527
3295,68.94613659430817
3296,86.124217106754
3297,81.86182063322492
3298,74.28198291897613
3299,47.298908851263946
3300,49.97316381743789
3301,82.81369426860962
3302,69.99538604825493
3303,64.87137737379426
3304,69.09608874132846
3305,77.42601737623816
3306,73.49465059311046
3307,71.64537503867355
3308,71.53329089500862
3309,78.10536966475465
3310,77.0777573485955
3311,86.98341288477161
3312,84.78369034677117
3313,69.6759468595358
3314,55.81143207305224
3315,62.52492486927305
3316,58.03563744546083
3317,57.658970822837034
3318,56.3074119424462
3319,61.11270497525979
3320,72.81737286788648
3321,56.34885328435817
3322,49.67030643804638
3323,54.51221011010231
3324,50.20167619976222
3325,41.80796832871248
3326,33.32685436493201
3327,30.45976447371314
3328,25.699966868532012
3329,21.094900042573265
3330,65.81305549386701
3331,64.2894907266916
3332,75.8604326615709
3333,74.94947161075825
3334,84.84608132710196
3335,80.79205006134734
3336,88.1430579915862
3337,77.4511779067428
3338,69.58741282038989
3339,63.825320151144
3340,66.20063360665483
3341,61.301319709673336
3342,40.769037029984666
3343,50.94865504052794
3344,39.69171363182902
3345,55.36215593867657
3346,44.059347046230634
3347,46.97257770275155
3348,38.473746786710464
3349,38.76820233477507
3350,31.286936003489043
3351,27.8830900368887
3352,21.165644538144658
3353,56.660971821876686
3354,57.43434392683832
3355,60.394559237532874
3356,63.65702435236942
3357,71.66746083108532
3358,77.34781836323117
3359,72.14962252946141
3360,73.60609716707958
3361,68.96176370103154
3362,67.20597128619981
3363,60.003185520647996
3364,49.75750524364046
3365,52.291986999688525
3366,50.01147153263932
3367,55.173978577197545
3368,69.89248100473914
3369,59.134236472511695
3370,46.76269250571723
3371,48.46419484046703
3372,48.81700146943939
3373,65.12323178613879
3374,60.9102277727616
3375,61.24228673440087
3376,61.001770400691385
