,resistive_heating,house_hp_heating
0,1.619921415537502,159.1450754677259
1,0.7901478310303773,154.6817700289657
2,2.1314468250684433,155.25171529677948
3,1.5161110977033287,152.34641700312562
4,0.0,150.91935475567783
5,1.263162398273542,150.32473549524715
6,0.6405996283104294,141.21262087365307
7,1.2596121969622178,141.2555259843393
8,2.0922094501028035,139.23986449569878
9,0.0,132.58084884365817
10,0.460364999684594,134.23118552940326
11,1.9387016186273358,152.79607637530015
12,2.494245843028941,154.3862791646309
13,8.047921757704346,162.0411582710437
14,7.877923562667748,157.67548821058256
15,1.4275747329458284,144.74870201226383
16,0.9809147317825533,141.9354651414587
17,4.085641732938981,155.47816140825063
18,3.776503031022961,160.15194183128023
19,1.8530096767280921,156.65215013772442
20,1.4404233828232937,152.11434484163385
21,2.493270426584938,154.20877847597072
22,0.3447100117568551,146.58109858977087
23,0.05603223440930849,141.11343288616516
24,1.4558272008741575,137.7764970710036
25,0.6362765353385367,137.34471148405746
26,0.5409346109264803,133.67101238814723
27,0.7396202408207075,136.59280308263797
28,0.11773304383040495,133.17483040541893
29,1.95757886372866,147.04993763251994
30,2.6409120982165017,141.73935553351672
31,0.04235213095442547,140.31283894010036
32,0.0,125.55230310405078
33,0.6690592616818671,136.64434483885714
34,0.6654263879720667,145.93218463800235
35,0.9416481208330757,149.5448508747189
36,1.4498681614767632,151.45573844631687
37,1.719642253852896,155.79045607041292
38,1.0232027613318069,142.5903209940228
39,0.9757014794762597,147.43208548757445
40,3.062800716848811,148.31332382648645
41,1.1684146537789808,147.41053305283475
42,7.716474170602619,151.54283441569908
43,8.92850626648334,152.4440245013061
44,2.9633826808844805,151.03084146232672
45,2.3830531007951263,146.10785970623192
46,0.0,142.24651906203422
47,1.6536291022028435,155.6366362753175
48,1.4684762466856327,137.87322839683142
49,1.9159147653820268,135.77154114634473
50,4.090702620732212,144.78646294031617
51,2.514244098022399,140.2528169796097
52,2.766302335099672,134.83078434029338
53,1.4515017273980695,150.06335340265488
54,1.2122138899383692,150.70283839423035
55,0.26992331396201674,146.2061482143094
56,0.0,138.35675292475653
57,0.0018086764305720315,142.98503183232145
58,3.803352734239691,150.52340110616024
59,1.7260047850041556,156.50156759223202
60,3.3219216265756093,156.58949102685733
61,2.434538268817299,149.859884477281
62,0.6847399366593927,150.45917168912536
63,2.9883860815901,162.5435843739033
64,18.0281326154807,172.65596267164372
65,12.944250655862751,182.60384051384412
66,19.88314707426204,188.27531597730325
67,12.18045485686465,181.54968648951916
68,16.06138986260798,184.48468790862688
69,11.861171264027542,188.18352769241255
70,13.769294539279883,185.6336939378118
71,11.802072989698464,190.41591838946792
72,7.11598653105284,178.03424611543088
73,5.660414266140734,169.70243706330632
74,2.526943454600019,166.92826235129343
75,2.905450857652923,166.13123431189968
76,1.816805988191641,168.01795671524084
77,3.701869985608851,176.45545885231627
78,2.2912830695256896,169.26017011207435
79,5.184406689825349,181.76191034023338
80,6.371230329512078,194.3870083725615
81,6.320321148681054,197.20954525784816
82,6.4864879330849945,191.88848010061488
83,8.46197042360935,197.27341827211742
84,7.797130031905781,205.77139554345618
85,15.293967097935024,186.64161874378337
86,12.672815261515247,181.46567130572384
87,9.367844462903602,183.13788720797544
88,2.4051647112250327,187.09988582740968
89,3.85436956691463,195.74480967266342
90,6.387809928317683,195.21776113295925
91,7.604877694741203,195.3358611390977
92,2.7764960949796236,187.34666738228822
93,8.188226478796444,188.04500835147618
94,8.120931478141513,185.14353621965537
95,7.921733992567961,183.16859704389583
96,6.213086710298513,190.87360273204746
97,8.321407742067446,182.1663236074399
98,6.306687512669965,183.45009348108238
99,3.984281462360814,181.13713509973786
100,3.6931980955134582,178.1245485924998
101,6.62401382282545,185.1012274970027
102,2.6987761809856288,178.74299998583047
103,7.351097084096925,206.20740501356622
104,5.932887465872559,207.23749153989166
105,12.892886262873198,218.5920684466198
106,18.297437723571086,221.01783286002848
107,12.709611025530588,220.023986857923
108,8.11040123506207,201.66796303886605
109,7.10567390264988,208.5355249143547
110,7.021840036471364,202.04197556296177
111,1.6081366562300488,198.97402926738386
112,2.1029037714352627,203.6858104964983
113,8.023619768686178,212.1638866576561
114,5.951219210886062,216.17513989142535
115,7.127993973251377,211.78423019206662
116,11.24028366343386,211.95195159403212
117,15.589755119886107,214.72541185391694
118,12.350362454708186,210.65150121748354
119,27.56171669281563,212.15215637078313
120,24.127454851158742,205.92358311588717
121,20.83720948377833,200.07093964403364
122,17.603916199723294,201.44494396229254
123,17.247870688450956,204.08274785165582
124,11.327458891499749,202.24525216987445
125,14.410194529720293,212.80948871851365
126,11.689445631111862,209.52543105255666
127,17.973733130987206,221.24789222331356
128,19.405851049288977,217.73160622045341
129,26.655185501838535,227.07299973844513
130,26.296717011790445,221.80890105248693
131,23.3823839674939,234.4900183961303
132,22.091276113838966,242.87679744852144
133,16.15547390485607,232.2374092813754
134,18.23253303187747,234.51739662668746
135,16.319114362008555,224.44864973076133
136,13.263869881690646,211.32254394513626
137,8.198916875029134,224.0644813168167
138,15.222111947016893,226.57365907502077
139,14.37041535221384,225.802241302477
140,6.5576017812811305,212.72539720079084
141,13.756949868995791,210.04296069908378
142,16.74086289177567,209.3928380957091
143,16.09601499604208,206.17731709143294
144,23.441310838586595,224.06063185818573
145,16.715470393598203,209.72435444722706
146,7.963906351826152,194.13551749235438
147,9.090132370207675,194.49679131885534
148,5.266948767061148,198.39337186173108
149,6.812802078021743,200.66141053424738
150,4.937932016561413,194.58645599217644
151,9.536658154603803,210.82010163429106
152,14.986879428307908,211.97319338280232
153,11.874414354760678,214.7329523997729
154,9.8975536472215,222.0742172894955
155,18.028789272425005,236.99243781929545
156,26.657887506174625,235.14324589618465
157,19.136849015855,229.9535766625838
158,12.19940911234354,219.43393584196144
159,9.774764105118729,214.28264517319147
160,4.992661365644647,222.2206784849028
161,6.672864165437575,205.32483154685846
162,10.450666611070433,217.65120504818614
163,14.923619251455223,215.24029278644403
164,7.542852786446826,213.57028587455505
165,10.971034025409288,216.2637771660032
166,11.893556342114248,215.48417679524542
167,8.927117745224926,208.92533820539055
168,15.24553566934011,209.25804535498946
169,8.276544836060483,197.39557332282627
170,10.177525574853448,195.25001454124026
171,3.3290143988348473,193.04791770674672
172,4.065832169253975,188.9496187746629
173,6.248977715775094,197.00530068240036
174,4.219364424381943,186.19901980725055
175,7.320944045060298,203.8215433127651
176,8.446820323399217,214.95777397869625
177,15.108111041717807,218.3778444237704
178,13.660262523750287,222.6051245826614
179,16.30081107296531,221.9683209669897
180,6.264323678535437,219.49704343343365
181,13.769536734498804,222.5129480965959
182,7.540253162294825,213.5979959351373
183,2.6202709912546007,206.21158001270845
184,4.106665956918907,204.9270234593589
185,6.164509922634851,199.31884347327136
186,13.144642071684874,206.22342234321158
187,10.886157473530915,206.55918880011887
188,10.832564711988866,201.82237006301818
189,9.139815727531342,200.88440826708984
190,8.198658109637197,187.50057894402906
191,10.074417189738714,198.54709402027254
192,17.4578707771842,204.0545064339337
193,15.420053114727308,196.86892618650361
194,13.701781127500603,203.8719237046351
195,13.930238629311878,202.1487694159252
196,4.687359991680988,190.08134201885946
197,9.46517217535552,197.77724448739957
198,10.30374537544431,201.3409182527329
199,13.122133689472502,209.02463388796917
200,1.3570221173342305,193.76398386967347
201,4.02343964677979,187.16159578331593
202,2.9610120769593666,187.02620537054636
203,12.519668170607417,203.64923273920573
204,25.86931202745479,219.93694064759222
205,24.952689216238888,224.77042689648064
206,13.677070924199512,213.1913500080735
207,5.42566101703766,206.42163305497334
208,4.672263424782013,197.84262860429226
209,9.42890705141286,206.35355535518158
210,12.539952454614797,202.8676522116357
211,16.337491818989605,212.68465800666314
212,7.888607781391524,201.44992694902075
213,5.46551809743009,200.12978380288303
214,6.221557512112266,186.21734948987876
215,5.94773956270219,197.2595355651401
216,12.599189683385863,187.07123382972412
217,7.014052340981708,186.35697956789141
218,5.354531362476289,177.60791805161017
219,3.4316005284631164,174.4059046499791
220,2.9486831772984736,174.68450096375454
221,5.3373273817598985,179.3047721518089
222,4.065048635452637,183.1977424130702
223,2.9298903191393704,183.24769831747412
224,0.9760042343319955,172.00708498715647
225,1.941342536823445,183.9149073964218
226,4.8615223011562225,190.99101124399488
227,6.023050548595999,192.35982411514965
228,12.086577670625603,204.7296600422546
229,8.028189563056952,198.46425079077716
230,14.35290589345004,206.24728157624224
231,9.156047652545054,195.0769753289041
232,12.274175531547803,203.2195969677325
233,28.4142040901267,213.72985277929277
234,29.62292645966811,221.30565836080245
235,21.9340323699574,217.14947203089125
236,25.208576328877392,213.2734269485622
237,21.7450062978594,215.69991952488468
238,24.66987092438241,215.51029921922262
239,20.774655217618427,222.8986119755256
240,15.156072113114647,219.28378469328743
241,13.364492753343697,218.66415534588512
242,7.746849861429056,208.51167538524751
243,10.849295413068367,204.9219386202198
244,9.601296708425524,211.59993884988347
245,6.5832736702562515,214.62776402356008
246,2.794707022869964,204.39629217364262
247,14.288852828139499,207.6250557514703
248,20.819530406706217,208.53908719784556
249,15.158981820201392,217.33089296720627
250,18.574675991906535,215.55821750296641
251,24.862109303441986,219.13594479891023
252,20.940649721422602,216.07222183407927
253,17.27436894626624,209.52528476155618
254,12.100296573808608,216.6664104335973
255,14.656674073844346,215.9308407021889
256,10.92578881148986,203.84527232345295
257,10.666182877702742,206.09605225770554
258,14.532487403820546,211.3845342930549
259,8.694820541464146,200.7709520897882
260,2.9526584652210914,198.21331097590217
261,8.78210926055711,206.09707844478513
262,7.389041877916858,201.49367501182374
263,7.723308705567332,216.42615113065824
264,9.163620661786172,207.40845323079316
265,8.292628305328765,196.01533172795052
266,11.997255010592536,198.0001381486439
267,11.325258280905363,203.3850610546132
268,10.918489020047275,201.72561299006625
269,9.591280251593925,206.39884532660207
270,11.253817873222157,208.14492250930547
271,11.484602175232542,206.21665757909037
272,15.865988204649064,220.21100272051967
273,19.683707669694012,224.058642066095
274,18.147698286418695,220.82983799039067
275,16.053700690389228,223.32774590839026
276,10.632617284016174,218.57025879163513
277,10.22929992040807,231.8952066355249
278,2.559285251572089,214.91163885754753
279,7.076732309469872,216.4919375370797
280,4.729872746911959,209.81928719955278
281,6.072100202718605,212.89460766245364
282,11.70448192787713,217.57370258983093
283,13.854219273885576,212.81656528274561
284,9.164668843420287,214.85378224358456
285,10.184977975633535,220.29285578432695
286,9.00753073104452,214.38638791363772
287,10.560993627796819,211.3467478443898
288,11.318860948736186,209.86601382198836
289,7.257443685766805,199.02295631847454
290,8.269225814017098,200.28026852245006
291,6.942962898363707,199.0285935773749
292,6.779148000620023,202.0404417684371
293,5.720680738822075,199.58942345067825
294,1.2006406868063038,194.81319137010007
295,3.0386601317900315,207.86552286869644
296,11.039301740424039,225.50568479699012
297,14.81702157790276,223.94718810004687
298,18.541512766193048,219.48571994497493
299,26.91202865497414,222.7611037735672
300,18.86011345747017,224.63023667631842
301,15.446304696206525,218.00423283469547
302,10.610821382088561,210.96574221091043
303,6.138399065082972,203.29620840601646
304,2.895901647227754,198.63036068449284
305,14.066776300178205,204.3459685044987
306,5.318601264043126,212.76556101719925
307,11.436425058579747,216.39299839623638
308,7.903776700793227,212.56398093755894
309,7.394602416220595,207.69889820995044
310,8.166543615569138,214.5576319584266
311,19.5163985782115,220.60388120364695
312,10.563355109747988,214.9282274106865
313,12.477932145447221,203.4830419995835
314,11.310250426980978,202.84000812253043
315,10.831272091082498,197.75221691894464
316,7.208879106915753,201.58351666112236
317,6.265148591619478,206.77376064687016
318,3.246694408884887,193.19553856699721
319,7.458693741589287,211.9361854703066
320,9.795169225267646,217.64185746834588
321,20.83016141714317,216.31676580891633
322,22.963296469007393,216.87224564752435
323,11.865419492742317,221.29244663404629
324,13.256686990875718,228.46710942984046
325,14.106615206815361,227.21004640859695
326,9.244656093902773,219.22044235684155
327,8.542905565931681,205.7798100137307
328,6.485688371792874,201.93919590130338
329,9.511889203532295,206.90499284053453
330,11.798505955396621,204.55894946770832
331,16.443338063938697,214.3665204819367
332,14.357528727368113,212.02363253133757
333,11.713835488131568,212.00248006476943
334,15.451210407007656,211.06245299774542
335,18.55007646484433,226.24967875693838
336,22.14830413530307,229.4051265236272
337,16.578684055684572,225.95760340795277
338,12.085424166822158,225.40502603078457
339,13.597596713245562,216.9774144794876
340,12.631417090156354,217.57750635932933
341,10.067894648073672,221.26108315480232
342,7.695418846188467,216.72211960109593
343,24.05127406807881,234.0496509961652
344,26.75697903249277,230.91908769086157
345,28.58575633447063,236.61213230331717
346,30.975547435218868,239.47757431070465
347,38.75808223345046,226.3676124013352
348,19.517148017294996,230.2836640565866
349,22.960196685684398,223.27553756416953
350,14.869721233443897,216.94381487442942
351,11.61651283708666,211.90289106464016
352,10.569469573268822,209.86910113465362
353,16.086804284691908,214.58612323579135
354,19.60294883201111,218.39248478052605
355,27.087806889717587,228.07872978494575
356,24.505498283143673,220.04624235430163
357,19.092691117032093,225.5801777729423
358,11.578460146356676,219.06129158552505
359,15.284166706206642,215.9290798093055
360,14.00940950398427,214.6871378340618
361,15.894005339869134,206.35363739716922
362,11.779602968579121,206.12965772539684
363,12.712803505059366,205.47114909814766
364,13.758639528024121,203.60185872921863
365,15.744930139271558,208.55666114342333
366,15.975759946011532,218.85310523713673
367,12.956900838635327,213.0873668437177
