,resistive_heating,house_hp_heating
0,3.0030163896523825,157.76198049361105
1,1.2826880382608838,154.18922982173518
2,3.3728486402111866,154.0103134816368
3,3.022155206291946,150.840372894537
4,1.5504722044605002,149.36888255121735
5,2.222894361576677,149.365003531944
6,1.1632803797247204,140.68994012223877
7,2.8680933546016316,139.6470448266999
8,3.1450653169711877,138.18700862883037
9,0.1574001458483303,132.42344869780985
10,0.8220576988896208,133.86949283019825
11,4.0150199999782075,150.71975799394926
12,3.694305670938746,153.1862193367211
13,10.46481625609816,159.62426377264987
14,10.385632083359015,155.16777968989132
15,2.353140420401439,143.82313632480827
16,1.4682053310370253,141.4481745422042
17,6.139368288282199,153.42443485290747
18,6.252226108958284,157.67621875334493
19,3.834258636770312,154.67090117768225
20,3.310070798846355,150.24469742561072
21,4.7220102487954225,151.9800386537602
22,1.9211819990932686,145.00462660243448
23,0.3397760595363488,140.82968906103812
24,2.401516275328052,136.83080799654974
25,1.323979326102914,136.6570086932931
26,1.1634906267265859,133.04845637234712
27,1.4116246592973218,135.92079866416137
28,0.29567802949433664,132.996885419755
29,2.73992839175213,146.26758810449647
30,3.809366571578327,140.5709010601549
31,0.49592305243242674,139.85926801862234
32,0.027224260646923737,125.52507884340386
33,1.1362235494915425,136.17718055104743
34,1.8902911362134631,144.70731988976098
35,1.809674431256123,148.67682456429583
36,2.1347153488025103,150.77089125899116
37,2.3733645366500493,155.13673378761575
38,1.6251063678011384,141.98841738755345
39,1.6043846776284616,146.80340228942222
40,4.568051048923264,146.80807349441199
41,2.561379554840733,146.01756815177296
42,9.959634056243177,149.29967453005858
43,11.001337208315416,150.37119355947402
44,4.67579554007124,149.31842860313995
45,5.061565506188298,143.42934730083874
46,1.2074140592571982,141.039105002777
47,2.7508930973368106,154.53937228018353
48,2.2511576122187513,137.09054703129829
49,2.9909946412927866,134.69646127043399
50,5.726058981047377,143.15110658000106
51,3.8551035191205543,138.91195755851155
52,3.8718572694583457,133.7252294059347
53,2.6973048115113816,148.81755031854158
54,2.096403578032767,149.81864870613595
55,1.0742160316611291,145.40185549661024
56,0.16365624230113118,138.1930966824554
57,0.2378343256129405,142.74900618313907
58,5.666399692914554,148.66035414748544
59,2.7978283918110822,155.4297439854251
60,4.37063283705346,155.54077981637954
61,4.054372650084147,148.2400500960142
62,1.350426034069768,149.79348559171498
63,5.0394319876529,160.49253846784046
64,20.528342097622964,170.15575318950152
65,16.333780862440694,179.21431030726623
66,25.864654279877847,182.29380877168745
67,14.823489128688282,178.90665221769552
68,19.747360936107903,180.798716835127
69,16.105633160534236,183.93906579590583
70,17.108586382087598,182.29440209500407
71,16.238204599193956,185.97978677997247
72,9.567637838082248,175.58259480840147
73,8.199215401245759,167.16363592820133
74,3.9658750265938556,165.48933077929962
75,4.448817796509358,164.58786737304325
76,3.395475896170476,166.43928680726196
77,5.408126287932289,174.7492025499928
78,4.504078659382572,167.04737452221752
79,7.383253832787155,179.5630631972716
80,10.809268052952355,189.94897064912124
81,10.979896854284018,192.54996955224522
82,10.130416201076407,188.24455183262356
83,12.33255473193323,193.40283396379357
84,14.364284437235984,199.20424113812598
85,17.538014516397233,184.39757132532114
86,15.377396948713146,178.76108961852594
87,11.141393185943935,181.3643384849351
88,4.67644525086296,184.8286052877718
89,6.222067099507009,193.3771121400711
90,9.592314974545362,192.01325608673164
91,11.89977063240283,191.0409682014361
92,5.7103746411166565,184.41278883615124
93,12.093227232316577,184.14000759795601
94,12.04791390178581,181.21655379601108
95,11.7969540441253,179.2933769923385
96,8.89950725650587,188.1871821858401
97,12.082890713073,178.40484063643436
98,10.889322184708423,178.86745880904394
99,7.314365388493927,177.8070511736048
100,6.566554538543723,175.25119214946952
101,10.019134644109963,181.70610667571825
102,5.895839969181088,175.545936197635
103,11.84794186703395,201.71056023062923
104,9.489618928054552,203.6807600777097
105,20.189522145384107,211.2954325641091
106,26.312863487030995,213.0024070965687
107,20.846367086693903,211.88723079675975
108,11.529633517822376,198.24873075610572
109,11.995419967632383,203.64577884937225
110,10.675678944550155,198.38813665488297
111,5.337313399847629,195.24485252376638
