,grid_import
306,132.65215391565033
307,132.65215391565027
308,132.65215391565036
309,132.65215391565044
310,132.65215391565042
311,132.65215391565033
312,132.65215391565033
313,132.65215391565042
314,131.29517855650786
315,128.59494809599224
316,129.9530413379813
317,132.65215391565042
318,132.65215391565022
319,132.65215391565033
320,132.65215391565033
321,132.65215391565036
322,132.65215391565036
323,132.65215391565042
324,132.65215391565027
325,132.6521539156503
326,132.6521539156504
327,132.65215391565042
328,132.65215391565033
329,132.65215391565025
330,132.65215391565044
331,132.6521539156503
332,132.6521539156504
333,132.65215391565042
334,132.65215391565036
335,132.65215391565027
336,132.65215391565042
337,132.6521539156504
338,130.49698690841262
339,127.49242591328638
340,128.7075136565336
341,132.6521539156504
342,132.65215391565033
343,132.65215391565044
344,77.7044542964239
345,79.04069716890098
346,132.65215391562148
347,132.65215391565033
348,132.65215391565027
349,132.65215391565042
350,132.65215391565044
351,132.65215391565042
352,132.6521539156504
353,91.84963638287734
354,93.52207496541463
355,106.45745179819531
356,99.83695173693116
357,92.46836769962562
358,132.65215391565042
359,132.65215391565044
360,132.65215391565042
361,132.65215391565042
362,128.8331764120434
363,126.07148450281232
364,125.01593884877656
365,126.2898458233244
366,126.19757192287115
367,132.65215391565025
368,132.65215391565036
369,132.6521539156503
370,132.65215391565025
371,132.65215391565036
372,132.65215391565027
373,132.6521539156504
374,132.65215391565056
375,132.65215391565044
376,132.6521539156504
377,132.65215391565042
378,132.65215391565036
379,132.65215391565044
380,132.65215391565025
381,132.65215391565036
382,132.65215391565036
383,132.65215391565042
384,132.65215391565042
385,132.65215391565042
386,131.48201967531145
387,126.98085966706896
388,125.39270879812437
389,128.30528693354276
390,126.1054636308045
391,132.6521539156504
392,132.6521539156503
393,132.6521539156504
394,132.65215391565042
395,90.61360070682099
396,107.07096269396635
397,118.07099560952015
398,132.65215391565042
399,132.65215391565036
400,132.65215391565033
401,132.65215391565036
402,132.65215391565042
403,132.65215391565033
404,132.65215391565042
405,132.65215391565033
406,132.6521539156503
407,132.65215391565042
408,132.65215391565033
409,132.65215391565036
410,132.65215391565036
411,131.71171512257823
412,132.34353715492622
413,132.65215391565044
414,132.65215391565044
415,132.65215391565025
416,86.70933784264405
417,82.07209481871928
418,132.6521539156504
419,71.16662018824843
420,132.6521539156505
421,132.6521539156504
422,113.4195385647575
423,132.65215391565036
424,132.65215391565036
425,106.643855879915
426,103.00225125114741
427,103.77316725075106
428,109.0192114579985
429,100.94753955669485
430,132.65215391565033
431,132.6521539156504
432,132.6521539156504
433,132.65215391565025
434,132.1510004784459
435,131.51228183003275
436,131.92988734330976
437,132.65215391565042
438,132.6521539156504
439,132.65215391565036
440,78.48244570452341
441,77.57526914623278
442,132.65215391565798
443,98.53674648857789
444,132.65215391565036
445,132.65215391562833
446,121.07932708925426
447,132.6521539156504
448,132.65215391565033
449,99.37610312954517
450,110.07118272497
451,112.29927233207069
452,100.75225152944326
453,132.6521539156503
454,132.65215391565036
455,132.65215391565036
456,132.6521539156503
457,132.65215391565036
458,132.6521539156504
459,131.50512544566914
460,132.16127991052582
461,132.65215391565033
462,132.65215391565033
463,132.65215391565036
464,132.6521539156503
465,132.6521539156504
466,132.65215391565036
467,132.65215391565033
468,132.65215391565033
469,132.65215391565036
470,132.65215391565033
471,132.65215391565036
472,132.65215391565044
473,132.65215391565042
474,132.6521539156503
475,132.65215391565033
476,132.65215391565027
477,132.65215391565025
478,132.65215391565025
479,132.6521539156503
480,132.65215391565033
481,132.65215391565036
