,stes_temperature
169,31.93528521589099
170,31.942500338498455
171,31.950544679447294
172,31.95889668708987
173,31.966010221436527
174,31.972174243716847
175,31.970718073105363
176,31.948395290668916
177,31.925132178847328
178,31.901610815818916
179,31.898385597480235
180,31.903738937626894
181,31.90812752982012
182,31.906995693923648
183,31.901729866726352
184,31.89307385632491
185,31.87242950212261
186,31.85048947573958
187,31.828730316681945
188,31.80741986604594
189,31.78635637477873
190,31.781336695511904
191,31.778847310825082
192,31.77803431227756
193,31.7824177798539
194,31.787792958170016
195,31.794040296745603
196,31.802240715747935
197,31.809297232726554
198,31.81594979892231
199,31.81922276676512
200,31.81777551501843
201,31.816328347663486
202,31.81681934081314
203,31.823056746630968
204,31.81465572718296
205,31.801679140588032
206,31.792352022331926
207,31.785089015227314
208,31.77970248451708
209,31.770134801350867
210,31.748570659433707
211,31.72573613331726
212,31.716355040903853
213,31.709829344045623
214,31.707280152743706
215,31.70724809201884
216,31.709850560367453
217,31.716753438500874
218,31.72604060405474
219,31.735797014612878
220,31.74557158568629
221,31.7547031028766
222,31.763593857536833
223,31.771815078872518
224,31.77037059154999
225,31.769327682767578
226,31.766140472447052
227,31.769755307958704
228,31.77355505390165
229,31.780681991419073
230,31.776652419760843
231,31.77014087864028
232,31.76104654750024
233,31.745049311875494
234,31.720168860678257
235,31.696396228333313
236,31.68004648884082
237,31.66607093514987
238,31.652883792222053
239,31.64526777255093
240,31.6449895511828
241,31.648342316108582
242,31.6545813305485
243,31.66086464954193
244,31.666649852004387
245,31.671216375306297
246,31.67485981693517
247,31.672860986669335
248,31.649999448158365
249,31.626846773404125
250,31.620907808838727
251,31.613954305382947
252,31.60894726003911
253,31.607658135477138
254,31.60438536437115
255,31.5948895264016
256,31.585691246660335
257,31.56401133318884
258,31.541477597848125
259,31.520481775260127
260,31.500262404882196
261,31.478763355508494
262,31.472999191318735
263,31.4695858676385
264,31.47373580538481
265,31.481080469909838
266,31.48790317478491
267,31.494293463583453
268,31.500872783008045
269,31.50714499995409
270,31.51012714475235
271,31.508697916905245
272,31.485218433677975
273,31.462479262475423
274,31.46105281305863
275,31.46588919999029
276,31.47095228809388
277,31.473215019360556
278,31.472221943253462
279,31.465946309825977
280,31.458437105868555
281,31.436558708070223
282,31.413718461458334
283,31.391123086115922
284,31.36877676469614
285,31.35784491308043
286,31.349713371629576
287,31.346928008220388
288,31.350120728519325
289,31.35729179425566
290,31.36425444152097
291,31.37145299375286
292,31.378390056506177
293,31.38564841759218
294,31.391390413872973
295,31.39106719800103
296,31.38350324753317
297,31.37676357540686
298,31.372410701534854
299,31.36545043948432
300,31.36000195490088
301,31.35509211003764
302,31.350339400186932
303,31.3439114391651
304,31.336098214139763
305,31.3227393939151
306,31.309420724066353
307,31.294026253591475
308,31.2797724309172
309,31.269394309758
310,31.258824956215474
311,31.250555681975378
312,31.25190000999856
313,31.257721606429495
314,31.264176656418236
315,31.27114161720965
316,31.278087022076022
317,31.283901029597516
318,31.28901084911272
319,31.287685030808785
320,31.282509882059244
321,31.277978734866917
322,31.271295637344924
323,31.266442182665507
324,31.26107710929808
325,31.257489798195586
326,31.253195407464784
327,31.247370030109444
328,31.24002834794934
329,31.228968972208122
330,31.217820884419506
331,31.203771459632033
332,31.190649721613728
333,31.18065506422587
334,31.171718780112524
335,31.16490223589522
336,31.164148239010835
337,31.167650893174176
338,31.17197167777404
339,31.176926125663595
340,31.18191384269387
341,31.18654996247637
342,31.189031014703527
343,31.163513066596547
344,31.13803628959996
345,31.111858436206237
346,31.085191253870228
347,31.07690397867742
348,31.07163996407498
349,31.067014637592234
350,31.06353729579942
351,31.05779419077216
352,31.03580167850258
353,31.012854527310992
354,30.989224768944553
355,30.963992553055057
356,30.93975326407165
357,30.915504074760598
358,30.908113073717168
359,30.905414417612366
360,30.90665364830202
361,30.91206255755314
362,30.91819318832146
363,30.92429828151043
364,30.930478502015923
365,30.936022095281416
366,30.940600365182867
367,30.93920434742595
368,30.91801086567968
369,30.89611047769473
370,30.8887004179761
371,30.88129234128845
372,30.878659695101653
373,30.869821121339974
374,30.86328622061516
375,30.858020585931513
376,30.850174313361407
377,30.826788605429268
378,30.80316451286697
379,30.77864022027445
380,30.753888576213413
381,30.72996296589418
382,30.723387388559598
383,30.720562496278795
384,30.721261877986883
385,30.72522850726569
386,30.730482134949312
387,30.736782091617407
388,30.743733600427827
389,30.749171065212842
390,30.754956837460476
391,30.753571644898297
392,30.73273496509171
393,30.7108808579487
394,30.70502355445007
395,30.708261658782906
396,30.71071675670528
397,30.713847528500967
398,30.710584974528352
399,30.70054676190177
400,30.690531085526228
401,30.66563840539752
402,30.63982116110319
403,30.613396410018535
404,30.588948113084495
405,30.56403251302957
406,30.55157070022841
407,30.54428120244393
408,30.54348786437099
409,30.54593719402167
410,30.549360762967453
411,30.553618667885665
412,30.55888702487105
413,30.563503215904284
414,30.566110445953743
415,30.542837001015386
416,30.518644317151335
417,30.49463246890302
418,30.469598062785977
419,30.468229509986816
420,30.472083681480758
421,30.47598038335168
422,30.48192606567649
423,30.474035985227953
424,30.453040376875915
425,30.431143034241696
426,30.410254300631536
427,30.38928596914233
428,30.36772889067516
429,30.346302261915117
430,30.338375698181387
431,30.33251001634568
432,30.333731895480373
433,30.33778030646557
434,30.34556113349659
435,30.352935999271377
436,30.360987907177055
437,30.367380951042797
438,30.37228907936979
439,30.35157278007507
440,30.330084327426295
441,30.308168518151085
442,30.2863462162889
443,30.284988349221415
444,30.285017013926335
445,30.286363944675706
446,30.295251611276033
447,30.291282203942092
448,30.28540921078379
449,30.266772320832224
450,30.246506334277438
451,30.225731998005212
452,30.20705445665927
453,30.18888365276708
454,30.181890982903212
455,30.177719101449252
456,30.17866014499085
457,30.18367356151713
458,30.1915566885267
459,30.20047089523143
460,30.20987244629265
461,30.216579375651364
462,30.222129095766604
463,30.221407889970212
464,30.215760689099366
465,30.211464124586634
466,30.207651916061696
467,30.20559027528022
468,30.20578428282722
469,30.210740645925082
470,30.216455501392165
471,30.21174758149308
472,30.206747779876054
473,30.196998269098735
474,30.183896563406165
475,30.17399487880316
476,30.166655659244615
477,30.16166239061615
478,30.15340003330966
479,30.149795888004746
480,30.15449701682684
481,30.162962555042125
482,30.173414935908948
483,30.184446681323035
484,30.19546995470281
485,30.204222896899665
486,30.212304098196075
487,30.216498491552045
488,30.216103128998803
489,30.216676187036516
490,30.218511081016242
491,30.22637659832608
492,30.23453256462623
493,30.237952003470525
494,30.236370597765433
495,30.234618068449375
496,30.232972167388773
497,30.224410523117403
498,30.21739943341736
499,30.204564052284894
500,30.193543613640156
501,30.186380175038366
502,30.176992050914404
503,30.173394086367853
504,30.177016645095033
505,30.186056951926528
506,30.195804427085235
507,30.20769189971461
508,30.21985075779309
509,30.229613176909254
510,30.23820511332444
511,30.221115662495972
512,30.203881941952663
513,30.186776546299157
514,30.168615570803897
515,30.16726456881369
516,30.168948999283348
517,30.171286071868263
518,30.172253403409197
519,30.170220962958286
520,30.15374447085741
521,30.13722257976613
522,30.121963618182612
523,30.10545750143307
524,30.089641784711098
525,30.07413433651221
526,30.071953230710744
527,30.07295490085889
528,30.08128954109154
529,30.093101165775938
530,30.10659884739404
531,30.119739721576483
532,30.13301481199207
533,30.145943015410193
534,30.15912082752624
535,30.157770379190918
536,30.143360833942193
537,30.128516903810496
538,30.12716824004282
539,30.128192732425717
540,30.12742500325455
541,30.126809361265245
542,30.125948345452066
543,30.123344597929314
544,30.124181120486508
545,30.107892389358952
546,30.090987832750454
547,30.074232116287668
548,30.05880050217427
549,30.043392114704535
550,30.045626847112764
551,30.050389126629188
552,30.056611460200727
553,30.06796248088547
554,30.080854681509155
555,30.093485466466444
556,30.105536399986644
557,30.116956764234715
558,30.128693074049956
559,30.12734440000949
560,30.112521970357413
561,30.097984780866554
562,30.096637897479702
563,30.093004761534413
564,30.088122088608113
565,30.085898249367407
566,30.081564801798667
567,30.07812194417499
568,30.077514787420515
569,30.059706125539478
570,30.04132805605531
571,30.02254772322406
572,30.005011871673847
573,29.985913380998646
