,stes_charge_qw
777,0.0
778,0.0
779,0.0
780,0.0
781,33.04835806632519
782,9.754473081622848
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,12.523700534326963
792,63.798421094106345
793,70.96130960306874
794,80.53272152941909
795,83.80780108220128
796,87.34481030901807
797,77.50719443483283
798,89.4504962684716
799,47.85637751552582
800,0.0
801,17.059085621057534
802,32.575295352789
803,16.94872560529322
804,24.306422538057177
805,29.345950098032716
806,45.81320123360891
807,19.240614047015413
808,4.843801496070995
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,32.86306416657834
817,43.55529704922816
818,51.0626933966839
819,48.13853295800499
820,47.915892968740394
821,53.24087586951555
822,61.16433575742059
823,31.558963030388725
824,0.0
825,0.0
826,0.0
827,0.0
828,41.46561155843514
829,44.062554921732726
830,35.61910798216334
831,9.859833391230637
832,2.459700034413487
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,34.792289647767745
841,41.18731205986421
842,50.033143448386596
843,63.88655885588338
844,61.20039012913469
845,55.11535269333564
846,69.578126485984
847,0.0
848,0.0
849,0.0
850,0.0
851,3.7456806477696034
852,33.78954221034746
853,27.743273539330488
854,34.73682817833716
855,25.339224287484484
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,8.406924965304313
864,60.92551109436195
865,72.48110988978544
866,73.78905272994913
867,72.96020380171669
868,77.19391643195908
869,73.35441573838284
870,62.912575089797684
871,64.28778469009887
872,48.90015589596044
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,5.803133177182559
887,23.972555005572673
888,80.96191284608565
889,84.8340661266482
890,83.02554732200932
891,85.92035836252896
892,85.71517152072332
893,82.23762811604172
894,79.17524691662089
895,79.76864096074564
896,67.8354883870143
897,26.739303136956863
898,19.734295771747014
899,0.0
900,0.0
901,0.0
902,0.0
903,24.379520293168326
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,3.2376896839782034
912,52.15088450830527
913,77.32281188269238
914,84.29992106361925
915,87.09225054767475
916,91.56419529087262
917,81.11608594675559
918,98.60483502150876
919,0.0
920,0.0
921,57.1788270098167
922,55.03499950816334
923,52.19756182088446
924,54.508132570369696
925,71.7171849840415
926,56.96287400480438
927,5.897552873151085
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,3.562493435333238
936,61.411852649961816
937,68.49818048961288
938,77.12555942114733
939,80.71112002633444
940,87.29388146691056
941,85.01830430623033
942,90.57521565361404
943,0.0
944,0.0
945,0.0
946,27.327213577553124
947,0.2236427197383648
948,8.235371350562076
949,26.821724006622475
950,50.68006565002588
951,33.413689274797946
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,1.123696883022717
960,50.77776893618014
961,68.32644667639497
962,68.98632652840865
963,66.86797671106777
964,72.85883912510425
965,67.00743405896694
966,76.57918914509855
967,31.64878615531842
968,0.0
969,36.02038573220449
970,35.13607286027843
971,34.7415161334726
972,16.5271979723791
973,48.39270069039239
974,28.117452221380802
975,27.9371430372899
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,29.821210675184375
985,46.43750748241706
986,58.49193226848982
987,55.21448337675042
988,57.3051779741084
989,61.25535692964786
990,80.3634143424755
991,41.46979952038404
992,0.0
993,31.558218836564322
994,14.576655771605317
995,32.547522860832146
996,42.04141850192775
997,57.45243867637154
998,77.3887839579402
999,19.795364967898422
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,1.313520419717662
1008,28.1882116806147
1009,41.15836669119773
1010,52.863802657547495
1011,59.9055615469338
1012,58.85207224007084
1013,52.763217379963095
1014,71.73986422895942
1015,15.665072007054732
1016,0.0
1017,0.0
1018,0.0
1019,52.49651373363281
1020,4.84720812800299
1021,0.36239117694228185
1022,14.098883686912785
1023,2.7672575867266573
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,31.64993742092696
1032,68.65814409543
1033,73.40456904715921
1034,71.44036868747207
1035,73.87483019529122
1036,72.84261601422878
1037,66.28920252348951
1038,66.17787475666091
1039,63.57343994609985
1040,67.05883587512454
1041,16.085421064799732
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,38.577698944167764
1056,71.30505478032808
1057,69.3618852157129
1058,72.60023751066069
1059,81.65046908897867
1060,75.13204357760756
1061,63.928084925524075
1062,60.26989719621014
1063,58.1676974015426
1064,61.120944095693204
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,6.679753967214481
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,27.147745135571142
1081,42.9256607931714
1082,56.781418343859656
1083,60.25049026233086
1084,54.605442230958516
1085,49.29375061633036
1086,56.749033162474745
1087,14.975692037013289
1088,0.0
1089,0.0
1090,17.890423006637718
1091,0.0
1092,7.805287019121749
1093,13.499814618630296
1094,15.894019466993768
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,54.07607339127239
1106,51.76237035786269
1107,73.33984979693915
1108,77.9934028294723
1109,73.45158574282763
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,92.7027749898898
1130,98.31250727225398
1131,102.77538875162912
1132,97.2985139080829
1133,95.25433580208326
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,140.51028129758524
1139,181.92131622056323
1140,77.55873623067092
1141,127.56671927049061
1142,75.97245169240438
1143,101.29737472086128
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,53.63892763960831
1152,85.2518939776123
1153,98.52651730625573
1154,91.19767212670769
1155,94.71615817659472
1156,92.3631879746475
1157,91.64044299160798
1158,103.7399294903316
1159,67.26877892559145
1160,71.65498827026548
1161,85.8531496568639
1162,72.02707377886085
1163,88.538315093439
1164,172.6659619075707
1165,96.68076819131886
1166,68.15003424819807
1167,22.586173368532627
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,91.74371982985679
1177,106.3235886789445
1178,110.55867467169512
1179,106.3304657859056
1180,122.6374419688535
1181,117.26507674479333
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,101.00967859149452
1201,127.11627586488518
1202,133.31387072309985
1203,145.55705168453696
1204,143.68020038040657
1205,138.16654226942856
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,134.64054702968812
1212,120.46042748105339
1213,80.2923517269347
1214,61.191121158178476
1215,56.13222056531853
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,146.30533395763746
1225,144.39651707440265
1226,140.40100524588019
1227,130.8245707150842
1228,137.5295513620687
1229,141.179105970883
1230,147.20967294690007
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,93.56819497474604
1236,44.74891611340996
1237,57.942130139047435
1238,71.36271888175
1239,39.60250568728608
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,145.58192762280933
1249,152.86393558732505
1250,166.0042602217742
1251,160.7476745008809
1252,162.64135998311315
1253,163.3543830647691
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,161.61182275846784
1273,145.72237786165763
1274,164.02837037386033
1275,163.35562354919062
1276,157.12070664697254
1277,163.2094076539072
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,145.32134710256537
1298,154.3625588899948
1299,153.0315017298446
1300,154.69370379659054
1301,163.25545451355268
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,114.76004467248188
1308,129.71545218481208
1309,138.20795202108127
1310,161.1049569257237
1311,141.5330801661682
1312,125.15122563037029
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,121.7362642905627
1320,159.43435638964309
1321,165.37626696043625
1322,162.84604211235316
1323,170.08463136151045
1324,180.93246631597242
1325,181.87013232139742
1326,189.087551667384
1327,167.80602840216235
1328,137.51045928670615
1329,163.92714673279275
1330,154.77433934725335
1331,222.16671927049043
1332,169.83225696154193
1333,167.0446657913729
1334,172.13573217602004
1335,148.83446170204462
1336,106.37160031367222
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,134.54571761166514
1345,138.73987871482294
1346,147.74022084280318
1347,157.0285365001288
1348,150.98968597065905
1349,152.49774081573906
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,166.0884217463808
1370,166.2751651637056
1371,168.58730000422196
1372,166.3878063513528
1373,155.70259347223313
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,107.82233238479299
1380,101.97015256516792
1381,106.35900933127272
1382,117.92564857280269
1383,163.16877593381827
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,159.14666287903404
1394,171.85614938699453
1395,167.7374466699977
1396,170.9043092518655
1397,165.1783665699102
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,98.49541985614803
1404,99.49421887907565
1405,106.0146687927068
1406,115.99706300646156
1407,159.5856005214826
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,167.58057377686964
1418,177.11358723125807
1419,177.66513324458748
1420,180.06374347676882
1421,173.86169946380394
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,36.48989157112682
1442,165.57494490513756
1443,164.94300288762702
1444,168.2849329056688
1445,160.94950156681173
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,151.2537570358631
1466,168.81555944726938
1467,167.45554689639206
1468,164.3533323924957
1469,159.56593209975202
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,111.98083820714749
1475,128.57978470672285
1476,124.03841012184716
1477,146.56828906069157
1478,118.69517771803027
1479,102.96864686316007
1480,63.28134029562639
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,77.31519381671967
1488,109.92056327602265
1489,135.17175087646842
1490,147.04044538506278
1491,149.60940373791675
1492,148.768447729812
1493,140.8485330675921
1494,157.46152911959163
1495,100.47405685288578
1496,67.2436288964577
1497,86.00674315840834
1498,115.54056033822465
1499,138.6454991313808
1500,122.57059256458263
1501,90.85739293259809
1502,103.91840105421068
1503,81.56032204652797
1504,50.185986816251415
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,124.99928998019081
1513,145.99104378535222
1514,149.60604270306789
1515,143.31841747625768
1516,148.35073352942572
1517,144.12408632211924
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,147.92979350055887
1539,149.96775578884555
1540,147.67552992383781
1541,141.28043537789816
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,19.68778870096679
1548,50.65731533512593
1549,55.67604540534313
1550,55.67339207247659
1551,47.82339136055214
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,173.0137922674332
1563,173.55701549097031
1564,170.62331309160322
1565,159.54422981826193
1566,0.0
1567,0.0
1568,0.0
1569,0.0
1570,0.0
1571,43.42993730106028
1572,50.343660806064236
1573,66.08638653256662
1574,92.72949565655281
1575,75.6228311864879
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,134.389577091074
1588,152.58696942522565
1589,144.47838934645384
1590,0.0
1591,0.0
1592,88.40742842074837
1593,116.89805535605888
1594,116.05887832387822
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,144.60302892713412
1612,150.42168136350233
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,160.87490883736078
1635,153.6500003905033
1636,149.00996453033343
1637,151.2640260033565
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,102.92371783654508
1643,139.92656776909493
1644,105.26449792313872
1645,102.1524445642005
1646,97.30536329686913
1647,117.97681315328114
1648,105.16286084648235
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,109.87637748977963
1657,101.95822550405703
1658,120.8811213500774
1659,125.1947867030307
1660,139.72120592396885
1661,134.1747156190609
1662,144.96106817062176
1663,128.1307184674133
1664,109.71373564252022
1665,100.92954949592249
1666,106.7649289890658
1667,114.96248919239426
1668,95.84615956987881
1669,107.16049199691585
1670,108.18375674231427
1671,125.58676957027811
1672,53.42699853674782
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,133.11085467923053
1681,137.65300110520008
1682,154.85209350112393
1683,161.2517733417902
1684,165.78634210614078
1685,162.5042984608846
1686,0.0
1687,0.0
1688,0.0
1689,118.34751643388623
1690,120.02015516640199
1691,141.5096008683067
1692,139.29805812646723
1693,149.0322989397812
1694,156.34955108097088
