,stes_hp_direct_qw
1390,34.37665946860582
1391,152.90735379655524
1392,138.43314317717696
1393,139.94864843902414
1394,127.23916193106365
1395,131.35786464806048
1396,128.19100206619268
1397,133.91694474814798
1398,131.44506903272668
1399,5.241372013845605
1400,43.77658681315477
1401,6.595336174424347
1402,136.2330761349897
1403,127.85690762034142
1404,116.69745373069588
1405,119.68253208862072
1406,113.79637579438875
1407,102.93154506022057
1408,101.14751808732773
1409,0.0
1410,0.0
1411,3.7012985196052837
1412,0.0
1413,0.0
1414,11.64918913175353
1415,149.69604606721313
1416,150.41030489473448
1417,131.51473754118854
1418,121.9817240868001
1419,121.4301780734707
1420,119.03156784128934
1421,125.23361185425424
1422,0.0
1423,11.851335244166677
1424,35.307443493449625
1425,33.92149954727893
1426,28.57141799776781
1427,25.35099914981396
1428,39.025111741573625
1429,150.1989728226058
1430,146.63562599128142
1431,4.203812526997368
1432,6.096381647467666
1433,5.557824301128136
1434,22.75599733763076
1435,33.31459602429206
1436,19.37788795982611
1437,28.713622569407292
1438,33.23038808149316
1439,169.79887363265536
1440,169.3787306906851
1441,140.90801705180365
1442,133.52036641292062
1443,134.15230843043116
1444,130.81037841238938
1445,138.14580975124645
1446,7.854902191705264
1447,25.170236894601587
1448,29.461220246396906
1449,29.04230650820908
1450,16.26132362946501
1451,6.698439459330411
1452,2.621990717732416
1453,108.4889803977297
1454,94.11631805210374
1455,0.0
1456,0.0
1457,0.0
1458,11.77940386561923
1459,25.474167226419425
1460,12.790962031140111
1461,27.337708868018623
1462,40.56365665816081
1463,150.09648983721874
1464,158.004999456114
1465,147.8415542821951
1466,130.2797518707888
1467,131.63976442166611
1468,134.74197892556248
1469,139.52937921830616
1470,123.29055162761057
1471,144.62783035107896
1472,43.38302080935472
1473,163.2057588870952
1474,165.97734452012526
1475,170.51552661133533
1476,175.05690119621102
1477,152.5270222573666
1478,155.76104046780017
1479,146.0888012325986
1480,156.0510144460581
1481,45.832523851925615
1482,52.2684331369571
1483,53.638430038271494
1484,51.85750402934259
1485,52.40976245788917
1486,165.75226809358225
1487,172.69344120660466
1488,184.4466259362563
1489,163.92356044158976
1490,152.0548659329954
1491,149.48590758014143
1492,150.32686358824617
1493,158.2467782504661
1494,141.63378219846655
1495,163.40079942524278
1496,173.32035245257595
1497,181.127736792427
1498,167.3674123878827
1499,156.2488817844611
1500,155.56573479495955
1501,164.84486797341984
1502,148.02872543533576
1503,139.97613882428263
1504,143.95033770637062
1505,142.18170324549828
1506,10.354764060769867
1507,43.94542076182546
1508,42.303194420774844
1509,43.81071532663384
1510,160.14197829657644
1511,160.65723401744657
1512,171.72248928834037
1513,153.10426753270596
1514,149.4892686149903
1515,155.7768938418005
1516,150.74457778863245
1517,154.97122499593894
1518,10.178047125838958
1519,37.69324113240749
1520,49.894584250465414
1521,53.81308738454349
1522,38.954304317344935
1523,43.516379660538846
1524,167.6374300033334
1525,157.85830627566685
1526,151.51980338608607
1527,137.95745339901805
1528,11.835372846762795
1529,16.312551668084026
1530,22.48662943152044
1531,36.766262281394035
1532,30.08962465784539
1533,33.03113029092523
1534,31.223297369068845
1535,49.41437116433852
1536,154.67792059780948
1537,159.89184255558635
1538,151.1655178174993
1539,149.12755552921263
1540,151.41978139422037
1541,157.81487594016002
1542,158.17012616741582
1543,34.798543740182765
1544,24.71753482953335
1545,23.292823459408496
1546,183.4337486396612
1547,178.81555276148745
1548,164.67466947967662
1549,165.64352141866854
1550,150.58950104613302
1551,160.90654779738236
1552,153.7863023379439
1553,35.30219589637329
1554,29.27068954712017
1555,37.9416193921037
1556,23.54031585764453
1557,14.260187324756629
1558,17.05178289762881
1559,28.656497015541916
1560,135.0370155646662
1561,127.39369554821215
1562,126.08151905062498
1563,125.53829582708786
1564,128.47199822645496
1565,139.55108149979625
1566,137.84990446346856
1567,21.15335572783654
1568,10.723975329656795
1569,11.38509027929679
1570,147.32218025192432
1571,161.86496736652694
1572,155.5234155145911
1573,151.07742497673263
1574,138.91097953872583
1575,142.41038029814587
1576,141.9865925952239
1577,17.534234677467182
1578,33.18990593040921
1579,43.27330174115552
1580,60.880794299225784
1581,63.5994763617327
1582,63.96019612867643
1583,65.92604455751197
1584,161.8028080647852
1585,156.90390093215646
1586,157.91810672321662
1587,164.7057342269842
1588,146.50834189283253
1589,154.61692197160434
1590,35.989662178900176
1591,65.3119368510413
1592,189.2456483417036
1593,182.1972559619993
1594,183.03643299417996
1595,149.09623403782254
1596,165.9214921399633
1597,164.8007770478134
1598,146.7363167961873
1599,28.53243231230209
1600,24.65879584283219
1601,42.43811249311662
1602,48.29890098118949
1603,63.801032268888974
1604,54.017407971762
1605,59.68528055523643
1606,58.93972826753185
1607,73.98271709653726
1608,166.44204834402584
1609,160.65268959681634
1610,151.1658450463452
1611,154.49228239092406
1612,148.67362995455585
1613,157.68946694823825
1614,33.22954376504356
1615,55.148214788652425
1616,68.65582274095368
1617,90.74479263485613
1618,77.69707012492903
1619,66.88605738826607
1620,51.870824248589614
1621,151.074843826004
1622,139.41143801306734
1623,28.125935681616888
1624,30.68719231143072
1625,39.41460943052026
1626,40.64602962931278
1627,57.27663256575998
1628,62.236485642894124
1629,58.59303237033231
1630,59.55549590352702
1631,66.43636199554754
1632,159.57247430608516
1633,147.93044115345555
1634,138.2204024806974
1635,145.44531092755489
1636,150.08534678772475
1637,147.8312853147017
1638,30.040561204319346
1639,58.240229456427656
1640,67.68476009472687
1641,186.790299646056
1642,196.1715934815131
1643,159.21202170352078
1644,193.8916536991525
1645,196.9428667538577
1646,201.78994802118905
1647,181.11849816477704
1648,173.73235056253716
1649,80.82443771895737
1650,71.94085717102948
1651,88.14654895151753
1652,85.1472440216518
1653,80.22928491680558
1654,183.6451750579819
1655,190.15316594836048
1656,188.606533043135
1657,197.13708581400115
1658,178.2141899679808
1659,173.90052461502748
1660,159.37410539408933
1661,164.9205956989973
1662,154.13424314743642
1663,170.9645928506449
1664,189.38157567553796
1665,198.1657618221357
1666,192.39059541359413
1667,184.1958576986065
1668,203.24915174817937
1669,191.93481932114233
1670,190.9115545757439
1671,173.50854174778007
1672,170.86292468492545
1673,166.7833825031784
1674,65.61868871853322
1675,68.99582107371171
1676,68.08231184039066
1677,71.82906867791952
1678,62.355478450099454
1679,166.99719535813293
1680,165.98445663882765
1681,161.4423102128581
1682,144.24321781693425
1683,137.84353797626798
1684,133.3089692119174
1685,136.59101285717358
1686,23.536926809089906
1687,44.45407848919992
1688,124.25399919129734
1689,180.74779488417195
1690,179.0751561516562
1691,157.65658626808482
1692,159.86091598416473
1693,150.1379651242136
1694,142.7457602370873
1695,143.47375584878296
1696,18.196549430317674
1697,19.757053349069423
1698,39.94025780285473
1699,52.82001067585769
1700,47.50027545558396
1701,50.02951026142601
1702,53.16632643141335
1703,63.051529413244
1704,148.02083236367076
1705,138.22247158355688
1706,131.87035893649778
1707,130.5968779889866
1708,132.15991015946972
1709,139.45479538969366
1710,137.67879230344434
1711,85.2941664449729
1712,135.00590832818116
1713,133.10593098087557
1714,156.0314601967876
1715,138.12872113022004
1716,148.2271782691771
1717,153.4404957992795
1718,140.84799167018693
1719,139.80129977456906
1720,144.96516621793108
1721,27.836500737811875
1722,34.15201433219778
1723,57.450302882304
1724,46.8166276100269
1725,30.6691901267087
1726,35.789818219126644
1727,22.84360212863652
1728,145.98925774057204
1729,145.1698639998494
1730,137.89236609888016
1731,141.03549839875933
1732,144.39218105610934
1733,136.75413557747763
1734,142.78413904846403
1735,44.317559828460865
1736,141.389564830793
1737,141.62872338904683
1738,137.67466824023893
1739,148.39364689337512
1740,148.51249267488615
1741,143.8526250513698
1742,145.0150833034007
1743,136.89025362665012
1744,118.61155047579939
1745,5.644672278017751
1746,27.45623137236251
1747,40.2075031478804
1748,32.420131514601366
1749,20.281998621997403
1750,41.64627863177476
1751,56.47878577471624
1752,170.4627316387587
1753,137.74366895597737
1754,118.1535552705405
1755,114.68352908278364
1756,115.33958835454101
1757,139.29567246407296
1758,6.916404547117111
1759,138.74759614663012
1760,141.49907153908302
1761,131.62947884247765
1762,121.60031313131222
1763,134.92186684411573
1764,136.76996693128763
1765,126.38570592997151
1766,116.53076250059738
1767,111.77411812718694
1768,0.0
1769,1.8080097254919991
1770,23.263998633280437
1771,19.68239096021543
1772,12.183845071742482
1773,27.468512361314822
1774,2.5907732666762655
1775,13.822072898246688
1776,147.73275420777222
1777,127.64994496787544
1778,122.37385425678782
1779,126.68827068843956
1780,124.54921638893693
1781,123.92769147078539
1782,0.0
1783,16.26233829586336
1784,147.89567603662763
1785,51.518976869800596
1786,39.49004908848981
1787,34.208999798578205
1788,146.1090350627719
1789,135.248740980592
1790,124.1649460950288
1791,130.27749353844283
1792,3.4311282684848265
1793,18.08999091376964
1794,44.389937681472546
1795,41.77115305507493
1796,39.4451016559795
1797,45.18093187678387
1798,44.02165557696139
1799,48.79441167556553
1800,167.06535105761415
1801,150.80542580374538
1802,148.02170201521338
1803,147.79958833441822
1804,146.4017020885185
1805,147.7449535563214
1806,139.96140028241953
1807,150.8207697509456
1808,170.52339265528545
1809,146.52230398580284
1810,114.57962285012228
1811,81.57406913731869
1812,111.46920570570502
1813,111.36192512967405
1814,123.56173073640142
1815,118.15538706257712
1816,119.98326435349261
1817,0.0
1818,15.287646588424352
1819,27.043676058327208
1820,22.584283270953605
1821,34.612604008721505
1822,149.22934166162017
1823,164.21709247378308
1824,165.46586100184052
1825,164.9641559564492
1826,153.06700988568522
1827,149.31327239815124
1828,146.6205588229273
1829,161.25011640094885
1830,144.94377638490096
1831,163.83109548725636
1832,160.49157231145696
1833,172.79472201575393
1834,156.95795897145146
1835,156.34329827664956
1836,161.42433168697033
1837,147.27804310301482
1838,131.14195683357875
1839,121.8343828427595
1840,134.30214952557307
1841,136.50609354060316
1842,1.9521193329391338
1843,6.1225365838061805
1844,0.0
1845,0.0
1846,4.766526654423558
1847,140.6865799450448
1848,137.97000274055256
1849,135.40358533916202
1850,129.64184684185
1851,129.16440682490384
1852,123.86883473187153
1853,134.70324412303628
1854,0.0
1855,11.080581957798472
1856,16.615977235658193
1857,21.790029679437964
1858,25.36576682234181
1859,160.7686121396502
1860,156.5424359389869
1861,154.8922568279739
1862,144.17542492722708
1863,153.39147993447096
1864,7.708306626748168
1865,18.108371332696578
1866,21.550578620578563
1867,30.77931437108893
1868,16.117131816209394
1869,16.722729440084123
1870,9.459034551291523
1871,21.920665468007797
1872,140.10830870790852
1873,137.07967210817972
1874,136.23804732428636
1875,143.01176519237507
1876,141.8227923428025
1877,149.50038004914353
1878,23.10739074137345
1879,32.97812992653007
1880,14.20858588902864
1881,21.371606001131553
1882,148.66060070651778
1883,147.02744849374088
1884,150.387897837222
1885,155.2194696990464
1886,135.46821333327705
1887,141.39098932012723
1888,146.9718384060774
1889,18.669635013448556
1890,3.87474797617746
1891,10.679304972972062
1892,5.1798460833740165
1893,14.309021532258939
1894,24.603792887824724
1895,32.470565886125854
1896,144.69474604767404
1897,141.9894810295534
1898,139.2891410940184
1899,142.9365540755261
1900,142.9865525638011
1901,138.3372234503646
1902,35.37455161727591
1903,126.99618678716506
1904,109.92885361521118
1905,120.83847579994183
1906,94.6688759896251
1907,120.619642847392
1908,116.93375941850859
1909,123.71314877967966
1910,124.79228495861784
1911,135.59251906276683
1912,136.41393978619675
1913,9.493389707545504
1914,14.927649398465434
1915,14.647115976153373
1916,12.841356488900004
1917,22.938056012641297
1918,19.90704665792218
1919,26.91290004315779
1920,12.506510119497733
1921,131.8772339473559
1922,127.31856517238526
1923,123.21228931479077
1924,126.56583476712943
1925,130.21483814628698
1926,3.7003331379464726
1927,51.78903653026306
1928,78.33346419772465
1929,41.89499855937763
1930,23.68010994696526
1931,12.546094679933049
1932,116.793644801658
1933,109.90670598321138
1934,98.80792401525886
1935,100.5738019799965
1936,0.0
1937,0.0
1938,0.0
1939,0.08938366298187361
1940,0.0
1941,2.077033836063322
1942,0.0
1943,0.0
1944,11.281132825542215
1945,122.626728152014
1946,113.57291828106092
1947,110.31095196068422
1948,114.82099138661415
1949,112.8779272229398
1950,0.0
1951,7.957110651993489
1952,7.221534718003513
1953,26.35721208483372
1954,15.623412032910583
1955,20.49444635653815
1956,113.78284404265796
1957,111.10256432763096
1958,98.22575451211799
1959,102.62502831979656
1960,7.881439516464388
1961,0.0
1962,14.363851563035027
1963,26.012024035595417
1964,14.159692059836843
1965,21.019319094105157
1966,30.929587270906822
1967,26.979499601555432
1968,31.18922313901696
1969,123.06267472465345
1970,123.98817769597565
1971,112.9837343832664
1972,100.63410906639353
1973,116.87171266981474
1974,4.381607285216262
1975,28.57688045647151
1976,118.44529650589709
1977,104.9610799890791
1978,56.71198170898128
1979,64.68632227682156
1980,109.53032398307273
1981,104.38419913634856
1982,102.06916813289186
1983,93.66541312539069
1984,88.38776257780992
1985,0.0
1986,0.9368829279034685
1987,4.794682734920883
1988,0.0
1989,5.277445685858041
1990,120.43756217964919
1991,120.93239780103806
1992,120.10333164464622
1993,116.3494410129429
1994,113.65223706124513
1995,115.38649670166762
1996,115.07194561053686
1997,114.1831407970434
1998,99.34799782187463
1999,116.25270642698983
2000,109.08176112475971
2001,89.7879725634719
2002,62.80355371280357
2003,51.074262285012196
2004,75.08418570843524
2005,82.18246799071727
2006,108.73583973250783
2007,108.35060374919964
2008,102.61313030493329
2009,116.85394739174666
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,117.99853139629077
2017,110.06435243031628
2018,117.3403546457033
2019,117.34348582263472
2020,117.42307206854612
2021,116.56534735008931
2022,0.0
2023,0.0
2024,1.2894370676065847
2025,17.898790884371948
2026,13.831919368837944
2027,127.61759188713738
2028,132.776049477144
2029,136.78360304668348
2030,126.95334336347246
2031,117.55440270384298
2032,6.3424462917605675
2033,15.920632200211939
2034,18.407595917682972
2035,5.512503299343017
2036,0.0
2037,0.0
2038,0.0
2039,5.687647033445543
2040,123.5670601943063
2041,115.38903740532723
2042,98.42464655594232
2043,103.72269195433583
2044,104.63212110519993
2045,108.21899423522264
2046,0.8318806970313096
2047,1.3118611809429421
2048,8.219515239920055
2049,1.9395061549980286
2050,109.33652720767587
2051,120.88799823681808
2052,121.00701380573403
2053,133.06163596671104
2054,128.12157503375767
2055,113.77131560628978
2056,117.9772142013122
2057,0.0
2058,5.885793116991465
2059,0.0
2060,0.0
2061,10.381219165807366
2062,0.0
2063,0.0
2064,117.83522071991831
2065,120.6864817931169
2066,125.27644774330957
2067,127.3580625688371
2068,113.26571293078125
2069,118.25017794957475
2070,118.35206223177042
2071,114.03992735202291
2072,105.7765622751879
2073,57.42416741741647
2074,35.85945713895683
2075,42.452349713349605
2076,38.51049542724529
2077,93.87817656292586
2078,121.42510372554153
2079,123.42687154390546
2080,112.31565559505421
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,124.3828788435548
2089,118.41135504696895
2090,98.66445569134564
2091,95.68208233363421
2092,100.26573598351587
2093,99.93170482116412
2094,37.5599621210686
2095,92.290848093757
2096,104.51262131994153
2097,53.48352627627549
2098,25.41410742560715
2099,9.107407998907906
2100,7.293524570024454
2101,56.1841765629259
2102,103.76996351871543
2103,100.20320591792704
2104,36.90121061891
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,106.69319176303618
2113,100.46005396317486
2114,92.29355240009131
2115,95.68473432795558
2116,88.32330761639112
2117,89.55803937744665
2118,57.356354685588066
2119,83.89341779422978
2120,87.2964605514589
2121,39.14549713349638
2122,1.0609908544905875
2123,0.0
2124,10.945174856674821
2125,35.11265199290135
2126,42.20554510456706
2127,42.88983644187461
2128,23.37567865663543
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,84.31059419077714
2137,91.64423243555811
2138,81.47055624304116
2139,81.68995854645878
2140,80.96051385296074
2141,83.3455567974146
2142,68.85738961456583
2143,67.68325835568594
2144,80.84534168958113
2145,85.87288976045696
2146,78.35267369642222
2147,63.88489598689485
2148,31.40800170625107
2149,103.35573516822949
2150,94.01181121657547
2151,95.90759773683519
2152,101.17028219060596
2153,95.67592107834133
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,91.20821230384708
2159,106.0890790962464
2160,0.0
2161,0.0
2162,0.0
2163,98.33267779368124
2164,98.99364830396974
2165,100.6712554058968
2166,1.3321400902286504
2167,46.2228416450305
2168,100.90208594212739
2169,111.66686971702268
2170,99.4602348484842
2171,129.82951713076608
2172,114.1113027382201
2173,101.34858726304428
2174,101.7010334598064
2175,98.99310963158166
2176,93.37652035965294
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,95.77978608439759
2188,91.14649354484224
2189,0.0
2190,4.643281502594202
2191,71.73432704212198
2192,95.30331080672308
2193,94.91566365242365
2194,90.03733579324695
2195,104.23877277573642
2196,104.63048722740847
2197,100.90415997106504
2198,101.71652155497485
2199,6.191456956350828
2200,0.7244596943449257
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,25.892474101543222
2215,102.01040586837046
2216,96.17193731730461
2217,63.89255541905466
2218,51.18377770952732
2219,99.02362285012234
2220,82.66147713622662
2221,102.51310913185824
2222,99.57075403200487
2223,85.7740759448109
2224,103.16558945767842
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,108.99965286078238
2239,110.41040169198621
2240,100.84325077433469
2241,72.90855541905464
2242,80.32328228228198
2243,88.15972856947846
2244,69.89874856674828
2245,95.96578856128777
2246,98.52875741563815
2247,102.33759297171048
2248,106.15420712198538
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,8.41457514356721
2264,36.66210897750998
2265,64.04860371245042
2266,105.84409827191666
2267,57.28344678312036
2268,145.65312591693979
2269,138.38801143293577
2270,130.11672154931193
2271,0.0
2272,1.1942164492069802
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,8.329543264699026
2281,1.8876325410663242
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.6119922283850429
2287,16.759129881580176
2288,26.61745878709311
2289,29.776159525898347
2290,12.456137986184027
2291,33.72511465314182
2292,131.17634331338397
2293,120.4559353891839
2294,111.73310604018116
2295,100.6494433461161
2296,0.0
2297,0.0
2298,1.5309834583722193
2299,2.9327988945839536
2300,8.168505222295352
2301,14.836064782111919
2302,24.383581208281868
2303,15.985328630450965
2304,25.311412298817615
2305,23.600441535171655
2306,0.0
2307,122.37330431851136
2308,120.22003825161275
2309,129.34480570776847
2310,0.0
2311,4.279221741971193
2312,25.13154359577554
2313,152.22654394412078
2314,154.49157153672624
2315,139.22530912986028
2316,126.41141841151433
2317,126.03902591680102
2318,127.92225128939646
2319,117.469485847338
2320,120.78785774911543
2321,0.0
2322,0.0
2323,6.020455316386034
2324,3.4245029240422014
2325,10.803207100061883
2326,12.786709236496947
2327,14.06413588944558
2328,7.715610417557457
2329,128.21520469290397
2330,116.96265158125098
2331,107.7409401686504
2332,113.60951771471882
2333,115.45496021775563
2334,109.07458406596135
2335,121.27422009783434
2336,133.8923863882025
2337,151.82030465937524
2338,145.1025497643211
2339,137.3461112652125
2340,146.58987685626687
2341,133.34787237114767
2342,107.03411931488607
2343,105.49774730692974
2344,119.88299172400603
2345,134.85169516458774
2346,20.987507795823035
2347,19.709575663869657
2348,9.93168642934657
2349,16.474962948229674
2350,23.88061581086471
2351,16.660625433546272
2352,31.366454574777137
2353,12.346529273616667
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.2567656772105442
2359,12.303348050365448
2360,19.7053228500654
2361,33.11201378426263
2362,20.89088172790484
2363,11.712844953647293
2364,132.946126904402
2365,119.23420867310722
2366,110.15240391373445
2367,0.0
2368,0.7437722034118721
2369,0.0
2370,6.837365130648479
2371,13.245103943284192
2372,6.595418793209603
2373,13.500868239709263
2374,25.240039875519514
2375,23.24873008258102
2376,34.49656511219138
2377,23.12504373945285
2378,10.923898567238211
2379,15.032366954495828
2380,18.056804087820055
2381,17.732347368526646
2382,29.618945145586352
2383,32.22694601382284
2384,29.163632113489157
2385,31.144019687994827
2386,39.81619105872646
2387,134.1838780422524
2388,120.81993266715719
2389,122.10066999856105
2390,107.59973855758828
2391,101.41878515013974
2392,6.418020577367514
2393,24.285945767988096
2394,2.3324412045278677
2395,22.111432683299427
2396,1.2819636430900232
2397,9.10623007480767
2398,37.95090039870425
2399,38.14716753471845
2400,38.82177240766954
2401,32.595805026529405
2402,36.594938124672254
2403,30.68723408147055
2404,30.865538437328297
2405,34.41554489432602
2406,47.86150621757808
2407,83.38304148255062
2408,126.36144023467735
2409,90.20627313677271
2410,112.38407828282813
2411,118.43893256893233
2412,136.2601386189216
2413,131.4966840571239
2414,115.14200516272683
2415,114.28846842559837
2416,66.11451261453196
2417,24.090825194520022
2418,42.726151633077635
2419,33.81107294544783
2420,42.270134287962705
2421,43.97049322552924
2422,53.18850042593873
2423,61.42484301879041
2424,49.375225144234605
2425,37.92995756090514
2426,27.246586803320568
2427,25.925836582880663
2428,34.49001678086859
2429,28.559194354249442
2430,33.77780299623936
2431,47.950773379070895
2432,62.46257692873819
2433,77.22609894771277
2434,74.59239374349158
2435,72.6805697335439
2436,76.19216818837563
2437,58.821168719743966
2438,46.728358034437875
2439,42.0682733825241
2440,47.56654910133926
2441,63.964279862374255
2442,75.8927340546388
2443,76.68803659305352
2444,79.37121270384027
2445,69.56358847886516
2446,58.4105058527885
2447,57.57981012430952
2448,56.86554164667031
2449,59.6945658711992
2450,42.95394037746492
2451,39.9177051071712
2452,45.28475849076102
2453,44.55283084611962
2454,51.4738969232686
2455,64.05807482415541
2456,147.59328790477363
2457,157.7337146583487
2458,141.84116276673933
2459,132.47702965960897
2460,130.59506809009176
2461,137.97866413998184
2462,122.62633498392331
2463,123.40961085554738
2464,65.07972643100155
2465,42.34158226932759
2466,52.51826002741069
2467,49.506672831172
2468,38.93668947187558
2469,46.96165879090451
2470,56.25899314324671
2471,64.27360052554783
2472,70.5458453991165
2473,63.28134461321609
2474,58.83480947543494
2475,48.73464574368833
2476,49.21617485895665
2477,49.6282512032666
2478,119.85612780089079
2479,141.2451025818999
2480,92.31084290531471
2481,165.03691398958279
2482,124.0520599918094
2483,123.30338056237986
2484,126.063818981803
2485,131.63353830035555
2486,127.40669088471007
2487,107.03426789212043
2488,109.04200512195071
2489,40.9777688760209
2490,49.49711960101676
2491,58.321743012813656
2492,52.41435819591007
2493,44.022698332731096
2494,66.25397534638925
2495,82.14887303262381
2496,71.70657520774968
2497,49.80787206032748
2498,43.862330379409926
2499,50.43389969746262
2500,39.29107628984262
2501,33.04286335308346
2502,108.5443668095653
2503,118.0221988986516
2504,141.56806621027874
2505,109.91345713895683
2506,73.85330057330069
2507,59.102504572754626
2508,93.85129313404245
2509,106.93377286218336
2510,99.52389770075582
2511,93.49788653592839
2512,82.04381977578666
2513,1.2419553179902323
2514,6.7754610105812105
2515,17.95941432529638
2516,21.520304933728994
2517,21.5332265627555
2518,23.210004812519713
2519,31.08578991881504
2520,22.677033729081927
2521,19.22313128739654
2522,13.58411066081743
2523,9.151956860617815
2524,13.605517534056645
2525,20.87314303941281
2526,25.931019475371215
2527,31.392916708160897
2528,51.60890215982812
2529,134.6992191222224
2530,125.31107111214908
2531,122.51878679093447
2532,106.4959742345166
2533,110.09797499342817
2534,106.56766767450289
2535,10.633730554312317
2536,14.509097576266768
2537,20.20645531472192
2538,24.59629471946748
2539,25.728788095059315
2540,21.222660487465916
2541,32.96747529719788
2542,32.347366905277795
2543,26.56388158341369
2544,28.352378439935805
2545,18.407070329474806
2546,19.980436330949843
2547,21.145382484169673
2548,24.47545406938191
2549,27.890228694681483
2550,38.63831111044169
2551,31.592646601085278
2552,18.64461062170909
2553,24.270778487653516
2554,29.98044725510728
2555,90.9730319927622
2556,21.00666480129093
2557,38.75242830643348
2558,35.71836709836272
2559,32.74640035498506
2560,0.0
2561,0.0
2562,14.970073316690389
2563,13.603858695955125
2564,13.745389390615571
2565,11.03911153546052
2566,17.516628207102798
2567,27.884476042407215
2568,27.669292344250067
2569,23.439916336148315
2570,20.92279489069781
2571,18.297348461344647
2572,14.191967446347405
2573,23.262067685339055
2574,87.67966781307044
2575,82.66994121658516
2576,79.3601427677023
2577,73.37416753204602
2578,34.28457287831175
2579,30.858774318069127
2580,15.989358858858948
2581,36.42026310844305
2582,35.04059385553808
2583,35.51344543923989
2584,34.252222893678756
2585,0.5739299932927686
2586,0.0
2587,0.0
2588,0.0
2589,4.320263752481878
2590,20.36265797985922
2591,32.74823726774011
2592,23.980289781551576
2593,8.557181089349513
2594,0.0
2595,0.0
2596,0.0
2597,13.7322115193493
2598,74.65993840733806
2599,76.99570092201724
2600,56.02391747622068
2601,64.08633961855868
2602,32.360524570030066
2603,5.036038288313142
2604,0.0
2605,29.53427313677264
2606,36.78891771716997
2607,35.6322514288494
2608,30.38033755636279
2609,0.10555175576616112
2610,0.0
2611,0.0
2612,0.08515932830886186
2613,13.782467623321907
2614,6.9795165973220605
2615,15.225997046183025
2616,10.977914519269504
2617,6.876692727003672
2618,0.0
2619,0.0
2620,0.0
2621,12.982210138507833
2622,73.08864280699562
2623,77.72324152584063
2624,94.79962750270293
2625,63.32358391078761
2626,58.96904161101094
2627,48.47493598144877
2628,46.82008103470586
2629,50.51054355772527
2630,29.446840678201607
2631,28.439977750173195
2632,45.17828038216571
2633,1.0323520665609833
2634,0.0
2635,0.12199602661915776
2636,2.2727074947399046
2637,8.853720682069138
2638,5.052528013144411
2639,24.804311758107488
2640,24.7426417440078
2641,1.3386442622401518
2642,0.0
2643,0.0
2644,0.0
2645,16.82641519127855
2646,78.6946686397434
2647,77.35448122993311
2648,110.69049927917476
2649,85.6085354217849
2650,43.91178685503676
2651,22.632475429975557
2652,6.686087428337403
2653,51.54615656565616
2654,97.7178941534043
2655,93.71433039355438
2656,86.54925194682892
2657,0.0
2658,10.830772680242475
2659,21.849443173844733
2660,17.603278659708067
2661,24.9531119320214
2662,30.29792123516664
2663,40.17042630341638
2664,26.33704944295097
2665,38.91020348507344
2666,35.70783240664555
2667,19.856481058024073
2668,29.403018200753735
2669,21.460335673700513
2670,110.0049953132885
2671,113.0471294206408
2672,120.9367468059018
2673,99.23295256620216
2674,52.89276685776691
2675,30.039096573846752
2676,37.7110874283375
2677,88.48610983411955
2678,77.73248064525502
2679,82.76489911332793
2680,82.95419743461956
2681,0.3238624792480619
2682,0.0
2683,6.053947043177445
2684,0.0
2685,6.055341170363562
2686,2.523604806655669
2687,25.322495182249526
2688,28.205777328802284
2689,11.851513998736678
2690,10.01108000039585
2691,6.041759996376811
2692,1.3936985003551428
2693,0.0
2694,62.40009532833275
2695,106.71450721477595
2696,109.5234893696802
2697,109.40456456456401
2698,47.133912571662464
2699,15.57068857493893
2700,4.812446287196428
2701,47.107806852306425
2702,73.61050798525677
2703,82.62000802628341
2704,93.21236962792902
2705,4.418565004305165
2706,7.349611408079497
2707,8.575574950573298
2708,13.543201824190831
2709,18.089691093197445
2710,20.190519957059067
2711,32.8235635905816
2712,43.62002216933445
2713,24.438480410676505
2714,20.752207787009397
2715,17.196624826409433
2716,28.79226751274949
2717,26.945924459323038
2718,125.88252636305057
2719,120.8707671120024
