,stes_discharge_qc
632,42.53904397325873
633,39.374844170695056
634,64.93916662714521
635,45.53223789871914
636,3.460473763591339
637,0.04290527538365876
638,16.369975914297548
639,8.214070028933792
640,57.95419886313375
641,133.1573098293185
642,134.42608109316166
643,104.61685816389277
644,118.00122099092559
645,81.87320070138362
646,61.66805811923602
647,38.41295418960612
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,18.279783023825612
657,24.65780930844852
658,25.920018319877954
659,41.25955347345899
660,13.908464096544373
661,21.33444062622081
662,10.325457142309451
663,7.720228130620809
664,47.15200573686822
665,105.5654375964421
666,107.24588038584929
667,125.98536449485042
668,147.8126949817328
669,113.36861320423161
670,108.2331728608201
671,32.649536971619874
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,226.09544348458118
680,224.97998149355712
681,223.86976555476264
682,222.76477099585196
683,58.11407967212782
684,42.88798718589963
685,17.27750720583314
686,17.452516808244724
687,38.240276555750285
688,82.03171108949864
689,220.085799311476
690,218.9986008627935
691,217.91651554202699
692,216.83951930197827
693,215.7675882085434
694,79.28701319454758
695,50.15183971465913
696,20.470665530382576
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,214.9899038621526
705,0.0
706,97.32330136035186
707,126.07311713078828
708,104.58276304220408
709,52.56130767287244
710,60.15289463946894
711,61.939975153127406
712,52.37304842849117
713,210.83264180743552
714,209.78896124456745
715,208.75018914365282
716,207.71630242004392
717,114.30360158081899
718,81.50060525031975
719,17.982953124553287
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,207.23562464448824
729,18.50610652446064
730,65.87699846547578
731,0.0
732,126.49656662856894
733,75.30483390841509
734,69.60189230021749
735,70.546481751011
736,65.74557866181782
737,203.5439937986142
738,202.53459197266918
739,201.52993739471805
740,200.53000773830738
741,199.53478078198498
742,88.85338255303019
743,61.72380112528939
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,199.2771866401246
752,198.28785174015934
753,197.30316971281516
754,196.3231186754882
755,15.930085566138928
756,23.106479858044974
757,15.285229124998931
758,0.0
759,4.320910466357701
760,66.18636831321959
761,194.40785303897383
762,193.44141876547647
763,192.47952966224557
764,191.52216435320528
765,190.56930156281157
766,56.96549683084084
767,10.965107440577883
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,190.59557126962858
776,189.64706627515378
777,188.70302212899196
778,187.7634178516359
779,21.100650984048468
780,14.561664394774915
781,0.0
782,0.0
783,17.136878030774774
784,26.06817675312804
785,186.30402380208042
786,185.37570208802376
787,184.45174629968858
788,183.53213590399133
789,182.61685046441556
790,25.189353999748313
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,48.00036309906696
810,81.48256023209227
811,94.56360633169969
812,80.33926244885957
813,79.42457326490542
814,66.09421129165479
815,41.302929007328295
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,4.126676976839252
825,5.133218984404231
826,8.587389986016117
827,17.084175680853225
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,29.943239915968835
834,92.26862833466471
835,98.27943451050851
836,111.31161971728734
837,94.65722140986558
838,67.42832655167524
839,17.711109348981374
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,181.19008373884645
848,180.28581304301085
849,179.38579516021468
850,5.0839833204547045
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,5.699494891859945
857,178.64768947996052
858,177.75537574292588
859,176.86725858498355
860,175.9833182694922
861,175.1035351526328
862,40.94138078056663
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,176.06129825133544
873,18.305897096831966
874,34.54222865408559
875,25.63081750421132
876,43.215980258125995
877,12.668794428062656
878,4.80915671293843
879,8.974431185694108
880,7.568783398163622
881,173.9594343705184
882,173.08916964220674
883,172.22299779581755
884,171.3608995824007
885,170.50285584353446
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,172.25925068253204
897,0.0
898,0.0
899,1.802989983119027
900,1.2039882354215155
901,29.889765392468547
902,27.705817026778128
903,0.0
904,0.0
905,170.84319682089733
906,169.98758785412375
907,169.13600284277302
908,168.28842286205875
909,167.4448290761977
910,65.18701446411936
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,168.4137915669616
920,167.56960816820532
921,22.879465357887327
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,2.976248570491857
929,167.24963394188606
930,166.41092561243198
931,165.57616175418102
932,164.74532381616322
933,163.9183933346543
934,31.088598564410347
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,164.96762389337502
944,164.1396479277302
945,163.31556595864978
946,162.49535967254747
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,14.625397594342862
953,161.85402932001145
954,161.0406966859059
955,160.2311891803236
956,159.42548881356691
957,158.62357768054449
958,21.39624298518672
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,1.3497637787234857
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,15.927087907816635
977,29.111186290351178
978,57.20980221007383
979,82.76453462539533
980,62.351739227863305
981,88.77017000263668
982,74.62546831408831
983,36.839664386865174
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,1.8615595908829996
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,14.938376011132767
1002,60.13920654009707
1003,87.360379182213
1004,80.20584151839583
1005,34.7087681862559
1006,38.75867867659675
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,159.05004346184555
1017,158.24989805991953
1018,8.51726898485795
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,42.67731734488287
1025,157.1716447698513
1026,156.3803335350467
1027,155.59274386144392
1028,154.80885824642516
1029,154.0286592696887
1030,22.508621287882143
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,32.491424804588156
1043,7.609343207581427
1044,37.55446529746764
1045,5.868536591373842
1046,14.90863838798525
1047,20.695121615245153
1048,17.073108747705703
1049,0.0
1050,154.10800639928206
1051,153.3311035504505
1052,152.5578544997358
1053,51.265277877450046
1054,25.336194845063442
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,6.787851273435376
1066,36.28428906688144
1067,22.045635553181345
1068,39.260552079894495
1069,53.244709613754
1070,0.0
1071,13.669999889583634
1072,8.667296298489315
1073,42.453954953287145
1074,151.90904464469986
1075,151.14248358098368
1076,150.37952767764938
1077,83.83232976399918
1078,68.19064120252924
1079,15.843409178635968
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,149.84413005312717
1088,149.08728034657466
1089,148.33399012759085
1090,0.0
1091,45.058024416474254
1092,0.0
1093,0.0
1094,0.0
1095,15.979896932001939
1096,38.95647749899601
1097,146.9417445159442
1098,146.19854481830393
1099,145.458840411818
1100,144.72261485802534
1101,143.98985179577315
1102,143.26053494085699
1103,142.53464808565738
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,143.12777581588622
1111,142.4025133309557
1112,141.68066177791425
1113,140.9622051150436
1114,140.24712737607052
1115,139.53541266981097
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,138.586172749054
1121,137.88226956375595
1122,137.1816768569006
1123,136.48437905920505
1124,135.79036067461013
1125,135.0996062799341
1126,134.41210052453195
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,1.342827689891091
1145,138.86195046349118
1146,138.15675028707642
1147,137.4548666888933
1148,136.7562840709718
1149,136.06098690870013
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,25.494103556412576
1169,7.422361535079174
1170,140.55828475554333
1171,139.84510666650849
1172,139.1352826760753
1173,138.42879700981402
1174,22.980803203486932
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,140.2874160364161
1183,139.57551185134156
1184,138.8669557736589
1185,138.1617320571153
1186,86.64938119832708
1187,136.9972193358303
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,137.4319689379853
1193,136.73349400889438
1194,136.03830402898902
1195,135.34638354905223
1196,134.65771719252385
1197,133.97228965516132
1198,133.29008570469762
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,136.3837247706586
1208,108.7927985369142
1209,106.54146234734782
1210,125.60088141807086
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,135.5574804944707
1218,134.8678213424818
1219,134.18140567880639
1220,133.4982182492185
1221,132.81824387123376
1222,132.1414674337708
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,135.53043969935337
1232,134.8409077210598
1233,134.15461863297796
1234,133.47155718369493
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,133.85769502698844
1242,133.176030018604
1243,132.4975709018285
1244,131.82230259925447
1245,131.15021010438446
1246,130.4812784812964
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,130.93643719351869
1255,133.0837890521425
1256,132.40576374748397
1257,131.73092721679538
1258,131.05926446317412
1259,130.39076056024822
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,130.13172882152725
1265,129.46758714740008
1266,128.8065689520991
1267,128.14865954580668
1268,127.49384430779224
1269,126.84210868608642
1270,126.19343819715883
1271,125.54781842559522
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,127.06495429449856
1279,128.27072558295765
1280,127.61533626459654
1281,126.9630292624618
1282,126.31379008032519
1283,125.66760429013397
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,126.03131578691395
1289,125.38645848205788
1290,124.74463396104296
1291,124.10582796059327
1292,123.47002628451307
1293,122.83721480337216
1294,122.20737945419121
1295,121.58050624012954
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,131.09051277736256
1315,130.42186191264892
1316,129.7563557336243
1317,129.09397945073454
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,128.07405431876418
1339,140.64183591573342
1340,138.76498645107472
1341,139.22345289856773
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,142.50491319650874
1351,141.7825800537337
1352,141.0636440660609
1353,140.34808925656506
1354,139.6358997234605
1355,137.8889482213452
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,96.85642163076642
1361,109.82848464195816
1362,121.26999955706702
1363,119.71200778978854
1364,125.43008020074141
1365,136.35393524311576
1366,125.11561378898872
1367,133.32027159272673
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,134.99006479481255
1376,122.64113219703542
1377,137.14215964915127
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,138.71575219797262
1386,138.01123959652043
1387,137.3100403396134
1388,136.6121388444904
1389,135.9175196016752
1390,135.2261671746342
1391,134.53806619943137
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,134.8486269489122
1400,97.38738714017164
1401,136.79028516987987
1402,136.05143203347637
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,112.46580836127406
1410,121.90233666927018
1411,135.15271473712573
1412,123.96240787746467
1413,129.6841256180078
1414,134.500760250868
1415,133.81607088685456
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,117.03741966234452
1423,136.18082532064105
1424,135.48823455866318
1425,134.79890107245132
1426,134.11280954293653
1427,133.42994472309644
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,132.5092749020085
1433,131.09373621420437
1434,131.2857284518039
1435,130.61615948173784
1436,129.94973951523892
1437,129.28645374244525
1438,128.62628742314743
1439,127.96922588645928
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,130.7016496031189
1447,130.0348275739359
1448,129.37114162937192
1449,128.71057702032365
1450,128.05311906705415
1451,122.88912289702323
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,107.16396624255005
1457,112.76558555506307
1458,126.85658592541172
1459,126.20784734957984
1460,125.56215981132672
1461,124.91950896152781
1462,124.27988051854415
1463,123.6432602679028
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,131.00567589868834
1482,130.33742402443764
1483,129.6723149594116
1484,129.01033392288082
1485,128.35146620363105
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,135.81004963246144
1507,135.11920264000793
1508,134.43160472231827
1509,133.7472405988935
1510,133.06609506109893
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,135.88785825708533
1519,135.19664532826434
1520,134.50868319521757
1521,133.8239565693517
1522,133.14245023397638
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,133.6889875356949
1529,133.00811596385753
1530,132.3304465520725
1531,131.6559642404822
1532,130.98465404005583
1533,130.31650103225647
1534,129.65149036870923
1535,128.9896072708725
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,131.29864786038203
1543,130.62901812993817
1544,129.96253768881883
1545,129.29919172581938
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,129.15053790508065
1554,128.4910108021679
1555,127.83458547561028
1556,127.18124733765774
1557,126.53098186916657
1558,125.88377461927762
1559,125.2396112050941
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,128.06504414263026
1568,127.41062215044201
1569,126.75927792508533
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,127.09254504087798
1578,126.4426967420311
1579,125.7959046998246
1580,125.15215454058922
1581,124.51143195825482
1582,123.87372271403427
1583,123.23901263610433
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,124.8747090851573
1591,124.23529133737712
1592,0.0
1593,0.0
1594,0.0
1595,82.14502540828872
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,125.08587862089743
1601,124.44546773626222
1602,123.80806872381666
1603,123.17366741863258
1604,122.54224972240004
1605,121.91380160311394
1606,121.28830909476214
1607,120.66575829701486
1608,120.04613537491632
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,121.81041322157594
1615,121.18540695197896
1616,120.56334010619061
1617,119.94419886001013
1618,119.32796945425173
1619,118.7146381944402
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,119.2770264277371
1625,118.66393475455415
1626,118.0537264704648
1627,117.44638801480092
1628,116.84190589067055
1629,116.24026666465815
1630,115.64145696652632
1631,115.04546348891749
1632,114.45227298706
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,120.51770443650209
1650,119.898777816287
1651,119.28276202710151
1652,118.66964337921755
1653,118.05940824728992
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.0
1674,125.27966745353555
