,stes_soc
2277,217652.6152299082
2278,217500.34364445508
2279,217351.69416241802
2280,217193.96748934014
2281,217037.24732372182
2282,216903.01135255877
2283,216765.89837266065
2284,216632.23943610725
2285,216493.14721429665
2286,216364.17068461902
2287,216241.80042931632
2288,216110.88526927697
2289,215973.2424658697
2290,215834.38047951157
2291,215711.54420198835
2292,215698.9656892742
2293,215686.38791003483
2294,215673.8108642275
2295,215661.23455180944
2296,215545.44935831876
2297,215406.15991802764
2298,215260.84835960105
2299,215116.46408357171
2300,214973.00117263573
2301,214830.45374724962
2302,214688.8159653892
2303,214548.08202231023
2304,214408.2461503106
2305,214269.3026184937
2306,214135.40034320843
2307,214122.91373816493
2308,214110.42786123697
2309,214097.94271238204
2310,213966.3308794998
2311,213839.3457094927
2312,213704.0325245681
2313,213691.57107332716
2314,213822.57448867764
2315,213968.68386477552
2316,214127.4704727945
2317,214286.61649026183
2318,214443.88883453116
2319,214611.5002457661
2320,214775.8166951074
2321,214642.93985458044
2322,214514.26357321488
2323,214374.64350822248
2324,214235.9144062751
2325,214098.07058183494
2326,213961.10638564566
2327,213825.01620450072
2328,213689.79446101328
2329,213677.33384001843
2330,213664.8739456239
2331,213827.66673163726
2332,213979.3077284633
2333,214111.80801899693
2334,214099.32278966263
2335,214203.222139649
2336,214274.76764554245
2337,214329.37754010325
2338,214391.4788624664
2339,214471.658045366
2340,214542.1290608438
2341,214639.5277450464
2342,214770.97180729313
2343,214901.8442934365
2344,214970.9560072601
2345,214958.4206795227
2346,214815.9662972142
2347,214674.4209646919
2348,214533.77888100044
2349,214394.03428220234
2350,214255.18144114173
2351,214117.2146672097
2352,213980.12830611094
2353,213843.9167396323
2354,213714.13458184307
2355,213585.33888861485
2356,213462.3004351322
2357,213331.32217868176
2358,213202.42252463027
2359,213074.58414509962
2360,212944.15116340466
2361,212814.55051885653
2362,212685.77690002928
2363,212559.30111215395
2364,212546.90641217883
2365,212534.51243496008
2366,212522.11918045554
2367,212403.68569483337
2368,212301.29614447377
2369,212184.22472061493
2370,212059.47342474366
2371,211935.51820925268
2372,211812.35399408278
2373,211689.97573159228
2374,211568.37840635027
2375,211447.557034931
2376,211327.5066657096
2377,211208.22237865927
2378,211089.69928514952
2379,210971.9325277459
2380,210854.9172800109
2381,210738.64874630613
2382,210623.1221615958
2383,210508.33279125145
2384,210394.27593085787
2385,210280.94690602034
2386,210168.341072173
2387,210285.67277539827
2388,210391.56770280458
2389,210462.855289265
2390,210547.76903936727
2391,210635.3565619446
2392,210520.48911973723
2393,210406.3546856837
2394,210292.94858221008
2395,210180.26616159163
2396,210068.3028057623
2397,209957.05392612546
2398,209846.51496336597
2399,209736.68138726318
2400,209627.54869650526
2401,209519.11241850484
2402,209411.36810921566
2403,209304.31135295038
2404,209197.9377621997
2405,209092.2429774525
2406,208987.22266701714
2407,208923.09415391186
2408,209082.22445737652
2409,209277.1390971053
2410,209450.08634393016
2411,209617.02920015913
2412,209766.3193276723
2413,209920.3165698365
2414,210090.49596426095
2415,210261.51043660077
2416,210194.38794970792
2417,210082.33447795332
2418,209970.99605745156
2419,209860.36812521782
2420,209750.44614738514
2421,209641.22561901883
2422,209532.70206393165
2423,209424.87103450042
2424,209317.72811148377
2425,209211.268903841
2426,209105.48904855215
2427,209000.3842104392
2428,208895.9500819883
2429,208792.18238317335
2430,208689.07686128057
2431,208586.62929073413
2432,208484.8354729231
2433,208383.69123602926
2434,208283.19243485623
2435,208183.33495065948
2436,208084.11469097764
2437,207985.52758946468
2438,207887.56960572334
2439,207790.23672513946
2440,207693.52495871758
2441,207597.43034291727
2442,207501.9489394909
2443,207407.07683532205
2444,207312.81014226525
2445,207219.14499698667
2446,207126.07756080563
2447,207033.6040195374
2448,206941.72058333692
2449,206850.42348654335
2450,206759.70898752584
2451,206669.57336853014
2452,206580.01293552626
2453,206491.02401805713
2454,206402.60296908798
2455,206330.85366088143
2456,206469.11559317313
2457,206569.31203814974
2458,206562.7797900424
2459,206598.39908561922
2460,206734.25635149571
2461,206882.0132382069
2462,206985.33091426134
2463,207117.0304721502
2464,207057.20487671523
2465,206965.17083543105
2466,206873.72409461596
2467,206782.86090650622
2468,206692.5775472539
2469,206602.87031677415
2470,206513.73553859364
2471,206425.1695596999
2472,206337.16875039146
2473,206249.72950412933
2474,206162.84823738903
2475,206076.52138951374
2476,205990.74542256843
2477,205905.51682119485
2478,205928.7869722441
2479,206073.35705320849
2480,205987.60127896766
2481,205972.59673399615
2482,206134.1853725018
2483,206296.50578113005
2484,206456.08389053968
2485,206610.13867254875
2486,206768.3690502989
2487,206946.7589001251
2488,206934.69147718023
2489,206843.43923549989
2490,206752.7693053599
2491,206662.6779708326
2492,206573.16153970288
2493,206484.21634331698
2494,206395.838736432
2495,206308.02509706662
2496,206220.7718263526
2497,206134.07534838727
2498,206047.93211008701
2499,205962.3385810417
2500,205877.29125336988
2501,205792.78664157516
2502,205820.56005537783
2503,205988.1271218871
2504,206132.3740086328
2505,206307.95054707397
2506,206519.21640234394
2507,206745.0732263775
2508,206936.51557963388
2509,207114.99511462517
2510,207300.80001857632
2511,207492.5598389758
2512,207695.64800362146
2513,207599.5398399507
2514,207504.04497510745
2515,207409.15949542358
2516,207314.8795122055
2517,207221.2011615746
2518,207128.1206043091
2519,207035.63402568654
2520,206943.7376353275
2521,206852.42766704026
2522,206761.70037866646
2523,206671.55205192766
2524,206581.97899227313
2525,206492.97752872825
2526,206404.54401374416
2527,206316.67482304823
2528,206229.36635549556
2529,206235.58980453783
2530,206395.91668645423
2531,206558.99858091123
2532,206615.5480320297
2533,206603.4999225626
2534,206591.45251564155
2535,206507.99831095955
2536,206419.4689432635
2537,206331.5045115243
2538,206244.1014106938
2539,206157.25605872885
2540,206070.9648964445
2541,205985.22438736825
2542,205900.03101759503
2543,205815.38129564314
2544,205731.2717523112
2545,205647.69894053604
2546,205564.65943525132
2547,205482.14983324724
2548,205400.16675303105
2549,205318.70683468838
2550,205237.7667397457
2551,205157.34315103342
2552,205077.43277254983
2553,204998.0323293262
2554,204919.13856729248
2555,204907.1893783912
2556,204877.91420103374
2557,204903.43991548085
2558,204930.70133508477
2559,204962.4039939169
2560,204921.24921750833
2561,204881.13561208363
2562,204802.98780769683
2563,204725.3386909862
2564,204648.1850796563
2565,204571.5238117191
2566,204495.35174536417
2567,204419.66575883012
2568,204344.46275027655
2569,204269.73963765695
2570,204195.49335859244
2571,204121.72087024618
2572,204048.4191491987
2573,203975.58519132403
2574,204023.37037194674
2575,204226.04097079576
2576,204390.80654286014
2577,204602.6585318191
2578,204853.19686602984
2579,205107.11213149226
2580,205375.73331202156
2581,205624.11223357884
2582,205873.84254429257
2583,206123.0901697327
2584,206121.78878215115
2585,206085.26017883988
2586,206046.48932513368
2587,205962.74745980246
2588,205885.77533239507
2589,205801.2165808112
2590,205717.19742733447
2591,205633.71442860615
2592,205550.76416324073
2593,205468.34323168572
2594,205387.81010316155
2595,205309.4602385386
2596,205236.55092208562
2597,205172.9808730571
2598,205254.29957974615
2599,205462.51589887866
2600,205691.48214216926
2601,205912.4532361219
2602,206164.8200017664
2603,206444.22329288782
2604,206728.59596942618
2605,206983.71313329722
2606,207231.6333227112
2607,207415.97624370546
2608,207422.88459696143
2609,207386.8335354791
2610,207348.58422027985
2611,207265.99161324513
2612,207172.6252328982
2613,207079.85465512832
2614,206987.67607791699
2615,206896.08572350757
2616,206805.07983825062
2617,206714.65469245004
2618,206627.55458304542
2619,206538.68895280804
2620,206455.4498513737
2621,206378.38488205228
2622,206472.79493737107
2623,206680.2199387369
2624,206870.72722267557
2625,207092.38468096146
2626,207318.34021089488
2627,207554.67172954438
2628,207554.49154489773
2629,207541.83823186494
2630,207522.85261765314
2631,207500.30518392072
2632,207468.36113153666
2633,207383.3663534081
2634,207298.03423222472
2635,207204.4633770455
2636,207111.4896292667
2637,207019.10917854318
2638,206927.31823884504
2639,206836.1130483022
2640,206745.48986905048
2641,206655.4449870781
2642,206572.720397356
2643,206493.55781161998
2644,206405.88790168057
2645,206338.81726926292
2646,206411.5693196737
2647,206619.362963904
2648,206794.14183345926
2649,206993.74165557555
2650,207234.60961976257
2651,207496.5300568334
2652,207774.2221449928
2653,208007.48657200098
2654,208195.02737674565
2655,208386.52077378432
2656,208374.36939583786
2657,208274.3318099456
2658,208174.53086840519
2659,208075.3667905618
2660,207976.83551237185
2661,207878.93299572598
2662,207781.6552282832
2663,207684.99822330673
2664,207588.95801950048
2665,207493.5306808467
2666,207398.71229644484
2667,207304.49898035094
2668,207210.8868714187
2669,207117.8721331411
2670,207158.18468908936
2671,207330.59907517917
2672,207495.1926862769
2673,207681.26345593418
2674,207913.2001593349
2675,208167.74847168688
2676,208414.68666994118
2677,208611.3431966209
2678,208818.6343488159
2679,209020.93131922238
2680,209223.02908800502
2681,209120.54212370617
2682,209017.95083217826
2683,208913.404605149
2684,208813.81309256403
2685,208710.56953776957
2686,208607.98481515626
2687,208506.05472049228
2688,208404.77507637435
2689,208304.1417320567
2690,208204.15056328085
2691,208104.79747210658
2692,208006.07838674405
2693,207910.82862038587
2694,207872.71339905914
2695,208051.35541572954
2696,208227.20612314204
2697,208403.16431195312
2698,208640.76018581126
2699,208909.58979680043
2700,209189.05439173547
2701,209426.6302836479
2702,209637.95464797807
2703,209840.34728457895
2704,209832.2678257071
2705,209722.52516542753
2706,209613.48281032813
2707,209505.1362915237
2708,209397.48116864663
2709,209290.51302966467
2710,209184.22749070032
2711,209078.62019585108
2712,208973.68681701095
2713,208869.42305369306
2714,208765.82463285333
2715,208662.88730871555
2716,208560.60686259714
2717,208460.19101532144
2718,208531.00866157262
2719,208695.10368973718
2720,208881.9916773703
2721,209061.0410394548
2722,209225.98153917532
2723,209380.27586309612
2724,209517.86394022824
2725,209687.43398969292
2726,209860.05291817113
2727,210046.5017634107
2728,209992.5673515175
2729,209881.80176553142
2730,209771.74301236178
2731,209662.38658146837
2732,209553.72799109423
2733,209445.7627880821
2734,209338.48654769172
2735,209231.89487341864
2736,209125.98339681406
2737,209020.74777730566
2738,208916.1837020198
2739,208816.0096219949
2740,208712.75205040028
2741,208610.15340043278
2742,208554.575370191
2743,208621.42451164455
2744,208619.54793074686
2745,208797.747719944
2746,208961.28632204756
2747,209108.40282051492
2748,209303.34727826514
2749,209458.44786408314
2750,209617.7622658229
2751,209792.89582581085
2752,209684.02672864232
2753,209575.2300451408
2754,209467.1276302204
2755,209359.71505351755
2756,209252.98791294033
2757,209146.94183448807
2758,209041.5724720721
2759,208936.87550733757
2760,208832.84664948657
2761,208729.48163510225
2762,208626.77622797395
2763,208524.72621892387
2764,208423.32742563426
2765,208322.57569247624
2766,208299.42341278956
2767,208272.95133702495
2768,208434.45817751077
2769,208605.02569765065
2770,208816.48748751465
2771,209042.4560270143
2772,209285.52392401974
2773,209495.62403495144
2774,209685.22681680694
2775,209815.82751447937
2776,209768.29656073023
2777,209659.42875849036
2778,209550.78904298905
2779,209442.84259440273
2780,209336.83598130237
2781,209230.25483985394
2782,209124.35382886045
2783,209019.1286081785
2784,208914.57486536066
2785,208810.68831547865
2786,208707.46470094784
2787,208606.60819838286
2788,208504.68688837794
2789,208437.6698124766
2790,208507.7684663824
2791,208689.09822601025
2792,208851.05464916208
2793,209038.2690638692
2794,209248.73224745612
2795,209493.51807890914
2796,209720.2331888424
2797,209913.02303085578
2798,210098.29018956638
2799,210285.66149314956
2800,210263.88431865626
2801,210157.34505884742
2802,210046.52809518657
2803,209935.41816737188
2804,209825.01726973578
2805,209715.32087771592
2806,209606.3244956227
2807,209498.02365645516
2808,209390.41392171764
2809,209283.49088123813
2810,209177.25015298737
2811,209075.84822699009
2812,208970.93253702452
2813,208891.02616113186
2814,208987.57855848936
2815,209163.5955067739
2816,209327.74000460684
2817,209506.3917464135
2818,209707.3440478907
2819,209942.1296947354
2820,210163.2535289316
2821,210360.2604468529
2822,210561.85941758807
2823,210764.98210818294
2824,210752.69203804806
2825,210646.1362533291
2826,210549.18977161395
2827,210440.87651625546
2828,210338.94731314547
2829,210229.49281156342
2830,210117.2153237649
2831,210005.65431674165
2832,209894.80521838658
2833,209784.66348576875
2834,209676.73654949255
2835,209568.2241771753
2836,209464.4147890908
2837,209380.31090352216
2838,209440.46756186028
2839,209619.84422889937
2840,209723.30765698056
2841,209887.42398309495
2842,210050.8062064902
2843,210225.13843692534
2844,210421.91372471023
2845,210624.63853686443
2846,210829.62880833313
2847,211034.6848843214
2848,211241.8341573118
2849,211133.23837074492
2850,211026.89603760748
2851,210913.06097289565
2852,210804.2802111898
2853,210695.49192663727
2854,210582.57145977876
2855,210468.04085723235
2856,210354.2411133515
2857,210251.76489165728
2858,210158.8588203451
2859,210064.89356315753
2860,209972.49592827432
2861,209891.35036242273
2862,209853.21174575173
2863,209899.471128921
2864,209941.20925645472
2865,210100.96870828746
2866,210326.7287749686
2867,210585.465504893
2868,210822.96499716156
2869,210841.37795198182
2870,210764.78831707584
2871,210773.2541057264
2872,210731.66943450304
2873,210620.63268742242
2874,210505.85920325812
2875,210391.81812766948
2876,210287.96874580995
2877,210175.31810321854
2878,210063.38632262987
2879,209952.1688167414
2880,209841.66102752375
2881,209731.85842603378
2882,209627.82868231396
2883,209536.42625433244
2884,209440.71817903192
2885,209393.21010935807
2886,209524.3400921263
2887,209716.11661235406
2888,209915.72043510634
2889,210141.4638130559
2890,210337.15150731645
2891,210528.94372243944
2892,210720.9807486339
2893,210900.99576245726
2894,211092.9737480877
2895,211286.85000174862
2896,211220.54756220288
2897,211117.59514471327
2898,211014.74147821378
2899,210920.44985140473
2900,210821.96325179187
2901,210716.0764769283
2902,210600.69393353368
2903,210486.0476853285
2904,210372.13303376306
2905,210258.94531027088
2906,210159.89218425276
2907,210060.84061801515
2908,209966.093664331
2909,209910.6726949506
2910,209976.9614072452
2911,210160.83958061814
2912,210354.60930457836
2913,210560.9824703626
2914,210752.6347798682
2915,210943.30645011252
2916,211145.04786315208
2917,211337.46086408285
2918,211540.17164979372
2919,211741.25242461578
2920,211742.61840704308
2921,211659.26778146173
2922,211560.6207234125
2923,211449.358403369
2924,211352.90699594462
2925,211238.7953229587
2926,211124.8304548202
2927,211006.83951349356
2928,210889.60151242928
2929,210783.93299999685
2930,210684.83398953776
2931,210597.67884254857
2932,210508.05388941
2933,210418.7596779825
2934,210349.2874509146
2935,210303.82698402647
2936,210295.77448651806
2937,210289.5276877713
2938,210258.97018333556
2939,210445.32202752572
2940,210669.92604085655
2941,210854.7952128847
2942,211025.29181171802
2943,211096.74551310707
2944,211048.58237173542
2945,210940.2244866178
2946,210823.41157866025
2947,210711.93279936854
2948,210596.57669818748
2949,210481.95672345906
2950,210368.0681777105
2951,210254.90639344507
2952,210142.46673295097
2953,210037.38010729608
2954,209934.85374053335
2955,209833.4497310725
2956,209738.79227210153
2957,209696.34298101108
2958,209820.9616771339
2959,210009.17531976852
2960,210178.76185048235
2961,210341.78250932312
2962,210517.7447573167
2963,210730.76253755303
2964,210930.6827110844
2965,211126.6621658441
2966,211314.35330922474
2967,211508.67121018644
2968,211506.63688160546
2969,211386.20950382092
2970,211266.55061402707
2971,211147.65530824114
2972,211029.51871377428
2973,210912.1359890319
2974,210795.5023233153
2975,210679.61293662453
2976,210564.46307946235
2977,210450.04803263975
2978,210339.81934262285
2979,210230.92233360733
2980,210130.59494641883
2981,210064.29764243655
2982,210133.83518980065
2983,210310.2925517286
2984,210463.99785587343
2985,210616.49476043016
2986,210762.7660071183
2987,210917.74230902817
2988,211067.73737886274
2989,211218.3806684624
2990,211380.33095051532
2991,211550.63834014288
2992,211670.12699369458
2993,211548.65632998905
2994,211427.96081183598
2995,211308.03549276837
2996,211188.8754578843
2997,211070.47582364557
2998,210952.83173767745
2999,210835.93837856987
3000,210719.79095567978
3001,210604.3847089349
3002,210489.7149086386
3003,210375.77685527597
3004,210262.5658793214
3005,210150.077341047
3006,210038.30663033266
3007,209927.24916647695
3008,209915.00794599677
3009,210058.4887651222
3010,210212.86632666746
3011,210373.98255555073
3012,210536.4399606919
3013,210716.1221572159
3014,210877.13438802186
3015,211001.1839065841
3016,211054.18368325612
3017,210946.53343123113
3018,210839.51662899033
3019,210726.93252855257
3020,210611.48070900617
3021,210496.76562672382
3022,210382.78258033493
3023,210269.5268984698
3024,210156.9939395685
3025,210045.17909169034
3026,209934.67638968074
3027,209831.08634693848
3028,209730.74747284345
3029,209633.10939467145
3030,209524.6376319678
3031,209416.85806441534
3032,209309.76627488172
3033,209203.3578744219
3034,209097.62850209812
3035,209085.43565823179
3036,209249.3049632732
3037,209427.45098561264
3038,209561.90047466263
3039,209549.68055829572
3040,209458.99059329164
3041,209352.87402572169
3042,209246.1905400658
3043,209143.5394924442
3044,209039.71629844623
3045,208935.54245843308
3046,208831.5221072198
3047,208728.1655451894
3048,208625.46853647774
3049,208523.42687225112
3050,208425.4565185759
3051,208329.50726471638
3052,208229.35422986335
3053,208139.00755808607
3054,208060.195895717
3055,207986.13662697104
3056,207943.5997953253
3057,207884.74131267593
3058,207872.61919435652
3059,207983.19945906915
3060,208098.60579616379
3061,208226.0766231851
3062,208374.33520387992
3063,208511.80646725657
3064,208499.64778368492
3065,208411.74877250197
3066,208317.26250559482
3067,208220.56956393036
3068,208121.11169753762
3069,208029.82716406815
3070,207939.5255047053
3071,207841.86107588754
3072,207744.81987695364
3073,207648.39793086206
3074,207552.59128595013
3075,207463.92251710466
3076,207376.16434494368
3077,207297.5806200753
3078,207281.75437419032
3079,207322.0463954895
3080,207397.5587160434
3081,207428.1447750568
3082,207453.4205286973
3083,207625.26116833038
3084,207793.8401443349
3085,207958.10482612866
3086,208132.23220497757
3087,208308.13800303373
3088,208208.12133269577
3089,208108.7429026935
3090,208009.99864019867
3091,207911.88449837302
3092,207814.39645620264
3093,207717.530518333
3094,207621.2827149053
3095,207525.6491013938
3096,207430.62575844405
3097,207336.2087917124
3098,207242.39433170628
3099,207149.1785336257
3100,207056.55757720562
3101,206964.5276665594
3102,206904.578349289
3103,207003.17075593476
3104,207173.02521085678
3105,207340.6724249522
3106,207502.6032052672
3107,207675.36924409113
3108,207743.08916075403
3109,207776.09669658475
3110,207684.72628295707
3111,207671.6141738938
3112,207633.1762789
3113,207537.466768518
3114,207442.36801302148
3115,207347.8761149761
3116,207253.9872018184
3117,207160.6974256971
3118,207068.00296331526
3119,206975.9000157738
3120,206884.3848084157
3121,206793.45359067118
3122,206703.1026359043
3123,206613.3282412599
3124,206524.1267275121
3125,206474.93827493553
3126,206550.1742405477
3127,206730.5364895893
3128,206915.60176116467
3129,207091.6195909523
3130,207207.00782568337
3131,207175.38088260643
3132,207184.33161564355
3133,207239.30311998675
3134,207226.58439511352
3135,207159.83095659973
3136,207070.93189618897
3137,206978.81025813226
3138,206887.27647952942
3139,206798.31725638366
3140,206707.9352649143
3141,206618.13003162318
3142,206528.89787602052
3143,206440.235141103
3144,206352.1381932039
3145,206264.60342184408
3146,206196.00331806534
3147,206127.55383384024
3148,206058.91722033522
3149,205987.84055736457
3150,205943.8776166764
3151,205916.4636405981
3152,205895.7509616704
3153,205835.35412308454
3154,206027.39331372213
3155,206225.48601841243
3156,206361.93586715005
3157,206456.09196892567
3158,206560.51712919175
3159,206708.97839279793
3160,206838.42992615048
3161,206750.36585414634
3162,206660.28985685736
3163,206570.78866509386
3164,206481.8586108266
3165,206393.49604943325
3166,206305.69735954909
3167,206218.45894291857
3168,206131.7772242478
3169,206045.64865105806
3170,205960.0696935402
3171,205875.03684440997
3172,205790.54661876435
3173,205714.59285566513
3174,205654.0122208659
3175,205642.03727314895
3176,205884.61199187554
3177,206122.7151347282
3178,206352.45886967971
3179,206526.21068287926
3180,206625.3306641138
3181,206741.64336392947
3182,206986.79535934672
3183,207236.6526307112
3184,207476.71089898163
3185,207441.7002522397
3186,207404.57608834517
3187,207364.15819442185
3188,207324.73569337992
3189,207274.02647480293
3190,207212.33921659927
3191,207145.0211874216
3192,207071.3455022813
3193,207003.46408617782
3194,206944.15993796173
3195,206884.62173214555
3196,206831.3064683797
3197,206815.3208614224
3198,206899.1922758028
3199,207157.49189968233
3200,207409.98316689994
3201,207649.2175212421
3202,207887.5448932927
3203,208127.3567654662
3204,208363.04550409626
3205,208604.8720491622
3206,208854.10840534052
3207,209035.76203193818
3208,209058.81289878263
3209,209027.41219450644
3210,208990.5880203141
3211,208954.9686636622
3212,208919.86300306136
3213,208869.85351668624
3214,208818.28963314107
3215,208737.91736974384
3216,208673.99003553737
3217,208608.6947767755
3218,208537.92462888942
3219,208479.0896453101
3220,208426.14053090458
3221,208432.01323690813
3222,208647.38760077322
3223,208889.74993739286
3224,209129.89015368835
3225,209363.8812379722
3226,209589.16881504847
3227,209797.40156148915
3228,210009.7118077852
3229,210220.3653230946
3230,210437.0179927263
3231,210589.75257241342
3232,210507.2299857569
3233,210420.10921396964
3234,210340.10846238607
3235,210256.70076896084
3236,210174.80976198494
3237,210086.41345314862
3238,209997.20538378845
3239,209899.8160331021
3240,209804.3105547436
3241,209715.8405524995
3242,209636.2248335391
3243,209552.47950886234
3244,209468.59486350525
3245,209387.22177626935
3246,209323.5786867226
3247,209289.63326069358
3248,209338.3171008621
3249,209564.9553611552
3250,209780.39867813396
3251,209985.82456030842
3252,210178.6532365048
3253,210359.1553880417
3254,210551.55799907033
3255,210758.54664614087
3256,210739.81586858814
3257,210642.71053076844
3258,210547.35985009267
3259,210450.6115261564
3260,210362.26055881009
3261,210255.95393275522
3262,210150.23461489452
3263,210040.59008329845
3264,209945.7065565129
3265,209844.1859419084
3266,209751.09725911517
3267,209664.4311998322
3268,209592.60057175352
3269,209572.12635313842
3270,209756.69791340822
3271,209985.6925857146
3272,210205.5671137674
3273,210431.39993322946
3274,210638.86429155731
3275,210832.89977507706
3276,211023.26933545843
3277,211116.7878683241
3278,211297.39416626433
3279,211449.24611246574
3280,211458.78156228783
3281,211373.0640135341
3282,211284.81689219625
3283,211195.76856399933
3284,211107.86358818764
3285,211009.48762606364
3286,210913.54412696417
3287,210801.44344139885
3288,210690.89105226845
3289,210586.57113856776
3290,210502.30205873068
3291,210412.14035071406
3292,210319.19468693362
3293,210238.50117574565
3294,210193.44105170926
3295,210261.2185543322
3296,210460.10568034856
3297,210685.97061999742
3298,210941.69434244995
3299,211193.66997861592
3300,211429.5268315122
3301,211631.62324906478
3302,211846.39800716436
3303,212053.5969415604
3304,212003.77600436195
3305,211913.30987712
3306,211826.8148079028
3307,211742.19024686117
3308,211657.6836857755
3309,211566.55244029415
3310,211476.46311708202
3311,211376.38667542132
3312,211278.53504875908
3313,211195.92912782173
3314,211127.31391142152
3315,211051.93043197945
3316,210982.5273314561
3317,210974.43895780935
3318,211157.06010331362
3319,211380.6563882721
3320,211592.65201373136
3321,211820.93911174726
3322,212055.82465932603
3323,212285.9030256875
3324,212520.2354043533
3325,212762.86388948568
3326,213013.87452935617
3327,213190.74046188453
3328,213260.92589166152
3329,213227.3957529182
3330,213148.57289847027
3331,213071.29154269028
3332,212982.3424569436
3333,212894.31749376573
3334,212796.31441677175
3335,212702.4065756082
3336,212601.08885018487
3337,212510.56251180818
3338,212427.97405830614
3339,212351.20295591082
3340,212272.04022272571
3341,212204.10413194733
3342,212169.06726515843
3343,212204.73004743372
3344,212449.47202237832
3345,212678.68598811186
3346,212919.0763687867
3347,213196.28553247225
3348,213479.553292659
3349,213760.3013951059
3350,214042.02998618325
3351,214298.35536235405
3352,214561.31606279322
3353,214500.32404038828
3354,214430.52480551036
3355,214357.097725433
3356,214280.38390160003
3357,214195.59398957074
3358,214105.07893721992
3359,214019.81286488337
3360,213933.08253963813
3361,213851.04226271866
3362,213770.77793269765
3363,213697.78412348407
3364,213635.12994376657
3365,213588.51470462198
3366,213621.57059340834
3367,213714.95111636748
3368,213929.70626801395
3369,214155.09955900352
3370,214392.72753544812
3371,214628.6571680836
3372,214864.22376469188
3373,215083.63345699164
3374,215307.20122910652
3375,215530.42722622643
3376,215456.32348212277
3377,215382.8055950205
3378,215304.70366082096
3379,215223.51810759475
3380,215145.64789773294
3381,215056.05571783255
3382,214963.38967707203
3383,214868.5038279263
3384,214772.8297759717
3385,214692.8971093282
3386,214619.9064448103
3387,214543.38467805547
3388,214473.3688587835
3389,214404.3768449075
3390,214488.36079132234
3391,214716.55042383407
3392,214946.89740117377
3393,215170.26137335325
3394,215408.2883621073
3395,215627.5928814087
3396,215841.35426680124
3397,216048.44009711753
3398,216262.7610276348
3399,216479.3255345744
3400,216694.61605128623
3401,216609.6513721563
3402,216524.63380447135
3403,216440.6351127609
3404,216361.10266423333
3405,216284.00126351835
3406,216204.35681910173
3407,216120.4705841245
3408,216037.49846366624
3409,215954.33477722804
3410,215877.5381877828
3411,215811.46553127863
3412,215742.700624003
3413,215699.15647263362
3414,215799.13287228355
3415,215916.0668803963
3416,216022.72967076924
3417,216265.2020927525
3418,216488.37100700336
3419,216700.6521430552
3420,216953.53353333802
3421,217108.49065191456
3422,217256.29612752268
3423,217377.58684989356
3424,217551.0481815179
3425,217481.2866091458
3426,217389.43247620965
3427,217299.76406490582
3428,217211.33973664846
3429,217123.71919332785
3430,217043.4776668681
3431,216953.91265969872
3432,216875.27017655046
3433,216791.76849606461
3434,216719.28410633086
3435,216643.90059826034
3436,216572.34765690993
3437,216527.43737832288
3438,216542.46732284798
3439,216621.34010269213
3440,216676.936644791
3441,216816.09342396667
3442,216902.91484500724
3443,217132.54863139923
3444,217357.78862644164
3445,217568.44737545124
3446,217775.54064166168
3447,217978.58721562885
3448,218012.2014480262
3449,217934.09092024877
3450,217840.15499015042
3451,217738.23006471148
3452,217646.8302792178
3453,217549.27923809204
3454,217450.67317810425
3455,217349.18190306594
3456,217236.30980087956
3457,217155.8118753722
3458,217073.56846349998
3459,216980.48052555436
3460,216897.08756229407
3461,216805.5047077497
3462,216725.21206035546
3463,216653.60065492403
3464,216572.89710971326
3465,216487.607181965
3466,216446.10494925827
3467,216684.70524054443
3468,216923.31393402597
3469,217138.34575822394
3470,217360.04401766532
3471,217578.9009450817
3472,217575.77474487742
3473,217505.2094921497
3474,217426.70687535233
3475,217345.24376509857
3476,217263.5529856796
3477,217180.85027399677
3478,217096.4667495901
3479,217002.82825896944
3480,216907.2139242142
3481,216831.56854494315
3482,216760.16923129294
3483,216689.52927261777
3484,216622.66460887474
3485,216610.03296715597
3486,216756.70478415923
3487,216985.94622043503
3488,217201.30218479387
3489,217417.1376921036
3490,217611.05246434978
3491,217884.7714192787
3492,218160.605822781
3493,218407.26305424332
3494,218669.96133857482
3495,218883.12386457346
3496,219102.31226050598
3497,219263.96175478736
3498,219180.5282952251
3499,219087.96464104898
3500,219002.58052722627
3501,218912.53390212348
3502,218816.53203635255
3503,218722.00013556934
3504,218619.17144063092
3505,218535.81804687195
3506,218523.0748458719
3507,218510.33238794986
3508,218728.47317985762
3509,218968.83214785453
3510,219038.46167442546
3511,219290.6356896168
3512,219534.44139819455
3513,219816.2431021878
3514,220099.51487347143
3515,220378.22830201726
3516,220638.19309873987
3517,220920.38287779287
3518,221201.69958336322
3519,221457.18424733245
3520,221716.82845853988
3521,221838.55259989688
3522,221801.7941231415
3523,221757.31997435063
3524,221714.02556850278
3525,221614.99847171246
3526,221512.99304452696
3527,221415.8441139544
3528,221321.29568977898
3529,221228.02434908412
3530,221155.69246869674
3531,221142.79649829413
3532,221129.90127987784
3533,221137.54291673607
3534,221332.4903993525
3535,221591.16206661618
3536,221831.98344290137
3537,222075.2146491898
3538,222342.612057922
3539,222608.5298950603
3540,222891.9600029621
3541,223136.97939282146
3542,223392.55560806047
3543,223648.3463299792
3544,223911.10981208732
3545,223883.4692956224
3546,223850.95051657964
3547,223817.1170543174
3548,223781.44280354743
3549,223736.6008615599
3550,223689.24335818112
3551,223634.4817602397
