,stes_soc
643,725.4247624185192
644,723.9148989592022
645,723.8215059238438
646,721.1987490143381
647,720.7685111503486
648,720.7413962606512
649,720.7142823910001
650,720.687169541357
651,720.6600577116834
652,720.632946901941
653,720.6058371120913
654,720.5787283420962
655,720.5516205919171
656,720.5245138615156
657,720.4974081508535
658,720.4703034598924
659,720.4431997885939
660,720.4160971369197
661,720.3889955048313
662,720.3618948922905
663,720.3347952992589
664,718.7024915235022
665,715.9147418825922
666,715.0695420087042
667,713.7291182716748
668,705.8929574906925
669,699.7996326258725
670,699.7733065731172
671,699.7469815107327
672,699.7206574386815
673,699.6943343569266
674,699.6680122654305
675,699.6416911641562
676,699.6153710530663
677,699.5890519321235
678,699.5627338012907
679,699.5364166605307
680,699.510100509806
681,699.4837853490795
682,699.457471178314
683,699.4311579974722
684,699.4048458065168
685,699.3785346054108
686,699.3522243941167
687,698.4354610826399
688,694.9313174319502
689,694.4446455848955
690,694.2575326067409
691,692.9683180490359
692,690.6550576516609
693,689.4849269273022
694,689.4589889077406
695,689.4330518639521
696,689.4071157959
697,689.3811807035477
698,689.3552465868582
699,689.3293134457952
700,689.3033812803217
701,689.2774500904011
702,689.2515198759967
703,689.2255906370718
704,689.1996623735897
705,689.1737350855137
706,689.1478087728071
707,689.1218834354332
708,689.0959590733554
709,689.0700356865369
710,689.0441132749411
711,689.0181918385312
712,688.9922713772705
713,687.1829943856809
714,682.8662352208967
715,679.4491176623703
716,675.9530019983106
717,667.2617728147627
718,667.1476090584322
719,667.1225113557001
720,667.0974145971289
721,666.2239342428607
722,666.1988712882347
723,666.1738092764625
724,666.1487482075086
725,666.1236880813374
726,666.0986288979135
727,666.0735706572013
728,666.0485133591656
729,666.0234570037707
730,665.9984015909812
731,665.9733471207617
732,664.1976408699584
733,663.2835900044857
734,663.1574032771792
735,662.2207063851716
736,662.0333924047953
737,661.1782004839212
738,658.4370628166598
739,657.0826554676635
740,653.793724335523
741,649.4947348609273
742,648.4677521576059
743,648.4433571801617
744,648.4189631204422
745,648.394569978413
746,648.3701777540394
747,648.3457864472872
748,648.3213960581216
749,648.2970065865082
750,648.2726180324125
751,639.5403700423204
752,629.978167433002
753,620.5611238029531
754,607.4041138731894
755,606.513686970693
756,606.4908702806355
757,606.4680544489285
758,606.4452394755397
759,604.2400290010949
760,594.3086005759818
761,584.3731536072438
762,572.8745138458004
763,567.4029579688888
764,565.4630951186748
765,564.7944221060901
766,564.7731748703685
767,564.7519284339555
768,564.730682796821
769,564.709437958935
770,564.6881939202674
771,564.6669506807881
772,564.645708240467
773,564.6244665992741
774,564.6032257571793
775,557.3941632598236
776,549.5631220768076
777,539.9932770255391
778,539.9729627943854
779,539.0445208813677
780,539.024242341865
781,539.0039645652291
782,536.2790561307112
783,535.2135738364786
784,532.834424239093
785,531.2210083217689
786,529.8046179771378
787,526.5703784157135
788,524.3451255212339
789,522.3414658544538
790,522.321815674109
791,522.3021662329924
792,521.8704271248461
793,521.8507946647027
794,521.831162943121
795,521.811531960073
796,521.7919017155313
797,521.7722722094678
798,521.7526434418548
799,521.7330154126647
800,521.7133881218695
801,521.6937615694414
802,521.6741357553528
803,521.6545106795759
804,521.6348863420828
805,521.6152627428459
806,521.5956398818372
807,518.6468184750707
808,516.3491871329085
809,515.1214709414044
810,511.92389883107927
811,508.75200476541056
812,505.58970891205496
813,504.1187497305029
814,504.0997850780773
815,504.0808211390908
816,504.0618579135166
817,504.0428954013278
818,504.02393360249766
819,504.0049725169993
820,503.9860121448059
821,503.9670524858906
822,503.9480935402265
823,503.9291353077869
824,503.9101777885449
825,503.8912209824737
826,503.8722648895465
827,503.8533095097364
828,503.83435484301657
829,503.8154008893602
830,503.7964476487405
831,503.77749512113064
832,500.2650226211639
833,489.8160645158335
834,489.0120829065382
835,487.09916057815724
836,485.06028898812497
837,480.6281861950372
838,480.6101052438684
839,480.5920249728944
840,480.5739453820897
841,480.55586647142854
842,480.53778824088545
843,480.5197106904348
844,480.50163382005104
845,480.48355762970857
846,480.4654821193818
847,472.5408626551166
848,462.01489731200746
849,456.3995521559479
850,450.73062422855185
851,450.7136680061724
852,450.6967124216761
853,450.679757475039
854,450.6628031662371
855,447.14131888304394
856,446.6987617440227
857,445.63021396588033
858,437.374288157502
859,434.5728439887086
860,429.51056547415044
861,427.7874302809968
862,427.52810492517756
863,427.51202156799945
864,427.4959388158678
865,427.4798566687599
866,427.463775126653
867,427.44769418952427
868,427.431613857351
869,427.4155341301104
870,427.39945500777975
871,427.3833764903363
872,427.3672985777572
873,427.3512212700198
874,427.3351445671013
875,427.31906846897897
876,427.30299297563005
877,427.2869180870318
878,427.2708438031614
879,427.2547701239962
880,427.2386970495134
881,424.9853989276658
882,423.2901692549497
883,419.3895014780605
884,417.77603294986767
885,417.5306804247904
886,416.86531758086096
887,416.8496353515044
888,416.8339537121041
889,416.8182726626379
890,416.80259220308363
891,416.7869123334191
892,416.77123305362204
893,416.75555436367034
894,416.73987626354176
895,416.7241987532142
896,416.7085218326653
897,416.6928455018731
898,416.6771697608152
899,416.66149460946957
900,416.6458200478139
901,415.15736231690624
902,413.41866406622097
903,412.2976566803177
904,411.48746406829184
905,409.1916640070393
906,407.3402300318347
907,404.43785657492595
908,402.57625522199834
909,402.5080414614712
910,402.4928993444424
911,402.47775779705114
912,402.4626168192761
913,402.44747641109575
914,402.4323365724887
915,402.4171973034335
916,402.40205860390876
917,402.38692047389304
918,402.37178291336494
919,402.35664592230296
920,402.34150950068573
921,402.3263736484919
922,402.3112383656999
923,402.2961036522884
924,402.280969508236
925,402.2658359335212
926,402.2507029281226
927,398.34151322017135
928,395.4786275174421
929,393.57383786779735
930,390.2296434410576
931,387.61246246275823
932,385.76211579193176
933,383.1003721750185
934,383.08596016315363
935,383.0715486934602
936,383.05713776591784
937,383.0427273805061
938,383.02831753720466
939,383.0139082359931
940,382.999499476851
941,382.985091259758
942,382.9706835846937
943,382.9562764516377
944,374.9208135818885
945,374.9067092802324
946,374.89260550917186
947,374.87850226868693
948,374.8643995587576
949,374.850297379364
950,374.83619573048617
951,374.5358759775373
952,372.29529529056873
953,361.01474210491233
954,346.381906869686
955,343.0214145558297
956,333.8801415190447
957,332.1134155715476
958,332.1009216591597
959,332.08842821678553
960,332.07593524440733
961,332.06344274200745
962,332.0509507095682
963,332.03845914707193
964,332.02596805450094
965,332.01347743183754
966,332.000987279064
967,331.98849759616274
968,331.97600838311604
969,331.9635196399062
970,331.9510313665156
971,331.5271977893838
972,331.514725930166
973,331.5022545401322
974,331.48978361926476
975,330.9795117128994
976,329.90392704362154
977,327.59819233096664
978,316.2079704975294
979,312.0232875147966
980,310.0191756820508
981,308.8003925744215
982,308.7887756843193
983,308.77715923123776
984,308.76554321516033
985,308.75392763607067
986,308.7423124939523
987,308.73069778878875
988,308.71908352056363
989,308.70746968926045
990,308.69585629486284
991,298.97089171583906
992,297.02716043089856
993,297.0159864429016
994,295.3611689318462
995,295.3500576174747
996,295.3389467211044
997,295.32783624271946
998,295.31672618230425
999,295.305616539843
1000,285.8541331135416
1001,277.44196241279076
1002,265.4980373515144
1003,259.19450271868834
1004,256.469598637288
1005,256.2421458860039
1006,254.8850150645261
1007,254.87542643938215
1008,254.86583817495668
1009,254.8562502712361
1010,254.84666272820684
1011,254.83707554585536
1012,254.82748872416806
1013,254.81790226313137
1014,254.80831616273176
1015,247.35305328490108
1016,243.41905065632673
1017,242.98674137246425
1018,242.36907983121503
1019,242.359962048232
1020,242.35084460825465
1021,242.34172751127005
1022,242.3326107572653
1023,240.12523950717184
1024,238.0296058102327
1025,235.89016500634463
1026,235.45088448372698
1027,233.76027878385767
1028,230.94351423535832
1029,230.84598243905668
1030,230.83729814825585
1031,230.82861418415297
1032,230.81993054673572
1033,230.81124723599183
1034,230.80256425190902
1035,230.79388159447498
1036,230.78519926367744
1037,230.77651725950412
1038,230.7678355819427
1039,230.75915423098093
1040,230.75047320660647
1041,230.7417925088071
1042,230.7331121375705
1043,230.72443209288437
1044,230.71575237473644
1045,230.70707298311444
1046,230.69839391800608
1047,227.9254807990168
1048,225.40748049304645
1049,224.75386105583166
1050,222.10332458770728
1051,219.57133326849197
1052,218.68544827680878
1053,217.00702694921944
1054,216.3319344565197
1055,216.3237961757124
1056,216.31565820106246
1057,216.30752053255836
1058,216.2993831701886
1059,216.29124611394164
1060,216.28310936380598
1061,216.2749729197701
1062,216.2668367818225
1063,216.25870094995162
1064,216.25056542414598
1065,216.24243020439405
1066,216.23429529068434
1067,216.22616068300533
1068,216.2180263813455
1069,216.20989238569337
1070,216.20175869603736
1071,216.193625312366
1072,216.1854922346678
1073,213.9903051533006
1074,212.66103205278733
1075,210.17295151431276
1076,206.84544597908717
1077,200.73979850603206
1078,199.5686868682684
1079,199.56117921102788
1080,199.55367183622104
1081,199.54616474383724
1082,199.53865793386586
1083,199.5311514062963
1084,199.52364516111788
1085,199.51613919832005
1086,199.50863351789212
1087,199.5011281198235
1088,189.25531830579234
1089,179.22757422323414
1090,179.04961137402154
1091,175.6198985442857
1092,172.30706448517117
1093,172.30058239421504
1094,171.91087081879712
1095,170.6640568154567
1096,169.06246236195807
1097,166.00091181650615
1098,163.39224602121752
1099,156.33829260437713
1100,154.99590198325683
1101,154.63744304108604
1102,154.63162567095088
1103,154.62580851966177
1104,154.61999158721048
1105,154.61417487358878
1106,154.60835837878847
1107,154.60254210280127
1108,154.59672604561896
1109,154.59091020723335
1110,154.58509458763615
1111,154.57927918681918
1112,154.57346400477417
1113,154.5676490414929
1114,152.8542988422264
1115,152.64113475949716
1116,152.63539248931158
1117,152.25093684852425
1118,151.9395976466791
1119,150.17593533610463
1120,150.17028580527906
1121,148.17330502257457
1122,147.74539421721488
1123,137.2287746625152
1124,127.32278700478084
1125,118.06125151688089
1126,118.05681012167163
1127,118.05236889354507
1128,118.04792783249489
1129,118.04348693851485
1130,118.03904621159863
1131,118.03460565173997
1132,118.03016525893256
1133,118.02572503317013
1134,118.0212849744464
1135,118.01684508275508
1136,118.0124053580899
1137,118.00796580044455
1138,114.66837904438003
1139,111.1905776685603
1140,106.82530182540856
1141,106.821283120053
1142,106.81726456587877
1143,105.51466134427909
1144,104.16291961888221
1145,102.8182688847802
1146,102.45801370448588
1147,101.40424737441434
1148,100.71576070440386
1149,98.93092170029159
1150,97.75191698766908
1151,97.74823961774264
1152,97.74456238615672
1153,97.74088529290609
1154,97.73720833798555
1155,97.7335315213899
1156,97.72985484311396
1157,97.7261783031525
1158,97.72250190150031
1159,97.71882563815221
1160,97.71514951310299
1161,97.71147352634743
1162,94.53197391157524
1163,92.49938468321795
1164,92.49590491048377
1165,92.4924252686566
1166,92.48894575773153
1167,92.48546637770362
1168,88.39826160025356
1169,86.99094714552793
1170,85.79124197231727
1171,85.45090020099016
1172,83.10077404895273
1173,82.86323165002878
1174,82.29402117670452
1175,82.29092532377472
1176,82.28782958730909
1177,82.28473396730325
1178,82.28163846375283
1179,82.27854307665343
1180,82.2754478060007
1181,82.27235265179023
1182,82.26925761401765
1183,82.26616269267858
1184,82.26306788776864
1185,82.25997319928345
1186,81.63163613989835
1187,81.62856520550609
1188,81.6254943866406
1189,81.6224236832975
1190,81.61935309547248
1191,81.61628262316117
1192,80.05254616253085
1193,79.65801789655374
1194,71.74570931699948
1195,67.30765137869483
1196,67.08933156010694
1197,66.2551193292876
1198,65.985028050892
1199,65.98254573274185
1200,65.98006350797507
1201,65.97758137658813
1202,65.97509933857752
1203,65.97261739393973
1204,65.97013554267124
1205,65.96765378476856
1206,65.96517212022815
1207,65.9626905490465
1208,65.9602090712201
1209,65.95772768674546
1210,65.95524639561904
1211,62.46109448516828
1212,60.146256612730916
1213,59.53220018121242
1214,59.52996061467145
1215,59.52772113238167
1216,58.73724766608758
1217,56.34131706285777
1218,55.55539823172947
1219,55.55330827015118
1220,52.88437711877371
1221,52.62420365425591
1222,52.6222239625027
1223,52.62024434522434
1224,52.618264802418025
1225,52.61628533408095
1226,52.614305940210315
1227,52.61232662080332
1228,52.61034737585717
1229,52.60836820536905
1230,52.60638910933616
1231,52.60441008775572
1232,52.6024311406249
1233,52.600452267940916
1234,52.59847346970097
1235,51.61610839488398
1236,51.614166627084636
1237,50.014046942224354
1238,49.698488806142564
1239,49.63747406358149
1240,49.635606730848075
1241,49.63373946836262
1242,49.631872276122486
1243,49.63000515412504
1244,49.62813810236762
1245,45.8324814050807
1246,45.83075721394495
1247,45.82903308767226
1248,45.82730902626019
1249,45.8255850297063
1250,45.82386109800816
1251,45.82213723116332
1252,45.820413429169335
1253,45.818689692023774
1254,45.8169660197242
1255,45.81524241226817
1256,45.283850738837046
1257,42.36242777822106
1258,40.36415379556288
1259,37.847138585738335
1260,37.84571479852755
1261,37.84429106487881
1262,35.71848782026815
1263,35.71714411165378
1264,34.13549339552957
1265,33.37289778817093
1266,32.831529307614375
1267,31.760475637782307
1268,31.759280827270565
1269,31.758086061706898
1270,31.756891341089613
1271,31.755696665417016
1272,31.75450203468742
1273,31.753307448899132
1274,31.752112908050464
1275,31.750918412139722
1276,31.74972396116522
1277,31.748529555125263
1278,31.747335194018163
1279,31.74614087784223
1280,31.74494660659577
1281,31.7437523802771
1282,31.742558198884524
1283,31.741364062416352
1284,31.740169970870895
1285,31.738975924246464
1286,31.73778192254137
1287,29.709119358842802
1288,27.127686290793303
1289,27.12666576310634
1290,27.125645273811035
1291,25.416472526118596
1292,24.943998070098274
1293,24.94305969148459
1294,24.942121348172158
1295,24.941183040159654
1296,24.940244767445748
1297,24.93930653002911
1298,24.938368327908417
1299,24.93743016108234
1300,24.936492029549548
1301,24.935553933308718
1302,24.934615872358517
1303,24.93367784669762
1304,24.9327398563247
1305,24.93180190123843
1306,24.930863981437483
1307,24.17228189276072
1308,24.171372545658127
1309,24.17046323276464
1310,24.16955395407897
1311,20.62409432605573
1312,20.623318459693497
1313,20.622542622518903
1314,19.97275305049304
1315,16.992553004603405
1316,16.301434626071103
1317,10.449596086257856
1318,9.609107177672298
1319,9.60874568868217
1320,9.608384213291044
1321,9.608022751498412
1322,9.607661303303761
1323,9.60729986870658
1324,9.606938447706357
1325,9.60657704030258
1326,9.60621564649474
1327,9.605854266282321
1328,9.605492899664815
1329,9.60513154664171
1330,9.604770207212495
1331,7.60007321971915
1332,7.5997873094111155
1333,7.59950140985886
1334,7.599215521061978
1335,7.598929643020065
1336,7.598643775732717
1337,7.598357919199529
1338,6.895127170999898
1339,6.894867780349782
1340,6.894608399457789
1341,6.894349028323555
1342,6.89408966694671
1343,6.893830315326889
1344,6.893570973463724
1345,6.893311641356848
1346,6.8930523190058945
1347,6.892793006410496
1348,6.892533703570286
1349,6.892274410484896
