,grid_import
0,1.9423512744509
1,2.6438564844786527
2,3.8793083911628004
3,2.713198325465773
4,2.727791024886949
5,2.709671523778918
6,4.463911783964033
7,3.1068670356999775
8,3.5649047942261767
9,3.5563525946417838
10,4.797410985209519
11,4.208110567713951
12,4.245242015161475
13,5.2601299636253085
14,4.93374799004729
15,5.428587603130595
16,6.504152619403917
17,4.90683360680457
18,6.952807671512911
19,5.575305282470093
20,4.7313114575958455
21,4.81963951300384
22,6.491547428496714
23,4.122915588886011
24,3.1503310045304223
25,2.6429930220116384
26,3.4234715923530694
27,2.996919007156656
28,2.5934126359193113
29,3.089553331830132
30,2.60413314259051
31,3.9174145608185675
32,3.420544408097137
33,2.7488660298078336
34,3.8002783335614048
35,5.211177000937977
36,5.4960788037680235
37,4.710827960612195
38,4.906639489173956
39,5.605415778318826
40,6.140127099750604
41,6.773271186356716
42,6.077185501655121
43,6.266802491445459
44,7.744016247362966
45,7.520886454944329
46,5.5886358527824
47,3.8886033527193327
48,5.081390074734711
49,3.2411621880000103
50,2.9973560498085074
51,2.61340571924824
52,3.8275057899843787
53,3.082191805278502
54,3.124437734595103
55,3.401040863637678
56,3.5632249737113395
57,3.138559889962429
58,2.51973783027103
59,1.4415740742200138
60,3.032650928427029
61,4.938413708972792
62,6.370109144954402
63,5.25726987634784
64,6.146709820769606
65,6.843272116951297
66,5.955930807872857
67,5.036852580144842
68,7.128947920705255
69,5.2110411668372585
70,4.7291971107642565
71,5.592828918069775
72,3.6841268625100003
73,3.711326146295109
74,3.688347917118476
75,4.305714004434127
76,3.7805004193999814
77,3.9642448193258266
78,3.9797607346426727
79,4.008155934536822
80,6.2790031004158084
81,3.5966929975621085
82,2.742242480303025
83,2.282548077602505
84,3.261190123951715
85,4.065149346445668
86,7.274234636050567
87,7.735192688645287
88,6.587250721172582
89,6.370070564312795
90,7.689506847492674
91,8.321803907207272
92,6.409847271614321
93,8.052123296206107
94,6.8672053527657795
95,3.922703049499314
96,3.5683289777790246
97,2.969887454661563
98,4.634610366592599
99,3.1539437943539568
100,3.5607601604323866
101,4.090343135247127
102,4.86226646854799
103,4.6453035564380345
104,4.343104165367604
105,3.466269627317266
106,3.8372652344871847
107,4.305380442113456
108,3.067719676859707
109,4.8051790536627195
110,5.946304681804766
111,6.2351288078945
112,6.5301799775177125
113,6.3809905474045525
114,7.803744736362897
115,7.971991403039064
116,7.046546548081112
117,6.819126320285194
118,5.954917515750032
119,4.430416698395011
120,5.781663541701267
121,3.429568498231659
122,3.5221670130546925
123,3.7393210617899597
124,4.961595682025739
125,4.241479608413312
126,4.389975255653566
127,4.5508773432696525
128,5.108146301843721
129,6.876982788004808
130,3.908304561882183
131,3.721402460606568
132,3.545862887806392
133,6.351192045497201
134,6.330853205493265
135,6.15665893297467
136,7.496420545311112
137,7.8935728483181595
138,7.180322791205149
139,6.5630136503242555
140,8.286728182535537
141,6.815704966103273
142,6.023409020802229
143,5.857125367998534
144,4.093532835502148
145,3.062444071070822
146,4.083324637818197
147,3.471232766556499
148,3.614309772545332
149,3.3737211180706796
150,4.9056156925765615
151,3.9836318100534727
152,4.667957879603299
153,4.629532993926008
154,4.976864613224344
155,5.629220974584884
156,5.509013134482373
157,6.584526800149829
158,5.791076308664925
159,5.289523034341711
160,7.820599534366805
161,4.533142981552832
162,6.982646905749518
163,8.512465282596112
164,6.700179378434758
165,7.45704769186452
166,6.264743137239188
167,4.666974400486897
168,2.921535142957212
169,4.368122503564312
170,3.2420980603357723
171,2.9922409268748456
172,3.33361235437432
173,4.1887635730183606
174,4.6391485672399195
175,3.8012323628750977
176,2.551612880504678
177,2.327805004931227
178,2.8546534580022453
179,2.5436388248946473
180,1.6523553540536624
181,2.2487692732904403
182,5.02566677498981
183,4.194052612850913
184,4.7895837854232575
185,4.497365789154372
186,4.2627252478445925
187,8.325903267531501
188,7.0986145241598555
189,6.399096252479321
190,6.034554110997402
191,3.8172721822724407
192,3.7430272764930317
193,3.180543189999654
194,3.8854011941328923
195,3.943937584127484
196,3.0020751797180396
197,3.1189696914380964
198,4.366716910727555
199,3.2102845553349493
200,3.497212403965948
201,4.228566641283195
202,3.075303197525292
203,3.901970721866272
204,4.464639971407174
205,3.9574863248391634
206,4.562397818154272
207,7.072364647453618
208,5.2414264923299125
209,6.705335201518515
210,5.506068594221674
211,6.139667607399511
212,6.093108828117229
213,8.196394774635984
214,5.495777942023397
215,4.483774057724383
216,4.15017664884511
217,4.064052086402317
218,3.335974541470915
219,3.0754784066437244
220,2.672735822744911
221,2.8563099452027827
222,3.6708355830313417
223,2.9030353633706847
224,3.569248471159505
225,2.557312601617761
226,1.5236620537960124
227,3.554871191553758
228,3.9744472120790144
229,5.373040831726014
230,6.880070673953051
231,5.781279252329703
232,6.255431481664908
233,4.874261963126527
234,5.741862281874175
235,5.398613525391965
236,5.4260818069750005
237,5.94109975749498
238,4.732872384635916
239,3.704666491620433
240,2.838499154302735
241,3.0604966425210307
242,2.8946245082513915
243,3.6674617024575626
244,3.4926574430031807
245,3.460392996237985
246,3.5215598700471844
247,3.4740165424745033
248,5.308486312579314
249,5.257958946995052
250,3.987091508581834
251,3.873240517280308
252,3.5024567000864546
253,4.926814439397947
254,4.634251039315944
255,5.769625539309748
256,6.82775230353134
257,8.172629460737864
258,8.247415446442021
259,7.0160490195564105
260,6.878905149508273
261,6.860071845852963
262,6.08414000626996
263,5.965484955826343
264,4.491798634983095
265,3.336826971123234
266,2.7886606114126393
267,4.760646217815237
268,3.514486151061206
269,3.6137543900747917
270,4.349151959863265
271,5.031784420101754
272,6.731337983976774
273,6.52204054300107
274,5.416886791502906
275,5.726555573729104
276,7.041521354551217
277,5.351508622820188
278,5.879107195827112
279,5.717574283692928
280,6.876755546920698
281,6.689253751937351
282,7.3539368353428385
283,6.394519519564936
284,8.034498484028976
285,8.099595696029866
286,7.582536526951412
287,4.615382340117723
288,3.4978786985816503
289,4.420211014620824
290,3.9770568026625064
291,3.3773404251774544
292,3.3769812756145874
293,5.0071754659791425
294,4.134571736158321
295,5.180057571502269
296,5.130337098767029
297,7.431644988712622
298,4.8657676274634785
299,6.263171974289726
300,6.0695819942643645
301,5.499767588698036
302,5.37950760811424
303,5.720391297474863
304,7.420437884698821
305,6.2867811795461295
306,6.102348613872784
307,6.03054507100084
308,7.558329742175427
309,5.982125474758678
310,6.110993046492044
311,7.080928083578635
312,4.326376755293539
313,4.252569552300781
314,3.850069986545852
315,4.314398873058285
316,3.486335876105121
317,4.2962978084447565
318,4.462213778793358
319,4.902550514717509
320,4.932640371980375
321,3.826516672636196
322,5.296675871087118
323,6.3541205361756585
324,5.151763900258549
325,5.652683048659666
326,6.196961888209249
327,7.380526032592483
328,6.052580336399663
329,4.3905548715861595
330,7.289400089400914
331,7.919510697224569
332,7.016546227562321
333,6.224759091980076
334,5.131809295522901
335,5.571006559421762
336,3.4878119749570176
337,3.4414906280300737
338,4.202358584689703
339,3.8085207737306277
340,3.8600762864942193
341,3.858799797783073
342,4.638380110767548
343,5.155166487321493
344,1.2542089748231677
345,0.0
346,1.9289165701058222
347,1.8354123247635648
348,2.370508634793104
349,3.6979249940165175
350,5.653405816727355
351,7.1749473605827
352,7.796629334390111
353,4.6966869657514785
354,4.634485180470491
355,7.663586116695136
356,7.714969745832569
357,6.696917926126326
358,5.8651510990713
359,4.978491154605226
360,4.606476821853106
361,4.192724046040791
362,5.109503813545727
363,4.087101080219229
364,3.7869800792737722
365,3.8314635960500727
366,4.283094568911318
367,4.06731537776748
368,4.393764930522959
369,4.397438042327034
370,2.397736409831387
371,2.2566754342641477
372,3.5299202666076614
373,4.347309524653877
374,7.134583714655422
375,6.283038364915821
376,7.08857661148689
377,6.901326609927721
378,6.488573784378278
379,6.48140068285908
380,7.350932164805167
381,7.426862676227522
382,5.227736628554307
383,4.261479229479276
384,4.1799445646388005
385,3.609114056372147
386,3.742065909023063
387,4.209989280262666
388,3.406825288303694
389,3.445408588084139
390,3.214334490562888
391,3.4974311418818083
392,4.010006205653621
393,4.682166341765646
394,4.557951480374256
395,7.014933125097908
396,5.2523836734372
397,5.03397791892184
398,6.286843559487981
399,6.461045376442098
400,6.324836165020656
401,6.577383071182974
402,6.668086310043637
403,6.2640176358555335
404,7.043106805567722
405,7.561057413609202
406,8.634781572754806
407,8.195816418851821
408,4.972224288963854
409,3.7374535776502515
410,3.714291355925253
411,3.227606100186976
412,4.071182388553723
413,3.888267217584353
414,4.217162931832272
415,5.59904805973123
416,5.273410581270141
417,4.825350795958486
418,5.34951688500039
419,4.931920058977505
420,4.455657188551125
421,6.204502263431334
422,6.081426001757223
423,6.182956070391534
424,6.824908864450286
425,7.03568281505309
426,7.859630788351866
427,8.7703931128578
428,5.913178855199091
429,6.4152907219809965
430,5.813153385814857
431,5.06427071389558
432,4.3994158541546415
433,4.34507015113248
434,3.784202401007997
435,3.968779232985348
436,3.326570144466705
437,4.135562732118817
438,4.188114979876964
439,4.153333799124996
440,5.1636300862763616
441,7.685529344459318
442,5.755762223845307
443,6.097927710354339
444,5.634974454618681
445,5.225562544834104
446,5.2283009517697545
447,5.3454545938002545
448,5.530980065175471
449,6.614672523142936
450,7.258049356123792
451,6.844447796842304
452,6.249293923857179
453,5.908689766929053
454,5.216179606306875
455,4.219128701533386
456,3.957780402698252
457,4.684307386764308
458,3.349134905931408
459,3.380233383688272
460,2.7915228840720356
461,3.668948067123541
462,3.432348546150663
463,3.65070446551173
464,4.668335064957986
465,7.0834432109470296
466,4.949451796258236
467,4.346665927494355
468,5.974278685112862
469,7.098725345120878
470,5.205823428203325
471,5.960314792945421
472,6.1331278636939475
473,6.611438729478516
474,6.152868509745108
475,7.282265092018778
476,5.640411520005971
477,6.2488442866270315
478,4.076697666917558
479,4.134606170784931
480,3.6353134836096275
481,3.779403506624012
482,2.6104271432783324
483,2.6336499205904143
484,2.6454092577483785
485,3.2593900221093572
486,3.7420725504188352
487,3.305173969424532
488,4.949277290694356
489,5.330720289318165
490,5.125801242585785
491,5.540794159469447
492,5.649657824685956
493,5.449557193301666
494,4.988235444101346
495,5.6046579239328995
496,7.1927491429095625
497,6.919272483809811
498,6.0628952136507035
499,6.846083106634492
500,5.121099128298566
501,7.184803512091499
502,4.587579847419594
503,3.5591226395308406
504,4.0407647152349
505,2.9182716110858107
506,2.697218392957318
507,2.5222606807459313
508,4.327378114141746
509,2.932484337947254
510,2.990296401324365
511,3.5695743188504534
512,3.984955618110174
513,4.701889955214128
514,4.829779226397746
515,5.23736231201193
516,3.215797279870584
517,4.798148455967685
518,5.320015939533503
519,3.809168690128138
520,7.316249869573367
521,8.019272912987628
522,6.779128980979083
523,5.454673776468745
524,6.516045428172041
525,4.879603366430343
526,5.465543702327385
527,3.017140010459307
528,2.91207043309765
529,2.7061433720218955
530,2.92388624838631
531,3.5391895349112903
532,2.3941976698595933
533,2.784791640279577
534,2.4546142828673574
535,2.625648236732307
536,2.8456129500276037
537,2.765839997027021
538,2.880813417650569
539,5.311094608981932
540,4.245018429059032
541,4.563107926195234
542,5.540817295954655
543,4.375406847379852
