,resistive_heating,house_hp_heating
0,2.80991074757492,157.9550861356885
1,1.18882387758493,154.28309398241115
2,3.110997634282354,154.27216448756562
3,2.950821267401752,150.91170683342725
4,1.5652584043319417,149.35409635134593
5,2.1382370156217054,149.449660877899
6,1.1567893452114326,140.69643115675206
7,3.020767627407091,139.49437055389444
8,3.0981112578859635,138.2339626879156
9,0.1120692361865836,132.4687796074716
10,0.7412653839945036,133.95028514509335
11,3.4417904816892335,151.29298751223826
12,3.2861455144476572,153.59437949321222
13,9.854983173429716,160.2340968553183
14,9.583800681806414,155.9696110914439
15,1.9847027656078555,144.19157397960183
16,1.276173718437981,141.64020615480325
17,5.754889757705147,153.8089133834845
18,5.739707946869229,158.18873691543394
19,3.283940771789183,155.22121904266336
20,2.8173214545937313,150.73744676986334
21,4.2132148771526285,152.48883402540304
22,1.4004564457900073,145.52535215573775
23,0.28194629491414624,140.88751882566032
24,2.2884956727658237,136.9438285991119
25,1.0426736091542215,136.9383144102418
26,0.9392038267681257,133.27274317230558
27,1.1483892578656152,136.18403406559307
28,0.18576878124449436,133.10679466800482
29,2.2527001305688104,146.75481636567977
30,3.249976986697965,141.13029064503527
31,0.19447769696070183,140.16071337409406
32,0.0,125.55230310405078
33,1.0178890906176805,136.2955150099213
34,1.6876331307909072,144.9099778951835
35,1.2576177345711614,149.2288812609808
36,1.7303213638457682,151.17528524394785
37,2.0979936763559115,155.41210464790984
38,1.255920421773804,142.35760333358078
39,1.3196797039612267,147.08810726308946
40,4.14175345666379,147.23437108667142
41,1.8060179422924578,146.77292976432122
42,9.308927224821211,149.95038136148048
43,10.362281541565173,151.01024922622423
44,4.38994682080354,149.60427732240768
45,4.7156782294525765,143.77523457757448
46,1.0027304173318363,141.24378864470236
47,2.4616915092536273,154.8285738682667
48,1.7881123942846886,137.55359224923237
49,2.632355608867598,135.05510030285916
50,4.985819061734751,143.8913464993136
51,3.1973019629653905,139.56975911466668
52,3.367581098405578,134.22950557698746
53,2.0724770683539377,149.442378061699
54,1.5023143210259953,150.41273796314272
55,0.5469378685613291,145.92913365971006
56,0.13587049112586858,138.22088243363066
57,0.22502647354872485,142.7618140352033
58,5.4116219353868855,148.91513190501308
59,2.9175975148601174,155.30997486237607
60,4.014324293461164,155.8970883599718
61,3.839802563805716,148.4546201822926
62,1.1302538719701931,150.01365775381456
63,4.620937153865574,160.91103330162775
64,20.243979045711665,170.4401162414128
65,15.457477022604381,180.09061414710249
66,24.358788815238622,183.7996742363267
67,14.155088798642678,179.57505254774114
68,19.061440365645765,181.48463740558913
69,15.315689261039148,184.72900969540092
70,16.537301170623586,182.86568730646806
71,15.650582705301492,186.56740867386483
72,8.81570381265199,176.33452883383174
73,7.478646983510443,167.88420434593667
74,3.450978195859565,166.00422761003387
75,3.653356251540326,165.3833289180123
76,2.9870285957949765,166.84773410763748
77,4.8026287737009925,175.35470006422406
78,3.7914403232716802,167.7600128583284
79,6.923536208932337,180.02278082112642
80,9.937085321879445,190.82115338019412
