,active_line_losses_mw,reactive_line_losses_mvar,apparent_line_losses_mva
8205,0.07211253609150989,-0.39500530119443694,0.4906021496602328
8206,0.06729806744146408,-0.39877054355126307,0.48657654584475457
8207,0.05990615490763482,-0.40471114262567354,0.48118362668927417
8208,0.05604776790385958,-0.4078493967157359,0.4783911325035185
8209,0.052139601616213824,-0.41099259373738933,0.47558700448953234
8210,0.04708301652412466,-0.4152046768667389,0.4719375720337373
8211,0.044608413411292486,-0.4171474979026764,0.46992948793468753
8212,0.04486479301269808,-0.41700809091764685,0.4703504656536091
8213,0.04819317716563656,-0.414290281238686,0.4727595609461395
8214,0.05049186004722356,-0.41243865099683447,0.4744192249081333
8215,0.05707927359889203,-0.40717769886963495,0.47959171273004036
8216,0.06184859187889594,-0.40330180143634997,0.4829773908314996
8217,0.06269918408553209,-0.4024967754804987,0.48360157434562023
8218,0.06724880439615076,-0.39860543390896286,0.48684715390304306
8219,0.07262366027677067,-0.39437652642982135,0.4912903035008713
8220,0.07984174221910609,-0.3887468939297709,0.49694879730955677
8221,0.07926387470841102,-0.3893555141881286,0.49629336953054776
8222,0.0803848195783104,-0.38853086949439103,0.49721422184006686
8223,0.08159127824494439,-0.3875726418361974,0.4983732913686714
8224,0.08072846129291172,-0.3881342849388947,0.4971429254999923
8225,0.08123652135306637,-0.3876789461615116,0.4973927892296436
8226,0.08466016966289333,-0.38506100991489367,0.5003917129048259
8227,0.08152842535815791,-0.387506175472015,0.49794027079255476
8228,0.08339453668440483,-0.38594981558975217,0.4992570314987695
8229,0.07842067915433196,-0.38990595038923725,0.49529834425858027
8230,0.07538647849197132,-0.39231338411165284,0.49302640299036343
8231,0.06531087561841703,-0.40043399633921334,0.48536904485149884
8232,0.05531782862597391,-0.40846047351965264,0.47786038068301173
8233,0.04840049286195085,-0.4140498637389135,0.4728887849940374
8234,0.047481833018979264,-0.41481518582871657,0.47228149159236
8235,0.04699725690484599,-0.41526292366527734,0.47202018525366546
8236,0.04941772439312338,-0.41330087796806386,0.4735957729246115
8237,0.04962795385933695,-0.41320527296787785,0.4738018513860771
8238,0.06011986310144275,-0.4045559525210774,0.4813868301716684
8239,0.0762720308985275,-0.39165401928164434,0.49376046154855524
8240,0.07134878114056623,-0.3956329436737335,0.48992927360105887
8241,0.06804547315226403,-0.3982057740273149,0.4869962089731076
8242,0.06418042564441123,-0.40127521503102215,0.48431524940830484
8243,0.06951323424215522,-0.39705013194299865,0.48851130427194833
8244,0.0598750693203125,-0.40470232831498704,0.48129360061987614
8245,0.058372572362233546,-0.40599419256192126,0.4801712816320422
8246,0.06393208311403167,-0.40153270140187997,0.4844742694424238
8247,0.07003241027242751,-0.39665330775373037,0.48916729569608314
8248,0.0835464889616318,-0.3859043761043393,0.4996852642687286
8249,0.08530064106666443,-0.3845223242001923,0.5011151102566557
8250,0.0851808811799549,-0.3845860012835365,0.5009062694533898
8251,0.0759093579802832,-0.3918748821418474,0.4934933617173062
8252,0.0788628071671213,-0.38953479544539754,0.49576268229515147
8253,0.07408260633274028,-0.3933521796154976,0.49197777403879206
8254,0.06659699315375378,-0.39922336856296436,0.4859223714519536
8255,0.05637784236215355,-0.4075722929559042,0.4786496048621024
8256,0.04647543631631783,-0.4156290569821238,0.47134396735207007
8257,0.042793678685120344,-0.41872480198965495,0.4690639277173564
8258,0.043520672877619154,-0.41808644801934547,0.46944905327564285
8259,0.04039506317540663,-0.4207089920700252,0.4671914170834991
8260,0.04033393087731259,-0.42076840644060803,0.4670447904794884
8261,0.04728730206038808,-0.4150329297861352,0.4721621885911977
8262,0.056352433302706194,-0.4075927704362593,0.4788639737281798
8263,0.06854800262212198,-0.3977529956688694,0.48771375076241985
8264,0.0658322586366459,-0.39996118418085597,0.4858075272372286
8265,0.06153266640016693,-0.4033796361145382,0.4827179794819928
8266,0.056315244898460876,-0.4075187783579819,0.47891865957435126
8267,0.06377510540979182,-0.40159013020221984,0.4846210339140799
8268,0.058837974522986496,-0.4056028509757689,0.4807577562177505
8269,0.05852195517458875,-0.4058403981280601,0.48003808565331146
8270,0.060554948861065376,-0.4041855744956805,0.48157667955214795
8271,0.06820754470400406,-0.39797325926662547,0.48734528145443295
8272,0.08589086423222969,-0.38396867903238574,0.5013470181615131
8273,0.08284938968730411,-0.3864817303730182,0.4991871210560881
8274,0.08260964265812606,-0.3866113337985563,0.4987035536166157
8275,0.07773403613978482,-0.3904067209885965,0.4947196212482645
8276,0.07847772329790652,-0.38972554367830436,0.49472846192900216
8277,0.07602763037137604,-0.39171529967608654,0.49314593754294234
8278,0.0731232853070414,-0.3940056374518086,0.49073867557927914
8279,0.06431190696083303,-0.4011255600748177,0.4843288965158906
8280,0.05427476314099117,-0.4091682480453292,0.47685235592616165
8281,0.04988690120979364,-0.4127313439695723,0.4737085997293893
8282,0.047234204256358034,-0.41494971906709455,0.47187949909347027
8283,0.050224026446723274,-0.41249435110287774,0.4740006219907662
8284,0.048413323437540595,-0.4140401030813209,0.4728829985910046
8285,0.060660995673737464,-0.4040910979264103,0.48190330082560956
8286,0.07041786568511282,-0.39619972625476846,0.4891446823305304
8287,0.08112715326131134,-0.3876351425632466,0.49733765574244226
8288,0.08059664988324866,-0.3880619201490661,0.49693860328578865
8289,0.07661751687594792,-0.3912002347475142,0.49426104095967094
8290,0.08687186485396173,-0.38328666261569105,0.5025938337489169
8291,0.08562845998137913,-0.38421639224059057,0.5013443643984024
8292,0.07640418302842791,-0.3915803993530618,0.4941810006260763
8293,0.07304554276768371,-0.3940658136069145,0.4914476374628391
8294,0.08006203566731264,-0.3885742162140685,0.4969321524992621
8295,0.08707016793994841,-0.3830288556433717,0.5024199580980736
8296,0.10204353518148793,-0.37124525816870063,0.514136395309574
8297,0.10814499388725633,-0.3664640598292103,0.5190828781017766
8298,0.09848582998036312,-0.37397015839737696,0.5107202691447005
8299,0.09854035101569596,-0.37390980043909666,0.5109433613112123
8300,0.09390969586991652,-0.3775802031555516,0.5071757945886496
8301,0.08897046760731217,-0.3814479693994247,0.5031902329548635
8302,0.0873128857632602,-0.3828209880233303,0.5022079398735579
8303,0.07427758359448539,-0.39306212178288336,0.4917667771162163
8304,0.0653735791523657,-0.4001895812249374,0.48503098493142055
8305,0.057215393496676245,-0.40674178770020075,0.47902671659610396
8306,0.05618529819351502,-0.4076183234634109,0.47836298911602565
