name,ov_hours,max_voltage,min_voltage
MV1,0,1.0,1.0
MV2,0,0.9999468814829753,0.9987160894221714
MV3,0,0.9999122698729457,0.9979283030143893
MV4,0,0.9998221741735713,0.9966292274974812
MV5,0,0.9998002750017296,0.9963077399755019
MV6,0,0.9998176744588095,0.9965982676624691
MV7,0,0.999628293116967,0.9940689107605272
MV8,0,0.9998002635211917,0.9963076589063166
MV9,0,0.9995357596030778,0.9928357278241968
MV10,0,0.9996282926232841,0.9940689074809135
MV11,0,0.9996282926269122,0.9940689076522794
MV12,0,0.9992645486856128,0.9891536485371049
MV13,0,0.9995335715518329,0.992821387728603
MV14,0,0.9995317949603435,0.992811233638028
MV15,0,0.9995357591911,0.9928357258833345
MV16,0,0.9992615314054392,0.9891314511556807
MV17,0,0.999261471982142,0.9891311726644221
MV18,0,0.9992514810455423,0.9890207185879814
MV19,0,0.9992440773782402,0.9889300656881685
MV20,0,0.9992440768264564,0.9889300616189782
MV21,0,0.9992434750102982,0.9889161668960632
MV22,0,0.9992434757197705,0.9889161508583829
MV23,0,0.9992423814090717,0.9889111231310074
MV24,0,0.9992393256359698,0.9888978889730924
MV25,0,0.9992393254223944,0.9888978880838732
MV26,0,0.9990608329270663,0.9863022406945515
MV27,0,0.9990593299458163,0.9862897724270988
MV28,0,0.999059327538824,0.9862897553034908
MV29,0,0.9990593260076261,0.986289745481058
MV30,0,0.9990569603357033,0.9862771283258603
MV31,0,0.9990556316871256,0.9862700648343139
MV32,0,0.9990535771068036,0.9862576224150956
MV33,0,0.9988902331276118,0.9837634343425906
MV34,0,0.9988863923198465,0.9836957081199413
MV35,0,0.9988877041448402,0.9836969999943409
MV36,0,0.9988877041448402,0.9836969999943409
MV37,0,0.9987681821326263,0.9819684402905234
MV38,0,0.9987653353548341,0.9819520992878045
MV39,0,0.998765330137975,0.9819520695382572
MV40,0,0.998519313895714,0.9782487441042375
MV41,0,0.9985173098433036,0.9782318775955484
MV42,0,0.9982255379656355,0.9738733916681809
MV43,0,0.9982245551191403,0.9738673934493456
MV44,0,0.9981224179224492,0.972196153268661
MV45,0,0.9981050766442321,0.9719085301404244
MV46,0,0.9980127364630795,0.9698683577040768
MV47,0,0.9979029042941284,0.9665244392759682
MV48,0,0.9978977698931166,0.9662682378901963
MV49,0,0.9978948560955975,0.9663356673662746
MV50,0,0.9978913330905618,0.9663059350218051
MV51,0,0.9978913327658776,0.9663059326955196
MV52,0,0.9978948572342067,0.9663356507069885
MV53,0,0.997878448648576,0.9661225386821043
MV54,0,0.9978804491378069,0.9660924338897747
MV55,0,0.9978808329186466,0.9660660475335534
MV56,0,0.997880833742416,0.9660660426986856
MV57,0,0.9978825522158983,0.9660587273912813
MV58,0,0.9978831852077569,0.966047721921801
MV59,0,0.9978822779031122,0.9660408472114463
MV60,0,0.9978837279457299,0.9660422509830062
MV61,0,0.9978838718583352,0.9660423903032489
MV62,0,0.9978838718583352,0.9660423903032489
MV63,0,0.9978461018006597,0.9659173161548112
MV64,0,0.9978460358143975,0.9659168554131798
MV65,0,0.9978398283105451,0.9658810346274083
MV66,0,0.9978398280442102,0.965881033146341
MV67,0,0.9978874606125977,0.9653958440211062
MV68,0,0.9978754246695439,0.9642534415925329
MV69,0,0.9978602096183882,0.9627656442376147
MV70,0,0.9978536062519964,0.9620047233476915
MV71,0,0.9978519900863166,0.9615239215103727
MV72,0,0.9978643696020081,0.96080062997204
MV73,0,0.9978646523373107,0.9607915763906079
MV74,0,0.9978654210064191,0.9607816050518615
MV75,0,0.9978956651454362,0.9602526628137331
MV76,0,0.9978956829065433,0.9602524648611283
MV77,0,0.9978956918126127,0.9602524250411002
MV78,0,0.9978957031350577,0.9602523744171891
MV79,0,0.9980312735653203,0.9597034473279396
MV80,0,0.9980320926611622,0.9597006333305392
MV81,0,0.9980331879043715,0.9596970290745537
MV82,0,0.9980547680459245,0.9596256662279655
MV83,0,0.9981936158699416,0.9592612226579635
MV84,0,0.9981936153612267,0.9592612213376239
MV85,0,0.9983060940512328,0.9589845381641315
MV86,0,0.9984182894706852,0.9587422066970263
MV87,0,0.998418401976163,0.9587423147316545
MV88,0,0.998418402928693,0.9587423156463316
MV89,0,0.998455693789051,0.9587153313716367
MV90,0,0.9984553726280279,0.9587135386685381
MV91,0,0.9984171097060479,0.958733895356643
MV92,0,0.9984182881499193,0.9587421959580357
MV93,0,0.998418287024886,0.958742187223396
MV94,0,0.9984107214357028,0.958696939581082
MV95,0,0.9984095010454426,0.9586905816435485
MV96,0,0.9983960529140405,0.9586234344896815
MV97,0,0.9982958465820472,0.958914692189034
MV98,0,0.9982950319926316,0.958909748024733
MV99,0,0.9982950311721679,0.9589097432558955
MV100,0,0.9980484261311093,0.9595682767167211
MV101,0,0.9980484250367873,0.9595682672178505
MV102,0,0.9978956797950164,0.9602524374882458
MV103,0,0.9978915090791072,0.9602177312674554
MV104,0,0.9978868928215073,0.9601844768736688
MV105,0,0.9978868904631893,0.9601844602145236
MV106,0,0.9978471869678802,0.9615027646938648
MV107,0,0.9978550348164508,0.9607562487897573
MV108,0,0.9978549456514635,0.9607558273288275
MV109,0,0.9982119757373303,0.9737484232504582
MV110,0,0.9982019159489913,0.973629599396647
MV111,0,0.9982018352619184,0.9736286502982249
MV112,0,0.9982200006625623,0.973843727029625
MV113,0,0.998220000653542,0.9738437269815124
MV114,0,0.9982018601982631,0.9737549443159357
MV115,0,0.9982230135664578,0.9738549725058069
MV116,0,0.9980876217887531,0.9718162563667114
MV117,0,0.997882276997603,0.9660408419112566
MV118,0,0.998223013299269,0.9738549704628204
MV119,0,0.9980792600007355,0.9717559146201041
MV120,0,0.998063787359143,0.9716545403268744
MV121,0,0.9980761021768503,0.9717361796682997
MV122,0,0.9980793192051407,0.9717559722630549
MV123,0,0.9980793197070726,0.971755972751749
MV124,0,0.9980876200481135,0.9718162508342753
