,hp_direct_qw
290,166.54755504412626
291,166.54755504412626
292,166.54755504412626
293,166.54755504412626
294,166.54755504412626
295,166.54755504412626
296,166.54755504412626
297,166.54755504412626
298,166.54755504412626
299,166.54755504412626
300,166.54755504412626
301,166.54755504412626
302,166.54755504412626
303,166.54755504412626
304,148.5773492255236
305,104.49472339529731
306,104.598960411173
307,91.5158941075797
308,96.68378330871587
309,133.90693451884056
310,139.42869183331499
311,166.54755504412626
312,166.54755504412626
313,166.54755504412626
314,166.54755504412626
315,166.54755504412626
316,166.54755504412626
317,166.54755504412626
318,166.54755504412626
319,166.54755504412626
320,166.54755504412626
321,166.54755504412626
322,166.54755504412626
323,166.54755504412626
324,166.54755504412626
325,166.54755504412626
326,166.54755504412626
327,166.54755504412626
328,160.59787207695246
329,127.7156384478621
330,126.67388889708236
331,109.22403041731721
332,114.98461707412768
333,146.68813073779776
334,161.1140308615103
335,166.54755504412626
336,166.54755504412626
337,166.54755504412626
338,166.54755504412626
339,166.54755504412626
340,166.54755504412626
341,166.54755504412626
342,166.54755504412626
343,166.54755504412626
344,166.54755504412626
345,166.54755504412626
346,166.54755504412626
347,166.54755504412626
348,166.54755504412626
349,166.54755504412626
350,166.54755504412626
351,166.54755504412626
352,166.54755504412626
353,140.83054057668406
354,138.19635819874586
355,116.551178914741
356,127.59659723377425
357,151.68603116162063
358,166.54755504412626
359,166.54755504412626
360,166.54755504412626
361,166.54755504412626
362,166.54755504412626
363,166.54755504412626
364,166.54755504412626
365,166.54755504412626
366,166.54755504412626
367,166.54755504412626
368,166.54755504412626
369,166.54755504412626
370,166.54755504412626
371,166.54755504412626
372,166.54755504412626
373,166.54755504412626
374,166.54755504412626
375,166.54755504412626
376,166.54755504412626
377,161.52770925360082
378,162.7714505919622
379,145.9993236407451
380,136.38665535876837
381,166.54755504412626
382,166.54755504412626
383,166.54755504412626
384,166.54755504412626
385,166.54755504412626
386,166.54755504412626
387,166.54755504412626
388,166.54755504412626
389,166.54755504412626
390,166.54755504412626
391,166.54755504412626
392,166.54755504412626
393,166.54755504412626
394,166.54755504412626
395,166.54755504412626
396,166.54755504412626
397,166.54755504412626
398,166.54755504412626
399,158.20860111666516
400,155.9869490417217
401,116.03406095497974
402,108.05170113065691
403,88.149793908042
404,107.0079637906449
405,124.21669199721798
406,143.84788659159835
407,166.54755504412626
408,166.54755504412626
409,166.54755504412626
410,166.54755504412626
411,166.54755504412626
412,166.54755504412626
413,166.54755504412626
414,166.54755504412626
415,0.0
416,6.159535382549848
417,4.82742972685341
418,16.377696676036123
419,6.058793956500011
420,0.0
421,0.0
422,166.54755504412626
423,163.21213051228884
424,0.0
425,0.0
426,0.0
427,104.51103965010294
428,88.116855691225
429,113.11786412880376
430,146.68643652948987
431,166.54755504412626
432,166.54755504412626
433,166.54755504412626
434,166.54755504412626
435,166.54755504412626
436,166.54755504412626
437,166.54755504412626
438,166.54755504412626
439,166.54755504412626
440,166.54755504412626
441,166.54755504412626
442,166.54755504412626
443,166.54755504412626
444,166.54755504412626
445,166.54755504412626
446,166.54755504412626
447,166.54755504412626
448,147.2065436842965
449,0.0
450,85.23179382567392
451,78.19457361478545
452,114.50838355773676
453,143.69042263021066
454,143.81537545441023
455,166.54755504412626
456,166.54755504412626
457,166.54755504412626
458,166.54755504412626
459,166.54755504412626
460,166.54755504412626
461,166.54755504412626
462,166.54755504412626
463,166.54755504412626
464,166.54755504412626
465,166.54755504412626
466,166.54755504412626
467,166.54755504412626
468,166.54755504412626
469,166.54755504412626
470,166.54755504412626
471,164.53060206068312
472,148.24265944979362
473,0.0
474,0.0
475,0.0
476,120.98678810135549
477,145.7968856230665
478,128.58035016224164
479,166.54755504412626
480,166.54755504412626
481,166.54755504412626
482,166.54755504412626
483,164.91242985210727
484,164.9978344431949
485,166.54755504412626
486,159.16436325498753
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,119.65551652538171
502,108.12426780948174
503,166.54755504412626
504,166.54755504412626
505,164.45169466341505
506,166.54755504412626
507,155.56298128632804
508,152.01623088558895
509,155.2401129312491
510,149.77976690873308
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,166.54755504412626
517,160.29565618420474
518,162.4218353619784
519,0.0
520,0.0
521,0.0
522,0.0
523,106.44470725565465
524,110.18853805338644
525,142.0391716197983
526,150.35689665551087
527,158.12666859521516
528,141.18350583315134
529,140.93952651870705
530,138.06239745905756
531,141.94625595935926
532,140.47371959339733
533,144.24949672807713
534,141.51826875941103
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,160.46047616796096
542,154.34338392417274
543,0.0
544,0.0
545,0.0
546,0.0
547,141.23451712184
548,150.8098297509249
549,150.57079289399644
550,147.27237847931693
551,156.5162098572921
552,159.82115577655918
553,150.008291857726
554,144.6836360904249
555,147.5272422713796
556,153.84485951716997
557,160.7161310959127
558,157.26218736860815
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,140.71219975271265
573,138.72843270351152
574,166.54755504412626
575,166.54755504412626
576,166.54755504412626
577,166.54755504412626
578,166.54755504412626
579,166.54755504412626
580,166.54755504412626
581,166.54755504412626
582,166.54755504412626
583,0.0
584,0.0
585,0.0
586,10.03526543529182
587,10.226719972241682
588,5.91435055257287
589,0.0
590,166.54755504412626
591,166.54755504412626
592,166.54755504412626
593,0.0
594,148.43332941733388
595,126.88332786432812
596,118.6106978128446
597,161.95798124485896
598,166.54755504412626
599,166.54755504412626
600,166.54755504412626
601,166.54755504412626
602,166.54755504412626
603,166.54755504412626
604,166.54755504412626
605,166.54755504412626
606,166.54755504412626
607,166.54755504412626
608,166.54755504412626
609,166.54755504412626
610,166.54755504412626
611,166.54755504412626
612,166.54755504412626
613,166.54755504412626
614,166.54755504412626
615,166.54755504412626
616,166.54755504412626
617,166.54755504412626
618,143.69015078296886
619,139.71081140148942
620,124.0024612684074
621,136.58155627930384
622,162.49430462390143
623,166.54755504412626
624,166.54755504412626
625,166.54755504412626
626,166.54755504412626
627,166.54755504412626
628,166.54755504412626
629,166.54755504412626
630,166.54755504412626
631,166.54755504412626
632,166.54755504412626
633,166.54755504412626
634,166.54755504412626
635,166.54755504412626
636,166.54755504412626
637,166.54755504412626
638,166.54755504412626
639,166.54755504412626
640,166.54755504412626
641,120.18775839941495
642,118.50854779679062
643,137.23545905898644
644,129.1476797212942
645,159.98388297799056
646,166.54755504412626
647,166.54755504412626
648,166.54755504412626
649,166.54755504412626
650,166.54755504412626
651,166.54755504412626
652,166.54755504412626
653,166.54755504412626
654,166.54755504412626
655,166.54755504412626
656,40.96787040505177
657,166.54755504412626
658,166.54755504412626
659,166.54755504412626
660,166.54755504412626
661,166.54755504412626
662,166.54755504412626
663,166.54755504412626
664,166.54755504412626
665,139.19513012332015
666,139.14936300554754
667,129.93667077027274
668,114.39833144850144
669,145.43093017859266
670,157.12392545166398
671,166.54755504412626
672,166.54755504412626
673,166.54755504412626
674,166.54755504412626
675,166.54755504412626
676,166.54755504412626
677,166.54755504412626
678,166.54755504412626
679,48.55471037762905
680,58.934140184123464
681,82.29425243267764
682,95.10941442343147
683,84.76897502270731
684,78.66043092638807
685,166.54755504412626
686,57.94674732116627
687,49.68525428276271
688,58.73358796154008
689,75.40688271315702
690,68.94972191265231
691,74.0968650219447
692,141.6470692656262
693,166.54755504412626
694,166.54755504412626
695,166.54755504412626
696,166.54755504412626
697,166.54755504412626
698,166.54755504412626
699,166.54755504412626
700,166.54755504412626
701,166.54755504412626
702,166.54755504412626
703,166.54755504412626
704,166.54755504412626
705,166.54755504412626
706,166.54755504412626
707,153.24639682699888
708,162.38262433729562
709,166.54755504412626
710,166.54755504412626
711,166.54755504412626
712,166.54755504412626
713,161.70627717036902
714,141.3914987018225
715,119.90696091242988
716,152.67434359058672
717,158.551852609591
718,166.54755504412626
719,166.54755504412626
720,166.54755504412626
721,166.54755504412626
722,166.54755504412626
723,166.54755504412626
724,166.54755504412626
725,166.54755504412626
726,166.54755504412626
727,166.54755504412626
728,166.54755504412626
729,166.54755504412626
730,166.54755504412626
731,166.54755504412626
732,143.19077780090782
733,166.54755504412626
734,166.54755504412626
735,166.54755504412626
736,166.54755504412626
737,155.9550323977819
738,111.30594968462881
739,106.443581941028
740,125.23523819180167
741,149.03421847521466
742,166.54755504412626
743,166.54755504412626
744,166.54755504412626
745,166.54755504412626
746,166.54755504412626
747,166.54755504412626
748,166.54755504412626
749,166.54755504412626
750,166.54755504412626
751,166.54755504412626
752,166.54755504412626
753,166.54755504412626
754,166.54755504412626
755,166.54755504412626
756,166.54755504412626
757,166.54755504412626
758,166.54755504412626
759,166.54755504412626
760,166.54755504412626
761,166.54755504412626
762,166.54755504412626
763,166.54755504412626
764,166.54755504412626
765,166.54755504412626
766,166.54755504412626
767,166.54755504412626
768,166.54755504412626
769,166.54755504412626
770,166.54755504412626
771,166.54755504412626
772,166.54755504412626
773,166.54755504412626
774,166.54755504412626
775,166.54755504412626
776,166.54755504412626
777,166.54755504412626
778,166.54755504412626
779,166.54755504412626
780,166.54755504412626
781,166.54755504412626
782,166.54755504412626
783,166.54755504412626
784,166.54755504412626
785,166.54755504412626
786,166.54755504412626
787,166.54755504412626
788,166.54755504412626
789,166.54755504412626
790,166.54755504412626
791,166.54755504412626
792,166.54755504412626
793,166.54755504412626
794,166.54755504412626
795,166.54755504412626
796,166.54755504412626
797,166.54755504412626
798,166.54755504412626
799,166.54755504412626
800,166.54755504412626
801,166.54755504412626
802,166.54755504412626
803,166.54755504412626
804,166.54755504412626
805,166.54755504412626
806,166.54755504412626
807,166.54755504412626
808,166.54755504412626
809,166.54755504412626
810,166.54755504412626
811,166.54755504412626
812,166.54755504412626
813,166.54755504412626
814,166.54755504412626
815,166.54755504412626
816,166.54755504412626
817,166.54755504412626
818,166.54755504412626
819,166.54755504412626
820,166.54755504412626
821,166.54755504412626
822,166.54755504412626
823,96.2101946170269
824,102.10584634992924
825,111.6218229891378
826,116.94187921837516
827,166.54755504412626
828,166.54755504412626
829,166.54755504412626
830,166.54755504412626
831,166.54755504412626
832,166.54755504412626
833,166.54755504412626
834,166.54755504412626
835,166.54755504412626
836,166.54755504412626
837,166.54755504412626
838,166.54755504412626
839,166.54755504412626
840,166.54755504412626
841,166.54755504412626
842,166.54755504412626
843,166.54755504412626
844,166.54755504412626
845,166.54755504412626
846,166.54755504412626
847,166.54755504412626
848,166.54755504412626
849,166.54755504412626
850,166.54755504412626
851,166.54755504412626
852,166.54755504412626
853,166.54755504412626
854,166.54755504412626
855,166.54755504412626
856,166.54755504412626
857,166.54755504412626
858,166.54755504412626
859,166.54755504412626
860,166.54755504412626
861,166.54755504412626
862,166.54755504412626
863,166.54755504412626
864,166.54755504412626
865,166.54755504412626
866,166.54755504412626
867,166.54755504412626
868,166.54755504412626
869,166.54755504412626
870,166.54755504412626
871,166.54755504412626
872,166.54755504412626
873,166.54755504412626
874,166.54755504412626
875,166.54755504412626
876,166.54755504412626
877,166.54755504412626
878,166.54755504412626
879,166.54755504412626
880,166.54755504412626
881,166.54755504412626
882,166.54755504412626
883,166.54755504412626
884,166.54755504412626
885,166.54755504412626
886,166.54755504412626
887,166.54755504412626
888,166.54755504412626
889,166.54755504412626
890,166.54755504412626
891,166.54755504412626
892,166.54755504412626
893,166.54755504412626
894,166.54755504412626
895,166.54755504412626
896,166.54755504412626
897,166.54755504412626
898,166.54755504412626
899,166.54755504412626
900,166.54755504412626
901,166.54755504412626
902,166.54755504412626
903,166.54755504412626
904,166.54755504412626
905,166.54755504412626
906,166.54755504412626
907,166.54755504412626
908,166.54755504412626
909,166.54755504412626
910,166.54755504412626
911,166.54755504412626
912,166.54755504412626
913,166.54755504412626
914,166.54755504412626
915,166.54755504412626
916,166.54755504412626
917,166.54755504412626
918,166.54755504412626
919,166.54755504412626
920,166.54755504412626
921,166.54755504412626
922,166.54755504412626
923,166.54755504412626
924,166.54755504412626
925,166.54755504412626
926,166.54755504412626
927,166.54755504412626
928,166.54755504412626
929,166.54755504412626
930,166.54755504412626
931,166.54755504412626
932,166.54755504412626
933,166.54755504412626
934,166.54755504412626
935,166.54755504412626
936,166.54755504412626
937,166.54755504412626
938,166.54755504412626
939,166.54755504412626
940,166.54755504412626
941,166.54755504412626
942,166.54755504412626
943,166.54755504412626
944,166.54755504412626
945,166.54755504412626
946,166.54755504412626
947,166.54755504412626
948,166.54755504412626
949,166.54755504412626
950,166.54755504412626
951,166.54755504412626
952,166.54755504412626
953,166.54755504412626
954,166.54755504412626
955,166.54755504412626
956,166.54755504412626
957,166.54755504412626
958,166.54755504412626
959,166.54755504412626
960,166.54755504412626
961,166.54755504412626
962,166.54755504412626
963,166.54755504412626
964,166.54755504412626
965,166.54755504412626
966,166.54755504412626
967,166.54755504412626
968,166.54755504412626
969,166.54755504412626
970,166.54755504412626
971,166.54755504412626
972,166.54755504412626
973,166.54755504412626
974,166.54755504412626
975,166.54755504412626
976,166.54755504412626
977,166.54755504412626
978,166.54755504412626
979,166.54755504412626
980,166.54755504412626
981,166.54755504412626
982,166.54755504412626
983,166.54755504412626
984,166.54755504412626
985,166.54755504412626
986,166.54755504412626
987,166.54755504412626
988,166.54755504412626
989,166.54755504412626
990,166.54755504412626
991,166.54755504412626
992,166.54755504412626
993,166.54755504412626
994,166.54755504412626
995,166.54755504412626
996,166.54755504412626
997,166.54755504412626
998,166.54755504412626
999,166.54755504412626
1000,166.54755504412626
1001,166.54755504412626
1002,166.54755504412626
1003,166.54755504412626
1004,166.54755504412626
1005,166.54755504412626
1006,166.54755504412626
1007,166.54755504412626
1008,166.54755504412626
1009,166.54755504412626
1010,166.54755504412626
1011,166.54755504412626
1012,166.54755504412626
1013,166.54755504412626
1014,166.54755504412626
1015,166.54755504412626
1016,166.54755504412626
1017,166.54755504412626
1018,166.54755504412626
1019,166.54755504412626
1020,166.54755504412626
1021,166.54755504412626
1022,166.54755504412626
1023,166.54755504412626
1024,166.54755504412626
1025,166.54755504412626
1026,166.54755504412626
1027,166.54755504412626
1028,166.54755504412626
1029,166.54755504412626
1030,166.54755504412626
1031,166.54755504412626
1032,166.54755504412626
1033,166.54755504412626
1034,166.54755504412626
1035,166.54755504412626
1036,166.54755504412626
1037,166.54755504412626
1038,166.54755504412626
1039,166.54755504412626
1040,166.54755504412626
1041,166.54755504412626
1042,166.54755504412626
1043,166.54755504412626
1044,166.54755504412626
1045,166.54755504412626
1046,166.54755504412626
1047,166.54755504412626
1048,166.54755504412626
1049,166.54755504412626
1050,166.54755504412626
1051,166.54755504412626
1052,166.54755504412626
1053,166.54755504412626
1054,166.54755504412626
1055,166.54755504412626
1056,166.54755504412626
1057,166.54755504412626
1058,166.54755504412626
1059,166.54755504412626
1060,166.54755504412626
1061,166.54755504412626
1062,166.54755504412626
1063,166.54755504412626
1064,166.54755504412626
1065,166.54755504412626
1066,166.54755504412626
1067,166.54755504412626
1068,166.54755504412626
1069,166.54755504412626
1070,166.54755504412626
1071,166.54755504412626
1072,166.54755504412626
1073,166.54755504412626
1074,166.54755504412626
1075,166.54755504412626
1076,166.54755504412626
1077,166.54755504412626
1078,166.54755504412626
1079,166.54755504412626
1080,166.54755504412626
1081,166.54755504412626
1082,166.54755504412626
1083,166.54755504412626
1084,166.54755504412626
1085,166.54755504412626
1086,166.54755504412626
1087,166.54755504412626
1088,166.54755504412626
1089,166.54755504412626
1090,166.54755504412626
1091,166.54755504412626
1092,166.54755504412626
1093,166.54755504412626
1094,166.54755504412626
1095,166.54755504412626
1096,166.54755504412626
1097,166.54755504412626
1098,166.54755504412626
1099,166.54755504412626
1100,161.21646227034202
1101,154.3842679314277
1102,166.54755504412626
1103,166.54755504412626
1104,166.54755504412626
1105,166.54755504412626
1106,166.54755504412626
1107,166.54755504412626
1108,166.54755504412626
1109,166.54755504412626
1110,166.54755504412626
1111,166.54755504412626
1112,166.54755504412626
1113,166.54755504412626
1114,143.8696602160403
1115,166.54755504412626
1116,135.30407694201864
1117,139.41013064999814
1118,123.38704268574833
1119,117.96037790902966
1120,116.0048372671636
1121,113.13035458747737
1122,124.18283773071511
1123,130.93757758083117
1124,116.8982201399798
1125,112.39546476178111
1126,166.54755504412626
1127,166.54755504412626
1128,166.54755504412626
1129,166.54755504412626
1130,166.54755504412626
1131,166.54755504412626
1132,166.54755504412626
1133,166.54755504412626
1134,166.54755504412626
1135,166.54755504412626
1136,166.54755504412626
1137,143.70692438510144
1138,154.3712419136292
1139,132.33312629935526
1140,137.67457690590342
1141,135.7011883444461
1142,139.71692386953185
1143,114.61923303922708
1144,108.45207497597886
1145,112.04232453161208
1146,119.40834582854575
1147,128.8252837908049
1148,115.36648490589383
1149,114.11623505544955
1150,166.54755504412626
1151,166.54755504412626
1152,166.54755504412626
1153,166.54755504412626
1154,166.54755504412626
1155,166.54755504412626
1156,166.54755504412626
1157,166.54755504412626
1158,114.73038203693082
1159,123.06142030919358
1160,131.6006640280032
1161,133.27781594535762
1162,147.32308139988552
1163,131.03051743963033
1164,129.3023404091664
1165,123.32388716902369
1166,125.99512032166908
1167,116.85294287728237
1168,121.92295056464488
1169,105.5498228094421
1170,135.57178116663832
1171,136.35608467883546
1172,133.71055797190982
1173,140.60185816857575
1174,166.54755504412626
1175,166.54755504412626
1176,166.54755504412626
1177,166.54755504412626
1178,166.54755504412626
1179,166.54755504412626
1180,166.54755504412626
1181,166.54755504412626
1182,99.67960229886155
1183,115.94031621901559
1184,137.4646948029941
1185,133.42742067992756
1186,139.63253333234258
1187,129.77471008953094
1188,132.95504460063478
1189,130.10647876309042
1190,114.51659538865889
1191,105.0049337738804
1192,94.65254575833347
1193,102.78079651030768
1194,122.01754361425023
1195,115.30529514304038
1196,112.73555064810654
1197,112.06148142423083
1198,166.54755504412626
1199,166.54755504412626
1200,166.54755504412626
1201,166.54755504412626
1202,165.78144059495833
1203,153.53825963352122
1204,155.4151109376516
1205,160.92876904862962
1206,163.68456518807017
1207,160.90183830043907
1208,155.24402751933903
1209,152.86609912021464
1210,161.40027215439866
1211,155.6054266415056
1212,156.2913930594218
1213,158.85978716017277
1214,160.18911167246617
1215,153.52418756826958
1216,160.23343659996283
1217,154.31866999721078
1218,157.12685056673675
1219,166.54755504412626
1220,155.83019573759609
1221,146.31046413930017
1222,147.7825648034983
1223,159.98573185804358
1224,147.24368406110062
1225,154.69879424365553
1226,158.694306072178
1227,166.54755504412626
1228,161.56575995598948
1229,157.91620534717518
1230,151.8856383711581
1231,144.8419879205614
1232,135.08878778573057
1233,134.73047079456558
1234,146.70919514952857
1235,148.01134228685214
1236,161.92330234786274
1237,163.75096956401023
1238,152.9217770314782
1239,154.98619662647968
1240,152.95400158909908
1241,166.54755504412626
1242,157.07579434458628
1243,161.04962256261564
1244,147.4467026884155
1245,145.24703317073397
1246,160.89765688015657
1247,158.84152013513543
1248,153.51338369524885
1249,146.23137573073313
1250,133.091051096284
1251,138.3476368171773
1252,136.45395133494503
1253,135.74092825328907
1254,58.83567612236473
1255,78.15670631585911
1256,72.37510912448784
1257,75.06260027128832
1258,81.56848106792006
1259,83.50020032089549
1260,69.09078090493378
1261,87.40255601833621
1262,66.02720666529746
1263,59.06936122729698
1264,64.53912632898232
1265,69.18138634611091
1266,77.35531478738048
1267,74.61546290115214
1268,70.17693940521772
1269,141.5012232353908
1270,146.35409940692767
1271,143.97136562891095
1272,137.48348855959034
1273,153.37293345640055
1274,135.06694094419785
1275,135.73968776886755
1276,141.97460467108564
1277,135.885903664151
1278,127.2346004284031
1279,145.49229483362552
1280,138.1699994718229
1281,144.15348269365907
1282,150.86304430341218
1283,157.98805882067686
1284,163.09672891065443
1285,148.73143247488443
1286,147.02070476805255
1287,148.5342637900649
1288,142.2788630717357
1289,66.04712348451332
1290,71.96284139770245
1291,162.1841447719428
1292,161.62491109360167
1293,155.70946715105475
1294,150.98890975684904
1295,155.28499967940263
1296,161.90860548502738
1297,153.7739642154928
1298,144.73275242806338
1299,146.0638095882136
1300,144.40160752146764
1301,135.8398568045055
1302,129.1733529116267
1303,136.8948286718627
1304,140.50385837532926
1305,147.75014670455013
1306,147.29512418145035
1307,156.69822002850813
1308,147.52399708411866
1309,143.70838050502692
1310,128.65424945457457
1311,120.6318974703586
1312,113.47362989746729
1313,120.25756417454495
1314,65.99946682501357
1315,142.45358226108425
1316,139.65650441184462
1317,142.6573586267551
1318,132.63243545794364
1319,135.46164922756338
1320,139.6609549284151
1321,133.71904435762193
1322,136.24926920570502
1323,129.01067995654773
1324,118.16284500208576
1325,117.22517899666074
1326,110.00775965067419
1327,58.92812162835642
1328,69.79545744830406
1329,67.3984799469184
1330,76.74197931229898
1331,133.17976403107926
1332,129.26305435651625
1333,132.0506455266853
1334,126.95957914203812
1335,120.27222174107085
1336,52.86700480625828
1337,58.501049675534134
1338,61.41612123916721
1339,82.40484810446378
1340,138.9502534556823
1341,142.04744101654143
1342,144.63596205230985
1343,155.23232174233377
1344,164.54959370639304
1345,160.35543260323524
1346,151.355090475255
1347,142.06677481792937
1348,148.10562534739913
1349,146.59757050231912
1350,142.98265769304177
1351,93.77756134715241
1352,86.08433994441333
1353,91.0231693500337
1354,89.9111717956117
1355,138.0730456154992
1356,127.41070252755534
1357,130.48312957310443
1358,108.66050059832806
1359,100.76100292751802
1360,31.590221453251132
1361,44.76474744310977
1362,56.40624922055302
1363,55.03045684909439
1364,125.59754359219768
1365,136.69308035149135
1366,125.2826573320982
1367,133.49826928510686
1368,130.3492809397376
1369,133.0068895716774
1370,132.82014615435259
1371,130.50801131383622
1372,132.7075049667054
1373,143.39271784582505
1374,142.48189255868868
1375,135.17029185061338
1376,122.80487202640396
1377,138.51837353603145
1378,145.0194904788043
1379,138.52463089021126
1380,137.6822739748513
1381,145.1410295667797
1382,129.3610219786688
1383,122.65774007692862
1384,127.1493681514541
1385,141.08202018602
1386,151.37059459528766
