,stes_soc
408,345343.34053845255
409,345243.5743753531
410,345144.6687990254
411,345052.2411310617
412,344970.84474960086
413,344895.1609672212
414,344825.7746601452
415,344570.92846564495
416,344312.4007190351
417,344054.47712365247
418,343797.1562676612
419,343540.4367425249
420,343292.3164316144
421,343052.1017011637
422,342978.16318694426
423,342903.53940638766
424,342673.13652024925
425,342433.07993307593
426,342203.8223135007
427,342078.22404999967
428,341929.9226504789
429,341808.01419953845
430,341732.9715906325
431,341659.83094579575
432,341586.63034671784
433,341511.1652402826
434,341457.24967617635
435,341398.9135809955
436,341347.9715402506
437,341294.6084679267
438,341250.0135564178
439,341189.1828232504
440,341120.0758671018
441,341046.38418381533
442,340973.6842913096
443,340910.432485671
444,340859.0623779296
445,340806.2876376503
446,340764.45565312693
447,340723.60526175494
448,340671.166904326
449,340466.0313275602
450,340328.6864812349
451,340178.8573507726
452,340087.78678211174
453,340031.31724689464
454,339966.5452945722
455,339910.40485730517
456,339843.35575099644
457,339780.97886587254
458,339731.4076077095
459,339689.8683906686
460,339653.653783957
461,339608.049344084
462,339573.1495176043
463,339523.7410397189
464,339465.1814932225
465,339408.2353183069
466,339351.85614491126
467,339288.97807765333
468,339240.4704708623
469,339187.69520537375
470,339139.4906303079
471,339099.9059002227
472,339057.11176458374
473,338855.0026969151
474,338639.8440907215
475,338438.9681460572
476,338370.47108519997
477,338327.76298815385
478,338249.1163147578
479,338202.6787595154
480,338165.02544197865
481,338132.3277131615
482,338107.64492850506
483,338089.2742414491
484,338070.82008995215
485,338046.81774060853
486,338026.83187581244
487,337846.9750296027
488,337655.9150149621
489,337463.5852548971
490,337280.4638172142
491,337086.71821481775
492,336897.3470461379
493,336707.73294139304
494,336515.09448153013
495,336336.8502864502
496,336170.67116178345
497,335983.8022143442
498,335803.153346207
499,335603.4423581234
500,335411.7673936426
501,335345.39424066775
502,335254.5639015327
503,335223.13110007404
504,335194.08554199943
505,335176.34323703893
506,335155.86678245483
507,335146.9265632914
508,335141.4981555847
509,335132.87842558883
510,335113.0648375134
511,334924.7957038355
512,334734.9824407139
513,334546.54352218215
514,334346.8037374307
515,334130.2602693186
516,334107.47976206813
517,334093.9161770616
518,334074.1640140845
519,333892.5904740468
520,333710.91355887416
521,333528.7510443548
522,333360.11025559093
523,333284.56223198655
524,333220.1438134855
525,333190.8703708885
526,333179.000342119
527,333167.6389480036
528,333173.05195672635
529,333178.7061849448
530,333187.2084366453
531,333191.8651657638
532,333197.9794305715
533,333200.3553145308
534,333205.434973713
535,333039.6992024478
536,332880.1942401235
537,332716.03906805936
538,332556.93483120494
539,332384.21858345566
540,332209.6660959829
541,332190.0253328634
542,332170.385730937
543,331992.94069381314
544,331829.7040345479
545,331650.1305583813
546,331463.96433283493
547,331420.6266008511
548,331409.0571192339
549,331405.28068391734
550,331404.7699021402
551,331395.1077574971
552,331382.17428763525
553,331378.95631770033
554,331381.0099472265
555,331380.24828521983
556,331373.2322271704
557,331359.41402505845
558,331349.0160441906
559,331170.6882127079
560,331006.8543003216
561,330846.07468000957
562,330673.3267202355
563,330476.1732239978
564,330273.4569489823
565,330079.69925634004
566,329878.8675604999
567,329684.0932047813
568,329502.7595463707
569,329307.02171232324
570,329105.1880982299
571,328899.0482013764
572,328846.9447258745
573,328776.11957185715
574,328739.9490136862
575,328694.00987358915
576,328660.82323402306
577,328625.9737124524
578,328600.55738746794
579,328572.24580639764
580,328539.0529531098
581,328505.49250186014
582,328482.3823153585
583,328267.20699197095
584,328059.3790142288
585,327846.36591684015
586,327626.9216539941
587,327407.9902085243
588,327189.5703820322
589,326971.7687379549
590,326917.9301978338
591,326868.960688354
592,326822.41330370907
593,326610.96280541876
594,326539.53139281267
595,326429.66009455523
596,326311.88813377963
597,326251.2889832984
598,326198.40856314934
599,326139.37766849436
600,326091.48504105705
601,326048.18039852835
602,326016.902361272
603,325980.945982044
604,325947.2970847684
605,325910.94392990426
606,325875.8192017829
607,325816.5873714036
608,325741.7138082051
609,325652.1410639612
610,325558.5316941564
611,325462.7238362865
612,325374.3294832704
613,325304.24960228155
614,325243.76927976264
615,325207.7064138868
616,325152.96720255865
617,325101.5309936779
618,325004.53819573496
619,324902.34214941185
620,324776.3498890994
621,324654.29241435725
622,324566.3574745974
623,324476.7927160691
624,324381.419637372
625,324302.76790676493
626,324235.05075536994
627,324163.686409363
628,324089.679981077
629,324014.36869300576
630,323943.39022274775
631,323858.5414094579
632,323766.88800438953
633,323669.94464392966
634,323556.29317080864
635,323448.2198667785
636,323360.263741975
637,323279.31559337676
638,323201.4038377048
639,323146.9651244168
640,323081.2477853324
641,322942.57618571224
642,322802.6082656531
643,322693.2977192127
644,322570.232167818
645,322484.3198203731
646,322407.53512913606
647,322315.2104737699
648,322225.26557193085
649,322138.495231244
650,322067.4111371838
651,322005.2574249981
652,321943.5263227237
653,321869.99572200124
654,321812.5077583467
655,321739.6619388145
656,321534.4883790185
657,321444.8791330509
658,321355.31660423765
659,321255.1129086845
660,321168.8401094527
661,321080.6733586125
662,321006.40990089416
663,320951.7826975199
664,320888.6039666978
665,320778.4312735511
666,320666.537304684
667,320535.3824816474
668,320381.79309665074
669,320263.6273367018
670,320150.7486943973
671,320059.11245003674
672,319972.4881314053
673,319902.83311239554
674,319828.59200372006
675,319753.6339775168
676,319678.85995686793
677,319595.0112595127
678,319512.0886349642
679,319312.1206717152
680,319112.62001184834
681,318913.5855633266
682,318715.01623666467
683,318516.91094492335
684,318319.2686037035
685,318225.5452738127
686,318028.58382247813
687,317832.08264863444
688,317636.04067666316
689,317440.45683345944
690,317245.33004842617
691,317050.6592534681
692,316928.40803752164
693,316834.6450458685
694,316738.15782661084
695,316629.30162385385
696,316513.6638974923
697,316408.00721475924
698,316307.4279382206
699,316211.8146365849
700,316121.83804555447
701,316029.576924967
702,315926.4786188072
703,315825.5353778038
704,315731.17941802857
705,315635.09716005897
706,315523.89267669164
707,315388.24375799915
708,315265.80598192237
709,315172.7994749442
710,315084.6188713889
711,315002.971257702
712,314925.62378072226
713,314826.4333570865
714,314683.6758829525
715,314505.61066180357
716,314395.0568992498
717,314276.2837529575
718,314173.23812871426
719,314076.242073903
720,313994.9008604253
721,313906.18547604873
722,313828.34757641354
723,313750.0899459025
724,313667.8310970639
725,313578.25314178405
726,313490.7286531136
727,313406.50559729786
728,313338.7927147713
729,313262.00212754996
730,313166.7566573254
731,313061.94403073215
732,312916.58946234453
733,312808.83599957754
734,312720.51791595604
735,312640.6543343085
736,312561.4629325287
737,312463.977773573
738,312282.1205446179
739,312099.04823048663
740,311948.6188316327
741,311822.5619494903
742,311719.49246503663
743,311601.8790045708
744,311502.9436727865
745,311424.80827523855
746,311345.58136929956
747,311256.640526326
748,311163.56368449767
749,311068.26485468476
750,310979.43479132565
751,310883.968852474
752,310781.35505251767
753,310669.05984316015
754,310544.4827085125
755,310413.06371455034
756,310286.33747519983
757,310167.18941905984
758,310066.86439489457
759,309983.89479238295
760,309887.87222668243
761,309810.6774261918
762,309714.5889356574
763,309614.2237370476
764,309522.5536001306
765,309416.3003235612
766,309314.8776901159
767,309208.5147739828
768,309095.3365336409
769,308997.1955170225
770,308900.52670175245
771,308807.8837507686
772,308723.66921491525
773,308633.2473284108
774,308554.83820626006
775,308469.3941937635
776,308381.11238517973
777,308280.8770075566
778,308186.33395768463
779,308069.57675439405
780,307954.5471909693
781,307862.6754607245
782,307774.244005083
783,307691.98681894137
784,307621.1197210391
785,307542.9877179915
786,307453.7028296852
787,307365.21104660025
788,307280.8602693351
789,307185.0976818928
790,307112.0913140328
791,307030.77704709244
792,306943.8755647062
793,306864.1421085826
794,306793.9847783539
795,306727.10667549074
796,306663.76953579404
797,306590.59852481546
798,306529.3751416569
799,306453.09248733154
800,306364.5644131104
801,306279.476088401
802,306193.7037888743
803,306095.43834521604
804,306006.94583650824
805,305922.9161492392
806,305856.03351117315
807,305794.0460476088
808,305736.96115511714
809,305662.22895265254
810,305572.8970645081
811,305476.1120161755
812,305387.27550910064
813,305289.06913080305
814,305187.5316751819
815,305067.1756806495
816,304949.4549325674
817,304842.43337720545
818,304742.92554547533
819,304640.4994363676
820,304537.8567428649
821,304440.545100662
822,304351.16267156583
823,304186.62414343696
824,304022.4701239536
825,303858.6997145609
826,303695.31201880367
827,303574.54433322337
828,303482.31092895835
829,303395.1466394998
830,303314.73499380786
831,303241.59666617616
832,303177.55522927694
833,303102.392389673
834,303000.4359765583
835,302895.58946924825
836,302786.6653537874
837,302674.57871445135
838,302567.318108091
839,302455.4016126739
840,302339.7645023042
841,302230.52925099625
842,302130.14628923836
843,302043.6226776881
844,301954.4180128244
845,301859.1335844464
846,301778.3175632278
847,301676.38008978305
848,301574.54635768913
849,301465.58476308157
850,301356.44307733217
851,301253.1099096946
852,301166.01127389784
853,301079.1076286485
854,301001.77327066177
855,300942.56599355274
856,300878.0552857012
857,300798.79018908675
858,300711.87005268905
859,300619.7142406352
860,300542.7698166275
861,300455.2870421315
862,300370.98853401275
863,300284.4151995604
864,300203.76569039654
865,300125.95052056096
866,300049.447894122
867,299972.12094171153
868,299899.03227362357
869,299822.1084259602
870,299734.7472855082
871,299648.766519586
872,299571.8214884792
873,299488.5198172817
874,299405.2683113183
875,299317.15192698105
876,299231.6597232311
877,299154.98488964845
878,299082.66601447907
879,299016.0943626037
880,298949.54419935565
881,298867.75247846433
882,298778.3896338054
883,298687.5760395947
884,298612.36387023353
885,298536.6109160997
886,298471.32442885975
887,298387.01509054645
888,298320.1595578149
889,298254.8087060025
890,298187.6531990316
891,298123.3964734415
892,298058.93835996924
893,297991.00651395833
894,297920.0163029867
895,297849.6236831132
896,297787.69020734413
897,297729.1249256022
898,297664.021856106
899,297590.9129383077
900,297515.6348910616
901,297427.9055063734
902,297346.30987221136
903,297295.4635639017
904,297232.05132634146
905,297144.70717118523
906,297051.3026881111
907,296951.55468713527
908,296860.7781630685
909,296748.6870997488
910,296645.2416778753
911,296548.6227331354
912,296450.6934357756
913,296377.9418555257
914,296312.17168564576
915,296249.1977336867
916,296190.699449591
917,296121.7565146626
918,296070.3064048248
919,295996.8865251652
920,295914.7492381831
921,295828.98627712956
922,295733.98364081985
923,295636.14918352966
924,295540.63108111743
925,295462.3276783008
926,295398.7140300478
927,295333.22771690506
928,295278.0241547241
929,295222.1060480391
930,295152.0601446086
931,295067.93940916896
932,295003.010146665
933,294927.30061742204
934,294855.33119611535
935,294773.92567185045
936,294685.36226554133
937,294603.8904230811
938,294531.0507762971
939,294461.800996514
940,294399.13807232835
941,294334.20327571366
942,294274.8292294947
943,294195.7855587363
944,294127.84235844715
945,294039.04432849464
946,293942.04341641424
947,293843.7673387236
948,293751.19834045804
949,293670.6255653912
950,293609.5126631948
951,293559.5001957806
952,293497.2085207639
953,293436.7546959996
954,293345.269266575
955,293249.12238475657
956,293150.6857820168
957,293070.2534840424
958,292992.15961691685
959,292899.9066445912
960,292800.81994954974
961,292719.28779041127
962,292638.42033143557
963,292555.4393036552
964,292478.454044259
965,292395.62193128746
966,292322.3664705682
967,292226.3190528411
968,292128.69360518106
969,292020.86228298687
970,291906.1858623684
971,291791.12166487525
972,291682.6048550619
973,291602.23961008404
974,291522.28665426606
975,291463.2415066864
976,291394.8363730654
977,291326.9587305884
978,291247.23239426414
979,291155.9255192274
980,291074.3003980978
981,290969.96804655914
982,290864.3783972525
983,290746.3320369465
984,290626.4161063954
985,290523.1235622719
986,290431.89154975367
987,290337.38748212525
988,290244.97969632474
989,290156.5275527749
990,290087.188696069
991,289995.2013587163
992,289892.27203662595
993,289774.14360762
994,289643.6699876911
995,289526.54556045745
996,289418.92195344705
997,289326.7157294897
998,289257.6674728756
999,289194.02767551306
1000,289134.0732817012
1001,289072.3718162994
1002,288992.25356581237
1003,288898.22379500995
1004,288807.24836668477
1005,288726.3790240615
1006,288636.9980107172
1007,288540.2606106949
1008,288418.84210759593
1009,288310.40093796235
1010,288213.6716155093
1011,288123.9897707369
1012,288033.2597387907
1013,287936.44621608796
1014,287858.6150640035
1015,287752.9944074236
1016,287648.7608439553
1017,287545.69358693325
1018,287434.9708015781
1019,287337.9259470212
1020,287235.1412393429
1021,287134.8186635342
1022,287054.9076130055
1023,286990.61639319296
1024,286918.0160883992
1025,286844.7189594591
1026,286771.8625572244
1027,286687.8382560995
1028,286611.38217338576
1029,286531.2861472016
1030,286450.0685782111
1031,286371.5442644298
1032,286291.68048979336
1033,286215.6112836892
1034,286137.5823745577
1035,286061.99254012696
1036,285985.3749605063
1037,285902.20849714783
1038,285818.935622956
1039,285733.06323717826
1040,285659.2686578622
1041,285584.1188084991
1042,285491.5638161252
1043,285404.16461003415
1044,285318.1596407898
1045,285241.7009728148
1046,285167.8574274747
1047,285097.12613794726
1048,285025.55435953045
1049,284963.1904895194
1050,284896.8422317098
1051,284802.96228189406
1052,284703.74780087365
1053,284607.91271374776
1054,284514.1908692966
1055,284429.38462691865
1056,284351.326008437
1057,284271.32883534033
1058,284194.5747440985
1059,284126.8754222588
1060,284052.6616773991
1061,283967.24836152187
1062,283878.1819076862
1063,283787.0185198058
1064,283709.73621973576
1065,283622.98444582475
1066,283527.43789049494
1067,283432.93767373613
1068,283326.95589743595
1069,283224.5741593468
1070,283157.11335354386
1071,283083.4327608717
1072,283008.89085169474
1073,282920.23706985766
1074,282813.00941960694
1075,282707.52050894394
1076,282593.56081865216
1077,282479.8674397627
1078,282366.4397499347
1079,282253.27712828177
1080,282140.3789553685
1081,282034.0762725506
1082,281941.63563206705
1083,281852.6695287394
1084,281758.0636371977
1085,281658.15164729196
1086,281565.7008468879
1087,281465.7424273768
1088,281359.12862785714
1089,281248.3199827444
1090,281137.77028538415
1091,281027.4789306435
1092,280917.445314804
1093,280807.66883555776
1094,280709.4471076765
1095,280628.886589467
1096,280553.89494806435
1097,280470.55978017295
1098,280374.47271598974
1099,280265.9651046549
1100,280157.7110638068
1101,280049.7100008787
1102,279953.5876017392
1103,279846.0635531422
1104,279738.79077655275
1105,279643.7804920408
1106,279546.4621216543
1107,279470.7269843235
1108,279399.6498776069
1109,279324.03515599505
1110,279264.28296334867
1111,279184.19896674453
1112,279103.0541437629
1113,279009.01283827197
1114,278903.696158168
1115,278825.23471893393
1116,278720.3475083077
1117,278615.70540768554
1118,278511.30784427194
1119,278407.1542466101
1120,278303.2440445786
1121,278199.5766693882
1122,278096.15155357914
1123,277992.9681310175
1124,277890.02583689254
1125,277787.3241077132
1126,277729.0290327665
1127,277660.924923416
1128,277589.0015218624
1129,277532.7450379043
1130,277482.1016122013
1131,277435.92406209745
1132,277384.27236724016
1133,277330.5795480071
1134,277289.92458357237
1135,277215.30948900303
1136,277133.8809699781
1137,277032.9462691167
1138,276932.2474416739
1139,276831.7839364391
1140,276731.5552034899
1141,276631.56069418904
1142,276531.79986118135
1143,276432.2721583907
1144,276332.97704101715
1145,276233.9139655339
1146,276135.0823896842
1147,276036.48177247867
1148,275938.11157419207
1149,275839.9712563604
1150,275795.34468306985
1151,275750.01429837913
1152,275686.4156572544
1153,275636.095399511
1154,275578.44927160157
1155,275524.32503787265
1156,275467.8510338525
1157,275410.6576236821
1158,275313.7499083685
1159,275217.0686558462
1160,275120.61333689623
1161,275024.38342353643
1162,274928.37838901853
1163,274832.5977078251
1164,274737.04085566674
1165,274641.7073094794
1166,274546.59654742136
1167,274451.7080488703
1168,274357.04129442055
1169,274262.5957658803
1170,274168.3709462686
1171,274074.3663198128
1172,273980.58137194527
1173,273887.0155893012
1174,273835.36203021085
1175,273781.0820543428
1176,273724.09164547187
1177,273681.6844748135
1178,273643.5148973272
1179,273601.1193676011
1180,273575.03332054906
1181,273543.5764505215
1182,273451.0319008514
1183,273358.7036177291
1184,273266.591095763
1185,273174.69383074297
1186,273083.0113196368
1187,272991.54306058795
1188,272900.2885529127
1189,272809.24729709735
1190,272718.4187947954
1191,272627.80254882516
1192,272537.39806316653
1193,272447.20484295883
1194,272357.2223944976
1195,272267.45022523217
1196,272177.887843763
1197,272088.5347598388
1198,272066.62498920027
1199,272045.08296462474
1200,272019.1454258875
1201,271997.6317415436
1202,271982.30926283664
1203,271979.10843917076
1204,271974.0497219516
1205,271963.532782282
1206,271950.28822621243
1207,271939.7993528008
1208,271934.9123321814
1209,271932.37974960555
1210,271921.3984854562
1211,271916.1547675943
1212,271910.23225299566
1213,271901.76737838576
1214,271891.9869729655
1215,271888.80542064144
1216,271878.98189987446
1217,271862.9079826299
1218,271846.8350157009
1219,271828.1785755229
1220,271822.717847565
1221,271826.6819767364
1222,271829.18849188456
1223,271819.6137234596
1224,271822.6541484291
1225,271818.31383456313
1226,271810.01822059316
1227,271792.225195032
1228,271781.0883841189
1229,271773.5652906945
1230,271772.01290335355
1231,271777.4338217383
1232,271761.3659081774
1233,271776.7978579842
1234,271780.36995831813
1235,271782.6527217979
1236,271771.1625098567
1237,271757.86358669103
1238,271755.2863503861
1239,271750.6654910524
1240,271748.0567779982
1241,271730.2395920177
1242,271714.1744686547
1243,271698.1102950872
1244,271700.9569150914
1245,271705.98103962134
1246,271695.5107496448
1247,271687.0766540659
1248,271683.91791219974
1249,271687.9685449683
1250,271705.027859645
1251,271716.88214588433
1252,271730.6104799068
1253,271745.0438951392
1254,271656.7023204481
1255,271568.5671904093
1256,271480.63802258414
1257,271392.9143356613
1258,271305.39564945415
1259,271218.0814848984
1260,271130.97136404924
1261,271044.06481007865
1262,270957.361347273
1263,270870.86050103034
1264,270784.56179785775
1265,270698.4647653689
1266,270612.5689322813
1267,270526.87382841384
1268,270441.3789846842
1269,270425.39006080735
1270,270429.39360330196
1271,270435.75581554096
1272,270448.54064993456
1273,270445.5941780206
1274,270460.7708128938
1275,270475.2805311438
1276,270483.6168238231
1277,270497.98043764435
1278,270481.9881673997
1279,270465.99684264354
1280,270450.0064633199
1281,270434.0170293728
1282,270418.0285407465
1283,270402.040997385
1284,270386.0543992325
1285,270370.06874623307
1286,270354.0840383308
1287,270338.1002754699
1288,270322.11745759443
1289,270237.1011072347
1290,270152.28343083966
1291,270136.31159875117
1292,270120.34071094275
1293,270104.3707673586
1294,270103.8048267773
1295,270098.98579063197
1296,270087.60966964817
1297,270084.2875160955
1298,270089.9163586234
1299,270094.22712177667
1300,270100.1832101168
1301,270114.6150795333
1302,270098.6454744576
1303,270082.67681353027
1304,270066.7090966956
1305,270050.74232389766
1306,270034.7764950807
1307,270018.81161018886
1308,270002.8476691664
1309,269986.8846719575
1310,269970.92261850636
1311,269954.96150875714
1312,269939.0013426541
1313,269923.04212014144
1314,269838.95836544316
1315,269823.0050576302
1316,269807.05269300216
1317,269791.10127150326
1318,269808.72676146805
1319,269823.5502877539
1320,269834.2156250056
1321,269850.76282317063
1322,269864.8041204394
1323,269886.01079092105
1324,269917.9555642356
1325,269950.82673826977
1326,269934.8668166209
1327,269850.75542889297
1328,269766.84060033044
1329,269683.12187159597
1330,269599.5987844255
1331,269583.6596279312
1332,269567.7214137851
1333,269551.78414193157
1334,269535.8478123148
1335,269519.9124248792
1336,269436.7707404356
1337,269353.82334906625
1338,269271.0697967294
1339,269188.5096304444
1340,269172.5947781938
1341,269156.68086685456
1342,269162.4603734329
1343,269157.7491422245
1344,269143.81409030716
1345,269134.03208174434
1346,269133.1609902161
1347,269141.485382689
1348,269143.83082098636
1349,269147.66909491434
1350,269131.75665722106
1351,269049.52205059177
1352,268967.4796172946
1353,268885.6289082414
1354,268803.9694753934
1355,268788.07735776756
1356,268772.1861797089
1357,268756.295941162
1358,268740.4066420712
1359,268724.518282381
1360,268643.2353475437
1361,268562.1423620851
1362,268481.23888211406
1363,268400.5244647769
1364,268384.6561994609
1365,268368.7888723019
1366,268393.7747319794
1367,268410.62565861974
1368,268430.5930874684
