,grid_import
0,98.31785479811195
1,87.30393382137926
2,84.46168955952747
3,82.07732358054642
4,82.87449692569758
5,88.0209537878547
6,93.40263117941194
7,101.62271350007391
8,109.07577773557385
9,103.54600283771728
10,105.28973959139255
11,111.28673134610534
12,111.64254589326801
13,116.94918690247364
14,118.99343990812513
15,121.37757493616576
16,128.9364718081342
17,139.384009874516
18,139.38400987451607
19,139.38400987451595
20,139.38400987451607
21,138.1708027788198
22,129.8430430798477
23,111.48138656080096
24,100.21452740949762
25,89.62186366197942
26,84.0849046823017
27,82.02642835791677
28,80.31828823212606
29,83.79233518512683
30,80.89558404964225
31,89.06766061032059
32,101.22454857732465
33,120.0724475808364
34,115.58099743915267
35,112.57209747122728
36,129.41531414731654
37,130.24275335710965
38,124.31332792602085
39,128.39206471432462
40,131.99672713804014
41,134.44190397476171
42,139.38400987451607
43,139.38400987451598
44,139.384009874516
45,132.94293887434836
46,124.9393326193412
47,115.26658630385505
48,101.39814703785835
49,90.22339576964863
50,87.89368612032698
51,83.27479060374334
52,81.15976500598241
53,84.14799655132245
54,81.79279939720668
55,89.44778015310406
56,103.30809875661878
57,119.01801117262343
58,126.46619393873794
59,126.63332135384653
60,125.65876937093711
61,120.03978630229926
62,117.92239224947683
63,131.0653530296712
64,90.36074566574676
65,98.84538974199015
66,139.38400987451598
67,139.38400987451604
68,139.38400987451598
69,139.38400987451604
70,139.38400987451604
71,124.33556466555943
72,99.7796458109153
73,87.45615331478156
74,83.28972238309966
75,81.86605781307702
76,83.14696105453598
77,89.98062058138818
78,97.32043748115005
79,111.80652227117606
80,125.66371981588138
81,106.79170331969172
82,120.39113075354355
83,122.44799898082198
84,109.81138869283997
85,95.42034439782137
86,119.88149364891997
87,130.40470177676383
88,139.18937609768565
89,139.38400987451604
90,139.384009874516
91,139.38400987451598
92,139.3840098745161
93,139.38400987451604
94,139.38400987451604
95,122.85694840483501
96,101.4885535830117
97,89.48152209492189
98,86.05816294711934
99,83.1501737344564
100,83.98880690980097
101,90.61338722430425
102,98.20501772578618
103,115.43045905424762
104,125.60570091522754
105,94.8148416114262
106,68.13028841550891
107,81.5821533596696
108,74.79376555936516
109,111.81301574285663
110,119.55219868749536
111,125.97403186655633
112,136.66654900567985
113,139.38400987451607
114,139.38400987451598
115,139.38400987451598
116,139.38400987451604
117,139.3840098745161
118,139.28853109546432
119,125.80064179797142
120,99.61484854355865
121,87.67230849440027
122,83.76900457053854
123,82.32906377622857
124,82.04939218017375
125,89.32788971518252
126,98.98764821410249
127,112.94896703017635
128,121.26729343388912
129,113.5577490379927
130,118.81278722327185
131,119.37510920602347
132,119.71120252374975
133,116.626421776565
134,121.53994576895495
135,131.62528967909182
136,137.62082644237532
137,139.38400987451604
138,139.38400987451593
139,139.384009874516
140,139.384009874516
141,139.384009874516
142,139.38400987451598
143,120.22377736433386
144,103.6964528611295
145,89.01294953851713
146,82.25694652519529
147,81.26832167876181
148,82.87965870842982
149,88.99990564478762
150,97.43623200228357
151,114.62518393992823
152,125.76990404793513
153,122.04552148305096
154,121.63339197731915
155,125.88452648162811
156,126.77363845364816
157,125.80129314838473
158,124.82336462617215
159,136.733540945407
160,139.38400987451595
161,139.384009874516
162,139.3840098745161
163,139.38400987451598
164,139.38400987451598
165,139.38400987451598
166,139.38400987451593
167,124.61644473982484
168,103.36183091684781
169,88.92897915363623
170,85.71511141600135
171,82.60521334640836
172,83.5720796964564
173,90.7496405167404
174,98.35117574161804
175,114.54631364668707
176,127.64482777185964
177,127.57028022010077
178,127.96386211513905
179,122.30295043705843
180,98.37394406206319
181,84.45324776866522
182,120.20430533060355
183,133.6608436370107
184,139.38400987451598
185,139.38400987451598
186,139.38400987451598
187,139.38400987451595
188,139.38400987451598
189,139.38400987451604
190,137.05713144780452
191,123.88608003302299
192,113.7081226919274
193,97.79428662271555
194,92.4784083471198
195,88.71415816614949
196,84.19436114049913
197,86.82638363480662
198,85.65315913903875
199,98.63707622926694
200,113.13658020379651
201,122.30305593500145
202,126.25523807910803
203,108.77314628818682
204,139.38400987451604
205,139.38400987451607
206,139.38400987451598
207,139.38400987451604
208,136.15763302215055
209,139.38400987451607
210,139.38400987451604
211,139.38400987451604
212,139.38400987451598
213,139.22502724962433
214,129.34585819896307
215,116.80217375437024
216,108.36565685295527
217,94.76405454114963
218,88.09055121098851
219,84.05024600427629
220,83.13152383129166
221,84.63369759270098
222,82.64521299289652
223,38.43418724975252
224,52.97174167072631
225,72.39353178563972
226,79.18428008358782
227,69.1661913554556
228,70.14402681667451
229,87.8575719983302
230,134.62102839177308
231,139.384009874516
232,139.38400987451598
233,139.38400987451593
