name,ov_hours,max_voltage,min_voltage
MV1,0,1.0,1.0
MV2,0,0.9999392310213443,0.9987145153211417
MV3,0,0.9998993960850467,0.9979257520684561
MV4,0,0.9998007537392051,0.9966251092882967
MV5,0,0.9997766425611324,0.9963032131833659
MV6,0,0.9997962252466841,0.9965941493237312
MV7,0,0.9995841649354905,0.9940615433937585
MV8,0,0.9997766322715591,0.9963031321138124
MV9,0,0.9994792744884878,0.9928267634256122
MV10,0,0.9995841644739112,0.9940615401141205
MV11,0,0.9995841645842295,0.9940615402854879
MV12,0,0.9991652069356984,0.9891397993969078
MV13,0,0.9994778813168781,0.992812423184786
MV14,0,0.9994768829089212,0.99280226898807
MV15,0,0.9994792741656476,0.992826761484732
MV16,0,0.9991631726419006,0.9891176016787481
MV17,0,0.999163138378975,0.9891173231835866
MV18,0,0.9991549600914904,0.9890068673591347
MV19,0,0.999150734062271,0.988916212977879
MV20,0,0.9991507335840848,0.9889162089086316
MV21,0,0.9991517317671038,0.9889023138984753
MV22,0,0.9991517346352481,0.9889022978604052
MV23,0,0.9991511491287677,0.988897270058486
MV24,0,0.9991494102930434,0.9888840357107298
MV25,0,0.999149410166902,0.9888840348214982
MV26,0,0.9989210266366287,0.9862844410737461
MV27,0,0.9989203936911032,0.9862719725522188
MV28,0,0.9989203924522472,0.9862719554282764
MV29,0,0.998920391768148,0.9862719456056483
MV30,0,0.9989190741519798,0.9862593282167861
MV31,0,0.9989183318101085,0.9862522645946158
MV32,0,0.9989176676745628,0.9862398219266999
MV33,0,0.9987015192552668,0.9837419045502209
MV34,0,0.9986978981024488,0.9836741765761194
MV35,0,0.9986992096790277,0.9836754684224079
MV36,0,0.9986992096790277,0.9836754684224079
MV37,0,0.9985441523991933,0.9819442267609516
MV38,0,0.9985415122885068,0.9819278853541274
MV39,0,0.9985415074473913,0.9819278556038465
MV40,0,0.9982207307838055,0.9782189085269875
MV41,0,0.9982193060767429,0.9782020414554875
MV42,0,0.9978519555958922,0.9738368324987899
MV43,0,0.9978511548108001,0.9738308340454231
MV44,0,0.9977138564553072,0.9721567497538398
MV45,0,0.9976903537864901,0.9718686348048439
MV46,0,0.997541627824641,0.9698245572532114
MV47,0,0.9973064366927556,0.9664738483749158
MV48,0,0.9972861335321441,0.9662169571436248
MV49,0,0.9972996879000777,0.9662850650698714
MV50,0,0.9972965337937442,0.9662553310945698
MV51,0,0.9972965334972903,0.9662553287681627
MV52,0,0.9972996894939611,0.966285048409295
MV53,0,0.9972883535842385,0.9660719235315952
MV54,0,0.9972911754070795,0.9660418164140724
MV55,0,0.9972922458559395,0.9660154281814126
MV56,0,0.9972922469073995,0.9660154233460906
MV57,0,0.9972943281201241,0.9660081072944983
MV58,0,0.9972954314160984,0.9659971009427788
MV59,0,0.9972947675696434,0.9659902258398282
MV60,0,0.9972962167580878,0.9659916295392313
MV61,0,0.997296360585824,0.9659917688523193
MV62,0,0.997296360585824,0.9659917688523193
MV63,0,0.9972371136733684,0.9658660166390877
MV64,0,0.9972370472718622,0.9658655558729701
MV65,0,0.9972324185102477,0.9658297331560888
MV66,0,0.997232418307832,0.9658297316749428
MV67,0,0.997220210276364,0.9653420579355034
MV68,0,0.9971345606958936,0.9641963414349334
MV69,0,0.9970237109981083,0.9627042159055552
MV70,0,0.9969676615737957,0.9619410616092848
MV71,0,0.9969329323909687,0.9614587928323661
MV72,0,0.996884129474195,0.960733092826412
MV73,0,0.996883583244869,0.9607240072415405
MV74,0,0.9968830680555129,0.960713988596093
MV75,0,0.9968462303166639,0.960182577559783
MV76,0,0.9968462223980173,0.9601823786596007
MV77,0,0.9968462214707081,0.9601823385253975
MV78,0,0.996846220291803,0.9601822875020709
MV79,0,0.9968040352775668,0.9596292409059914
MV80,0,0.99680384501799,0.9596264056296534
MV81,0,0.9968036032257352,0.9596227734568322
MV82,0,0.9967987398046547,0.9595508584843168
