,stes_temperature
564,31.75309835191177
565,31.735381191240094
566,31.71700325942343
567,31.699191064988092
568,31.682634237342278
569,31.664731978173787
570,31.646260316859994
571,31.627386397656622
572,31.625213741470112
573,31.621477550304178
574,31.618379640771984
575,31.61436929565156
576,31.611550054641604
577,31.608575476318705
578,31.60648196944513
579,31.604118018205888
580,31.601298122185668
581,31.59844387248877
582,31.581108915452244
583,31.561391418658847
584,31.542360148753538
585,31.52284453433977
586,31.501790864823857
587,31.480767227488137
588,31.460194182902327
589,31.44023129109143
590,31.420026964701467
591,31.400278302040963
592,31.380756754674035
593,31.361389684636272
594,31.341236659249194
595,31.31950684589221
596,31.313269212137545
597,31.308322639757392
598,31.303668294314924
599,31.29843945446176
600,31.29425094297254
601,31.290490943575488
602,31.287854247322485
603,31.28478056013928
604,31.28192237975505
605,31.27881159399775
606,31.275815527837207
607,31.27056776270906
608,31.26385898911035
609,31.24032046690162
610,31.21640578901791
611,31.192286642967048
612,31.168860819115952
613,31.147146502836808
614,31.14178647121193
615,31.138707085950916
616,31.13388325128771
617,31.11391113024496
618,31.091819714013383
619,31.085071509663763
620,31.077567702370054
621,31.069256231006538
622,31.061711390356642
623,31.053635687406857
624,31.045017445274322
625,31.037961005898616
626,31.03192586800337
627,31.025550048554447
628,31.018927427952796
629,31.012182906816413
630,31.00584306199281
631,30.99820766093004
632,30.98993666612785
633,30.981171548909007
634,30.97084581681902
635,30.961041077902358
636,30.953115322181116
637,30.945844110093205
638,30.93885648371195
639,30.934061291060345
640,30.92821261803214
641,30.919879915984797
642,30.911582697221284
643,30.90439953233355
644,30.896686845856625
645,30.88956395740782
646,30.882680494126813
647,30.874345526344207
648,30.86623281127521
649,30.858416586650936
650,30.852065483766694
651,30.84654848464352
652,30.841070937108693
653,30.834491257561417
654,30.82940998875691
655,30.807437450129882
656,30.78483550072479
657,30.761298268923362
658,30.73776627831364
659,30.713241246638624
660,30.690018281563585
661,30.666619293169685
662,30.644519793957702
663,30.624255261665336
664,30.60319286962319
665,30.58029677507583
666,30.55724490943924
667,30.533255239950208
668,30.52407889232508
669,30.515312367412534
670,30.505947371901918
671,30.497686209547997
672,30.489893152626486
673,30.48368505811418
674,30.477048585660455
675,30.470345127852926
676,30.46365883370823
677,30.456124912991804
678,30.43322069042156
679,30.41040584558388
680,30.38666540286293
681,30.360786879956606
682,30.334530197868737
683,30.308508158688948
684,30.2831003413457
685,30.25919034321299
686,30.235782113644504
687,30.213188802394335
688,30.18979347137487
689,30.164883874141562
690,30.14062045934034
691,30.11591921331011
692,30.091673147679078
693,30.08321970320926
694,30.074511782414483
695,30.064648534340023
696,30.054151844504013
697,30.044587389269623
698,30.035497154124887
699,30.0268707314198
700,30.01877077037062
701,30.010457402483674
702,30.001131782425418
703,29.976566569380413
704,29.953199683438733
705,29.92958052334756
706,29.905351818086093
707,29.881237061174534
708,29.870498084616475
709,29.86211901418405
710,29.854190673420035
711,29.84687250997212
712,29.839955968778135
713,29.81614877056766
714,29.805473200485075
715,29.793506333059774
716,29.78478438688317
717,29.774745644369425
718,29.765429007792083
719,29.756677394397993
720,29.749387967466358
721,29.74140974549646
722,29.7344474903804
723,29.727446007220117
724,29.72007077371297
725,29.712011888298527
726,29.704144778434912
727,29.681129232000437
728,29.659656665031225
729,29.637337089872307
730,29.614482814513543
731,29.60500435255421
732,29.5939207157073
733,29.584167387886623
734,29.576229359742555
735,29.569080984037285
736,29.561995367876733
737,29.55419040788587
738,29.542675111854454
739,29.53150015080259
740,29.521618581897027
741,29.51179032862911
742,29.502473247006975
743,29.49179768608821
744,29.48286669458283
745,29.475878457264866
746,29.468788245627152
747,29.460790697441873
748,29.452406809069615
749,29.44381535487682
750,29.43582807868919
751,29.42722096593108
752,29.40535487319921
753,29.395176536389997
754,29.383851002262098
755,29.362188879810198
756,29.35066312241565
757,29.33984516362301
758,29.330785308499525
759,29.323346479017996
760,29.3146884370306
761,29.29335158826123
762,29.28468818120825
763,29.275625290638423
764,29.26737452061388
765,29.257761614055035
766,29.24859987866426
767,29.23897667938848
768,29.22871688103829
769,29.219861580293994
770,29.2111437622379
771,29.202801947189915
772,29.195247347649897
773,29.187112937374405
774,29.180100532348582
775,29.172431022200616
776,29.164496428297728
777,29.155445308358953
778,29.146925844134735
779,29.136331482322774
780,29.125898460572028
781,29.11762842694995
782,29.109679700783868
783,29.102307646118685
784,29.095999437414143
785,29.089012640061863
786,29.080984103855986
787,29.07302962130377
788,29.06546189698694
789,29.05682824894289
790,29.050320078515796
791,29.043035900350528
792,29.035229834289183
793,29.028093259888056
794,29.021851101824065
795,29.015915210555058
796,29.0103100332833
797,29.003786318376044
798,28.998378526099263
799,28.991564127449
800,28.983605943908962
801,28.975969019059338
802,28.968268184247638
803,28.95940042560431
804,28.95144546449934
805,28.943907320251817
806,28.93797074025095
807,28.93249136189059
808,28.927469876405553
809,28.9208000538521
810,28.912766550658894
811,28.904036873840333
812,28.89604959053366
813,28.88718710676027
814,28.87801346429073
815,28.86708208490614
816,28.856396818691614
817,28.846710863972053
818,28.8377266886556
819,28.828469911374746
