,grid_import
0,97.96350243966343
1,86.94958146293065
2,84.10733720107889
3,81.72297122209783
4,82.52014456724896
5,87.66660142940613
6,93.04827882096336
7,101.2683611416253
8,108.72142537712523
9,103.19165047926862
10,104.24250898348721
11,109.89306161347169
12,110.9417544100911
13,116.56555873692542
14,118.63917943474911
15,121.02322257771715
16,128.5821194496856
17,144.1196961817372
18,147.76205446062372
19,144.82533950847431
20,143.2187310984697
21,137.8164504203712
22,129.48869072139908
23,111.12703420235238
24,99.86017505104903
25,89.26751130353082
26,83.73055232385305
27,81.6720759994682
28,79.96393587367743
29,83.43798282667824
30,80.54123169119367
31,88.71330825187196
32,100.87019621887602
33,119.71809522238779
34,87.1650759777077
35,69.95217189591988
36,124.21081404267103
37,129.88840099866098
38,123.9589755675722
39,128.03771235587604
40,131.64237477959145
41,134.0875516163131
42,140.57519073662505
43,143.31196855513733
44,141.2642751797157
45,132.58858651589975
46,124.58498026089256
47,114.9122339454065
48,101.04379467940979
49,89.86904341120002
50,87.53933376187837
51,82.92043824529475
52,80.8054126475338
53,83.79364419287387
54,81.4384470387581
55,89.09342779465545
56,93.91116471682898
57,111.16443966083202
58,120.66039791385404
59,63.411507795426154
60,57.917888446997466
61,54.80015020229893
62,67.74261358971627
63,76.10873883844732
64,88.70815017325835
65,97.15063961851936
66,100.84108156583676
67,97.43416550874481
68,156.62517032476183
69,148.66988063447025
70,142.14973549984614
71,123.67348593497427
72,99.26548765601336
73,87.02681913129398
74,82.91158779414961
75,81.49155040297521
76,82.76553697247385
77,89.50973425949375
78,96.92413541494383
79,111.27679805161645
80,70.07343894952925
81,20.712111724646576
82,61.70355277709555
83,120.71611876597497
84,79.25717393924965
85,40.71620972427135
86,118.94299816864316
87,129.82679596365045
88,138.63747618771845
89,96.39295299940808
90,152.9270896924399
91,153.94170214357456
92,149.8751873996703
93,146.95326280846956
94,141.57007158476864
95,122.29130939721992
96,100.870946135879
97,88.92110561792714
98,85.50408137320781
99,82.63626531895255
100,83.5035302998725
101,90.04224566090001
102,97.72299952704141
103,114.67009589743546
104,124.8487014918785
105,18.721825799259395
106,0.03081053154532687
107,0.2507046693018832
108,0.5121135117778535
109,96.1377201844911
110,118.83078948033449
111,70.38527696428417
112,81.03267068442362
113,93.88507691555941
114,93.6958093764917
115,92.12265880023567
116,151.94920771517906
117,146.3897732411304
118,138.44632547167294
119,124.8135987594545
120,98.71155007587856
121,86.84824839666018
122,82.961058310502
123,81.50134227691528
124,81.28890587900945
125,88.44912965506548
126,98.16092981087819
127,111.96619013847338
128,120.30257933225225
129,93.04865764249021
130,114.63506360552735
131,114.41986187489445
132,118.15885062284856
133,115.56416065031866
134,120.43992357328162
135,130.6291129183221
136,136.76488805057718
137,92.40028633907666
138,98.313623339325
139,153.5654268798171
140,146.7682316755391
141,142.04834263831293
142,138.7886639394671
143,119.38788568094336
144,102.64191321912509
145,88.14094825126426
146,81.59589537991333
147,80.59437886815752
148,82.2050797910146
149,88.29227299684888
150,96.79749783424211
151,58.86504922415701
152,69.95254061930456
153,65.53833659078748
154,60.92244608540319
155,63.24162301272706
156,63.72553667199332
157,69.09925507878079
158,68.96549950563406
159,135.88218725969597
160,148.57646459488836
161,151.001821207622
162,158.21511749525746
163,159.5678265037863
164,156.92053218284784
165,151.23402188247786
166,146.95129049912524
167,123.8188673162871
168,102.50661040933791
169,88.2369646576268
170,85.02521659636281
171,81.99375712952762
172,82.98975631631015
173,90.07858063199053
174,97.79136027297815
175,113.80688928428684
176,126.79913181594242
177,126.63721246743414
178,126.66026683018941
179,110.24237649610583
180,44.84907578308447
181,0.7488710961473339
182,108.6386381665479
183,132.9414447896773
184,144.9258754952456
185,150.43347773425683
186,157.55127966329187
187,156.4994341803501
188,156.08245846366137
189,147.17566162967339
190,136.45154858804042
191,123.16850413057054
192,112.87882595079866
193,97.04492599680584
