,stes_hp_direct_qw
298,165.48406184189176
299,165.48406184189176
300,165.48406184189176
301,165.48406184189176
302,165.48406184189176
303,165.48406184189176
304,165.48406184189176
305,165.48406184189176
306,165.48406184189176
307,165.48406184189176
308,165.48406184189176
309,165.48406184189176
310,165.48406184189176
311,165.48406184189176
312,165.48406184189176
313,165.48406184189176
314,165.48406184189176
315,165.48406184189176
316,165.48406184189176
317,165.48406184189176
318,165.48406184189176
319,165.48406184189176
320,165.48406184189176
321,165.48406184189176
322,165.48406184189176
323,165.48406184189176
324,165.48406184189176
325,165.48406184189176
326,165.48406184189176
327,165.48406184189176
328,165.48406184189176
329,165.48406184189176
330,165.48406184189176
331,165.48406184189176
332,165.48406184189176
333,165.48406184189176
334,165.48406184189176
335,165.48406184189176
336,165.48406184189176
337,165.48406184189176
338,165.48406184189176
339,165.48406184189176
340,165.48406184189176
341,165.48406184189176
342,165.48406184189176
343,165.48406184189176
344,0.0
345,0.0
346,0.0
347,0.0
348,165.48406184189176
349,165.48406184189176
350,165.48406184189176
351,165.48406184189176
352,165.48406184189176
353,0.0
354,165.48406184189176
355,165.48406184189176
356,165.48406184189176
357,165.48406184189176
358,165.48406184189176
359,165.48406184189176
360,165.48406184189176
361,165.48406184189176
362,165.48406184189176
363,165.48406184189176
364,165.48406184189176
365,165.48406184189176
366,165.48406184189176
367,165.48406184189176
368,165.48406184189176
369,165.48406184189176
370,165.48406184189176
371,165.48406184189176
372,165.48406184189176
373,165.48406184189176
374,165.48406184189176
375,165.48406184189176
376,165.48406184189176
377,165.48406184189176
378,165.48406184189176
379,165.48406184189176
380,165.48406184189176
381,165.48406184189176
382,165.48406184189176
383,165.48406184189176
384,165.48406184189176
385,165.48406184189176
386,165.48406184189176
387,165.48406184189176
388,165.48406184189176
389,165.48406184189176
390,165.48406184189176
391,165.48406184189176
392,165.48406184189176
393,165.48406184189176
394,165.48406184189176
395,165.48406184189176
396,165.48406184189176
397,165.48406184189176
398,165.48406184189176
399,165.48406184189176
400,165.48406184189176
401,165.48406184189176
402,165.48406184189176
403,165.48406184189176
404,165.48406184189176
405,165.48406184189176
406,165.48406184189176
407,165.48406184189176
408,165.48406184189176
409,165.48406184189176
410,165.48406184189176
411,165.48406184189176
412,165.48406184189176
413,165.48406184189176
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,165.48406184189176
420,8.40401485249218
421,5.979892373500413
422,44.53802265787135
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,165.48406184189176
431,165.48406184189176
432,165.48406184189176
433,165.48406184189176
434,165.48406184189176
435,165.48406184189176
436,165.48406184189176
437,165.48406184189176
438,165.48406184189176
439,165.48406184189176
440,165.48406184189176
441,0.0
442,0.0
443,91.72371721207558
444,0.0
445,165.48406184189176
446,165.48406184189176
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,165.48406184189176
453,165.48406184189176
454,165.48406184189176
455,165.48406184189176
456,165.48406184189176
457,165.48406184189176
458,165.48406184189176
459,165.48406184189176
460,165.48406184189176
461,165.48406184189176
462,165.48406184189176
463,165.48406184189176
464,165.48406184189176
465,165.48406184189176
466,165.48406184189176
467,165.48406184189176
468,165.48406184189176
469,165.48406184189176
470,165.48406184189176
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,165.48406184189176
479,165.48406184189176
480,165.48406184189176
481,165.48406184189176
482,165.48406184189176
483,164.91242985210727
484,164.9978344431949
485,165.48406184189176
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,9.637885490496847
492,7.293408264836963
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,165.48406184189176
503,165.48406184189176
504,165.48406184189176
505,164.45169466341505
506,165.48406184189176
507,155.56298128632804
508,152.01623088558895
509,155.2401129312491
510,0.0
511,0.0
512,0.0
513,0.0
514,0.36786528640820865
515,33.13814668684345
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,150.35689665551087
527,158.12666859521516
528,141.18350583315134
529,140.93952651870705
530,138.06239745905756
531,141.94625595935926
532,140.47371959339733
533,144.24949672807713
534,141.51826875941103
535,0.0
536,0.0
537,0.0
538,0.0
539,0.07551340008883342
540,0.0
541,0.221123923792796
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,150.8098297509249
549,150.57079289399644
550,147.27237847931693
551,156.5162098572921
552,159.82115577655918
553,150.008291857726
554,144.6836360904249
555,147.5272422713796
556,153.84485951716997
557,160.7161310959127
558,157.26218736860815
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,165.48406184189176
573,165.48406184189176
574,165.48406184189176
575,165.48406184189176
576,165.48406184189176
577,165.48406184189176
578,165.48406184189176
579,165.48406184189176
580,165.48406184189176
581,165.48406184189176
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,165.48406184189176
597,165.48406184189176
598,165.48406184189176
599,165.48406184189176
600,165.48406184189176
601,165.48406184189176
602,165.48406184189176
603,165.48406184189176
604,165.48406184189176
605,165.48406184189176
606,165.48406184189176
607,165.48406184189176
608,165.48406184189176
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,165.48406184189176
615,165.48406184189176
616,165.48406184189176
617,0.0
618,0.0
619,165.48406184189176
620,165.48406184189176
621,165.48406184189176
622,165.48406184189176
623,165.48406184189176
624,165.48406184189176
625,165.48406184189176
626,165.48406184189176
627,165.48406184189176
628,165.48406184189176
629,165.48406184189176
630,165.48406184189176
631,165.48406184189176
632,165.48406184189176
633,165.48406184189176
634,165.48406184189176
635,165.48406184189176
636,165.48406184189176
637,165.48406184189176
638,165.48406184189176
639,165.48406184189176
640,165.48406184189176
641,165.48406184189176
642,165.48406184189176
643,165.48406184189176
644,165.48406184189176
645,165.48406184189176
646,165.48406184189176
647,165.48406184189176
648,165.48406184189176
649,165.48406184189176
650,165.48406184189176
651,165.48406184189176
652,165.48406184189176
653,165.48406184189176
654,165.48406184189176
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,165.48406184189176
669,165.48406184189176
670,165.48406184189176
671,165.48406184189176
672,165.48406184189176
673,165.48406184189176
674,165.48406184189176
675,165.48406184189176
676,165.48406184189176
677,165.48406184189176
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,165.48406184189176
694,165.48406184189176
695,165.48406184189176
696,165.48406184189176
697,165.48406184189176
698,165.48406184189176
699,165.48406184189176
700,165.48406184189176
701,165.48406184189176
702,165.48406184189176
703,0.0
704,6.417103820249973
705,5.436790944379443
706,0.0
707,0.0
708,165.48406184189176
709,165.48406184189176
710,165.48406184189176
711,165.48406184189176
712,165.48406184189176
713,0.0
714,165.48406184189176
715,165.48406184189176
716,165.48406184189176
717,165.48406184189176
718,165.48406184189176
719,165.48406184189176
720,165.48406184189176
721,165.48406184189176
722,165.48406184189176
723,165.48406184189176
724,165.48406184189176
725,165.48406184189176
726,165.48406184189176
727,0.0
728,0.0
729,0.0
730,0.0
731,165.48406184189176
732,165.48406184189176
733,165.48406184189176
734,165.48406184189176
735,165.48406184189176
736,165.48406184189176
737,165.48406184189176
738,165.48406184189176
739,165.48406184189176
740,165.48406184189176
741,165.48406184189176
742,165.48406184189176
743,165.48406184189176
744,165.48406184189176
745,165.48406184189176
746,165.48406184189176
747,165.48406184189176
748,165.48406184189176
749,165.48406184189176
750,165.48406184189176
751,165.48406184189176
752,0.0
753,165.48406184189176
754,165.48406184189176
755,4.433206237621619
756,165.48406184189176
757,165.48406184189176
758,165.48406184189176
759,165.48406184189176
760,165.48406184189176
761,0.0
762,165.48406184189176
763,165.48406184189176
764,165.48406184189176
765,165.48406184189176
766,165.48406184189176
767,165.48406184189176
768,165.48406184189176
769,165.48406184189176
770,165.48406184189176
771,165.48406184189176
772,165.48406184189176
773,165.48406184189176
774,165.48406184189176
775,165.48406184189176
776,165.48406184189176
777,165.48406184189176
778,165.48406184189176
779,165.48406184189176
780,165.48406184189176
781,165.48406184189176
782,165.48406184189176
783,165.48406184189176
784,165.48406184189176
785,165.48406184189176
786,165.48406184189176
787,165.48406184189176
788,165.48406184189176
789,165.48406184189176
790,165.48406184189176
791,165.48406184189176
792,165.48406184189176
793,165.48406184189176
794,165.48406184189176
795,165.48406184189176
796,165.48406184189176
797,165.48406184189176
798,165.48406184189176
799,165.48406184189176
800,165.48406184189176
801,165.48406184189176
802,165.48406184189176
803,165.48406184189176
804,165.48406184189176
805,165.48406184189176
806,165.48406184189176
807,165.48406184189176
808,165.48406184189176
809,165.48406184189176
810,165.48406184189176
811,165.48406184189176
812,165.48406184189176
813,165.48406184189176
814,165.48406184189176
815,165.48406184189176
816,165.48406184189176
817,165.48406184189176
818,165.48406184189176
819,165.48406184189176
820,165.48406184189176
821,165.48406184189176
822,165.48406184189176
823,7.289367521403818
824,14.383883230657176
825,25.08955770624283
826,31.590207666352683
827,165.48406184189176
828,165.48406184189176
829,165.48406184189176
830,165.48406184189176
831,165.48406184189176
832,165.48406184189176
833,165.48406184189176
834,165.48406184189176
835,165.48406184189176
836,165.48406184189176
837,165.48406184189176
838,165.48406184189176
839,165.48406184189176
840,165.48406184189176
841,165.48406184189176
842,165.48406184189176
843,165.48406184189176
844,165.48406184189176
845,165.48406184189176
846,165.48406184189176
847,165.48406184189176
848,165.48406184189176
849,165.48406184189176
850,165.48406184189176
851,165.48406184189176
852,165.48406184189176
853,165.48406184189176
854,165.48406184189176
855,165.48406184189176
856,165.48406184189176
857,15.936201016532152
858,165.48406184189176
859,165.48406184189176
860,165.48406184189176
861,165.48406184189176
862,165.48406184189176
863,165.48406184189176
864,165.48406184189176
865,165.48406184189176
866,165.48406184189176
867,165.48406184189176
868,165.48406184189176
869,165.48406184189176
870,165.48406184189176
871,165.48406184189176
872,22.071754001084173
873,165.48406184189176
874,165.48406184189176
875,165.48406184189176
876,165.48406184189176
877,165.48406184189176
878,165.48406184189176
879,165.48406184189176
880,165.48406184189176
881,165.48406184189176
882,165.48406184189176
883,165.48406184189176
884,165.48406184189176
885,165.48406184189176
886,165.48406184189176
887,165.48406184189176
888,165.48406184189176
889,165.48406184189176
890,165.48406184189176
891,165.48406184189176
892,165.48406184189176
893,165.48406184189176
894,165.48406184189176
895,165.48406184189176
896,165.48406184189176
897,165.48406184189176
898,165.48406184189176
899,165.48406184189176
900,165.48406184189176
901,165.48406184189176
902,165.48406184189176
903,165.48406184189176
904,165.48406184189176
905,165.48406184189176
906,165.48406184189176
907,165.48406184189176
908,165.48406184189176
909,165.48406184189176
910,165.48406184189176
911,165.48406184189176
912,165.48406184189176
913,165.48406184189176
914,165.48406184189176
915,165.48406184189176
916,165.48406184189176
917,165.48406184189176
918,165.48406184189176
919,165.48406184189176
920,165.48406184189176
921,165.48406184189176
922,165.48406184189176
923,165.48406184189176
924,165.48406184189176
925,165.48406184189176
926,165.48406184189176
927,165.48406184189176
928,165.48406184189176
929,165.48406184189176
930,165.48406184189176
931,165.48406184189176
932,165.48406184189176
933,165.48406184189176
934,165.48406184189176
935,165.48406184189176
936,165.48406184189176
937,165.48406184189176
938,165.48406184189176
939,165.48406184189176
940,165.48406184189176
941,165.48406184189176
942,165.48406184189176
943,165.48406184189176
944,165.48406184189176
945,165.48406184189176
946,165.48406184189176
947,165.48406184189176
948,165.48406184189176
949,165.48406184189176
950,165.48406184189176
951,165.48406184189176
952,165.48406184189176
953,165.48406184189176
954,165.48406184189176
955,165.48406184189176
956,165.48406184189176
957,165.48406184189176
958,165.48406184189176
959,165.48406184189176
960,165.48406184189176
961,165.48406184189176
962,165.48406184189176
963,165.48406184189176
964,165.48406184189176
965,165.48406184189176
966,165.48406184189176
967,165.48406184189176
968,165.48406184189176
969,165.48406184189176
970,165.48406184189176
971,165.48406184189176
972,165.48406184189176
973,165.48406184189176
974,165.48406184189176
975,165.48406184189176
976,165.48406184189176
977,165.48406184189176
978,165.48406184189176
979,165.48406184189176
980,165.48406184189176
981,165.48406184189176
982,165.48406184189176
983,165.48406184189176
984,165.48406184189176
985,165.48406184189176
986,165.48406184189176
987,165.48406184189176
988,165.48406184189176
989,165.48406184189176
990,165.48406184189176
991,165.48406184189176
992,165.48406184189176
993,165.48406184189176
994,165.48406184189176
995,165.48406184189176
996,165.48406184189176
997,165.48406184189176
998,165.48406184189176
999,165.48406184189176
1000,165.48406184189176
1001,165.48406184189176
1002,165.48406184189176
1003,165.48406184189176
1004,165.48406184189176
1005,165.48406184189176
1006,165.48406184189176
1007,165.48406184189176
1008,165.48406184189176
1009,165.48406184189176
1010,165.48406184189176
1011,165.48406184189176
1012,165.48406184189176
1013,165.48406184189176
1014,165.48406184189176
1015,165.48406184189176
1016,165.48406184189176
1017,165.48406184189176
1018,165.48406184189176
1019,165.48406184189176
1020,165.48406184189176
1021,165.48406184189176
1022,165.48406184189176
1023,165.48406184189176
1024,165.48406184189176
1025,165.48406184189176
1026,165.48406184189176
1027,165.48406184189176
1028,165.48406184189176
1029,165.48406184189176
1030,165.48406184189176
1031,165.48406184189176
1032,165.48406184189176
1033,165.48406184189176
1034,165.48406184189176
1035,165.48406184189176
1036,165.48406184189176
1037,165.48406184189176
1038,165.48406184189176
1039,165.48406184189176
1040,165.48406184189176
1041,165.48406184189176
1042,165.48406184189176
1043,165.48406184189176
1044,165.48406184189176
1045,165.48406184189176
1046,165.48406184189176
1047,165.48406184189176
1048,165.48406184189176
1049,165.48406184189176
1050,165.48406184189176
1051,165.48406184189176
1052,165.48406184189176
1053,165.48406184189176
1054,165.48406184189176
1055,165.48406184189176
1056,165.48406184189176
1057,165.48406184189176
1058,165.48406184189176
1059,165.48406184189176
1060,165.48406184189176
1061,165.48406184189176
1062,165.48406184189176
1063,165.48406184189176
1064,165.48406184189176
1065,165.48406184189176
1066,165.48406184189176
1067,165.48406184189176
1068,165.48406184189176
1069,165.48406184189176
1070,165.48406184189176
1071,165.48406184189176
1072,165.48406184189176
1073,165.48406184189176
1074,165.48406184189176
1075,165.48406184189176
1076,165.48406184189176
1077,165.48406184189176
1078,165.48406184189176
1079,165.48406184189176
1080,165.48406184189176
1081,165.48406184189176
1082,165.48406184189176
1083,165.48406184189176
1084,165.48406184189176
1085,165.48406184189176
1086,165.48406184189176
1087,165.48406184189176
1088,165.48406184189176
1089,165.48406184189176
1090,165.48406184189176
1091,165.48406184189176
1092,165.48406184189176
1093,165.48406184189176
1094,165.48406184189176
1095,165.48406184189176
1096,165.48406184189176
1097,165.48406184189176
1098,165.48406184189176
1099,165.48406184189176
1100,165.48406184189176
1101,165.48406184189176
1102,165.48406184189176
1103,165.48406184189176
1104,165.48406184189176
1105,165.48406184189176
1106,165.48406184189176
1107,165.48406184189176
1108,165.48406184189176
1109,165.48406184189176
1110,165.48406184189176
1111,165.48406184189176
1112,165.48406184189176
1113,165.48406184189176
1114,165.48406184189176
1115,165.48406184189176
1116,165.48406184189176
1117,165.48406184189176
1118,165.48406184189176
1119,165.48406184189176
1120,165.48406184189176
1121,165.48406184189176
1122,165.48406184189176
1123,165.48406184189176
1124,165.48406184189176
1125,165.48406184189176
1126,165.48406184189176
1127,165.48406184189176
1128,165.48406184189176
1129,165.48406184189176
1130,165.48406184189176
1131,165.48406184189176
1132,165.48406184189176
1133,165.48406184189176
1134,165.48406184189176
1135,165.48406184189176
1136,165.48406184189176
1137,165.48406184189176
1138,165.48406184189176
1139,165.48406184189176
1140,165.48406184189176
1141,165.48406184189176
1142,165.48406184189176
1143,165.48406184189176
1144,165.48406184189176
1145,128.06198818287453
1146,135.69910001207018
1147,145.38448598493594
1148,132.1915115844529
1149,165.48406184189176
1150,165.48406184189176
1151,165.48406184189176
1152,165.48406184189176
1153,165.48406184189176
1154,165.48406184189176
1155,165.48406184189176
1156,165.48406184189176
1157,165.48406184189176
1158,133.42664712080017
1159,142.00319891955337
1160,150.78549671462827
1161,152.70326103885716
1162,165.48406184189176
1163,165.48406184189176
1164,165.48406184189176
1165,156.85603109680815
1166,146.20381264402013
1167,137.29041359671052
1168,142.58686357757904
1169,126.43785896734508
1170,156.681638163025
1171,157.68547693702408
1172,155.25721653350126
1173,162.36353058265547
1174,165.48406184189176
1175,165.48406184189176
1176,165.48406184189176
1177,165.48406184189176
1178,165.48406184189176
1179,165.48406184189176
1180,165.48406184189176
1181,165.48406184189176
1182,122.87230922116963
1183,139.3326431932694
1184,161.05451543569836
1185,157.21262413914292
1186,165.48406184189176
1187,165.48406184189176
1188,165.48406184189176
1189,165.48406184189176
1190,165.48406184189176
1191,165.48406184189176
1192,165.48406184189176
1193,127.17006413349131
1194,146.58952639028283
1195,140.05799621553174
1196,137.66698784498197
1197,165.48406184189176
1198,165.48406184189176
1199,165.48406184189176
1200,165.48406184189176
1201,165.48406184189176
1202,165.48406184189176
1203,153.53825963352122
1204,155.4151109376516
1205,160.92876904862962
1206,163.68456518807017
1207,160.90183830043907
1208,155.24402751933903
1209,152.86609912021464
1210,161.40027215439866
1211,155.6054266415056
1212,156.2913930594218
1213,158.85978716017277
1214,160.18911167246617
1215,153.52418756826958
1216,160.23343659996283
1217,154.31866999721078
1218,157.12685056673675
1219,165.48406184189176
1220,155.83019573759609
1221,146.31046413930017
1222,147.7825648034983
1223,159.98573185804358
1224,147.24368406110062
1225,154.69879424365553
1226,158.694306072178
1227,165.48406184189176
1228,161.56575995598948
1229,157.91620534717518
1230,151.8856383711581
1231,144.8419879205614
1232,135.08878778573057
1233,134.73047079456558
1234,146.70919514952857
1235,148.01134228685214
1236,161.92330234786274
1237,163.75096956401023
1238,152.9217770314782
1239,154.98619662647968
1240,152.95400158909908
1241,165.48406184189176
1242,157.07579434458628
1243,161.04962256261564
1244,147.4467026884155
1245,145.24703317073397
1246,160.89765688015657
1247,158.84152013513543
1248,153.51338369524885
1249,146.23137573073313
1250,133.091051096284
1251,138.3476368171773
1252,136.45395133494503
1253,135.74092825328907
1254,83.75192463974676
1255,103.24500772059443
1256,97.63355165767672
1257,100.48928627544888
1258,107.16152689255624
1259,109.25773622868175
1260,140.1660579918043
1261,158.2794163153195
1262,91.69838607434457
1263,84.90131840851963
1264,90.53003656463292
1265,95.32943842915466
1266,103.65871093091624
1267,101.07241864842325
1268,139.67780466705383
1269,141.5012232353908
1270,146.35409940692767
1271,143.97136562891095
1272,137.48348855959034
1273,153.37293345640055
1274,135.06694094419785
1275,135.73968776886755
1276,141.97460467108564
1277,135.885903664151
1278,127.2346004284031
1279,145.49229483362552
1280,138.1699994718229
1281,144.15348269365907
1282,150.86304430341218
1283,157.98805882067686
1284,163.09672891065443
1285,148.73143247488443
1286,147.02070476805255
1287,148.5342637900649
1288,142.2788630717357
1289,135.08160089829127
1290,140.80367114847803
1291,162.1841447719428
1292,161.62491109360167
1293,155.70946715105475
1294,150.98890975684904
1295,155.28499967940263
1296,161.90860548502738
1297,153.7739642154928
1298,144.73275242806338
1299,146.0638095882136
1300,144.40160752146764
1301,135.8398568045055
1302,129.1733529116267
1303,136.8948286718627
1304,140.50385837532926
1305,147.75014670455013
1306,147.29512418145035
1307,156.69822002850813
1308,147.52399708411866
1309,143.70838050502692
1310,128.65424945457457
1311,120.6318974703586
1312,113.47362989746729
1313,120.25756417454495
1314,134.12494254520348
1315,142.45358226108425
1316,139.65650441184462
1317,142.6573586267551
1318,132.63243545794364
1319,135.46164922756338
1320,139.6609549284151
1321,133.71904435762193
1322,136.24926920570502
1323,129.01067995654773
1324,118.16284500208576
1325,117.22517899666074
1326,110.00775965067419
1327,127.08053128336329
1328,91.66751651716575
1329,89.44456711503949
1330,144.32097197080483
1331,133.17976403107926
1332,129.26305435651625
1333,132.0506455266853
1334,126.95957914203812
1335,120.27222174107085
1336,120.07424393967293
1337,125.51891120308271
1338,128.24504771571847
1339,149.0452810506839
1340,138.9502534556823
1341,142.04744101654143
1342,144.63596205230985
1343,155.23232174233377
1344,164.54959370639304
1345,160.35543260323524
1346,151.355090475255
1347,142.06677481792937
1348,148.10562534739913
1349,146.59757050231912
1350,142.98265769304177
1351,160.10067105169992
1352,106.19923047995971
1353,156.97209379807356
1354,155.67365918235473
1355,138.0730456154992
1356,127.41070252755534
1357,130.48312957310443
1358,108.66050059832806
1359,100.76100292751802
1360,96.98573594536023
1361,109.9751181328019
1362,121.4319087687587
1363,119.87183690566276
1364,125.59754359219768
1365,136.69308035149135
1366,125.2826573320982
1367,133.49826928510686
1368,130.3492809397376
1369,133.0068895716774
1370,132.82014615435259
1371,130.50801131383622
1372,132.7075049667054
1373,143.39271784582505
1374,142.48189255868868
1375,135.17029185061338
1376,122.80487202640396
1377,138.51837353603145
1378,145.0194904788043
1379,138.52463089021126
1380,137.6822739748513
1381,145.1410295667797
1382,129.3610219786688
1383,122.65774007692862
1384,127.1493681514541
1385,141.08202018602
1386,151.37059459528766
1387,151.2766498471294
1388,159.5130665756353
1389,163.83610830349767
1390,162.73875107769499
1391,152.90735379655524
1392,138.43314317717696
1393,139.94864843902414
1394,127.23916193106365
1395,131.35786464806048
1396,128.19100206619268
1397,133.91694474814798
1398,131.44506903272668
1399,137.8235349492196
1400,123.70984943304283
1401,138.11999128344715
1402,136.2330761349897
1403,127.85690762034142
1404,116.69745373069588
1405,119.68253208862072
1406,113.79637579438875
1407,102.93154506022057
1408,101.14751808732773
1409,112.61596297857884
1410,122.0650901227672
1411,135.3331589490578
1412,124.12791175981108
1413,129.85726864286497
1414,140.60673575359456
1415,149.69604606721313
1416,150.41030489473448
1417,131.51473754118854
1418,121.9817240868001
1419,121.4301780734707
1420,119.03156784128934
1421,125.23361185425424
1422,64.04323093662882
