,stes_discharge_qc
365,58.73867052282937
366,69.25190805808202
367,60.479023353954666
368,46.41150337641372
369,53.98295835899871
370,73.86785448794464
371,76.63954532839738
372,79.43876815309955
373,81.16923933544074
374,60.375933556993274
375,52.186712822688975
376,65.95793812822798
377,69.906293220871
378,72.46968195019075
379,82.10934956237128
380,84.55548159967555
381,75.7389607146919
382,69.50239001297187
383,73.6149760263959
384,65.67394166033418
385,65.70697039706944
386,62.02810490264504
387,50.62548869754314
388,43.523122031995776
389,60.01352733409129
390,56.215421539092546
391,55.020909735669704
392,42.71231327032571
393,53.603637375064004
394,62.41567465217491
395,83.99915146009425
396,92.52759328787465
397,85.16487388866848
398,69.05908094627402
399,70.44478810988198
400,67.98510825263915
401,86.11837254818978
402,96.01933242106728
403,102.53089127429014
404,81.41511850877164
405,86.42676623219316
406,82.80475312721235
407,85.21402318423952
408,80.32220793844895
409,80.30475739711366
410,79.45120854396707
411,72.98777704930784
412,61.97665611300308
413,56.27647969758275
414,215.25572157839332
415,234.14693427450774
416,243.98994713920064
417,242.0715361237952
418,253.01969549897123
419,76.86536319779131
420,219.11620502842123
421,213.64526552670713
422,175.46326490036844
423,217.2684193010352
424,209.84971106436325
425,219.504144120085
426,208.7337487488526
427,209.59783274924882
428,215.9057885420014
429,214.52446044330526
430,35.98826634219609
431,53.927905971094134
432,53.99209869875319
433,56.25790867831775
434,34.741554740581385
435,39.15937509746337
436,31.77862372487077
437,34.19943502028334
438,25.44611578944903
439,41.662922692346086
440,49.93170232398783
441,219.7782487291869
442,218.7921312964928
443,117.88590108272095
444,197.49881320871592
445,33.64075396449537
446,22.715704515988396
447,187.0017420027612
448,179.26144601342963
449,184.74789687045487
450,202.17781727503004
451,207.6257276679293
452,19.955896499068018
453,14.549504511334908
454,22.96897206480999
455,37.05466002786903
456,47.952098863809326
457,43.29006607152241
458,30.505196183340516
459,22.486791273314438
460,17.1717330144109
461,26.551184608610715
462,15.86353664514021
463,30.35490376436784
464,39.49668816347321
465,37.88892526195464
466,37.32604200328896
467,43.819599455801814
468,29.472012097423388
469,33.73684460628512
470,29.17536443484945
471,183.81944697064452
472,170.7606851546672
473,181.82072138823298
474,194.8647936056151
475,180.61387918286508
476,169.24883320818867
477,168.2753163293776
478,21.711064129672124
479,27.466116925546764
480,18.69633333831342
481,13.74957522609832
482,5.747248221693841
483,0.0
484,0.0
485,5.071351735748698
486,158.95214410398088
487,159.6590001256791
488,170.85785024318483
489,172.13718338425065
490,162.95249444505498
491,163.98338386367868
492,161.8965596191195
493,169.4699368840403
494,172.50145486860683
495,158.1377563448968
496,146.09929672138506
497,166.7713447376638
498,160.57059213302105
499,179.61796192717068
500,171.60444451028243
501,165.97699494192958
502,13.625764685564183
503,12.65817611830007
504,10.275971604740093
505,0.0
506,1.7210560701312647
507,0.0
508,0.0
509,0.0
510,149.58006055285477
511,168.23210805718307
512,169.78529459080139
513,168.42398955931895
514,179.3535391117596
515,163.4173620658112
516,169.3476522629457
517,160.0819286426258
518,162.2052729148291
519,161.6067814467232
520,161.72073935103882
521,162.21641793831378
522,148.7234765280497
523,162.06757305248635
524,154.6961070096024
525,151.4099605696495
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,145.84142185909238
536,139.62870616068716
537,144.2821332340713
