,grid_import
299,320.1598177196053
300,310.67059549738275
301,301.9193504512594
302,293.341
303,291.20200000000006
304,290.855
305,321.8260000000001
306,321.4669999999999
307,335.3449999999999
308,326.38599999999997
309,309.0299999999999
310,314.7990000000001
311,318.22300000000007
312,274.075
313,251.43999999999994
314,245.74699999999996
315,237.4799999999999
316,239.047
317,249.51399999999998
318,241.00899999999996
319,279.712
320,298.86835045125935
321,303.3157265794081
322,312.42611681708627
323,301.507233634173
324,309.07235045125935
325,302.83251862212376
326,296.4293504512594
327,292.3389999999998
328,293.7980000000001
329,312.342
330,312.61999999999983
331,332.57
332,326.32299999999987
333,313.434
334,311.53900000000016
335,316.19699999999995
336,299.098
337,277.6079999999999
338,268.2890000000001
339,258.3689999999999
340,259.21799999999996
341,266.0109999999999
342,269.23900000000003
343,320.18800000000005
344,329.535
345,335.492
346,342.1401168170863
347,335.0456752256296
348,314.0846752256297
349,309.473792042716
350,295.70955840854333
351,298.2169999999999
352,302.31199999999984
353,322.2150000000001
354,330.3160000000001
355,354.31400000000014
356,340.23399999999987
357,332.5649999999999
358,308.8519999999998
359,292.5570000000002
360,276.6669999999999
361,257.20499999999987
362,247.0439999999999
363,244.55700000000013
364,242.67799999999997
365,250.89299999999992
366,261.3279999999999
367,260.93399999999986
368,262.47200000000004
369,288.38711681708634
370,315.1998433964944
371,317.2018690733834
372,303.1463735859772
373,325.01537612814826
374,302.6859999999999
375,292.709
376,311.07599999999996
377,320.2859999999999
378,322.4250000000002
379,337.404
380,342.937
381,322.9339999999999
382,308.952
383,298.36699999999996
384,280.3689999999998
385,268.51
386,259.379
387,243.46000000000004
388,234.76000000000008
389,254.18499999999997
390,248.18200000000016
391,256.9570000000001
392,261.96299999999997
393,291.0903504512594
394,302.10896021358053
395,261.4783877716271
396,283.65511447984807
397,283.4243967206947
398,298.00173814676674
399,321.89300000000003
400,320.17300000000006
401,351.06700000000006
402,363.4630000000001
403,376.3529999999998
404,349.323
405,348.72699999999986
406,338.7890000000001
407,322.01500000000016
408,295.6130000000001
409,283.81
410,279.6970000000002
411,270.5829999999999
412,260.189
413,259.88699999999994
414,262.99600000000004
415,300.52699999999993
416,323.6259999999999
417,317.5031168170864
418,321.3257779331859
419,235.27353667249884
420,268.2498151774339
421,262.6065558663718
422,245.88620287294125
423,301.99500000000006
424,303.2940000000002
425,326.14799999999997
426,311.73599999999993
427,313.3710000000001
428,324.9249999999999
429,315.4720000000001
430,291.4609999999999
431,296.1129999999999
432,270.753
433,261.9870000000001
434,232.72499999999997
435,236.51000000000002
436,229.53699999999992
437,238.73000000000002
438,238.28500000000003
439,272.01099999999997
440,293.678
441,295.8775584085432
442,290.58049294523505
443,223.6690517146703
444,260.7701424939754
445,257.2818690733832
446,219.32456743373078
447,267.89300000000003
448,269.493
449,284.124
450,312.2490000000001
451,319.92499999999995
452,285.972
453,271.177
454,279.48299999999995
455,278.86100000000005
456,267.77500000000003
457,249.85399999999987
458,230.883
459,219.80799999999996
460,215.14199999999994
461,232.51499999999993
462,229.587
463,262.06300000000005
464,285.727
465,279.8715584085432
466,277.8799088598026
467,276.4649858904698
468,258.58596021358073
469,245.23369836034746
470,239.58672403723642
471,268.4100000000001
472,260.73100000000005
473,284.9980000000001
474,305.6230000000002
475,284.73799999999994
476,268.04499999999996
477,259.05799999999994
478,283.1619999999999
479,270.4480000000001
480,234.57799999999995
481,217.58600000000004
482,204.56099999999998
483,195.30599999999995
484,197.77400000000003
485,210.73899999999983
486,205.581
487,220.185
488,244.34999999999988
489,241.80490885980257
490,231.10246726834566
491,217.7479319945203
492,213.67658154326088
493,230.1068690733833
494,249.737
495,240.75700000000015
496,232.34200000000007
497,270.724
498,261.075
499,294.49399999999997
500,282.69599999999997
501,265.23199999999986
502,281.76099999999985
503,260.53600000000006
504,232.87400000000008
505,205.62399999999997
506,204.8879999999999
507,188.775
508,185.98700000000002
509,196.84800000000004
510,197.462
511,237.6560000000001
512,248.65399999999997
513,238.6879345366917
514,245.52482928696412
515,235.18170757667582
516,236.08649294523485
517,227.31779204271618
518,233.68067522562973
519,244.08100000000002
520,257.34600000000006
521,266.32899999999995
522,244.04999999999998
523,265.628
524,257.11
525,243.55399999999995
526,236.986
527,230.66100000000003
528,192.6999999999999
529,179.8919999999999
530,170.85300000000004
531,172.51600000000002
532,169.91199999999998
533,174.78100000000006
534,169.232
535,185.43299999999996
536,196.2859999999999
537,218.48067522562968
538,212.61558408543235
539,227.84921952464268
540,235.36996021358064
541,238.55807703066702
542,235.02290885980253
543,243.44399999999996
544,221.57199999999997
545,250.53899999999987
546,258.82899999999984
547,257.044
548,237.22199999999998
549,229.93000000000018
550,218.94699999999997
551,215.918
552,212.81099999999986
553,187.61800000000005
554,175.56799999999993
555,175.98399999999998
556,182.64399999999998
557,191.11400000000003
558,184.8419999999999
559,196.53600000000003
560,196.30599999999998
561,206.36955840854327
562,224.4189088598026
563,260.51670090251866
564,268.57035045125923
565,253.12123363417308
566,265.27399999999994
567,258.079
568,238.98700000000002
569,266.18800000000016
570,274.71200000000005
571,284.65599999999995
572,265.524
573,282.7389999999998
574,266.74100000000004
575,260.67400000000015
576,225.403
577,217.33799999999997
578,202.56400000000002
579,204.12300000000002
580,210.91199999999984
581,217.04800000000012
582,213.96400000000006
583,256.3100000000001
584,256.239
585,260.1345584085434
586,279.28379204271613
587,276.1709088598026
588,266.8452336341729
589,258.48111681708656
590,265.18799999999993
591,269.1329999999999
592,275.9139999999999
593,278.52700000000004
594,289.93999999999994
595,313.6330000000001
596,315.94599999999986
597,288.2500000000001
598,278.5399999999999
599,269.4709999999999
600,234.34400000000005
601,219.4000000000001
602,202.49100000000004
603,206.26600000000002
604,204.669
605,212.14799999999994
606,219.3740000000001
607,257.9949999999999
608,286.493
609,300.83367522562963
610,305.97490885980255
611,306.8537009025188
612,298.1749088598027
613,272.76081771960526
614,268.62799999999993
615,247.75999999999988
616,280.9549999999999
617,280.52800000000013
618,312.17200000000014
619,314.676
620,327.76800000000003
621,332.26600000000013
622,315.76699999999994
623,303.99099999999993
624,287.81400000000014
625,258.07000000000005
626,242.28400000000002
627,244.64900000000006
628,248.66300000000012
629,255.5990000000002
630,261.43
631,287.857
632,307.2889999999998
633,309.8372336341728
634,329.53090885980276
635,319.5746097623215
636,292.2508433964942
637,286.3063761281487
638,289.451
639,271.09399999999994
640,295.15099999999995
641,337.88400000000007
642,338.05600000000015
643,320.19800000000004
644,328.4300000000002
645,312.213
646,303.78999999999996
647,306.422
648,280.5549999999999
649,266.90099999999995
650,246.06799999999998
651,234.44999999999993
652,235.06800000000007
653,253.576
654,245.3840000000001
655,273.16600000000005
656,291.26800000000003
657,300.1432336341729
658,300.53523363417287
659,312.7673504512593
660,294.3913504512594
661,298.0736752256296
662,285.096
663,271.14199999999994
664,289.9540000000001
665,322.47000000000014
666,324.1499999999998
667,337.0829999999999
668,348.942
669,334.5699999999999
670,337.1379999999999
671,304.1360000000001
672,275.3119999999999
673,246.23100000000017
674,248.32400000000004
675,247.5289999999999
676,248.42799999999997
677,264.008
678,273.834
679,281.30700000000013
680,303.167
681,327.6137920427161
682,340.56170090251874
683,329.2057920427162
684,319.770792042716
685,300.5416752256296
686,296.97599999999994
687,298.08
688,318.37200000000007
689,346.587
690,336.208
691,341.613
692,336.28700000000003
693,324.201
694,323.00500000000005
695,321.569
696,316.22699999999986
697,291.3240000000001
698,279.90700000000004
699,271.02900000000005
700,264.11299999999994
701,266.9460000000001
702,277.6469999999999
703,284.68999999999994
704,277.1906213296802
705,293.4869974578286
706,339.0345840854325
707,356.0080256768891
708,346.44951862212395
709,312.1936097623215
710,311.3290256768891
711,307.41400000000004
712,301.36999999999983
713,326.9539999999999
714,356.54800000000006
715,377.18800000000005
716,332.20700000000005
717,344.2690000000001
718,328.2140000000002
719,303.06900000000024
720,275.9049999999999
721,273.1050000000001
722,255.36
723,252.89399999999998
724,256.6720000000001
725,265.3460000000001
726,261.76000000000016
727,268.14599999999996
728,266.5805584085433
729,290.120051353778
730,318.26184339649427
731,295.1556444643979
732,356.3270770306672
733,330.0628947502725
734,314.67258408543233
735,309.1789999999999
736,307.13800000000015
737,321.5700000000002
738,375.3379999999999
739,373.30999999999995
740,353.5319999999998
741,345.2780000000001
742,330.771
743,331.4519999999997
744,290.2999999999999
745,256.5789999999999
746,254.73199999999997
747,264.089
748,270.4269999999999
749,279.012
750,282.68399999999997
751,301.9319999999999
752,319.545792042716
753,317.1413363417293
754,331.8860115673587
755,344.274518622124
756,343.2049088598027
757,335.5052336341729
758,316.2915584085433
759,307.6800000000001
760,336.95200000000006
761,317.4709999999998
762,342.8300000000002
763,347.80999999999983
764,335.6220000000001
765,348.71900000000005
766,337.50899999999984
767,325.51400000000007
768,310.02399999999983
769,281.06700000000006
770,276.132
771,270.01099999999985
772,262.3279999999999
773,275.2539999999999
774,272.2870000000001
775,292.49300000000005
776,251.97083831215147
777,293.9341142749152
778,308.9434672683458
779,335.9623504512596
780,332.64135045125937
781,301.06893453669164
782,305.33955840854304
783,311.55599999999987
784,306.9350000000001
785,324.3280000000001
786,341.7469999999999
787,340.82799999999986
788,335.5260000000001
789,344.82500000000005
790,308.08899999999994
791,299.62099999999987
792,283.015
793,263.394
794,248.96900000000005
795,243.63000000000008
796,241.11400000000003
797,258.34099999999984
798,255.233
799,284.51199999999994
800,309.49323363417295
801,301.1363504512594
802,297.62772657940786
803,311.16872657940786
804,301.0809088598026
805,296.26879204271614
806,279.0305584085433
807,284.54699999999997
808,286.08
809,316.88
810,337.74700000000007
811,347.06799999999987
812,337.0440000000001
813,342.98999999999995
814,340.7830000000002
815,345.09100000000007
816,314.987
817,291.539
818,279.3740000000001
819,280.70599999999996
820,282.381
821,282.554
822,285.00000000000006
823,301.9759999999999
824,319.0089999999999
825,325.508233634173
826,330.024467268346
827,337.56514249397543
828,298.6769345366918
829,294.0341424939756
830,291.54755840854324
831,295.20800000000014
832,291.61299999999994
833,311.2649999999999
834,349.8499999999999
835,353.77900000000017
836,360.8339999999999
837,357.4100000000001
838,345.1449999999998
839,331.72499999999997
840,311.84099999999984
841,293.34400000000005
842,279.848
843,262.57300000000015
844,267.01900000000006
845,279.99999999999994
846,274.332
847,311.67800000000017
848,321.14611681708647
849,323.5203761281484
850,325.87802567688897
851,318.3361424939755
852,297.3420256768891
853,298.9097920427161
854,290.12223363417297
855,280.8520000000001
856,296.192
857,323.09399999999994
858,334.5660000000001
859,343.51000000000005
860,322.194
861,330.538
862,321.1190000000001
863,304.76499999999993
864,283.31300000000005
865,267.609
866,259.87899999999996
867,257.498
868,251.51399999999998
869,256.63400000000007
870,266.47299999999996
871,275.5
872,285.1176752256297
873,313.01667522562974
874,318.4890256768892
875,319.19242748192653
876,322.89058408543235
877,306.8430256768893
878,301.36414249397563
879,298.72799999999995
880,298.2490000000001
881,322.46100000000024
882,332.6259999999999
883,337.92699999999996
884,318.38800000000003
885,312.063
886,291.514
887,298.1419999999999
888,267.5129999999999
889,252.94699999999995
890,249.3949999999999
891,243.0249999999999
892,242.42699999999996
893,247.07299999999995
894,248.69500000000008
895,258.50599999999986
896,268.70855840854335
897,280.64590885980266
898,288.70640180503756
899,301.17740180503745
900,302.39228498795086
901,320.07525931106204
902,315.1062336341728
903,275.74200000000025
904,293.38399999999996
905,328.827
906,337.124
907,347.70900000000023
908,338.994
909,360.90900000000005
910,342.09000000000003
911,313.33199999999994
912,294.288
913,254.39399999999995
914,243.63799999999995
915,239.47599999999994
916,235.95000000000002
917,253.7739999999999
918,243.3429999999999
919,282.648
920,260.51406037896555
921,172.76403056647777
922,187.46328597767138
923,221.60762042837456
924,259.00574717195417
925,272.4039717809395
926,274.51025931106193
927,292.1407920427162
928,289.30300000000005
929,295.913
930,318.21099999999996
931,338.66700000000014
932,311.9599999999999
933,320.09499999999997
934,309.8419999999999
935,303.15200000000016
936,287.07100000000014
937,267.39000000000004
938,253.84700000000007
939,248.11000000000007
940,242.23399999999995
941,250.61499999999998
942,254.57200000000003
943,290.45099999999996
944,285.7885584085432
945,302.6742849879511
946,308.62966111609944
947,316.67181771960514
948,309.7990256768892
949,295.52946726834585
950,274.3657920427162
951,272.322
952,297.9710000000001
953,299.92900000000014
954,344.02600000000007
955,351.4000000000001
956,355.66700000000003
957,320.32700000000006
958,310.77599999999995
959,311.26999999999987
960,294.65700000000004
961,263.7669999999999
962,259.5180000000001
963,259.8410000000001
964,254.251
965,266.81
966,266.25999999999993
967,303.65099999999995
968,317.16600000000017
969,313.8302452015317
970,292.59264963619495
971,317.8899461040505
972,319.11251862212396
973,288.5231424939755
974,294.3676752256296
975,280.41211681708666
976,302.5619999999998
977,306.5960000000001
978,323.8390000000002
979,340.0580000000001
980,326.8209999999999
981,350.7450000000001
982,346.885
983,342.63200000000006
984,318.81900000000013
985,288.0910000000001
986,270.996
987,272.9789999999999
988,272.19500000000005
989,273.92800000000017
990,262.7690000000001
991,298.2403504512595
992,321.1697009025187
993,316.0651142749149
994,332.10592292119225
995,311.3746072201501
996,283.91317719605206
997,289.23238769550727
998,272.7706354392103
999,286.35867522562967
1000,290.6389999999999
1001,297.85600000000005
1002,325.163
1003,343.4899999999999
1004,339.07900000000006
1005,317.2200000000002
1006,324.2440000000001
1007,314.368
1008,319.58100000000013
1009,293.08200000000005
1010,276.4439999999999
1011,266.491
1012,268.74100000000004
1013,281.703
1014,271.45700000000005
1015,315.53700000000003
1016,307.96359565279107
1017,304.556037244248
1018,328.63958408543226
1019,300.3186867929885
1020,318.07558408543224
1021,318.0937009025189
1022,299.1886752256296
1023,292.8769088598026
1024,314.428
1025,319.149
1026,316.10899999999987
1027,331.35299999999995
1028,319.9459999999999
1029,317.555
1030,313.48600000000005
1031,292.2
1032,280.75999999999993
1033,263.1980000000001
1034,259.669
1035,253.7279999999999
1036,254.2239999999999
1037,261.92299999999994
1038,260.663
1039,272.8060000000001
1040,277.593233634173
1041,296.2132593110619
1042,324.6799345366918
1043,313.5162452015318
1044,321.91614249397537
1045,305.1089345366916
1046,306.14667522562956
1047,305.946
1048,305.3049999999999
1049,292.78000000000003
1050,298.031
1051,337.0000000000001
1052,345.656
1053,332.8630000000002
1054,322.83799999999985
1055,294.15500000000026
1056,277.0399999999999
1057,267.30000000000007
1058,257.21799999999996
1059,244.16399999999996
1060,250.53399999999993
1061,263.321
1062,266.3040000000001
1063,278.32599999999996
1064,281.73355840854333
1065,312.14779204271593
1066,327.9251424939758
1067,322.84731066484017
1068,336.45556997590216
1069,338.097025676889
1070,293.51567522562965
1071,305.6559999999999
1072,304.56999999999994
1073,325.21299999999997
1074,348.046
1075,348.67999999999984
1076,371.8719999999999
1077,358.0670000000001
1078,355.2179999999999
1079,338.98600000000005
1080,320.4290000000001
1081,290.71799999999996
1082,272.0519999999999
1083,267.00600000000003
1084,274.65500000000003
1085,286.8100000000001
1086,290.363
1087,312.23999999999984
1088,328.84046726834595
1089,275.45063097366415
1090,270.7187048433634
1091,356.14014249397565
1092,325.98996021358084
1093,325.1554274819265
1094,312.49172657940767
1095,311.1069999999999
1096,315.03599999999994
1097,334.3550000000002
1098,353.4839999999999
1099,372.79599999999994
1100,364.92799999999994
1101,347.64799999999997
1102,342.88300000000015
1103,339.263
1104,314.30899999999997
1105,284.217
1106,283.16099999999994
1107,256.93199999999996
1108,253.704
1109,265.4639999999998
1110,257.37800000000004
1111,284.0923363417291
1112,229.56139780284803
1113,294.000373585977
1114,292.5379204271615
1115,297.3657009025187
1116,264.5611656286933
1117,273.8314647261744
1118,276.4771681708645
1119,285.21335045125943
1120,297.28300000000024
1121,300.18500000000006
1122,317.5619999999999
1123,327.53300000000013
1124,307.3839999999998
1125,292.559
1126,303.621
1127,295.7530000000001
1128,274.652
1129,244.0489999999999
1130,233.63699999999997
1131,226.49100000000004
1132,234.36799999999997
1133,242.75900000000007
1134,237.69100000000003
1135,291.8699999999998
1136,293.74350451259374
1137,194.8811661499917
1138,118.51604192948678
1139,87.53404306207196
1140,173.85007566345007
1141,123.03460572267642
1142,172.683543022177
1143,220.99386398904065
1144,280.1689999999999
1145,292.19300000000004
1146,304.0069999999999
1147,318.63899999999995
1148,299.116
1149,288.18699999999984
1150,280.6839999999999
1151,263.161
1152,263.556
1153,236.564
1154,241.09400000000002
1155,235.27599999999995
1156,239.53599999999992
1157,246.71499999999997
1158,242.82500000000005
1159,264.12067522562967
1160,271.5761283844452
1161,220.8770321599051
1162,192.88958639646833
1163,173.28791828502042
1164,83.3426231446742
1165,198.18075873931298
1166,266.6085186221238
1167,273.791233634173
1168,294.171
1169,277.10400000000004
1170,320.8170000000001
1171,322.7230000000003
1172,319.89700000000005
1173,322.2349999999998
1174,294.4320000000001
1175,277.9789999999999
1176,257.56600000000014
1177,228.54799999999994
1178,220.408
1179,223.96300000000008
1180,206.87300000000005
1181,219.23999999999995
1182,221.68500000000014
1183,254.44067522562958
1184,289.38525931106193
1185,242.61030440203325
1186,182.80886218288538
1187,202.60216576140425
1188,209.53118164809757
1189,213.07329147096706
1190,252.9958690733833
1191,259.554233634173
1192,257.5239999999999
1193,275.6519999999998
1194,307.145
1195,296.5939999999999
1196,293.79099999999994
1197,284.143
1198,260.65900000000016
1199,242.22699999999998
1200,234.59000000000003
1201,215.27
1202,202.364
1203,184.11699999999996
1204,185.568
1205,193.378
1206,193.9990000000001
1207,187.94812838444525
1208,152.79111451003297
1209,157.7360207510955
1210,178.6303424069542
1211,215.93767268345835
1212,219.99785496385314
1213,231.88851862212408
1214,238.66016817086458
1215,234.77935045125938
1216,248.8389999999999
1217,244.53700000000003
1218,247.42000000000004
1219,270.3739999999999
1220,251.96299999999997
1221,230.708
1222,226.59399999999997
1223,226.08200000000005
1224,200.05300000000003
1225,197.62599999999998
1226,196.182
1227,204.38200000000006
1228,194.9199999999999
1229,191.66299999999993
1230,181.83399999999995
1231,183.80200000000002
1232,180.35631066484004
1233,192.18277793318578
1234,220.1896097623214
1235,220.63231066484005
1236,244.97593453669168
1237,242.278284987951
1238,230.02337612814844
1239,240.86255840854324
1240,239.78200000000004
1241,269.10299999999995
1242,250.2040000000001
1243,260.07699999999994
1244,240.301
1245,229.43499999999992
1246,247.6579999999999
1247,225.26099999999997
1248,200.735
1249,180.89999999999998
1250,161.5
1251,166.2510000000001
1252,165.06499999999997
1253,169.56300000000005
1254,171.2849999999999
1255,207.38600000000002
1256,202.8313761281483
1257,200.4064274819265
1258,180.8362491820124
1259,190.43272403723643
1260,174.225347909088
1261,200.1180231347176
1262,197.48470090251874
1263,198.9095584085432
1264,217.67100000000005
1265,231.49000000000004
1266,243.95799999999997
1267,239.15799999999984
1268,232.12300000000008
1269,227.0230000000001
1270,231.27400000000003
1271,211.0420000000001
1272,181.70700000000002
1273,190.67399999999998
1274,164.58400000000012
1275,163.45499999999998
1276,172.30500000000004
1277,169.997
1278,166.5989999999999
1279,200.353
1280,198.86167522562957
1281,201.91625931106185
1282,211.3782593110621
1283,217.8713761281484
1284,223.0443761281484
1285,203.89070090251874
1286,206.71390885980256
1287,220.29711681708662
1288,221.384
1289,215.28100000000003
1290,225.62299999999993
1291,259.85400000000004
1292,259.882
1293,242.61
1294,232.21599999999998
1295,221.42299999999992
1296,208.6259999999999
1297,188.49200000000002
1298,174.323
1299,174.44600000000003
1300,174.34300000000005
1301,168.966
1302,167.42200000000003
1303,189.78599999999997
1304,201.18535045125932
1305,206.7547009025187
1306,207.59637612814856
1307,218.31605135377802
1308,207.13449294523485
1309,202.16128498795103
1310,184.09149294523485
1311,184.6250256768891
1312,184.59099999999995
1313,200.66600000000003
1314,224.43
1315,238.71199999999996
1316,236.11600000000004
1317,233.34399999999997
1318,212.89200000000002
1319,200.38800000000006
1320,186.36100000000005
1321,168.94700000000003
1322,168.70699999999997
1323,157.947
1324,145.99699999999999
1325,149.89699999999996
1326,146.97199999999992
1327,179.44400000000007
1328,198.26516817086457
1329,177.92885496385298
1330,127.8473095854307
1331,50.3964619988008
1332,76.33107670774581
1333,112.47980188205963
1334,165.15499745782864
1335,182.3528177196053
1336,195.3315584085431
1337,211.5209999999999
1338,214.691
1339,248.67400000000004
1340,231.02900000000025
1341,228.07399999999996
1342,226.1610000000001
1343,223.91100000000006
1344,214.00399999999996
1345,197.64200000000005
1346,182.893
1347,169.62599999999998
1348,177.71900000000008
1349,181.19199999999998
1350,185.19200000000012
1351,217.11755840854332
1352,188.99704881160673
1353,195.66369836034744
1354,208.02617973822342
1355,194.91421952464276
1356,190.01596021358077
1357,194.01319384775374
1358,172.82646726834577
1359,171.3089088598026
1360,172.61355840854338
1361,195.6
1362,214.06300000000002
1363,202.70800000000003
1364,210.10300000000012
1365,221.47700000000006
1366,198.38600000000002
1367,194.76299999999998
1368,178.91000000000003
1369,169.84300000000002
1370,164.41499999999988
1371,158.6460000000001
1372,160.47199999999998
1373,173.11100000000008
1374,170.6769999999999
1375,170.1921168170865
1376,162.312544299013
1377,206.48072657940787
1378,222.83105135377815
1379,209.3156354392104
1380,209.90205135377815
1381,214.69598589046979
1382,199.03605135377813
1383,182.0549204271615
1384,195.31107703066724
1385,224.16500000000008
1386,235.40999999999997
1387,236.45499999999993
1388,250.85699999999986
1389,252.58199999999994
1390,244.63
1391,212.003
1392,185.448
1393,176.55600000000007
1394,155.88199999999998
1395,158.16699999999997
1396,153.40300000000002
1397,160.97199999999998
1398,156.192
1399,156.90403724424777
1400,128.13996647134056
1401,203.61784339649427
1402,210.3187265794078
1403,204.510051353778
1404,196.57693453669168
1405,196.554051353778
1406,189.1419345366917
1407,168.5733106648401
1408,172.67699999999994
1409,191.19000000000003
1410,199.7389999999999
1411,221.36999999999998
1412,204.9090000000001
1413,207.03700000000015
1414,216.35100000000008
1415,212.59699999999987
1416,191.80700000000002
1417,161.01699999999994
1418,146.99900000000002
1419,144.67599999999996
1420,142.45100000000002
1421,155.23299999999998
1422,154.04800000000003
1423,195.41811681708646
1424,230.55060976232124
1425,222.01896021358084
1426,210.31124520153173
1427,199.92582928696416
1428,221.4030115673589
1429,193.58738769550718
1430,199.46210270755626
1431,194.83914249397546
1432,204.58799999999988
1433,204.954
1434,231.4600000000001
1435,249.75000000000014
1436,224.58100000000013
