name,ov_hours,max_voltage,min_voltage
MV82,0,0.9968780176465252,0.960935417600298
MV83,0,0.9968527015275551,0.9606302710490504
MV84,0,0.9968527012721532,0.9606302697305928
MV85,0,0.9968345225111495,0.9604001085979759
MV86,0,0.9968167378858224,0.9602032990960387
MV87,0,0.9968168502108312,0.9602034072953026
MV88,0,0.996816851161833,0.9602034082113738
MV89,0,0.9968153220313228,0.9601872143575799
MV90,0,0.9968148290998639,0.9601854244829324
MV91,0,0.9968158971340589,0.9601950012978099
MV92,0,0.9968167371830675,0.9602032883766469
MV93,0,0.9968167368011029,0.9602032796584365
MV94,0,0.996812824192905,0.9601581105114547
MV95,0,0.9968119560171415,0.9601517625151123
MV96,0,0.9968021922918464,0.9600847183184612
MV97,0,0.99682871627368,0.9603303715949236
MV98,0,0.9968282098745618,0.9603254348415664
MV99,0,0.9968282093489474,0.9603254300797591
MV100,0,0.9968757093880662,0.9608781071156524
MV101,0,0.9968757089580621,0.9608780976297302
MV102,0,0.9969203740541178,0.9614795160587463
MV103,0,0.9969178678323722,0.9614448544949917
MV104,0,0.9969142904404196,0.9614116428078014
MV105,0,0.9969142886009966,0.9614116261699204
MV106,0,0.996999033617342,0.9626430651760607
MV107,0,0.9969473547765623,0.9619387492056808
MV108,0,0.9969472765862978,0.9619383282631857
MV109,0,0.9979179555729195,0.9743885666888025
MV110,0,0.9979082506692896,0.9742698209969771
MV111,0,0.9979081728158824,0.9742688725224
MV112,0,0.9979273353098363,0.9744838084292436
MV113,0,0.9979273353030028,0.9744838083811629
MV114,0,0.9979187138045915,0.974395084571132
MV115,0,0.9979274502875073,0.97449504605493
MV116,0,0.9977527888290969,0.9725147973200968
MV117,0,0.9973624464560138,0.9669271095512033
MV118,0,0.9979274499643352,0.9744950440132856
MV119,0,0.9977459718559664,0.9724545016520358
MV120,0,0.9977321684063388,0.9723532006505246
MV121,0,0.9977439939478094,0.9724347824161261
MV122,0,0.9977460310406012,0.9724545593364236
MV123,0,0.9977460315423656,0.9724545598254689
MV124,0,0.9977527874543257,0.9725147917916346
