,active_line_losses_mw,reactive_line_losses_mvar,apparent_line_losses_mva
7826,0.04644524184308808,-0.41557594468408754,0.4715845764117916
7827,0.04542341083095923,-0.41638794312395117,0.4708352279286792
7828,0.0445090471677104,-0.4171855883116104,0.4701843603380362
7829,0.04833016739662204,-0.413980947248441,0.47281749539227547
7830,0.0577643134131792,-0.4062247869960564,0.47973216508268735
7831,0.06924581044185063,-0.39691276926108726,0.4881214678930881
7832,0.07349407328100122,-0.3935880224433648,0.491656224768562
7833,0.07125024200785908,-0.39540288398897566,0.49009176519612807
7834,0.07135372132149789,-0.39541980211085975,0.49034487411484373
7835,0.07224935651389564,-0.3947209707995769,0.49093458363490455
7836,0.06513164597813781,-0.4003193277954934,0.4852680169555488
7837,0.06533354668104542,-0.40018797729947436,0.4856215465573366
7838,0.07182696725942983,-0.3950008273169694,0.4907209635980723
7839,0.07679147441806154,-0.39098383427769184,0.49457735513785833
7840,0.07755215798058882,-0.3903144145044561,0.49467622784912013
7841,0.07763721154719576,-0.3902254655965013,0.49456524171460337
7842,0.07783115595423608,-0.3900657034012127,0.4946215649863952
7843,0.07874832725428453,-0.38932314667325996,0.495293259055072
7844,0.07254773034224624,-0.3942234478691717,0.490590487244002
7845,0.06900774874549963,-0.3970235187864988,0.48792709249681954
7846,0.06385658519630469,-0.40121211962448133,0.48402026280988153
7847,0.06110254088396305,-0.40348223730048594,0.4820575574416144
7848,0.054375410770435326,-0.4089275259975654,0.47712127328380416
7849,0.05400217544537371,-0.40923900473108143,0.47678079707704263
7850,0.05200988217527761,-0.41089630894323076,0.4754462866399025
7851,0.05332033696195443,-0.40987008827440474,0.47659072294845617
7852,0.05167668886032559,-0.4112258310884419,0.4752902374882765
7853,0.056238407325144776,-0.4075784803123236,0.4787760392038104
7854,0.05543872329576448,-0.4081837924121969,0.4781999827776153
7855,0.05872832011597967,-0.4055168063839812,0.4806148225423933
7856,0.06662768788289586,-0.39918289472120777,0.4867171672033266
7857,0.06923830734311852,-0.39701150619941183,0.48856522843809863
7858,0.06818392388073428,-0.39774658785493916,0.4870893417819299
7859,0.0717039745892464,-0.3949604830117018,0.4897240890578907
7860,0.07205799012028885,-0.3947118472678243,0.49016875692485234
7861,0.0673859325320565,-0.3984443291238153,0.48656139635475587
7862,0.06875491009538799,-0.39736822349821116,0.4876989144029428
7863,0.06938890066780125,-0.3968363048576008,0.4881913397687605
7864,0.07410173438470752,-0.39302038764057085,0.49183117682533556
7865,0.07708637329178614,-0.39066477515908044,0.4941503700083211
7866,0.0820863063367979,-0.38677239055179785,0.49821036903834587
7867,0.0782886094232598,-0.3897725663875865,0.4951739190036423
7868,0.06954770756521722,-0.3967132556087733,0.48837924639661945
7869,0.06410287227826557,-0.4011008099017024,0.48448183121638644
7870,0.06654135180763943,-0.39924540190636465,0.4867613308776531
7871,0.055449706263501236,-0.40818508066541664,0.4781882706925601
7872,0.04631082476593437,-0.4156479390109246,0.471425983600894
7873,0.045176179170710457,-0.4165724156977587,0.47063413211294947
7874,0.04375261197182682,-0.4177459817102199,0.4696523554356175
7875,0.0426594689615072,-0.4186501216588466,0.46897931740626314
7876,0.042538962001252914,-0.4187702129925348,0.46884601828207634
7877,0.047507948821635615,-0.41474242084529883,0.4723867177697287
7878,0.04627103985173926,-0.41569183688219696,0.4714843713419509
7879,0.052964665425314444,-0.41028889114199774,0.4764875367321593
7880,0.06073636523200536,-0.40399042358387205,0.48232695725237507
7881,0.06485724336599764,-0.40061970475289704,0.4854695657717948
7882,0.06515280309484144,-0.40031031563199554,0.4854837394751179
7883,0.06195886646410324,-0.40286668720519336,0.48286166392369684
7884,0.06943781825137246,-0.3970167902362474,0.4890110328705434
7885,0.0696543384482594,-0.3967726061065258,0.4888840938508467
7886,0.07161898175597707,-0.39520793485561795,0.4904830218496311
7887,0.07146044315901275,-0.3952740384010095,0.49015050564223134
7888,0.07476133566319833,-0.3926621278555784,0.4926143260841689
7889,0.06974705940101049,-0.39657246608555,0.48869754689664846
7890,0.07101367843304272,-0.39559210441884873,0.48972181410977456
7891,0.07264598548518666,-0.3942996890316357,0.49099360077606785
7892,0.06899602156332751,-0.3972405004938626,0.4883666752491862
7893,0.0622313016480069,-0.40263733363051796,0.4831161016815504
7894,0.058535350701873594,-0.40559849577109625,0.48034497546041377
7895,0.04965725557870873,-0.41285075136453075,0.47395065877150483
7896,0.046878114173799376,-0.4151867298527172,0.4720961995125671
7897,0.04384038962472753,-0.41770078443078307,0.46987379046217725
7898,0.04538674062867684,-0.41639952067307384,0.4709228022126671
7899,0.04582954659890937,-0.41602223394647087,0.4710852254967666
7900,0.04634392072168829,-0.4156567991140451,0.4714379390547254
7901,0.05016836900914687,-0.4124953067883758,0.4742043837830751
7902,0.06175600677097197,-0.40301525798428034,0.48280422228792286
7903,0.07608472319578097,-0.3915194862856209,0.49375342720735915
7904,0.07990823878216793,-0.38853455837787737,0.4970316817321702
7905,0.07601944038067478,-0.3916547497998869,0.4940291569075564
7906,0.07069560055473982,-0.3958476428818093,0.48967342479607046
7907,0.07238876879250544,-0.39451034469241153,0.49119419769385514
7908,0.06711804128284334,-0.398677198731538,0.48708175347858423
7909,0.0662530282333853,-0.3993863589401992,0.486502088120554
7910,0.06727784116624555,-0.3985867525557065,0.4872036091209073
7911,0.07307953456293385,-0.3939247590874248,0.4915814350097681
7912,0.07968168602549261,-0.3885395424584233,0.49627612279288336
7913,0.09240505940974059,-0.37875953799698187,0.5069598165553242
7914,0.08719750361371578,-0.3826786686317854,0.5023281563656284
7915,0.09059651424056242,-0.38007424679504925,0.5051735937263145
7916,0.08777100356551125,-0.38222485328562866,0.5025359580698822
7917,0.07787765029989813,-0.3899632756964168,0.49449708242739454
7918,0.07307844167402565,-0.39379965917506327,0.4909965284335525
7919,0.06543683890476472,-0.3999310129854521,0.485313789197489
7920,0.0583332109042612,-0.40571809215286525,0.48015905274626786
7921,0.05625039281359741,-0.4074558603070464,0.4785865283937852
7922,0.054773580906143565,-0.40871133427820827,0.4777747551124379
7923,0.054032471497437014,-0.40931362490159295,0.47706401660968983
7924,0.05349583125570576,-0.4097291596586194,0.476532816650491
7925,0.058063613775944226,-0.4060148592768394,0.47992081307375134
7926,0.07044865135914737,-0.395997237268371,0.48939688937752285
7927,0.08782632201755174,-0.3822716692962117,0.5032760263355454
