,active_line_losses_mw,reactive_line_losses_mvar,apparent_line_losses_mva
5134,0.006193769469157949,-0.4515678843538469,0.45345673917323887
5135,0.004540581280963164,-0.45342186321730354,0.4543810672697512
5136,0.00396118031783415,-0.45410528124997757,0.4548230610321595
5137,0.0033225699641846198,-0.4548811693585366,0.4553668627651561
5138,0.0028399073940525922,-0.45550404750528994,0.4558407723693438
5139,0.002557154455837191,-0.45587235945108423,0.4561446803420708
5140,0.002687674742863024,-0.4556990322646283,0.45600333250657804
5141,0.004079474479813469,-0.45399976092347255,0.45471263486450975
5142,0.004886218601129449,-0.453051860645386,0.454141522286018
5143,0.005384126089552641,-0.4524751542466831,0.453860993738846
5144,0.0049602552669569385,-0.45293831745912244,0.4540865918006467
5145,0.006287879212901374,-0.45147022288349686,0.45343212846042225
5146,0.005272168638133858,-0.4525839075478637,0.45391683925765625
5147,0.005326071564900022,-0.45253491467950563,0.45388621055920114
5148,0.0057100265443824185,-0.4521073496722728,0.45370093494428937
5149,0.0062684860272198975,-0.4514879578795658,0.4534738805960555
5150,0.005241979670477734,-0.4526006227470032,0.4539513219640301
5151,0.00553806650828832,-0.4522821077011667,0.45377744013956445
5152,0.006332828092045312,-0.4514281707295134,0.45338471473949576
5153,0.0074159020690003985,-0.4502756759440957,0.45312777390067827
5154,0.007081672738930498,-0.4506185439026958,0.4531784868124695
5155,0.007271562987742244,-0.45045249841255286,0.4531451955645257
5156,0.006998368652735845,-0.4507564201197117,0.4531939141797964
5157,0.0057883230570898005,-0.45201784663281835,0.45364795938446584
5158,0.005093218245029616,-0.45277587535483144,0.45403055031286943
5159,0.004163535122530279,-0.45385788176791175,0.4546619651904023
5160,0.003475818010806562,-0.45469679122072226,0.45522644249942695
5161,0.003262097727863818,-0.45497440478903917,0.4554333853906507
5162,0.002824363111117879,-0.4555200556666855,0.455858289147782
5163,0.002672128486181262,-0.45571409887870434,0.45602092502281616
5164,0.0026262624923285823,-0.45578459147699935,0.4560748196676748
5165,0.002784627396121992,-0.45558776901830195,0.4559048665585462
5166,0.0031334521731110686,-0.4551246564763125,0.45554263966471226
5167,0.004492284678759177,-0.4534892456675527,0.4544081328559404
5168,0.004620330232212021,-0.4533259291965372,0.45434255906755316
5169,0.005625764055173931,-0.45219560473830805,0.45380063182723407
5170,0.005936362180330257,-0.45185099031755316,0.4536334347037719
5171,0.004983174178049634,-0.4528756427066676,0.45411680227736845
5172,0.005170699864487517,-0.4526869538312668,0.45400900111956766
5173,0.005312891980629122,-0.452528680629213,0.45391295325303715
5174,0.005127578385146467,-0.45271270958435955,0.4540266590548354
5175,0.0057931239500936815,-0.45200332121127057,0.4536473128203628
5176,0.0058224204409278255,-0.4519918342101874,0.4536066697549951
5177,0.006852960584463793,-0.45089661000080805,0.4531618136795056
5178,0.007485986948659261,-0.45024222031158384,0.45303737083843587
5179,0.0071234181595606905,-0.45061847592173604,0.453121565546574
5180,0.007100736095481326,-0.45063737042925167,0.4532121969294358
5181,0.006695861882678959,-0.4510442193424116,0.45336076275044057
5182,0.0053221877604690115,-0.45253188174498427,0.4539121965818918
5183,0.0042408655426840166,-0.45377659473761184,0.4545988287206103
5184,0.003932204433702704,-0.45414545192912015,0.454837892098836
5185,0.003314600987056084,-0.45488712782168084,0.45537625972123946
5186,0.0030148172313365766,-0.4552649057678853,0.4556655519003202
5187,0.002696701404119261,-0.4556793629184671,0.45599073588653927
5188,0.0024534544265407856,-0.45601103676983407,0.4562622144335876
5189,0.0030938839649055244,-0.45518088476572044,0.4555910602015358
5190,0.0032790794545946335,-0.45495784695630825,0.4554117394274015
5191,0.003629452259208706,-0.4544976829556165,0.45509394417667226
5192,0.004883254754643551,-0.45300879767265306,0.45418513759805074
5193,0.0051360665645614305,-0.45272905998972446,0.4540283665080255
5194,0.0057267154409901475,-0.45207919110030903,0.45369465506745277
5195,0.005641277262181586,-0.45216428949054205,0.45374324211153816
5196,0.006312510147842255,-0.45144324533160424,0.45345255160730924
5197,0.005553876497362162,-0.4522683518821606,0.45377865532900963
5198,0.0067810233070462675,-0.45096590823201516,0.4532625521691999
5199,0.0075629215347334695,-0.4501485490980738,0.45299270161130994
5200,0.007961432444016706,-0.44977304665552775,0.4528750308859976
5201,0.007494260357352948,-0.45019485233715345,0.4530631348225168
5202,0.007788313377352856,-0.449897331029447,0.45288054300737923
5203,0.008112362623875144,-0.4495703626276268,0.4528543489853307
5204,0.008248336091836011,-0.44943303800003265,0.4528551290307481
5205,0.006562242708210214,-0.4511654079426802,0.4533277625077729
