name,ov_hours,max_voltage,min_voltage
MV1,0,1.0,1.0
MV2,0,0.9999317184471604,0.9987468934698925
MV3,0,0.999887216398729,0.9979787324739436
MV4,0,0.9997810358636601,0.9967109792213071
MV5,0,0.9997549586775191,0.9963985882474468
MV6,0,0.9997765072740977,0.9966784524636995
MV7,0,0.9995487673798703,0.9942249092861825
MV8,0,0.9997549483877212,0.9963984939444465
MV9,0,0.9994361646417327,0.993030913470856
MV10,0,0.9995487669182747,0.994224905880409
MV11,0,0.9995487670285965,0.9942249051086017
MV12,0,0.9990984983354506,0.989464161837725
MV13,0,0.9994347713342965,0.9930178901332626
MV14,0,0.9994337728137707,0.9930102729701483
MV15,0,0.9994361643188786,0.9930309113589062
MV16,0,0.9990964637805199,0.9894403264061173
MV17,0,0.9990964295152903,0.9894400575583063
MV18,0,0.9990882497084178,0.9893142344491509
MV19,0,0.9990840223714385,0.9892177240427568
MV20,0,0.9990840218932201,0.9892177196809102
MV21,0,0.999085019696352,0.9892036980699912
MV22,0,0.9990850225638909,0.9892036786708206
MV23,0,0.9990844369987486,0.9891978584459812
MV24,0,0.9990826980261072,0.9891825730377223
MV25,0,0.9990826978999574,0.9891825720123153
MV26,0,0.9988352182372817,0.986715697335587
MV27,0,0.998834585098193,0.9867017003053414
MV28,0,0.9988345838591106,0.9867016811291213
MV29,0,0.998834583174864,0.9867016699225576
MV30,0,0.998833265416853,0.9866873401965638
MV31,0,0.9988325229960813,0.9866793186523963
MV32,0,0.9988318586871818,0.9866652668644808
MV33,0,0.9985976583317792,0.9842849442471614
MV34,0,0.9985940355031727,0.9842091185901438
MV35,0,0.99859534694346,0.9842104111390265
MV36,0,0.99859534694346,0.9842104111390265
MV37,0,0.9984272968467313,0.9825637047006728
MV38,0,0.9984246564213074,0.9825461599372699
MV39,0,0.9984246515796247,0.9825461279991832
MV40,0,0.9980766407855821,0.979001666302576
MV41,0,0.9980752156392503,0.9789843454008936
MV42,0,0.9976565857272258,0.9748096238065205
MV43,0,0.9976559700050833,0.9748023913679841
MV44,0,0.9974956848076405,0.9732157704810143
MV45,0,0.9974683505903117,0.9729423554980677
MV46,0,0.9972870507803737,0.9710460000476795
MV47,0,0.9969908721453953,0.9679857723719735
MV48,0,0.9969638963327935,0.967744984203267
MV49,0,0.9969859293359882,0.9678270558708706
MV50,0,0.9969827311669186,0.9677893230333786
MV51,0,0.9969827308671146,0.9677893200954799
MV52,0,0.9969859310951482,0.967827040725425
MV53,0,0.9969764395583628,0.9676306941100626
MV54,0,0.9969795595509608,0.9676033201769587
MV55,0,0.9969808794078905,0.9675792123769843
MV56,0,0.9969808804232159,0.9675792079444944
MV57,0,0.9969829039047065,0.9675725347127118
MV58,0,0.9969839329957395,0.9675623576340728
MV59,0,0.9969832312363774,0.9675559085937839
MV60,0,0.996984679972568,0.9675573145682843
MV61,0,0.9969848237553702,0.9675574541070281
MV62,0,0.9969848237553702,0.9675574541070281
MV63,0,0.9969140255396489,0.967391110741444
MV64,0,0.9969139551742896,0.9673906383032316
MV65,0,0.9969101992131221,0.9673571526520559
MV66,0,0.9969101990458926,0.9673571512650542
MV67,0,0.9968738519063421,0.9669291407856527
MV68,0,0.9967593547676548,0.9658608236949713
MV69,0,0.996619667051417,0.9644541763834872
MV70,0,0.9965487321491933,0.9637349170809448
MV71,0,0.9965042174780329,0.9632813448007936
MV72,0,0.9964393202142701,0.9626056444481027
MV73,0,0.9964385598932517,0.9625972374197377
MV74,0,0.9964377267330481,0.962587212805351
MV75,0,0.9963842922790657,0.9620555683912929
MV76,0,0.9963842779924309,0.9620553693287888
MV77,0,0.9963842749417055,0.962055332739126
MV78,0,0.996384271063264,0.962055286222036
MV79,0,0.9963142347790119,0.9615487486021378
MV80,0,0.9963139006736791,0.961546153446158
MV81,0,0.996313470120917,0.9615428387702899
MV82,0,0.9963048734667991,0.9614772030057347
MV83,0,0.9962529377051482,0.9611543625798163
MV84,0,0.9962529374495926,0.9611543614222624
MV85,0,0.9962138682755385,0.9609091599778955
MV86,0,0.9961756226209137,0.9607012227095227
MV87,0,0.9961757348736793,0.9607013309649014
MV88,0,0.9961757358240695,0.9607013318814477
MV89,0,0.9961693372392025,0.9606815925780183
MV90,0,0.996168843952775,0.9606795174515684
MV91,0,0.9961747809349554,0.9606930085825784
MV92,0,0.996175621916278,0.9607012124343756
MV93,0,0.9961756215326908,0.9607012035310929
MV94,0,0.9961717021782037,0.9606551158008884
MV95,0,0.9961708333276477,0.9606486453382568
MV96,0,0.9961610629860469,0.9605803200987575
MV97,0,0.9962080557839155,0.9608313451262053
