,Price [EUR/MWh]
307,84.40301849985302
308,83.6519750337379
309,82.79930142151777
310,81.84566155237792
311,80.4345870031395
312,78.97793226725922
313,77.50223188964883
314,76.21665866838951
315,74.82385527586092
316,73.67242009782832
317,73.481731989781
318,74.16764581696823
319,74.97568091198315
320,76.0470986219506
321,76.58895863430715
322,76.34816265914603
323,75.79294298786074
324,75.03524504733801
325,74.628075499308
326,74.91327900438459
327,75.54843261839835
328,77.81593598964166
329,81.56186967346089
330,84.55018431826599
331,85.1571547908339
332,84.82600971870622
333,83.97999681191
334,82.78788059033005
335,81.44433758848712
336,82.08243065397919
337,81.14824870684849
338,80.54647339374247
339,79.73132352391183
340,79.41319674000621
341,80.29711966207017
342,84.22840248209397
343,89.27041063223
344,91.65253482281192
345,91.56420862236241
346,90.02306058132011
347,87.48505265949706
348,85.5087077689885
349,84.8341822439746
350,84.88948243566385
351,85.64625355336143
352,89.02761635234265
353,92.77336044203008
354,94.40235816895638
355,94.47573072833922
356,93.662826620231
357,92.02558000984996
358,89.36102966550467
359,86.22725651840943
360,83.78739560585322
361,82.58776806385784
362,82.04305684627033
363,81.63375631562883
364,81.30626589307114
365,82.02504034368508
366,85.23067432118354
367,90.5678748122902
368,93.12505959224275
369,92.6791382374816
370,90.36978575349599
371,87.54903739967901
372,85.74214429296137
373,85.20813307328683
374,85.31813831213981
375,85.98595213668054
376,88.95113965813727
377,93.29917785995717
378,94.84053315529012
379,94.86119338844176
380,93.91507835136431
381,92.13986267779657
382,89.31820923103038
383,86.15320165781189
384,83.76148227820849
385,82.68837655161457
386,82.16928550448847
387,81.70425067629233
388,81.42366041254306
389,82.07282828797099
390,84.82658100201802
391,90.3878519432841
392,92.9592132540243
393,92.61273624358995
394,90.46917463728505
395,87.9108055342916
396,85.77668046130086
397,85.3215095079302
398,85.41183796246156
399,86.24231275712376
400,89.33997146538579
401,93.60451268122607
402,95.4587562877488
403,95.44992680619784
404,94.37866269675519
405,92.44293785317774
406,89.81675216321744
