,Price [EUR/MWh]
301,73.09574816502506
302,73.2347075796243
303,73.8951037660967
304,77.2259314332706
305,82.53077579119461
306,85.410311220775
307,85.10722571434191
308,83.97718780854368
309,82.69423476180893
310,81.25936547763452
311,79.13622906744153
312,76.94451162168605
313,74.72413764928955
314,72.78983352942726
315,70.69418833724818
316,68.96171151539815
317,68.67479764156731
318,69.7068399397875
319,70.92262880924577
320,72.53470944083618
321,73.35000493467297
322,72.98769756929075
323,72.15230081410341
324,71.01225042745281
325,70.3996134175862
326,70.82873741126153
327,71.78440468249536
328,75.19614431759848
329,80.83236545033546
330,85.32865491351285
331,86.24191715817348
332,85.74366838735573
333,84.47073719680905
334,82.6770507069038
335,80.65552387303649
336,77.62440251604244
337,75.60800912476581
338,74.30910181007475
339,72.54963427221995
340,71.86297066602889
341,73.77088201447879
342,82.25639462996315
343,93.13936228302437
344,98.28107957893522
345,98.09043110043488
346,94.76392630714345
347,89.2857403752805
348,85.0198810441889
349,83.56394538297971
350,83.68330857705665
351,85.31676797446988
352,92.61530079488675
353,100.70033567600127
354,104.21646041066103
355,104.37483206866082
356,102.62021191531109
357,99.08628230427308
358,93.33495974707321
359,86.57083902843661
360,81.30449938783109
361,78.71515257471556
362,77.53941576812109
363,76.65595737164224
364,75.9490827357323
365,77.50052788674162
366,84.41975725842136
367,95.9398854638962
368,101.4594638569564
369,100.49696091464281
370,95.51231836065293
371,89.42384881083922
372,85.52374420025527
373,84.37110289999615
374,84.60854469311823
375,86.04999342432417
376,92.45022898927536
377,101.83529099148649
378,105.16224313465804
379,105.20683739995846
380,103.16468692380124
381,99.33295675253521
382,93.2425335967384
383,86.41099465126857
384,81.24856653366997
385,78.93231186626696
386,77.81187514608546
387,76.80811655583624
388,76.20247398779222
389,77.60367620312343
390,83.54753841419398
391,95.55131348982044
392,101.1014913427388
393,100.35363493616298
394,95.7268451870963
395,90.20471048136044
396,85.59828910214894
397,84.61582128086783
398,84.81079154262538
399,86.60333730174875
400,93.2895064864077
401,102.49434367134644
402,106.49665239235433
403,106.4775943188148
404,104.16531470644738
405,99.98713207948913
406,94.3186180541798
407,87.47491268549872
408,82.52806615609774
409,80.05124481707213
410,78.8917164848834
411,77.6712839519326
412,76.95493705520396
413,78.32357698001701
414,84.71713225206373
415,95.67809140559066
416,100.50999313022619
417,99.85514925933865
418,95.04042228227193
419,89.37790078521522
420,85.36050331703859
421,84.28847690886437
422,84.44779438531485
423,85.88433885434881
424,92.31325991132043
425,101.47479363826511
426,105.16701662414374
427,105.14874808257784
428,103.0534095853343
429,99.2600707249788
430,93.88954904267983
431,87.38039959232908
432,82.30347376658338
433,79.47829503591348
434,78.2862632282951
435,77.0786987938658
436,76.30714950436118
437,77.79430036812239
438,84.21877399337367
439,95.62395286636934
440,100.48573469592785
441,99.32623627598977
442,95.09157222563705
443,89.39130139376492
444,84.81404074911859
445,83.49486721664945
446,83.6016153064785
447,84.45619814555232
448,89.56246239974766
449,98.13343478790308
450,101.83658502900275
451,101.03530139041587
452,98.50392187410196
453,95.41509054586592
454,91.58250160746833
455,86.91812735322515
456,82.51387981480495
457,78.11079515213507
458,76.18811842702416
459,73.66068760365313
460,71.2085613281865
461,71.03853216237204
462,72.4562838088408
463,76.24941513883596
464,79.71285537490067
465,80.87305577149033
466,78.56487310524247
467,74.64101454864455
468,72.33549071886864
469,71.13338853879716
470,71.34500615085818
471,72.33380006433813
472,77.24817746433764
473,85.04825409396753
474,89.41290238894933
475,89.07482775925914
476,87.4744028610103
477,85.64838571096897
478,83.59910045306943
479,80.57499936218603
480,77.4496896799359
481,74.27126362621533
482,71.49700169354551
483,68.48043009379637
484,65.95828925585064
485,65.52801643754435
486,66.94207901050001
487,68.51176374148103
488,70.63035817838325
489,71.62119747069849
490,70.96594593494088
491,69.72217720866382
492,68.06489820072784
493,67.18453376049433
494,67.81039007741859
495,69.22009380326097
496,74.2355704413773
497,82.53285823967614
498,89.26756293980252
499,90.74958496313268
500,90.08366056123312
501,88.27843377513415
502,85.72141428111384
503,82.82492546140605
504,79.58727372401916
505,77.64808691261013
506,76.40791292910123
507,74.72573152473153
508,74.05957904602474
509,75.89872545744736
510,83.9628081564978
511,94.24764094527845
512,99.04372650617347
513,98.64362729868648
514,95.16112774941845
515,89.82527110440233
516,85.73779902523279
517,84.34206156974
518,84.47385754356591
519,86.07101699891916
520,93.18377075876761
521,101.14294979117184
522,104.74871373629765
523,105.00612441618831
524,103.36411394528633
525,100.02897549985964
526,94.5817695397143
527,88.1720458905224
528,83.16226286522891
529,80.6823390584131
530,79.55289184284165
531,78.68871568394265
532,78.00554141827355
533,79.50161020983717
534,86.09063023133307
535,96.97766582160789
536,102.11851806774474
537,100.97137051633993
538,95.92196409744999
539,90.0242495732664
540,86.28161692388672
541,85.16957561914715
542,85.42186078562844
543,86.84528355550349
544,93.09823095877415
545,102.26170070556726
546,105.66023702312421
547,105.80475113936356
548,103.89119492273826
549,100.27311080485899
550,94.50817275858935
551,88.02224714078534
552,83.11774362297513
553,80.89381020483518
554,79.808382726818
555,78.82990479554057
556,78.24295197200493
557,79.59044541847572
558,85.26390508261237
559,96.59889633946365
560,101.76402802402208
561,100.82710977975086
562,96.1270074199713
563,90.74804158553484
564,86.33362417700612
565,85.38829210421868
566,85.59926943978216
567,87.34949824950756
568,93.8856995604706
