,stes_soc
262,631.9335417095758
263,631.8588220889976
264,631.7841113032435
265,631.709409351269
266,631.6347162320294
267,631.5600319444804
268,631.4853564875779
269,631.4106898602774
270,631.3360320615352
271,631.2613830903074
272,631.1867429455501
273,631.1121116262198
274,631.0374891312728
275,630.9628754596658
276,630.8882706103557
277,630.8136745822991
278,630.7390873744531
279,630.6645089857748
280,628.7780395852177
281,628.6009105596412
282,627.1367623808942
283,627.0626099299751
284,623.4490311041435
285,619.0852779165776
286,616.2094638815328
287,616.1366034709058
288,616.0637516752705
289,615.9909084936083
290,615.9180739249008
291,615.8452479681293
292,615.7724306222758
293,615.6996218863221
294,615.6268217592501
295,615.5540302400419
296,615.4812473276799
297,611.835884232674
298,611.7635409527107
299,611.691206226594
300,611.6188800533122
301,611.546562431854
302,611.4742533612084
303,611.4019528403643
304,609.9769322148479
305,609.9048087367789
306,609.832693786567
307,609.7605873632037
308,608.1260842819996
309,608.0541796476003
310,607.9822835151821
311,607.2744769771416
312,607.2026730365186
313,607.1308775859707
314,607.0590906244939
315,606.9873121510847
316,606.9155421647392
317,606.8437806644541
318,606.772027649226
319,606.7002831180514
320,606.6285470699273
321,606.5568195038508
322,606.4851004188188
323,606.4133898138285
324,606.3416876878773
325,606.2699940399626
326,606.198308869082
327,604.6923601545612
328,604.6208615226085
329,603.8659631658278
330,601.9821274168206
331,597.4677778345408
332,595.9068061892548
333,595.8363463584029
334,595.7658948586991
335,595.6954516891581
336,595.625016848795
337,595.554590336625
338,595.4841721516633
339,595.4137622929254
340,595.3433607594268
341,595.272967550183
342,595.2025826642099
343,595.1322061005233
344,595.061837858139
345,594.9914779360734
346,594.9211263333425
347,594.8507830489627
348,594.7804480819505
349,594.7101214313222
350,594.6398030960949
351,587.5082099812513
352,582.2090655754649
353,578.4818674912286
354,574.3553637497788
355,570.3842985138588
356,567.9753443040007
357,567.0642986395219
358,566.9972491375709
359,566.9302075635316
360,566.8631739164666
361,566.7961481954387
362,566.7291303995107
363,566.6621205277455
364,566.5951185792062
365,566.5281245529559
366,566.4611384480579
367,566.3941602635756
368,566.3271899985725
369,566.2602276521122
370,566.1932732232584
371,566.126326711075
372,566.0593881146258
373,565.9924574329749
374,564.9182643334357
375,564.851468577897
376,564.1686822902011
377,563.0442172621989
378,561.6721073614076
379,561.6056954304348
380,560.4826068688454
381,558.5153460784646
382,558.4493074019399
383,558.3832765338072
384,558.3172534731434
385,558.2512382190251
386,558.1852307705295
387,558.1192311267336
388,558.0532392867144
389,557.9872552495494
390,557.921279014316
391,557.8553105800917
392,557.7893499459539
393,557.7233971109805
394,557.6574520742492
395,554.2231143994377
396,554.1575832350187
397,554.0920598189838
398,554.0265441504167
399,553.9610362284014
400,553.895536052022
401,553.8300436203624
402,551.4962942762303
403,551.4310855301537
404,550.6029372279056
405,545.556321489222
406,538.0215843942466
407,531.3787572071018
408,531.3159271521969
409,531.2531045262976
410,531.1902893285258
411,531.1274815580027
412,531.0646812138506
413,531.0018882951911
414,530.9391028011462
415,530.8763247308382
416,530.8135540833891
417,530.7507908579215
418,530.6880350535577
419,530.6252866694201
420,530.5625457046315
421,530.4998121583145
422,530.4370860295921
423,530.3743673175871
424,529.3218387414396
425,526.0934818146214
426,522.7160825436399
427,516.0160951633185
428,515.9550815846777
429,515.894075220263
430,515.8330760692213
431,515.7720841306999
432,515.7110994038459
433,515.6501218878064
434,515.5891515817291
435,515.5281884847612
436,515.4672325960506
437,515.4062839147449
438,515.3453424399918
439,515.2844081709392
440,515.2234811067351
441,512.013868982631
442,510.4175872817815
443,508.3721977094401
444,508.3120879427982
445,508.2519852835159
446,508.1918897307529
447,508.1318012836689
448,508.07171994142374
449,508.01164570317735
450,507.2338738024181
451,505.74797708698594
452,505.6881776073541
453,505.62838519839363
454,505.56859985926855
455,505.50882158914294
456,505.44905038718093
457,505.3892862525468
458,505.3295291844049
459,505.2697791819197
460,505.2100362442558
461,505.1503003705777
462,505.09057156005036
463,505.0308498118385
464,504.97113512510714
465,504.9114274990213
466,504.8517269327461
467,504.79203342544685
468,504.7323469762889
469,496.13019070763266
470,496.0715284319972
471,496.0128730925705
472,495.9542246885324
473,495.8955832190629
474,495.83694868334214
475,494.46008391057546
476,494.4016191078354
477,494.343161217955
478,494.28471024011685
479,494.2262661735037
480,494.16782901729835
481,494.10939877068375
482,494.0509754328429
483,493.9925590029589
484,493.9341494802149
485,493.8757468637943
486,493.8173511528804
487,493.7589623466568
488,493.70058044430704
489,493.6422054450148
490,493.5838373479638
491,493.52547615233806
492,493.4671218573215
493,493.40877446209817
494,493.35043396585223
495,493.292100367768
496,493.0943359024001
497,492.64297985146845
498,492.58472990253324
499,492.52648684105344
500,492.46825066621466
501,492.2951577285051
502,492.23694890594686
503,492.17874696598125
504,492.1205519077945
505,492.0623637305728
506,492.0041824335027
507,491.9460080157706
508,491.8878404765631
509,491.8296798150669
510,491.7715260304688
511,491.71337912195565
512,491.65523908871444
513,491.59710592993224
514,491.5389796447962
515,491.48086023249357
516,491.4227476922118
517,491.3646420231382
518,491.30654322446037
519,491.248451295366
520,489.2973231221474
521,479.519634717165
522,474.1085405501545
523,474.05248210741547
524,473.9964302930088
525,473.94038510615087
526,473.88434654605794
527,473.8283146119465
528,473.77228930303306
529,473.71627061853434
530,473.660258557667
531,473.6042531196479
532,473.54825430369397
533,473.49226210902214
534,473.4362765348496
535,473.38029758039346
536,473.3243252448711
537,473.2683595274998
538,473.21240042749713
539,473.1564479440806
540,473.1005020764679
541,473.04456282387673
542,472.988630185525
543,472.9327041606305
544,472.87678474841147
545,472.8208719480859
546,472.764965758872
547,472.7090661799881
548,472.6531732106526
549,472.59728685008395
550,472.5414070975008
551,472.4855339521217
552,472.4296674131656
553,472.3738074798512
554,472.31795415139754
555,472.26210742702364
556,472.20626730594864
557,472.15043378739176
558,472.0946068705723
559,472.0387865547097
560,471.9829728390235
561,471.9271657227332
562,471.87136520505857
563,471.81557128521933
564,471.75978396243545
565,471.7040032359268
566,471.64822910491347
567,471.59246156861565
568,471.53670062625355
569,469.0845664111311
570,469.02910200149313
571,468.9736441499493
572,468.91819285572416
573,468.86274811804236
574,468.8073099361287
575,468.751878309208
576,468.6964532365052
577,468.6410347172453
578,468.5856227506535
579,468.53021733595494
580,468.474818472375
581,468.419426159139
582,468.36404039547244
583,468.30866118060095
584,468.2532885137502
585,468.1979223941459
586,468.14256282101394
587,468.08720979358026
588,468.03186331107094
589,467.97652337271205
590,467.92118997772985
591,467.86586312535064
592,467.8105428148008
593,467.75522904530686
594,465.8435916138054
595,465.7885104159946
596,465.7334357309671
597,465.67836755795275
598,465.62330589618165
599,465.5682507448839
600,465.5132021032897
601,465.4581599706293
