,stes_discharge_qc
580,0.0
581,0.0
582,0.0
583,9.711661432340028
584,2.450383535192976
585,7.595816234170206
586,23.910050553793678
587,23.6047454973943
588,18.841811123001705
589,12.38738767906439
590,14.958742267546041
591,10.141553122461358
592,7.746515739546474
593,6.12124319058875
594,14.46372076278761
595,40.26717772670566
596,48.095264427694815
597,17.146691520354114
598,14.052373443598634
599,20.144438315140786
600,9.121008869856288
601,4.581706983697439
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,20.362245957734913
608,35.851028309757226
609,50.407599922276844
610,54.40910195360331
611,56.59108412932268
612,49.2573219936962
613,31.131168441158472
614,21.631707357398035
615,0.0
616,15.95365798736245
617,12.686889470821626
618,35.16209300434291
619,36.37943993766454
620,56.32275545731942
621,52.957647448158035
622,44.83710274624451
623,50.46848810784379
624,56.22396733352413
625,39.67541494629996
626,28.854785041418467
627,32.46947121730574
628,35.08930965535388
629,36.385452466530445
630,32.10037082920797
631,45.836164827006705
632,52.577676920397614
633,57.82009726589984
634,74.36680293142764
635,68.85106759447883
636,48.94138573094288
637,42.0086373924511
638,39.007346320693614
639,15.773594564620948
640,26.942620421258976
641,68.98189070331428
642,70.27336443839741
643,41.10107601358863
644,53.55460982206152
645,40.47139974739989
646,37.93808392882575
647,53.32714265317753
648,50.97659045786262
649,47.83903942577314
650,32.31473396580426
651,23.4778164884506
652,23.063070556194404
653,34.74818716421686
654,18.87028024043723
655,34.07792235117544
656,40.76276111260979
657,50.68998710013029
658,50.64898197982142
659,61.18897918052818
660,47.40325678193661
661,49.28331845338446
662,35.524218695492195
663,16.088673562657984
664,24.557883086590802
665,44.006702991056585
666,45.67190495631019
667,61.68161578940917
668,83.89950867059015
669,58.12294500892805
670,64.47168014722105
671,52.77770630819583
672,47.82126333990298
673,31.026726868140596
674,35.57103257140367
675,36.28512628363245
676,36.107348105933596
677,45.095654596527424
678,44.183750213351
679,43.25057279909081
680,53.07528215850618
681,75.75192090092972
682,87.9901101909648
683,77.3053029494902
684,70.81111845439058
685,54.95111819462543
686,49.64754443998558
687,41.024519843141256
688,49.53926161834656
689,70.20908819087772
690,58.77012116612432
691,63.425783513254096
692,58.61649664706887
693,55.07179092666085
694,57.77426423800764
695,70.02520533519213
696,76.74528509787397
697,66.87082022480077
698,61.85037221728457
699,56.93994400594605
700,51.365196788853815
701,53.6321474137663
702,64.36636120807142
703,62.238881085571684
704,55.72338091511567
705,57.43793881695752
706,72.41456569106114
707,83.45291886789441
708,79.42669249527326
709,54.420183816054326
710,49.64798313291785
711,43.18548440674716
712,38.933127931894425
713,55.76930720293568
714,78.79486216477218
715,108.473089027971
716,58.10198201213951
717,72.06437659495067
718,64.41682701303773
719,58.43378457416461
720,42.94116886915097
721,50.24635899058829
722,39.48284164107812
723,39.90293108939994
724,43.86871768195764
725,51.11944769986001
726,49.09175878766108
727,45.82846310240543
728,29.488321152955255
729,38.47921206097557
730,56.75404081586631
731,66.23110037366999
732,83.25054800139364
733,69.15717056483771
734,49.92245206104866
735,41.55766439717924
736,40.896880773381426
737,48.525738059799174
738,112.35709651317214
739,113.57067500890601
740,81.2649041750565
741,69.99600822483565
742,64.58406587240141
743,78.98863481983585
744,60.50417138464685
745,39.9180272125717
746,41.00319381360196
747,50.62462865810297
748,54.724473265025416
749,56.92968919199033
750,50.531188278688084
751,112.01110358889203
752,111.79281496914122
753,111.57492995051857
754,111.3574477867922
755,92.72488673983725
756,88.08675167696327
757,80.5917676325393
758,61.96393975764685
759,110.49463020425468
760,110.27914544285157
761,110.06405909842903
762,109.84937043434061
763,62.03020333265173
764,53.42796666921976
765,67.87064041235256
766,63.094522763319326
767,67.9913389287393
768,74.74473535652689
769,59.86450823491249
770,58.41277313021692
771,54.43282554865677
772,46.094116995903704
773,52.244323248642544
774,40.35697896511579
775,108.18986231853258
776,107.97863891953855
777,107.76780605854978
778,107.5573630134872
779,78.34773729967114
780,76.64420767508177
781,53.724685550109854
782,50.324190979443976
783,44.21684010058961
784,32.94546728741054
785,106.65066781134023
786,51.18780076025921
787,50.40785246883623
788,46.3134361643048
789,57.6160653220704
790,35.09301295550604
791,43.322106134983144
792,48.858208780744704
793,41.76694915687193
794,32.291251349785085
795,29.04892259253072
796,25.547283457982093
797,35.286523173425486
798,23.462654358123107
799,38.37491624067686
800,105.22905652340327
801,47.10217635421024
802,104.92353522529099
803,60.15752464964477
804,50.48807056167444
805,46.07505683676374
806,29.104396414677137
807,24.262088323764136
808,19.412171111046657
809,36.88634918433182
810,51.344412111043255
811,58.72826932596775
812,50.864878345779104
813,60.14625049011088
814,63.44976509630456
815,82.08606164351963
816,79.48421213899742
817,68.8989015851741
818,61.46657920119293
819,64.36149803548504
820,64.581911624857
821,59.31017855308959
822,51.4659532640636
823,56.24173607053425
824,102.35099631651141
825,70.75804910735486
826,102.00774336632506
827,82.58097595316721
828,54.3391060287041
829,49.32608082579062
830,42.646065255211546
831,35.4501868991508
832,26.448545887526297
833,101.1949536373035
834,100.99666335886107
835,66.85968081924268
836,70.90264959362906
837,74.03992359916145
838,69.2687114259155
839,73.8843195954137
840,77.57427891261992
841,71.24320672464441
842,62.48583365000725
843,48.770952396585436
844,51.43025943606664
845,57.4544464975077
846,43.136300442785824
847,99.23507284516351
848,99.0404062558508
849,98.84609959210408
850,98.65215218844521
851,65.45769806017864
852,49.39155966655641
853,49.203616940203894
854,39.73510905296522
855,21.79382539279649
856,27.04768725193922
857,97.91565224235822
858,49.241436763954944
859,54.42984313151741
860,39.37596287984153
861,49.813433449079035
862,46.66613013493296
863,48.92314222830141
864,43.06362236220085
865,40.262346873022395
866,38.96748346126034
867,39.78804390021047
868,35.596668396270495
869,39.39777408291097
870,49.73519632501028
871,48.3737388207121
872,39.43339383963978
873,45.73097115082836
874,45.68618324683834
875,50.50728557868191
876,47.91450428199015
877,39.19031170689906
878,34.88240068437042
879,29.196882473982313
880,29.179505196487284
881,44.27254246919496
882,51.772742299009984
883,53.21421479580751
884,37.7741195483267
885,38.31389866954424
886,27.95653029319675
887,46.792974098250255
888,29.51864122930393
889,28.032920198528274
890,29.82335381512076
891,26.95749088500632
892,27.160625858393903
893,30.603393829028683
894,33.6351512164553
895,33.0476911127718
896,24.677258555612912
897,21.346371458129624
898,27.82220918268715
899,35.751809508678754
900,37.903526754131484
901,50.23475687396529
902,44.16747868660919
903,13.73042191560972
904,26.173667927069413
905,49.869977888944966
906,55.87481481364934
907,62.16036453553063
908,53.284440683123805
909,74.39114772731942
910,65.83852342732422
911,59.08636576406948
912,60.389270000687766
913,35.46906190004453
914,28.561723810926928
915,25.797317621711983
916,21.370092325946093
917,31.713720576621952
918,14.399858992616313
919,36.15294251027345
920,92.35561478171597
921,48.38169790917367
922,57.53399615082828
923,60.34305946123437
924,58.05559441924399
925,41.0186325297089
926,26.48035863900926
927,28.33802021044729
928,18.161929696559486
929,18.87255984061785
930,32.86235152624273
931,46.80053502816139
932,27.805900439777652
933,38.482164845302556
934,34.78388929535607
935,44.12984362098177
936,51.22091154044779
937,44.20544697919323
938,35.66434183697413
939,32.11463683783889
940,25.59770301166853
941,27.850524400741957
942,22.34918216683209
943,90.37882454219829
944,90.20053256650193
945,90.02257024080113
946,89.8449369555948
947,60.88514658645104
948,55.24089009096256
949,43.37004722216328
950,24.109489035029835
951,13.123635561516483
952,25.282978336340154
953,89.18189906041195
954,89.00582012026085
955,58.812172086162334
956,61.084623311135374
957,43.26612312434604
958,40.955784316386655
959,54.97786932758797
960,61.74865441709165
961,44.37546345427897
962,43.72218240078542
963,45.81934871995289
964,39.888394930056776
965,45.68128594553272
966,36.20524841026242
967,58.773573517374324
968,87.49677896870078
969,87.32381570343325
970,87.15117223573009
971,86.97884797430731
972,71.14936563909838
973,43.285667981276795
974,42.882205520722664
975,22.188155041048432
976,31.45799715641777
977,86.35511426951521
978,86.18426186628405
979,86.01372535777396
980,44.56377210921226
981,67.04870776283839
982,68.29953916452868
983,80.63786325551644
984,82.49564709547745
985,66.0455132563171
986,54.111632718105064
987,57.35630712092706
988,55.28651946954267
989,51.375842303558606
990,32.458865464859244
991,84.49357169632712
992,84.32616116140446
993,84.15906015741768
994,83.99226811206441
995,82.39138602512986
996,83.66222367511452
997,55.140731374302156
998,83.3824788349366
999,83.21712263675742
1000,83.05207217118205
1001,82.88732687293133
1002,82.72288617777119
1003,82.55874952251082
1004,53.95272035559554
1005,43.953020336448674
1006,52.38430766293627
1007,59.67236197825183
1008,81.95888664258933
1009,71.27186263962423
1010,59.68348103293796
1011,52.71213973244553
1012,53.755094146239855
1013,59.78306045774652
1014,40.99618007724016
1015,81.09983266750741
1016,80.9386969301526
1017,80.77785912205067
1018,80.6173186923501
1019,60.0470970676135
1020,65.73523172934499
1021,63.303737205668604
1022,43.102199096160824
1023,27.64324391078428
1024,35.873001031188785
1025,36.567106258957295
1026,79.75851205680247
1027,47.195561142527424
1028,39.70794288914456
1029,43.31596192780385
1030,44.43097735631143
1031,41.76940839385024
1032,43.100070697729485
1033,39.34812230722236
1034,41.29268066331263
1035,38.88256377057167
1036,39.90445580982349
1037,46.392335165655375
1038,46.50254965481568
1039,49.08094011727113
1040,37.12893786287497
1041,38.474974433707
1042,55.71046456298784
1043,50.61165342119864
1044,49.236474451047954
1045,39.790670097231526
1046,37.20617384305372
1047,34.12936267869363
1048,34.965586607871124
1049,25.853946409058242
1050,29.80214051017178
1051,57.062398984471315
1052,62.34907970552914
1053,59.00928681046139
1054,56.922785825775705
1055,48.10182534785458
1056,41.426641431385185
1057,43.35037930035421
1058,40.1444105283559
1059,31.184681265821105
1060,37.6379225220785
1061,48.72984158764115
1062,52.351447439661946
1063,54.43262523638281
1064,40.695684131408825
1065,50.07498659579685
1066,58.78689781404791
1067,57.75661500422189
1068,69.12889008306716
1069,65.57105540698322
1070,31.005324884910287
1071,37.16686239148028
1072,38.023878283818455
1073,51.99899518302902
1074,70.39231385144416
1075,68.67723773386486
1076,74.82294370536425
1077,74.67341351789374
1078,74.52415980178685
1079,74.3751820458664
1080,74.22647973990014
1081,69.5222414786703
1082,55.80504150348892
1083,52.37066030420244
1084,57.95925785526105
1085,63.21783255374293
1086,55.83710283305999
1087,73.35281767279332
1088,73.20600565050158
1089,73.05946507386676
1090,72.9131954410042
1091,72.76719625095667
1092,72.62146700369338
1093,72.47600720010809
1094,61.60010011117285
1095,44.121251490426204
1096,38.61277868888484
1097,46.877259201391304
1098,59.506514168706815
1099,71.80847986050122
1100,66.28601422349466
1101,59.27802983641969
1102,59.56612826981098
1103,71.28790599246281
1104,71.14491185442189
1105,58.48333300655032
1106,60.773899009625914
1107,39.41219436494023
1108,34.80517686273241
1109,39.30157577851063
1110,23.602097860532925
1111,70.45669034889345
1112,70.3152330732496
1113,70.17403734269256
1114,70.03310267364306
1115,69.89242858341558
1116,37.38391731479222
1117,41.21239066921709
1118,25.113566489222947
1119,19.505752694323533
1120,17.334901933736237
1121,14.254847410896112
1122,24.96303662532478
1123,31.41700627251955
1124,17.28536461798604
1125,12.595502748163915
1126,22.24949560780995
1127,31.96385170009054
1128,35.748937140036006
1129,20.24289842391908
1130,14.689263464378545
1131,10.271010799797155
1132,15.69311689490792
1133,17.716853219847557
1134,4.81251963019179
1135,38.435428013678184
1136,45.18508547396641
1137,41.88874718116313
1138,52.218814595665016
1139,30.174005091455143
1140,35.23549679554578
1141,33.05582713292712
1142,36.805918488429654
1143,11.734244690257315
1144,5.404324038235525
1145,8.734761407151662
1146,67.98961124303602
1147,67.85271543244339
1148,11.357085731506952
1149,9.89751437350925
1150,8.831658255969344
1151,9.531043552097838
1152,27.61927062607381
1153,14.477393530716817
1154,21.732950258469376
1155,18.249649069081215
1156,20.57908956900896
1157,21.294607102218084
1158,9.316115468481698
1159,17.34531723930694
1160,25.58115307398688
1161,27.024027503614718
1162,40.71184262283774
1163,24.36571372140538
1164,22.438833795408744
1165,16.304685154504313
1166,18.73422959562904
1167,9.468999922111967
1168,14.274334731447192
1169,0.0
1170,27.360230350091
1171,27.924214616683848
1172,25.093163500140548
1173,31.704066391603245
1174,15.902681420365326
1175,18.50585733227936
1176,21.192363032351768
1177,6.7582928717549295
1178,2.5655577389318234
1179,6.751484535863441
1180,0.0
1181,0.0
1182,0.0
1183,6.095010062779804
1184,27.195945324967877
1185,22.991330946853708
1186,28.927164879148386
1187,18.961176543517617
1188,21.903447520929355
1189,18.877589160807872
1190,3.2383073203971553
1191,0.0
1192,0.0
1193,0.0
1194,9.847843241141568
1195,2.999807556989141
1196,0.25332498724556957
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,10.143459419932434
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,70.84043601060421
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,83.60877040110825
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,30.299380784009365
1508,25.272614664856587
1509,0.4553380071037898
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,84.7425218660004
1520,84.57465103878495
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,10.196283647033129
1556,0.0
1557,0.0
1558,0.0
